#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 6 | test acc 0.1051 test loss 2.302712 best test_acc 0.1051
e 1 | malicious users: 6 | test acc 0.1050 test loss 2.302285 best test_acc 0.1051
e 2 | malicious users: 3 | test acc 0.1000 test loss 2.301044 best test_acc 0.1051
e 3 | malicious users: 5 | test acc 0.1000 test loss 2.299509 best test_acc 0.1051
e 4 | malicious users: 6 | test acc 0.1200 test loss 2.295049 best test_acc 0.1200
e 5 | malicious users: 4 | test acc 0.1000 test loss 2.301593 best test_acc 0.1200
e 6 | malicious users: 7 | test acc 0.1146 test loss 2.299738 best test_acc 0.1200
e 7 | malicious users: 3 | test acc 0.1575 test loss 2.292235 best test_acc 0.1575
e 8 | malicious users: 0 | test acc 0.1854 test loss 2.275409 best test_acc 0.1854
e 9 | malicious users: 3 | test acc 0.1074 test loss 2.292418 best test_acc 0.1854
e 10 | malicious users: 7 | test acc 0.1977 test loss 2.283795 best test_acc 0.1977
e 11 | malicious users: 4 | test acc 0.1750 test loss 2.261873 best test_acc 0.1977
e 12 | malicious users: 3 | test acc 0.1958 test loss 2.229469 best test_acc 0.1977
e 13 | malicious users: 3 | test acc 0.2076 test loss 2.203167 best test_acc 0.2076
e 14 | malicious users: 4 | test acc 0.2191 test loss 2.282106 best test_acc 0.2191
e 15 | malicious users: 2 | test acc 0.1787 test loss 2.193607 best test_acc 0.2191
e 16 | malicious users: 1 | test acc 0.1941 test loss 2.217974 best test_acc 0.2191
e 17 | malicious users: 7 | test acc 0.1144 test loss 2.231345 best test_acc 0.2191
e 18 | malicious users: 8 | test acc 0.1639 test loss 2.235168 best test_acc 0.2191
e 19 | malicious users: 5 | test acc 0.1901 test loss 2.217929 best test_acc 0.2191
e 20 | malicious users: 4 | test acc 0.2323 test loss 2.137578 best test_acc 0.2323
e 21 | malicious users: 7 | test acc 0.1549 test loss 2.216108 best test_acc 0.2323
e 22 | malicious users: 6 | test acc 0.1970 test loss 2.087715 best test_acc 0.2323
e 23 | malicious users: 4 | test acc 0.2186 test loss 2.168169 best test_acc 0.2323
e 24 | malicious users: 8 | test acc 0.2364 test loss 2.145600 best test_acc 0.2364
e 25 | malicious users: 3 | test acc 0.2177 test loss 2.082534 best test_acc 0.2364
e 26 | malicious users: 4 | test acc 0.2706 test loss 2.094884 best test_acc 0.2706
e 27 | malicious users: 9 | test acc 0.1748 test loss 2.127093 best test_acc 0.2706
e 28 | malicious users: 7 | test acc 0.1962 test loss 2.113880 best test_acc 0.2706
e 29 | malicious users: 3 | test acc 0.2403 test loss 2.014258 best test_acc 0.2706
e 30 | malicious users: 3 | test acc 0.2617 test loss 2.131381 best test_acc 0.2706
e 31 | malicious users: 2 | test acc 0.2103 test loss 2.025036 best test_acc 0.2706
e 32 | malicious users: 3 | test acc 0.2714 test loss 2.015785 best test_acc 0.2714
e 33 | malicious users: 2 | test acc 0.2666 test loss 1.976823 best test_acc 0.2714
e 34 | malicious users: 7 | test acc 0.2692 test loss 1.993059 best test_acc 0.2714
e 35 | malicious users: 3 | test acc 0.2714 test loss 2.063116 best test_acc 0.2714
e 36 | malicious users: 6 | test acc 0.2520 test loss 2.075574 best test_acc 0.2714
e 37 | malicious users: 6 | test acc 0.2889 test loss 2.018522 best test_acc 0.2889
e 38 | malicious users: 4 | test acc 0.2473 test loss 2.025849 best test_acc 0.2889
e 39 | malicious users: 7 | test acc 0.2731 test loss 1.982395 best test_acc 0.2889
e 40 | malicious users: 6 | test acc 0.2969 test loss 1.936596 best test_acc 0.2969
e 41 | malicious users: 5 | test acc 0.3002 test loss 1.976896 best test_acc 0.3002
e 42 | malicious users: 5 | test acc 0.2985 test loss 1.947531 best test_acc 0.3002
e 43 | malicious users: 6 | test acc 0.3066 test loss 1.919872 best test_acc 0.3066
e 44 | malicious users: 7 | test acc 0.3026 test loss 1.973486 best test_acc 0.3066
e 45 | malicious users: 1 | test acc 0.2699 test loss 1.979352 best test_acc 0.3066
e 46 | malicious users: 4 | test acc 0.2892 test loss 1.941031 best test_acc 0.3066
e 47 | malicious users: 5 | test acc 0.2894 test loss 1.941262 best test_acc 0.3066
e 48 | malicious users: 7 | test acc 0.3105 test loss 1.906531 best test_acc 0.3105
e 49 | malicious users: 7 | test acc 0.2955 test loss 1.915868 best test_acc 0.3105
e 50 | malicious users: 2 | test acc 0.3008 test loss 1.923447 best test_acc 0.3105
e 51 | malicious users: 2 | test acc 0.3138 test loss 1.855505 best test_acc 0.3138
e 52 | malicious users: 5 | test acc 0.3246 test loss 1.866410 best test_acc 0.3246
e 53 | malicious users: 5 | test acc 0.3188 test loss 1.917385 best test_acc 0.3246
e 54 | malicious users: 6 | test acc 0.3042 test loss 1.921808 best test_acc 0.3246
e 55 | malicious users: 7 | test acc 0.3218 test loss 1.941008 best test_acc 0.3246
e 56 | malicious users: 10 | test acc 0.3301 test loss 1.845195 best test_acc 0.3301
e 57 | malicious users: 5 | test acc 0.2406 test loss 1.992880 best test_acc 0.3301
e 58 | malicious users: 6 | test acc 0.3035 test loss 1.894158 best test_acc 0.3301
e 59 | malicious users: 0 | test acc 0.3492 test loss 1.766098 best test_acc 0.3492
