
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 7 | test acc 0.4721 test loss 2.052346 best test_acc 0.4721
e 1 | malicious users: 3 | test acc 0.7537 test loss 1.312493 best test_acc 0.7537
e 2 | malicious users: 2 | test acc 0.7740 test loss 0.875628 best test_acc 0.7740
e 3 | malicious users: 4 | test acc 0.7649 test loss 0.679753 best test_acc 0.7740
e 4 | malicious users: 6 | test acc 0.8735 test loss 0.426166 best test_acc 0.8735
e 5 | malicious users: 3 | test acc 0.8647 test loss 0.419861 best test_acc 0.8735
e 6 | malicious users: 5 | test acc 0.9154 test loss 0.327409 best test_acc 0.9154
e 7 | malicious users: 3 | test acc 0.9316 test loss 0.253922 best test_acc 0.9316
e 8 | malicious users: 6 | test acc 0.9225 test loss 0.301388 best test_acc 0.9316
e 9 | malicious users: 4 | test acc 0.9236 test loss 0.320170 best test_acc 0.9316
e 10 | malicious users: 6 | test acc 0.9250 test loss 0.310578 best test_acc 0.9316
e 11 | malicious users: 9 | test acc 0.9260 test loss 0.517734 best test_acc 0.9316
e 12 | malicious users: 6 | test acc 0.8427 test loss 0.604131 best test_acc 0.9316
e 13 | malicious users: 6 | test acc 0.9083 test loss 0.439377 best test_acc 0.9316
e 14 | malicious users: 5 | test acc 0.8576 test loss 0.507769 best test_acc 0.9316
e 15 | malicious users: 4 | test acc 0.9302 test loss 0.339369 best test_acc 0.9316
e 16 | malicious users: 5 | test acc 0.9190 test loss 0.413755 best test_acc 0.9316
e 17 | malicious users: 7 | test acc 0.9208 test loss 0.425664 best test_acc 0.9316
e 18 | malicious users: 6 | test acc 0.8851 test loss 0.635240 best test_acc 0.9316
e 19 | malicious users: 5 | test acc 0.9046 test loss 0.483690 best test_acc 0.9316
e 20 | malicious users: 6 | test acc 0.9097 test loss 0.430690 best test_acc 0.9316
e 21 | malicious users: 4 | test acc 0.8720 test loss 0.660396 best test_acc 0.9316
e 22 | malicious users: 8 | test acc 0.9278 test loss 0.503241 best test_acc 0.9316
e 23 | malicious users: 7 | test acc 0.8994 test loss 0.609746 best test_acc 0.9316
e 24 | malicious users: 5 | test acc 0.9236 test loss 0.381882 best test_acc 0.9316
e 25 | malicious users: 3 | test acc 0.9268 test loss 0.334253 best test_acc 0.9316
e 26 | malicious users: 6 | test acc 0.9226 test loss 0.332774 best test_acc 0.9316
e 27 | malicious users: 8 | test acc 0.9023 test loss 0.572500 best test_acc 0.9316
e 28 | malicious users: 4 | test acc 0.9156 test loss 0.369312 best test_acc 0.9316
e 29 | malicious users: 4 | test acc 0.9268 test loss 0.319935 best test_acc 0.9316
e 30 | malicious users: 5 | test acc 0.9175 test loss 0.394765 best test_acc 0.9316
e 31 | malicious users: 4 | test acc 0.9217 test loss 0.382903 best test_acc 0.9316
e 32 | malicious users: 6 | test acc 0.9321 test loss 0.329225 best test_acc 0.9321
e 33 | malicious users: 11 | test acc 0.8765 test loss 0.753542 best test_acc 0.9321
e 34 | malicious users: 8 | test acc 0.8994 test loss 0.696347 best test_acc 0.9321
e 35 | malicious users: 7 | test acc 0.9095 test loss 0.424046 best test_acc 0.9321
e 36 | malicious users: 6 | test acc 0.9061 test loss 0.530539 best test_acc 0.9321
e 37 | malicious users: 2 | test acc 0.9116 test loss 0.365251 best test_acc 0.9321
e 38 | malicious users: 2 | test acc 0.9404 test loss 0.215979 best test_acc 0.9404
e 39 | malicious users: 6 | test acc 0.9356 test loss 0.271573 best test_acc 0.9404
e 40 | malicious users: 8 | test acc 0.9337 test loss 0.483433 best test_acc 0.9404
e 41 | malicious users: 7 | test acc 0.9158 test loss 0.535573 best test_acc 0.9404
e 42 | malicious users: 7 | test acc 0.8980 test loss 0.522435 best test_acc 0.9404
e 43 | malicious users: 8 | test acc 0.9097 test loss 0.513598 best test_acc 0.9404
e 44 | malicious users: 7 | test acc 0.9312 test loss 0.445477 best test_acc 0.9404
e 45 | malicious users: 4 | test acc 0.9293 test loss 0.301572 best test_acc 0.9404
e 46 | malicious users: 4 | test acc 0.9240 test loss 0.332951 best test_acc 0.9404
e 47 | malicious users: 5 | test acc 0.9186 test loss 0.424951 best test_acc 0.9404
e 48 | malicious users: 5 | test acc 0.9277 test loss 0.368023 best test_acc 0.9404
e 49 | malicious users: 2 | test acc 0.9397 test loss 0.225611 best test_acc 0.9404
e 50 | malicious users: 2 | test acc 0.9449 test loss 0.198869 best test_acc 0.9449
e 51 | malicious users: 5 | test acc 0.9390 test loss 0.257455 best test_acc 0.9449
e 52 | malicious users: 5 | test acc 0.9372 test loss 0.351920 best test_acc 0.9449
e 53 | malicious users: 7 | test acc 0.9382 test loss 0.291202 best test_acc 0.9449
e 54 | malicious users: 1 | test acc 0.9289 test loss 0.296289 best test_acc 0.9449
e 55 | malicious users: 5 | test acc 0.9457 test loss 0.284046 best test_acc 0.9457
e 56 | malicious users: 4 | test acc 0.9391 test loss 0.277636 best test_acc 0.9457
e 57 | malicious users: 6 | test acc 0.9426 test loss 0.238620 best test_acc 0.9457
e 58 | malicious users: 5 | test acc 0.9411 test loss 0.301973 best test_acc 0.9457
e 59 | malicious users: 6 | test acc 0.9293 test loss 0.340376 best test_acc 0.9457
e 60 | malicious users: 2 | test acc 0.9350 test loss 0.263090 best test_acc 0.9457
e 61 | malicious users: 5 | test acc 0.9387 test loss 0.297139 best test_acc 0.9457
e 62 | malicious users: 6 | test acc 0.9428 test loss 0.369212 best test_acc 0.9457
e 63 | malicious users: 5 | test acc 0.9413 test loss 0.287014 best test_acc 0.9457
e 64 | malicious users: 4 | test acc 0.9365 test loss 0.301541 best test_acc 0.9457
e 65 | malicious users: 6 | test acc 0.9392 test loss 0.386518 best test_acc 0.9457
e 66 | malicious users: 3 | test acc 0.9317 test loss 0.280527 best test_acc 0.9457
e 67 | malicious users: 3 | test acc 0.9450 test loss 0.260618 best test_acc 0.9457
e 68 | malicious users: 9 | test acc 0.9294 test loss 0.409463 best test_acc 0.9457
e 69 | malicious users: 6 | test acc 0.9209 test loss 0.553530 best test_acc 0.9457
e 70 | malicious users: 4 | test acc 0.9412 test loss 0.300939 best test_acc 0.9457
e 71 | malicious users: 5 | test acc 0.9389 test loss 0.283379 best test_acc 0.9457
e 72 | malicious users: 6 | test acc 0.9376 test loss 0.294263 best test_acc 0.9457
e 73 | malicious users: 0 | test acc 0.9410 test loss 0.222474 best test_acc 0.9457
e 74 | malicious users: 3 | test acc 0.9473 test loss 0.239266 best test_acc 0.9473
e 75 | malicious users: 5 | test acc 0.9506 test loss 0.247169 best test_acc 0.9506
e 76 | malicious users: 5 | test acc 0.9464 test loss 0.304946 best test_acc 0.9506
e 77 | malicious users: 3 | test acc 0.9385 test loss 0.279166 best test_acc 0.9506
e 78 | malicious users: 6 | test acc 0.9398 test loss 0.288988 best test_acc 0.9506
e 79 | malicious users: 3 | test acc 0.9444 test loss 0.275921 best test_acc 0.9506
e 80 | malicious users: 6 | test acc 0.9455 test loss 0.266107 best test_acc 0.9506
e 81 | malicious users: 5 | test acc 0.9430 test loss 0.323919 best test_acc 0.9506
e 82 | malicious users: 10 | test acc 0.9257 test loss 0.431090 best test_acc 0.9506
e 83 | malicious users: 5 | test acc 0.9203 test loss 0.624134 best test_acc 0.9506
e 84 | malicious users: 7 | test acc 0.9231 test loss 0.339455 best test_acc 0.9506
e 85 | malicious users: 5 | test acc 0.9152 test loss 0.403955 best test_acc 0.9506
e 86 | malicious users: 3 | test acc 0.9329 test loss 0.273850 best test_acc 0.9506
e 87 | malicious users: 4 | test acc 0.9410 test loss 0.253429 best test_acc 0.9506
e 88 | malicious users: 4 | test acc 0.9389 test loss 0.242183 best test_acc 0.9506
e 89 | malicious users: 3 | test acc 0.9338 test loss 0.292434 best test_acc 0.9506
