=> Saving data in Logs/FRL~try=635
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.25 | total number of malicious clients: 250
e 0 | malicious users: 10 | test acc 0.2646 test loss 2.299683 best test_acc 0.2646
e 1 | malicious users: 5 | test acc 0.1091 test loss 2.156136 best test_acc 0.2646
e 2 | malicious users: 7 | test acc 0.4909 test loss 1.785972 best test_acc 0.4909
e 3 | malicious users: 9 | test acc 0.4222 test loss 1.644150 best test_acc 0.4909
e 4 | malicious users: 4 | test acc 0.5823 test loss 1.477117 best test_acc 0.5823
e 5 | malicious users: 3 | test acc 0.5532 test loss 1.380271 best test_acc 0.5823
e 6 | malicious users: 10 | test acc 0.6410 test loss 1.156529 best test_acc 0.6410
e 7 | malicious users: 5 | test acc 0.6883 test loss 1.055067 best test_acc 0.6883
e 8 | malicious users: 4 | test acc 0.7660 test loss 0.926939 best test_acc 0.7660
e 9 | malicious users: 6 | test acc 0.8147 test loss 0.921034 best test_acc 0.8147
e 10 | malicious users: 6 | test acc 0.6739 test loss 1.086254 best test_acc 0.8147
e 11 | malicious users: 4 | test acc 0.7521 test loss 0.879431 best test_acc 0.8147
e 12 | malicious users: 6 | test acc 0.6570 test loss 0.900769 best test_acc 0.8147
e 13 | malicious users: 5 | test acc 0.7582 test loss 0.791931 best test_acc 0.8147
e 14 | malicious users: 5 | test acc 0.7958 test loss 0.785971 best test_acc 0.8147
e 15 | malicious users: 4 | test acc 0.7736 test loss 0.701456 best test_acc 0.8147
e 16 | malicious users: 2 | test acc 0.7918 test loss 0.685236 best test_acc 0.8147
e 17 | malicious users: 4 | test acc 0.8694 test loss 0.561857 best test_acc 0.8694
e 18 | malicious users: 7 | test acc 0.8425 test loss 0.678553 best test_acc 0.8694
e 19 | malicious users: 6 | test acc 0.8007 test loss 0.673796 best test_acc 0.8694
e 20 | malicious users: 8 | test acc 0.8229 test loss 0.616061 best test_acc 0.8694
e 21 | malicious users: 4 | test acc 0.7925 test loss 0.736202 best test_acc 0.8694
e 22 | malicious users: 2 | test acc 0.8738 test loss 0.619644 best test_acc 0.8738
e 23 | malicious users: 4 | test acc 0.8202 test loss 0.558357 best test_acc 0.8738
e 24 | malicious users: 8 | test acc 0.7995 test loss 0.654753 best test_acc 0.8738
e 25 | malicious users: 5 | test acc 0.8857 test loss 0.539257 best test_acc 0.8857
e 26 | malicious users: 4 | test acc 0.8701 test loss 0.605128 best test_acc 0.8857
e 27 | malicious users: 3 | test acc 0.8451 test loss 0.525178 best test_acc 0.8857
e 28 | malicious users: 11 | test acc 0.7974 test loss 0.744630 best test_acc 0.8857
e 29 | malicious users: 6 | test acc 0.8774 test loss 0.467487 best test_acc 0.8857
e 30 | malicious users: 6 | test acc 0.8081 test loss 0.649004 best test_acc 0.8857
e 31 | malicious users: 7 | test acc 0.8285 test loss 0.657758 best test_acc 0.8857
e 32 | malicious users: 7 | test acc 0.9022 test loss 0.449405 best test_acc 0.9022
e 33 | malicious users: 8 | test acc 0.8861 test loss 0.656956 best test_acc 0.9022
e 34 | malicious users: 6 | test acc 0.8651 test loss 0.547220 best test_acc 0.9022
e 35 | malicious users: 7 | test acc 0.8599 test loss 0.501266 best test_acc 0.9022
e 36 | malicious users: 6 | test acc 0.7496 test loss 0.783247 best test_acc 0.9022
e 37 | malicious users: 8 | test acc 0.8918 test loss 0.574512 best test_acc 0.9022
e 38 | malicious users: 9 | test acc 0.7646 test loss 0.778726 best test_acc 0.9022
e 39 | malicious users: 8 | test acc 0.8286 test loss 0.619029 best test_acc 0.9022
e 40 | malicious users: 6 | test acc 0.7983 test loss 0.747596 best test_acc 0.9022
e 41 | malicious users: 6 | test acc 0.8756 test loss 0.530626 best test_acc 0.9022
e 42 | malicious users: 6 | test acc 0.8955 test loss 0.456359 best test_acc 0.9022
e 43 | malicious users: 3 | test acc 0.8295 test loss 0.631523 best test_acc 0.9022
e 44 | malicious users: 3 | test acc 0.8467 test loss 0.546214 best test_acc 0.9022
e 45 | malicious users: 4 | test acc 0.8240 test loss 0.657038 best test_acc 0.9022
e 46 | malicious users: 7 | test acc 0.8605 test loss 0.591087 best test_acc 0.9022
e 47 | malicious users: 8 | test acc 0.8349 test loss 0.605886 best test_acc 0.9022
e 48 | malicious users: 6 | test acc 0.8927 test loss 0.548610 best test_acc 0.9022
e 49 | malicious users: 8 | test acc 0.8630 test loss 0.602719 best test_acc 0.9022
e 50 | malicious users: 8 | test acc 0.7585 test loss 0.766382 best test_acc 0.9022
e 51 | malicious users: 7 | test acc 0.8159 test loss 0.618830 best test_acc 0.9022
e 52 | malicious users: 6 | test acc 0.8095 test loss 0.641148 best test_acc 0.9022
e 53 | malicious users: 6 | test acc 0.8258 test loss 0.644856 best test_acc 0.9022
e 54 | malicious users: 8 | test acc 0.8524 test loss 0.565336 best test_acc 0.9022
e 55 | malicious users: 7 | test acc 0.8733 test loss 0.587426 best test_acc 0.9022
