=> Saving data in Logs/FRL~try=504
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.9
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 4 | test acc 0.3565 test loss 2.218445 best test_acc 0.3565
e 1 | malicious users: 4 | test acc 0.5590 test loss 2.004338 best test_acc 0.5590
e 2 | malicious users: 3 | test acc 0.4355 test loss 1.929877 best test_acc 0.5590
e 3 | malicious users: 1 | test acc 0.5914 test loss 1.472315 best test_acc 0.5914
e 4 | malicious users: 4 | test acc 0.5295 test loss 1.672084 best test_acc 0.5914
e 5 | malicious users: 3 | test acc 0.6533 test loss 1.459293 best test_acc 0.6533
e 6 | malicious users: 4 | test acc 0.6775 test loss 1.276333 best test_acc 0.6775
e 7 | malicious users: 8 | test acc 0.6131 test loss 1.474244 best test_acc 0.6775
e 8 | malicious users: 4 | test acc 0.6639 test loss 1.119959 best test_acc 0.6775
e 9 | malicious users: 4 | test acc 0.6772 test loss 0.947304 best test_acc 0.6775
e 10 | malicious users: 4 | test acc 0.7213 test loss 1.145392 best test_acc 0.7213
e 11 | malicious users: 8 | test acc 0.7115 test loss 1.511791 best test_acc 0.7213
e 12 | malicious users: 4 | test acc 0.7997 test loss 1.212351 best test_acc 0.7997
e 13 | malicious users: 6 | test acc 0.7507 test loss 0.978603 best test_acc 0.7997
e 14 | malicious users: 8 | test acc 0.7878 test loss 1.256036 best test_acc 0.7997
e 15 | malicious users: 2 | test acc 0.7283 test loss 0.903837 best test_acc 0.7997
e 16 | malicious users: 4 | test acc 0.8433 test loss 0.790867 best test_acc 0.8433
e 17 | malicious users: 6 | test acc 0.8127 test loss 0.747562 best test_acc 0.8433
e 18 | malicious users: 5 | test acc 0.7211 test loss 1.002850 best test_acc 0.8433
e 19 | malicious users: 4 | test acc 0.7858 test loss 0.882877 best test_acc 0.8433
e 20 | malicious users: 6 | test acc 0.8478 test loss 0.608752 best test_acc 0.8478
e 21 | malicious users: 6 | test acc 0.8562 test loss 0.804986 best test_acc 0.8562
e 22 | malicious users: 8 | test acc 0.8044 test loss 1.249515 best test_acc 0.8562
e 23 | malicious users: 6 | test acc 0.8185 test loss 0.824402 best test_acc 0.8562
e 24 | malicious users: 4 | test acc 0.8530 test loss 0.779446 best test_acc 0.8562
e 25 | malicious users: 1 | test acc 0.8665 test loss 0.534267 best test_acc 0.8665
e 26 | malicious users: 2 | test acc 0.8743 test loss 0.682051 best test_acc 0.8743
e 27 | malicious users: 8 | test acc 0.8646 test loss 0.713871 best test_acc 0.8743
e 28 | malicious users: 3 | test acc 0.8823 test loss 0.806307 best test_acc 0.8823
e 29 | malicious users: 7 | test acc 0.9025 test loss 0.752490 best test_acc 0.9025
e 30 | malicious users: 7 | test acc 0.8874 test loss 0.915458 best test_acc 0.9025
e 31 | malicious users: 3 | test acc 0.8692 test loss 0.710055 best test_acc 0.9025
e 32 | malicious users: 6 | test acc 0.8882 test loss 0.739478 best test_acc 0.9025
e 33 | malicious users: 5 | test acc 0.9102 test loss 0.520255 best test_acc 0.9102
e 34 | malicious users: 3 | test acc 0.8784 test loss 0.571602 best test_acc 0.9102
e 35 | malicious users: 3 | test acc 0.8332 test loss 0.546288 best test_acc 0.9102
e 36 | malicious users: 5 | test acc 0.7651 test loss 0.721314 best test_acc 0.9102
e 37 | malicious users: 1 | test acc 0.7221 test loss 0.774145 best test_acc 0.9102
e 38 | malicious users: 4 | test acc 0.8739 test loss 0.609976 best test_acc 0.9102
e 39 | malicious users: 7 | test acc 0.8508 test loss 0.751834 best test_acc 0.9102
e 40 | malicious users: 7 | test acc 0.8313 test loss 0.851751 best test_acc 0.9102
e 41 | malicious users: 4 | test acc 0.9093 test loss 0.502035 best test_acc 0.9102
e 42 | malicious users: 6 | test acc 0.8109 test loss 0.810584 best test_acc 0.9102
e 43 | malicious users: 7 | test acc 0.8360 test loss 0.604241 best test_acc 0.9102
e 44 | malicious users: 6 | test acc 0.8698 test loss 0.958963 best test_acc 0.9102
e 45 | malicious users: 6 | test acc 0.9024 test loss 0.590643 best test_acc 0.9102
e 46 | malicious users: 7 | test acc 0.8776 test loss 0.602036 best test_acc 0.9102
e 47 | malicious users: 5 | test acc 0.8646 test loss 0.730771 best test_acc 0.9102
e 48 | malicious users: 7 | test acc 0.8923 test loss 0.765056 best test_acc 0.9102
e 49 | malicious users: 11 | test acc 0.8574 test loss 1.372804 best test_acc 0.9102
e 50 | malicious users: 8 | test acc 0.8984 test loss 0.690306 best test_acc 0.9102
e 51 | malicious users: 3 | test acc 0.8524 test loss 0.659417 best test_acc 0.9102
e 52 | malicious users: 5 | test acc 0.9109 test loss 0.632366 best test_acc 0.9109
e 53 | malicious users: 5 | test acc 0.9041 test loss 0.549305 best test_acc 0.9109
e 54 | malicious users: 6 | test acc 0.7975 test loss 0.782464 best test_acc 0.9109
e 55 | malicious users: 4 | test acc 0.9280 test loss 0.351754 best test_acc 0.9280
e 56 | malicious users: 5 | test acc 0.8449 test loss 0.781458 best test_acc 0.9280
e 57 | malicious users: 5 | test acc 0.8787 test loss 0.561260 best test_acc 0.9280
e 58 | malicious users: 4 | test acc 0.8864 test loss 0.428342 best test_acc 0.9280
e 59 | malicious users: 11 | test acc 0.8617 test loss 0.935160 best test_acc 0.9280
e 60 | malicious users: 6 | test acc 0.8926 test loss 0.634618 best test_acc 0.9280
e 61 | malicious users: 7 | test acc 0.7511 test loss 0.946540 best test_acc 0.9280
e 62 | malicious users: 5 | test acc 0.9142 test loss 0.534817 best test_acc 0.9280
e 63 | malicious users: 4 | test acc 0.8821 test loss 0.849808 best test_acc 0.9280
e 64 | malicious users: 3 | test acc 0.8725 test loss 0.608225 best test_acc 0.9280
e 65 | malicious users: 7 | test acc 0.8121 test loss 1.137638 best test_acc 0.9280
e 66 | malicious users: 4 | test acc 0.8843 test loss 0.559936 best test_acc 0.9280
e 67 | malicious users: 2 | test acc 0.9031 test loss 0.402617 best test_acc 0.9280
e 68 | malicious users: 5 | test acc 0.7929 test loss 0.881842 best test_acc 0.9280
e 69 | malicious users: 1 | test acc 0.9248 test loss 0.312756 best test_acc 0.9280
