=> Saving data in Logs/FRL~try=802
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.3
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRP_defense
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.1063 test loss 2.272742 best test_acc 0.1063
e 1 | malicious users: 5 | test acc 0.1526 test loss 2.208206 best test_acc 0.1526
e 2 | malicious users: 5 | test acc 0.2900 test loss 2.140353 best test_acc 0.2900
e 3 | malicious users: 5 | test acc 0.3347 test loss 1.940043 best test_acc 0.3347
e 4 | malicious users: 5 | test acc 0.3503 test loss 1.813002 best test_acc 0.3503
e 5 | malicious users: 5 | test acc 0.3858 test loss 1.610893 best test_acc 0.3858
e 6 | malicious users: 5 | test acc 0.4488 test loss 1.583037 best test_acc 0.4488
e 7 | malicious users: 5 | test acc 0.4505 test loss 1.451879 best test_acc 0.4505
e 8 | malicious users: 5 | test acc 0.4819 test loss 1.380800 best test_acc 0.4819
e 9 | malicious users: 5 | test acc 0.5054 test loss 1.354673 best test_acc 0.5054
e 10 | malicious users: 5 | test acc 0.4263 test loss 1.608189 best test_acc 0.5054
e 11 | malicious users: 5 | test acc 0.5457 test loss 1.447896 best test_acc 0.5457
e 12 | malicious users: 5 | test acc 0.6836 test loss 1.051374 best test_acc 0.6836
e 13 | malicious users: 5 | test acc 0.5588 test loss 1.303590 best test_acc 0.6836
e 14 | malicious users: 5 | test acc 0.7863 test loss 1.090939 best test_acc 0.7863
e 15 | malicious users: 5 | test acc 0.6092 test loss 1.084965 best test_acc 0.7863
e 16 | malicious users: 5 | test acc 0.7327 test loss 0.881277 best test_acc 0.7863
e 17 | malicious users: 5 | test acc 0.6889 test loss 0.997836 best test_acc 0.7863
e 18 | malicious users: 5 | test acc 0.7415 test loss 1.073323 best test_acc 0.7863
e 19 | malicious users: 5 | test acc 0.6357 test loss 0.961300 best test_acc 0.7863
e 20 | malicious users: 5 | test acc 0.5959 test loss 1.004761 best test_acc 0.7863
e 21 | malicious users: 5 | test acc 0.6333 test loss 1.247052 best test_acc 0.7863
e 22 | malicious users: 5 | test acc 0.6028 test loss 1.097058 best test_acc 0.7863
e 23 | malicious users: 5 | test acc 0.6420 test loss 1.137921 best test_acc 0.7863
e 24 | malicious users: 5 | test acc 0.7304 test loss 0.982570 best test_acc 0.7863
e 25 | malicious users: 5 | test acc 0.6478 test loss 1.006764 best test_acc 0.7863
e 26 | malicious users: 5 | test acc 0.6882 test loss 1.103104 best test_acc 0.7863
e 27 | malicious users: 5 | test acc 0.6925 test loss 0.875754 best test_acc 0.7863
e 28 | malicious users: 5 | test acc 0.6342 test loss 1.081260 best test_acc 0.7863
e 29 | malicious users: 5 | test acc 0.7296 test loss 0.835840 best test_acc 0.7863
e 30 | malicious users: 5 | test acc 0.6269 test loss 1.034801 best test_acc 0.7863
e 31 | malicious users: 5 | test acc 0.6657 test loss 1.009962 best test_acc 0.7863
e 32 | malicious users: 5 | test acc 0.7224 test loss 0.878010 best test_acc 0.7863
e 33 | malicious users: 5 | test acc 0.8062 test loss 0.789991 best test_acc 0.8062
e 34 | malicious users: 5 | test acc 0.7287 test loss 1.140052 best test_acc 0.8062
e 35 | malicious users: 5 | test acc 0.6136 test loss 1.068588 best test_acc 0.8062
e 36 | malicious users: 5 | test acc 0.7640 test loss 0.851364 best test_acc 0.8062
e 37 | malicious users: 5 | test acc 0.7260 test loss 0.912227 best test_acc 0.8062
e 38 | malicious users: 5 | test acc 0.7012 test loss 1.050151 best test_acc 0.8062
e 39 | malicious users: 5 | test acc 0.7270 test loss 1.013969 best test_acc 0.8062
e 40 | malicious users: 5 | test acc 0.7887 test loss 0.686296 best test_acc 0.8062
e 41 | malicious users: 5 | test acc 0.6972 test loss 0.928642 best test_acc 0.8062
e 42 | malicious users: 5 | test acc 0.7776 test loss 0.873018 best test_acc 0.8062
e 43 | malicious users: 5 | test acc 0.7597 test loss 0.856952 best test_acc 0.8062
e 44 | malicious users: 5 | test acc 0.8183 test loss 0.753088 best test_acc 0.8183
e 45 | malicious users: 5 | test acc 0.7400 test loss 1.032897 best test_acc 0.8183
e 46 | malicious users: 5 | test acc 0.7575 test loss 0.682100 best test_acc 0.8183
e 47 | malicious users: 5 | test acc 0.7359 test loss 0.831937 best test_acc 0.8183
e 48 | malicious users: 5 | test acc 0.7836 test loss 0.979971 best test_acc 0.8183
e 49 | malicious users: 5 | test acc 0.8323 test loss 0.682800 best test_acc 0.8323
e 50 | malicious users: 5 | test acc 0.6919 test loss 1.098383 best test_acc 0.8323
e 51 | malicious users: 5 | test acc 0.7227 test loss 0.870671 best test_acc 0.8323
e 52 | malicious users: 5 | test acc 0.7401 test loss 0.846292 best test_acc 0.8323
e 53 | malicious users: 5 | test acc 0.5622 test loss 1.066201 best test_acc 0.8323
e 54 | malicious users: 5 | test acc 0.6823 test loss 0.901351 best test_acc 0.8323
e 55 | malicious users: 5 | test acc 0.7123 test loss 1.081007 best test_acc 0.8323
e 56 | malicious users: 5 | test acc 0.7374 test loss 0.787564 best test_acc 0.8323
e 57 | malicious users: 5 | test acc 0.7854 test loss 0.699526 best test_acc 0.8323
e 58 | malicious users: 5 | test acc 0.8495 test loss 0.699166 best test_acc 0.8495
e 59 | malicious users: 5 | test acc 0.6423 test loss 0.923433 best test_acc 0.8495
e 60 | malicious users: 5 | test acc 0.6033 test loss 1.083898 best test_acc 0.8495
e 61 | malicious users: 5 | test acc 0.7026 test loss 0.978389 best test_acc 0.8495
e 62 | malicious users: 5 | test acc 0.6844 test loss 0.906528 best test_acc 0.8495
e 63 | malicious users: 5 | test acc 0.7523 test loss 0.977627 best test_acc 0.8495
e 64 | malicious users: 5 | test acc 0.7640 test loss 0.859177 best test_acc 0.8495
e 65 | malicious users: 5 | test acc 0.7144 test loss 0.892442 best test_acc 0.8495
