=> Saving data in Logs/FRL~try=806
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  iid
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.1569 test loss 2.224231 best test_acc 0.1569
e 1 | malicious users: 5 | test acc 0.4732 test loss 1.858768 best test_acc 0.4732
e 2 | malicious users: 5 | test acc 0.6020 test loss 1.742879 best test_acc 0.6020
e 3 | malicious users: 5 | test acc 0.6111 test loss 1.637197 best test_acc 0.6111
e 4 | malicious users: 5 | test acc 0.6868 test loss 1.282488 best test_acc 0.6868
e 5 | malicious users: 5 | test acc 0.7108 test loss 1.061815 best test_acc 0.7108
e 6 | malicious users: 5 | test acc 0.8085 test loss 0.819099 best test_acc 0.8085
e 7 | malicious users: 5 | test acc 0.7949 test loss 0.854933 best test_acc 0.8085
e 8 | malicious users: 5 | test acc 0.7974 test loss 0.722339 best test_acc 0.8085
e 9 | malicious users: 5 | test acc 0.7862 test loss 0.678830 best test_acc 0.8085
e 10 | malicious users: 5 | test acc 0.8650 test loss 0.574440 best test_acc 0.8650
e 11 | malicious users: 5 | test acc 0.8397 test loss 0.638828 best test_acc 0.8650
e 12 | malicious users: 5 | test acc 0.8169 test loss 0.620526 best test_acc 0.8650
e 13 | malicious users: 5 | test acc 0.8038 test loss 0.702629 best test_acc 0.8650
e 14 | malicious users: 5 | test acc 0.8606 test loss 0.563171 best test_acc 0.8650
e 15 | malicious users: 5 | test acc 0.8898 test loss 0.491944 best test_acc 0.8898
e 16 | malicious users: 5 | test acc 0.8936 test loss 0.492632 best test_acc 0.8936
e 17 | malicious users: 5 | test acc 0.9017 test loss 0.524640 best test_acc 0.9017
e 18 | malicious users: 5 | test acc 0.8270 test loss 0.554671 best test_acc 0.9017
e 19 | malicious users: 5 | test acc 0.8918 test loss 0.577255 best test_acc 0.9017
e 20 | malicious users: 5 | test acc 0.8999 test loss 0.412227 best test_acc 0.9017
e 21 | malicious users: 5 | test acc 0.9016 test loss 0.475549 best test_acc 0.9017
e 22 | malicious users: 5 | test acc 0.8768 test loss 0.495499 best test_acc 0.9017
e 23 | malicious users: 5 | test acc 0.8403 test loss 0.509896 best test_acc 0.9017
e 24 | malicious users: 5 | test acc 0.8994 test loss 0.473515 best test_acc 0.9017
e 25 | malicious users: 5 | test acc 0.8928 test loss 0.450296 best test_acc 0.9017
e 26 | malicious users: 5 | test acc 0.9080 test loss 0.352278 best test_acc 0.9080
e 27 | malicious users: 5 | test acc 0.8872 test loss 0.543050 best test_acc 0.9080
e 28 | malicious users: 5 | test acc 0.8979 test loss 0.504695 best test_acc 0.9080
e 29 | malicious users: 5 | test acc 0.9009 test loss 0.391609 best test_acc 0.9080
e 30 | malicious users: 5 | test acc 0.8448 test loss 0.676601 best test_acc 0.9080
