=> Saving data in Logs/FRL~try=849
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.7
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRL_label_flip_fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 6 | test acc 0.1863 test loss 2.266669 best test_acc 0.1863
e 1 | malicious users: 7 | test acc 0.2631 test loss 2.196760 best test_acc 0.2631
e 2 | malicious users: 3 | test acc 0.4442 test loss 1.976596 best test_acc 0.4442
e 3 | malicious users: 6 | test acc 0.4609 test loss 1.880280 best test_acc 0.4609
e 4 | malicious users: 6 | test acc 0.6011 test loss 1.592619 best test_acc 0.6011
e 5 | malicious users: 5 | test acc 0.5975 test loss 1.476460 best test_acc 0.6011
e 6 | malicious users: 1 | test acc 0.6112 test loss 1.247530 best test_acc 0.6112
e 7 | malicious users: 6 | test acc 0.5942 test loss 1.340048 best test_acc 0.6112
e 8 | malicious users: 2 | test acc 0.7549 test loss 0.954722 best test_acc 0.7549
e 9 | malicious users: 5 | test acc 0.7233 test loss 0.970253 best test_acc 0.7549
e 10 | malicious users: 4 | test acc 0.7766 test loss 0.879456 best test_acc 0.7766
e 11 | malicious users: 5 | test acc 0.8105 test loss 0.685026 best test_acc 0.8105
e 12 | malicious users: 4 | test acc 0.8202 test loss 0.717605 best test_acc 0.8202
e 13 | malicious users: 6 | test acc 0.8365 test loss 0.763383 best test_acc 0.8365
e 14 | malicious users: 11 | test acc 0.3642 test loss 1.858321 best test_acc 0.8365
e 15 | malicious users: 4 | test acc 0.7541 test loss 0.767694 best test_acc 0.8365
e 16 | malicious users: 4 | test acc 0.8615 test loss 0.615038 best test_acc 0.8615
e 17 | malicious users: 5 | test acc 0.8273 test loss 0.631553 best test_acc 0.8615
e 18 | malicious users: 4 | test acc 0.7914 test loss 0.665330 best test_acc 0.8615
e 19 | malicious users: 4 | test acc 0.8221 test loss 0.628948 best test_acc 0.8615
e 20 | malicious users: 6 | test acc 0.7526 test loss 0.835277 best test_acc 0.8615
e 21 | malicious users: 7 | test acc 0.6220 test loss 1.091059 best test_acc 0.8615
e 22 | malicious users: 2 | test acc 0.7567 test loss 0.694650 best test_acc 0.8615
e 23 | malicious users: 5 | test acc 0.8269 test loss 0.616498 best test_acc 0.8615
e 24 | malicious users: 5 | test acc 0.7684 test loss 0.668201 best test_acc 0.8615
e 25 | malicious users: 2 | test acc 0.8549 test loss 0.544094 best test_acc 0.8615
e 26 | malicious users: 4 | test acc 0.8068 test loss 0.584069 best test_acc 0.8615
e 27 | malicious users: 10 | test acc 0.4815 test loss 1.938044 best test_acc 0.8615
e 28 | malicious users: 4 | test acc 0.7760 test loss 0.743750 best test_acc 0.8615
e 29 | malicious users: 3 | test acc 0.8456 test loss 0.471374 best test_acc 0.8615
e 30 | malicious users: 7 | test acc 0.6651 test loss 1.369496 best test_acc 0.8615
e 31 | malicious users: 5 | test acc 0.8905 test loss 0.399266 best test_acc 0.8905
e 32 | malicious users: 8 | test acc 0.6434 test loss 1.474465 best test_acc 0.8905
e 33 | malicious users: 6 | test acc 0.6498 test loss 0.834930 best test_acc 0.8905
e 34 | malicious users: 8 | test acc 0.4889 test loss 1.615475 best test_acc 0.8905
e 35 | malicious users: 4 | test acc 0.8431 test loss 0.471586 best test_acc 0.8905
e 36 | malicious users: 5 | test acc 0.7486 test loss 0.805975 best test_acc 0.8905
e 37 | malicious users: 5 | test acc 0.8146 test loss 0.602283 best test_acc 0.8905
e 38 | malicious users: 6 | test acc 0.7922 test loss 0.719714 best test_acc 0.8905
e 39 | malicious users: 9 | test acc 0.5952 test loss 1.430322 best test_acc 0.8905
e 40 | malicious users: 4 | test acc 0.8829 test loss 0.433754 best test_acc 0.8905
e 41 | malicious users: 2 | test acc 0.8951 test loss 0.409728 best test_acc 0.8951
e 42 | malicious users: 6 | test acc 0.7013 test loss 0.897618 best test_acc 0.8951
e 43 | malicious users: 2 | test acc 0.7661 test loss 0.600399 best test_acc 0.8951
e 44 | malicious users: 3 | test acc 0.8696 test loss 0.439732 best test_acc 0.8951
e 45 | malicious users: 4 | test acc 0.8288 test loss 0.546684 best test_acc 0.8951
e 46 | malicious users: 7 | test acc 0.7725 test loss 0.924843 best test_acc 0.8951
e 47 | malicious users: 6 | test acc 0.8228 test loss 0.558526 best test_acc 0.8951
e 48 | malicious users: 3 | test acc 0.8428 test loss 0.567666 best test_acc 0.8951
e 49 | malicious users: 6 | test acc 0.7654 test loss 0.765920 best test_acc 0.8951
