#########Federated Learning using Rankings############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 3 | test acc 0.1016 test loss 2.302262 best test_acc 0.1016
e 1 | malicious users: 1 | test acc 0.1003 test loss 2.300501 best test_acc 0.1016
e 2 | malicious users: 3 | test acc 0.1000 test loss 2.300910 best test_acc 0.1016
e 3 | malicious users: 0 | test acc 0.1000 test loss 2.291950 best test_acc 0.1016
e 4 | malicious users: 2 | test acc 0.1477 test loss 2.281666 best test_acc 0.1477
e 5 | malicious users: 2 | test acc 0.1556 test loss 2.267969 best test_acc 0.1556
e 6 | malicious users: 3 | test acc 0.1138 test loss 2.278694 best test_acc 0.1556
e 7 | malicious users: 1 | test acc 0.1224 test loss 2.232680 best test_acc 0.1556
e 8 | malicious users: 0 | test acc 0.1909 test loss 2.266293 best test_acc 0.1909
e 9 | malicious users: 3 | test acc 0.1226 test loss 2.264328 best test_acc 0.1909
e 10 | malicious users: 0 | test acc 0.1454 test loss 2.279848 best test_acc 0.1909
e 11 | malicious users: 2 | test acc 0.1548 test loss 2.218173 best test_acc 0.1909
e 12 | malicious users: 4 | test acc 0.2131 test loss 2.279359 best test_acc 0.2131
e 13 | malicious users: 2 | test acc 0.1497 test loss 2.183080 best test_acc 0.2131
e 14 | malicious users: 3 | test acc 0.2130 test loss 2.253623 best test_acc 0.2131
e 15 | malicious users: 1 | test acc 0.1902 test loss 2.136820 best test_acc 0.2131
e 16 | malicious users: 3 | test acc 0.1599 test loss 2.250456 best test_acc 0.2131
e 17 | malicious users: 3 | test acc 0.2385 test loss 2.137204 best test_acc 0.2385
e 18 | malicious users: 3 | test acc 0.1824 test loss 2.216127 best test_acc 0.2385
e 19 | malicious users: 1 | test acc 0.2445 test loss 2.169207 best test_acc 0.2445
e 20 | malicious users: 3 | test acc 0.2123 test loss 2.104555 best test_acc 0.2445
e 21 | malicious users: 1 | test acc 0.2096 test loss 2.109540 best test_acc 0.2445
e 22 | malicious users: 3 | test acc 0.2124 test loss 2.104952 best test_acc 0.2445
e 23 | malicious users: 1 | test acc 0.2366 test loss 2.186911 best test_acc 0.2445
e 24 | malicious users: 2 | test acc 0.2337 test loss 2.031748 best test_acc 0.2445
e 25 | malicious users: 2 | test acc 0.2459 test loss 2.103953 best test_acc 0.2459
e 26 | malicious users: 3 | test acc 0.2549 test loss 2.077271 best test_acc 0.2549
