#########Federated Learning using Rankings############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 2 | test acc 0.1033 test loss 2.302595 best test_acc 0.1033
e 1 | malicious users: 4 | test acc 0.1012 test loss 2.301172 best test_acc 0.1033
e 2 | malicious users: 5 | test acc 0.1019 test loss 2.301576 best test_acc 0.1033
e 3 | malicious users: 4 | test acc 0.1172 test loss 2.299284 best test_acc 0.1172
e 4 | malicious users: 2 | test acc 0.1749 test loss 2.291369 best test_acc 0.1749
e 5 | malicious users: 2 | test acc 0.1708 test loss 2.278153 best test_acc 0.1749
e 6 | malicious users: 4 | test acc 0.1391 test loss 2.294490 best test_acc 0.1749
e 7 | malicious users: 5 | test acc 0.2152 test loss 2.252317 best test_acc 0.2152
e 8 | malicious users: 4 | test acc 0.1741 test loss 2.216649 best test_acc 0.2152
e 9 | malicious users: 3 | test acc 0.1468 test loss 2.291057 best test_acc 0.2152
e 10 | malicious users: 2 | test acc 0.1873 test loss 2.235469 best test_acc 0.2152
e 11 | malicious users: 2 | test acc 0.1689 test loss 2.218670 best test_acc 0.2152
e 12 | malicious users: 2 | test acc 0.1932 test loss 2.221010 best test_acc 0.2152
e 13 | malicious users: 1 | test acc 0.2229 test loss 2.206042 best test_acc 0.2229
e 14 | malicious users: 2 | test acc 0.2039 test loss 2.176741 best test_acc 0.2229
e 15 | malicious users: 1 | test acc 0.1995 test loss 2.238850 best test_acc 0.2229
e 16 | malicious users: 5 | test acc 0.2135 test loss 2.049189 best test_acc 0.2229
e 17 | malicious users: 1 | test acc 0.2202 test loss 2.207819 best test_acc 0.2229
e 18 | malicious users: 3 | test acc 0.2334 test loss 2.128264 best test_acc 0.2334
e 19 | malicious users: 1 | test acc 0.2443 test loss 2.052574 best test_acc 0.2443
e 20 | malicious users: 3 | test acc 0.2372 test loss 2.219456 best test_acc 0.2443
e 21 | malicious users: 3 | test acc 0.2499 test loss 2.022196 best test_acc 0.2499
e 22 | malicious users: 2 | test acc 0.2513 test loss 2.069816 best test_acc 0.2513
e 23 | malicious users: 5 | test acc 0.2527 test loss 2.110674 best test_acc 0.2527
e 24 | malicious users: 2 | test acc 0.2365 test loss 1.987159 best test_acc 0.2527
e 25 | malicious users: 2 | test acc 0.2726 test loss 2.003740 best test_acc 0.2726
e 26 | malicious users: 2 | test acc 0.2744 test loss 2.044714 best test_acc 0.2744
e 27 | malicious users: 3 | test acc 0.2851 test loss 2.051138 best test_acc 0.2851
e 28 | malicious users: 4 | test acc 0.2445 test loss 2.002663 best test_acc 0.2851
e 29 | malicious users: 2 | test acc 0.2579 test loss 2.018662 best test_acc 0.2851
e 30 | malicious users: 1 | test acc 0.2764 test loss 2.018306 best test_acc 0.2851
e 31 | malicious users: 4 | test acc 0.2976 test loss 1.972754 best test_acc 0.2976
e 32 | malicious users: 2 | test acc 0.2859 test loss 1.904151 best test_acc 0.2976
e 33 | malicious users: 2 | test acc 0.2709 test loss 1.960480 best test_acc 0.2976
e 34 | malicious users: 1 | test acc 0.3021 test loss 1.905237 best test_acc 0.3021
e 35 | malicious users: 0 | test acc 0.2778 test loss 1.980169 best test_acc 0.3021
e 36 | malicious users: 2 | test acc 0.3237 test loss 1.968251 best test_acc 0.3237
e 37 | malicious users: 3 | test acc 0.3054 test loss 1.899503 best test_acc 0.3237
e 38 | malicious users: 4 | test acc 0.3291 test loss 1.998646 best test_acc 0.3291
e 39 | malicious users: 2 | test acc 0.3397 test loss 1.880165 best test_acc 0.3397
e 40 | malicious users: 4 | test acc 0.3082 test loss 1.950006 best test_acc 0.3397
e 41 | malicious users: 0 | test acc 0.3372 test loss 1.853424 best test_acc 0.3397
e 42 | malicious users: 1 | test acc 0.2647 test loss 1.966751 best test_acc 0.3397
e 43 | malicious users: 3 | test acc 0.3493 test loss 1.786023 best test_acc 0.3493
