=> Saving data in Logs/FRL~try=722
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.3
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.00 | total number of malicious clients: 0
e 0 | malicious users: 0 | test acc 0.1829 test loss 2.255806 best test_acc 0.1829
e 1 | malicious users: 0 | test acc 0.1732 test loss 2.191066 best test_acc 0.1829
e 2 | malicious users: 0 | test acc 0.3631 test loss 2.061479 best test_acc 0.3631
e 3 | malicious users: 0 | test acc 0.3752 test loss 1.920315 best test_acc 0.3752
e 4 | malicious users: 0 | test acc 0.4193 test loss 1.767403 best test_acc 0.4193
e 5 | malicious users: 0 | test acc 0.5480 test loss 1.530044 best test_acc 0.5480
e 6 | malicious users: 0 | test acc 0.5443 test loss 1.564840 best test_acc 0.5480
e 7 | malicious users: 0 | test acc 0.6191 test loss 1.502270 best test_acc 0.6191
e 8 | malicious users: 0 | test acc 0.5816 test loss 1.313646 best test_acc 0.6191
e 9 | malicious users: 0 | test acc 0.7426 test loss 1.111006 best test_acc 0.7426
e 10 | malicious users: 0 | test acc 0.6592 test loss 1.481133 best test_acc 0.7426
e 11 | malicious users: 0 | test acc 0.6674 test loss 1.168887 best test_acc 0.7426
e 12 | malicious users: 0 | test acc 0.6742 test loss 1.146687 best test_acc 0.7426
e 13 | malicious users: 0 | test acc 0.7183 test loss 1.048138 best test_acc 0.7426
e 14 | malicious users: 0 | test acc 0.6816 test loss 0.890311 best test_acc 0.7426
e 15 | malicious users: 0 | test acc 0.6545 test loss 1.133761 best test_acc 0.7426
e 16 | malicious users: 0 | test acc 0.6871 test loss 0.915851 best test_acc 0.7426
e 17 | malicious users: 0 | test acc 0.7416 test loss 0.953970 best test_acc 0.7426
e 18 | malicious users: 0 | test acc 0.7931 test loss 0.956970 best test_acc 0.7931
e 19 | malicious users: 0 | test acc 0.8239 test loss 0.725898 best test_acc 0.8239
e 20 | malicious users: 0 | test acc 0.7652 test loss 1.025655 best test_acc 0.8239
e 21 | malicious users: 0 | test acc 0.8313 test loss 0.685832 best test_acc 0.8313
e 22 | malicious users: 0 | test acc 0.7374 test loss 0.879637 best test_acc 0.8313
e 23 | malicious users: 0 | test acc 0.6953 test loss 0.774979 best test_acc 0.8313
e 24 | malicious users: 0 | test acc 0.7960 test loss 0.960657 best test_acc 0.8313
e 25 | malicious users: 0 | test acc 0.8023 test loss 0.810752 best test_acc 0.8313
e 26 | malicious users: 0 | test acc 0.8424 test loss 0.672920 best test_acc 0.8424
e 27 | malicious users: 0 | test acc 0.8561 test loss 0.736060 best test_acc 0.8561
e 28 | malicious users: 0 | test acc 0.8379 test loss 0.769585 best test_acc 0.8561
e 29 | malicious users: 0 | test acc 0.8034 test loss 0.733232 best test_acc 0.8561
e 30 | malicious users: 0 | test acc 0.8247 test loss 0.756255 best test_acc 0.8561
e 31 | malicious users: 0 | test acc 0.8294 test loss 0.754203 best test_acc 0.8561
e 32 | malicious users: 0 | test acc 0.8660 test loss 0.614143 best test_acc 0.8660
e 33 | malicious users: 0 | test acc 0.8158 test loss 0.734514 best test_acc 0.8660
e 34 | malicious users: 0 | test acc 0.8142 test loss 0.782555 best test_acc 0.8660
e 35 | malicious users: 0 | test acc 0.8404 test loss 0.557512 best test_acc 0.8660
e 36 | malicious users: 0 | test acc 0.8376 test loss 0.633139 best test_acc 0.8660
e 37 | malicious users: 0 | test acc 0.8672 test loss 0.540114 best test_acc 0.8672
e 38 | malicious users: 0 | test acc 0.8458 test loss 0.596900 best test_acc 0.8672
e 39 | malicious users: 0 | test acc 0.7863 test loss 0.861948 best test_acc 0.8672
e 40 | malicious users: 0 | test acc 0.7863 test loss 0.675178 best test_acc 0.8672
e 41 | malicious users: 0 | test acc 0.8219 test loss 0.815724 best test_acc 0.8672
e 42 | malicious users: 0 | test acc 0.8758 test loss 0.591264 best test_acc 0.8758
e 43 | malicious users: 0 | test acc 0.8832 test loss 0.685969 best test_acc 0.8832
e 44 | malicious users: 0 | test acc 0.8465 test loss 0.686444 best test_acc 0.8832
e 45 | malicious users: 0 | test acc 0.9140 test loss 0.449079 best test_acc 0.9140
e 46 | malicious users: 0 | test acc 0.7941 test loss 0.749596 best test_acc 0.9140
e 47 | malicious users: 0 | test acc 0.8717 test loss 0.513508 best test_acc 0.9140
e 48 | malicious users: 0 | test acc 0.9051 test loss 0.379264 best test_acc 0.9140
e 49 | malicious users: 0 | test acc 0.8591 test loss 0.675909 best test_acc 0.9140
e 50 | malicious users: 0 | test acc 0.7475 test loss 0.720668 best test_acc 0.9140
e 51 | malicious users: 0 | test acc 0.8169 test loss 0.692381 best test_acc 0.9140
e 52 | malicious users: 0 | test acc 0.8897 test loss 0.477025 best test_acc 0.9140
e 53 | malicious users: 0 | test acc 0.8421 test loss 0.849563 best test_acc 0.9140
e 54 | malicious users: 0 | test acc 0.8479 test loss 0.528200 best test_acc 0.9140
e 55 | malicious users: 0 | test acc 0.8937 test loss 0.405523 best test_acc 0.9140
e 56 | malicious users: 0 | test acc 0.8817 test loss 0.539573 best test_acc 0.9140
e 57 | malicious users: 0 | test acc 0.9022 test loss 0.424193 best test_acc 0.9140
e 58 | malicious users: 0 | test acc 0.8166 test loss 0.579374 best test_acc 0.9140
e 59 | malicious users: 0 | test acc 0.8437 test loss 0.694247 best test_acc 0.9140
e 60 | malicious users: 0 | test acc 0.8713 test loss 0.485594 best test_acc 0.9140
e 61 | malicious users: 0 | test acc 0.8873 test loss 0.521397 best test_acc 0.9140
e 62 | malicious users: 0 | test acc 0.8221 test loss 0.624968 best test_acc 0.9140
e 63 | malicious users: 0 | test acc 0.9095 test loss 0.472959 best test_acc 0.9140
e 64 | malicious users: 0 | test acc 0.9194 test loss 0.453221 best test_acc 0.9194
e 65 | malicious users: 0 | test acc 0.8056 test loss 0.747118 best test_acc 0.9194
e 66 | malicious users: 0 | test acc 0.8849 test loss 0.607630 best test_acc 0.9194
e 67 | malicious users: 0 | test acc 0.8915 test loss 0.537954 best test_acc 0.9194
e 68 | malicious users: 0 | test acc 0.8221 test loss 0.733249 best test_acc 0.9194
e 69 | malicious users: 0 | test acc 0.8718 test loss 0.502975 best test_acc 0.9194
e 70 | malicious users: 0 | test acc 0.7899 test loss 0.701848 best test_acc 0.9194
e 71 | malicious users: 0 | test acc 0.9077 test loss 0.507285 best test_acc 0.9194
e 72 | malicious users: 0 | test acc 0.8781 test loss 0.454805 best test_acc 0.9194
e 73 | malicious users: 0 | test acc 0.9158 test loss 0.420373 best test_acc 0.9194
e 74 | malicious users: 0 | test acc 0.7437 test loss 0.687376 best test_acc 0.9194
e 75 | malicious users: 0 | test acc 0.8565 test loss 0.659922 best test_acc 0.9194
e 76 | malicious users: 0 | test acc 0.9279 test loss 0.441276 best test_acc 0.9279
e 77 | malicious users: 0 | test acc 0.9146 test loss 0.384866 best test_acc 0.9279
e 78 | malicious users: 0 | test acc 0.8442 test loss 0.520902 best test_acc 0.9279
e 79 | malicious users: 0 | test acc 0.8579 test loss 0.663336 best test_acc 0.9279
e 80 | malicious users: 0 | test acc 0.8508 test loss 0.604958 best test_acc 0.9279
e 81 | malicious users: 0 | test acc 0.8728 test loss 0.622713 best test_acc 0.9279
e 82 | malicious users: 0 | test acc 0.8731 test loss 0.435230 best test_acc 0.9279
e 83 | malicious users: 0 | test acc 0.9005 test loss 0.474749 best test_acc 0.9279
e 84 | malicious users: 0 | test acc 0.8569 test loss 0.503376 best test_acc 0.9279
e 85 | malicious users: 0 | test acc 0.9043 test loss 0.358395 best test_acc 0.9279
e 86 | malicious users: 0 | test acc 0.8989 test loss 0.481270 best test_acc 0.9279
e 87 | malicious users: 0 | test acc 0.9185 test loss 0.448958 best test_acc 0.9279
e 88 | malicious users: 0 | test acc 0.9007 test loss 0.464503 best test_acc 0.9279
e 89 | malicious users: 0 | test acc 0.8878 test loss 0.544703 best test_acc 0.9279
e 90 | malicious users: 0 | test acc 0.8886 test loss 0.630315 best test_acc 0.9279
e 91 | malicious users: 0 | test acc 0.9119 test loss 0.356574 best test_acc 0.9279
e 92 | malicious users: 0 | test acc 0.8932 test loss 0.603141 best test_acc 0.9279
e 93 | malicious users: 0 | test acc 0.9345 test loss 0.366346 best test_acc 0.9345
e 94 | malicious users: 0 | test acc 0.8132 test loss 0.560785 best test_acc 0.9345
e 95 | malicious users: 0 | test acc 0.8222 test loss 0.528456 best test_acc 0.9345
e 96 | malicious users: 0 | test acc 0.9159 test loss 0.392927 best test_acc 0.9345
e 97 | malicious users: 0 | test acc 0.9035 test loss 0.449449 best test_acc 0.9345
e 98 | malicious users: 0 | test acc 0.9164 test loss 0.326703 best test_acc 0.9345
e 99 | malicious users: 0 | test acc 0.7692 test loss 0.828886 best test_acc 0.9345
e 100 | malicious users: 0 | test acc 0.8336 test loss 0.530686 best test_acc 0.9345
e 101 | malicious users: 0 | test acc 0.8038 test loss 0.698276 best test_acc 0.9345
e 102 | malicious users: 0 | test acc 0.9185 test loss 0.359225 best test_acc 0.9345
e 103 | malicious users: 0 | test acc 0.8961 test loss 0.491982 best test_acc 0.9345
e 104 | malicious users: 0 | test acc 0.8904 test loss 0.667950 best test_acc 0.9345
e 105 | malicious users: 0 | test acc 0.9019 test loss 0.441248 best test_acc 0.9345
e 106 | malicious users: 0 | test acc 0.8958 test loss 0.470757 best test_acc 0.9345
e 107 | malicious users: 0 | test acc 0.8630 test loss 0.411124 best test_acc 0.9345
e 108 | malicious users: 0 | test acc 0.8753 test loss 0.524250 best test_acc 0.9345
e 109 | malicious users: 0 | test acc 0.8776 test loss 0.447618 best test_acc 0.9345
e 110 | malicious users: 0 | test acc 0.8723 test loss 0.528568 best test_acc 0.9345
e 111 | malicious users: 0 | test acc 0.8680 test loss 0.423032 best test_acc 0.9345
e 112 | malicious users: 0 | test acc 0.9216 test loss 0.283015 best test_acc 0.9345
e 113 | malicious users: 0 | test acc 0.8037 test loss 0.669685 best test_acc 0.9345
e 114 | malicious users: 0 | test acc 0.8605 test loss 0.542829 best test_acc 0.9345
e 115 | malicious users: 0 | test acc 0.8549 test loss 0.571692 best test_acc 0.9345
e 116 | malicious users: 0 | test acc 0.8829 test loss 0.496055 best test_acc 0.9345
e 117 | malicious users: 0 | test acc 0.8953 test loss 0.612330 best test_acc 0.9345
e 118 | malicious users: 0 | test acc 0.9145 test loss 0.489247 best test_acc 0.9345
e 119 | malicious users: 0 | test acc 0.9208 test loss 0.358592 best test_acc 0.9345
e 120 | malicious users: 0 | test acc 0.8739 test loss 0.475916 best test_acc 0.9345
e 121 | malicious users: 0 | test acc 0.9107 test loss 0.612366 best test_acc 0.9345
e 122 | malicious users: 0 | test acc 0.9118 test loss 0.338655 best test_acc 0.9345
e 123 | malicious users: 0 | test acc 0.7967 test loss 0.588092 best test_acc 0.9345
e 124 | malicious users: 0 | test acc 0.9237 test loss 0.353807 best test_acc 0.9345
e 125 | malicious users: 0 | test acc 0.8687 test loss 0.424416 best test_acc 0.9345
e 126 | malicious users: 0 | test acc 0.8973 test loss 0.348500 best test_acc 0.9345
e 127 | malicious users: 0 | test acc 0.8216 test loss 0.605242 best test_acc 0.9345
e 128 | malicious users: 0 | test acc 0.8645 test loss 0.533507 best test_acc 0.9345
e 129 | malicious users: 0 | test acc 0.9322 test loss 0.379777 best test_acc 0.9345
e 130 | malicious users: 0 | test acc 0.9167 test loss 0.444257 best test_acc 0.9345
e 131 | malicious users: 0 | test acc 0.8936 test loss 0.415992 best test_acc 0.9345
e 132 | malicious users: 0 | test acc 0.8922 test loss 0.545788 best test_acc 0.9345
e 133 | malicious users: 0 | test acc 0.9084 test loss 0.415090 best test_acc 0.9345
e 134 | malicious users: 0 | test acc 0.9292 test loss 0.404677 best test_acc 0.9345
e 135 | malicious users: 0 | test acc 0.9408 test loss 0.276735 best test_acc 0.9408
e 136 | malicious users: 0 | test acc 0.8681 test loss 0.476702 best test_acc 0.9408
e 137 | malicious users: 0 | test acc 0.9013 test loss 0.439539 best test_acc 0.9408
e 138 | malicious users: 0 | test acc 0.9118 test loss 0.423278 best test_acc 0.9408
e 139 | malicious users: 0 | test acc 0.8499 test loss 0.443587 best test_acc 0.9408
e 140 | malicious users: 0 | test acc 0.8689 test loss 0.496761 best test_acc 0.9408
e 141 | malicious users: 0 | test acc 0.8324 test loss 0.458636 best test_acc 0.9408
e 142 | malicious users: 0 | test acc 0.9106 test loss 0.519374 best test_acc 0.9408
e 143 | malicious users: 0 | test acc 0.8755 test loss 0.414847 best test_acc 0.9408
e 144 | malicious users: 0 | test acc 0.9275 test loss 0.333266 best test_acc 0.9408
e 145 | malicious users: 0 | test acc 0.8909 test loss 0.432196 best test_acc 0.9408
e 146 | malicious users: 0 | test acc 0.8231 test loss 0.532967 best test_acc 0.9408
e 147 | malicious users: 0 | test acc 0.8610 test loss 0.614872 best test_acc 0.9408
e 148 | malicious users: 0 | test acc 0.9417 test loss 0.315122 best test_acc 0.9417
e 149 | malicious users: 0 | test acc 0.9329 test loss 0.318963 best test_acc 0.9417
e 150 | malicious users: 0 | test acc 0.8785 test loss 0.331046 best test_acc 0.9417
e 151 | malicious users: 0 | test acc 0.9089 test loss 0.522748 best test_acc 0.9417
e 152 | malicious users: 0 | test acc 0.7990 test loss 0.712230 best test_acc 0.9417
e 153 | malicious users: 0 | test acc 0.9002 test loss 0.409934 best test_acc 0.9417
e 154 | malicious users: 0 | test acc 0.9252 test loss 0.421665 best test_acc 0.9417
e 155 | malicious users: 0 | test acc 0.8754 test loss 0.482675 best test_acc 0.9417
e 156 | malicious users: 0 | test acc 0.9186 test loss 0.401904 best test_acc 0.9417
e 157 | malicious users: 0 | test acc 0.8438 test loss 0.570542 best test_acc 0.9417
e 158 | malicious users: 0 | test acc 0.9086 test loss 0.354432 best test_acc 0.9417
e 159 | malicious users: 0 | test acc 0.8993 test loss 0.456099 best test_acc 0.9417
e 160 | malicious users: 0 | test acc 0.9130 test loss 0.298841 best test_acc 0.9417
e 161 | malicious users: 0 | test acc 0.9112 test loss 0.397225 best test_acc 0.9417
e 162 | malicious users: 0 | test acc 0.8672 test loss 0.389387 best test_acc 0.9417
e 163 | malicious users: 0 | test acc 0.8799 test loss 0.405127 best test_acc 0.9417
e 164 | malicious users: 0 | test acc 0.9203 test loss 0.416410 best test_acc 0.9417
e 165 | malicious users: 0 | test acc 0.8570 test loss 0.399414 best test_acc 0.9417
e 166 | malicious users: 0 | test acc 0.8659 test loss 0.487025 best test_acc 0.9417
e 167 | malicious users: 0 | test acc 0.9199 test loss 0.427272 best test_acc 0.9417
e 168 | malicious users: 0 | test acc 0.9489 test loss 0.227597 best test_acc 0.9489
e 169 | malicious users: 0 | test acc 0.9469 test loss 0.244770 best test_acc 0.9489
e 170 | malicious users: 0 | test acc 0.9081 test loss 0.369880 best test_acc 0.9489
e 171 | malicious users: 0 | test acc 0.9449 test loss 0.271248 best test_acc 0.9489
e 172 | malicious users: 0 | test acc 0.9424 test loss 0.262461 best test_acc 0.9489
e 173 | malicious users: 0 | test acc 0.8817 test loss 0.488758 best test_acc 0.9489
e 174 | malicious users: 0 | test acc 0.9118 test loss 0.384135 best test_acc 0.9489
e 175 | malicious users: 0 | test acc 0.8592 test loss 0.493572 best test_acc 0.9489
e 176 | malicious users: 0 | test acc 0.9236 test loss 0.391036 best test_acc 0.9489
e 177 | malicious users: 0 | test acc 0.9188 test loss 0.496271 best test_acc 0.9489
e 178 | malicious users: 0 | test acc 0.9170 test loss 0.365317 best test_acc 0.9489
e 179 | malicious users: 0 | test acc 0.9301 test loss 0.344115 best test_acc 0.9489
e 180 | malicious users: 0 | test acc 0.8940 test loss 0.411228 best test_acc 0.9489
e 181 | malicious users: 0 | test acc 0.9273 test loss 0.441601 best test_acc 0.9489
e 182 | malicious users: 0 | test acc 0.9441 test loss 0.244713 best test_acc 0.9489
e 183 | malicious users: 0 | test acc 0.9142 test loss 0.407601 best test_acc 0.9489
e 184 | malicious users: 0 | test acc 0.9405 test loss 0.290931 best test_acc 0.9489
e 185 | malicious users: 0 | test acc 0.9401 test loss 0.267409 best test_acc 0.9489
e 186 | malicious users: 0 | test acc 0.8597 test loss 0.379986 best test_acc 0.9489
e 187 | malicious users: 0 | test acc 0.9099 test loss 0.339453 best test_acc 0.9489
e 188 | malicious users: 0 | test acc 0.9000 test loss 0.374005 best test_acc 0.9489
e 189 | malicious users: 0 | test acc 0.8599 test loss 0.498965 best test_acc 0.9489
e 190 | malicious users: 0 | test acc 0.9096 test loss 0.451369 best test_acc 0.9489
e 191 | malicious users: 0 | test acc 0.8716 test loss 0.418316 best test_acc 0.9489
e 192 | malicious users: 0 | test acc 0.9510 test loss 0.243966 best test_acc 0.9510
e 193 | malicious users: 0 | test acc 0.8808 test loss 0.386182 best test_acc 0.9510
e 194 | malicious users: 0 | test acc 0.9176 test loss 0.428757 best test_acc 0.9510
e 195 | malicious users: 0 | test acc 0.9268 test loss 0.350213 best test_acc 0.9510
e 196 | malicious users: 0 | test acc 0.9282 test loss 0.511844 best test_acc 0.9510
e 197 | malicious users: 0 | test acc 0.9509 test loss 0.210953 best test_acc 0.9510
e 198 | malicious users: 0 | test acc 0.9305 test loss 0.306927 best test_acc 0.9510
e 199 | malicious users: 0 | test acc 0.9168 test loss 0.402846 best test_acc 0.9510
e 200 | malicious users: 0 | test acc 0.9173 test loss 0.380429 best test_acc 0.9510
e 201 | malicious users: 0 | test acc 0.9155 test loss 0.369436 best test_acc 0.9510
e 202 | malicious users: 0 | test acc 0.8981 test loss 0.332147 best test_acc 0.9510
e 203 | malicious users: 0 | test acc 0.9308 test loss 0.264907 best test_acc 0.9510
e 204 | malicious users: 0 | test acc 0.8978 test loss 0.399008 best test_acc 0.9510
e 205 | malicious users: 0 | test acc 0.9126 test loss 0.377665 best test_acc 0.9510
e 206 | malicious users: 0 | test acc 0.9487 test loss 0.202199 best test_acc 0.9510
e 207 | malicious users: 0 | test acc 0.9480 test loss 0.254024 best test_acc 0.9510
e 208 | malicious users: 0 | test acc 0.9307 test loss 0.293753 best test_acc 0.9510
e 209 | malicious users: 0 | test acc 0.9230 test loss 0.336375 best test_acc 0.9510
e 210 | malicious users: 0 | test acc 0.8696 test loss 0.390406 best test_acc 0.9510
e 211 | malicious users: 0 | test acc 0.9390 test loss 0.293690 best test_acc 0.9510
e 212 | malicious users: 0 | test acc 0.9260 test loss 0.251610 best test_acc 0.9510
e 213 | malicious users: 0 | test acc 0.9367 test loss 0.283245 best test_acc 0.9510
e 214 | malicious users: 0 | test acc 0.9364 test loss 0.261299 best test_acc 0.9510
e 215 | malicious users: 0 | test acc 0.8917 test loss 0.319339 best test_acc 0.9510
e 216 | malicious users: 0 | test acc 0.7557 test loss 0.658758 best test_acc 0.9510
e 217 | malicious users: 0 | test acc 0.9419 test loss 0.277276 best test_acc 0.9510
e 218 | malicious users: 0 | test acc 0.9016 test loss 0.330611 best test_acc 0.9510
e 219 | malicious users: 0 | test acc 0.9413 test loss 0.344429 best test_acc 0.9510
e 220 | malicious users: 0 | test acc 0.8782 test loss 0.361356 best test_acc 0.9510
e 221 | malicious users: 0 | test acc 0.8709 test loss 0.358180 best test_acc 0.9510
e 222 | malicious users: 0 | test acc 0.8558 test loss 0.405058 best test_acc 0.9510
e 223 | malicious users: 0 | test acc 0.8680 test loss 0.473225 best test_acc 0.9510
e 224 | malicious users: 0 | test acc 0.9248 test loss 0.406236 best test_acc 0.9510
e 225 | malicious users: 0 | test acc 0.9337 test loss 0.285953 best test_acc 0.9510
e 226 | malicious users: 0 | test acc 0.9456 test loss 0.224684 best test_acc 0.9510
e 227 | malicious users: 0 | test acc 0.9430 test loss 0.295250 best test_acc 0.9510
e 228 | malicious users: 0 | test acc 0.9519 test loss 0.210102 best test_acc 0.9519
e 229 | malicious users: 0 | test acc 0.9105 test loss 0.336697 best test_acc 0.9519
e 230 | malicious users: 0 | test acc 0.8888 test loss 0.420591 best test_acc 0.9519
e 231 | malicious users: 0 | test acc 0.9517 test loss 0.205331 best test_acc 0.9519
e 232 | malicious users: 0 | test acc 0.9125 test loss 0.455331 best test_acc 0.9519
e 233 | malicious users: 0 | test acc 0.8953 test loss 0.304880 best test_acc 0.9519
e 234 | malicious users: 0 | test acc 0.9510 test loss 0.177405 best test_acc 0.9519
e 235 | malicious users: 0 | test acc 0.8158 test loss 0.644107 best test_acc 0.9519
e 236 | malicious users: 0 | test acc 0.9552 test loss 0.228246 best test_acc 0.9552
e 237 | malicious users: 0 | test acc 0.9548 test loss 0.240692 best test_acc 0.9552
e 238 | malicious users: 0 | test acc 0.9058 test loss 0.359425 best test_acc 0.9552
e 239 | malicious users: 0 | test acc 0.9378 test loss 0.285970 best test_acc 0.9552
e 240 | malicious users: 0 | test acc 0.8748 test loss 0.318899 best test_acc 0.9552
e 241 | malicious users: 0 | test acc 0.9383 test loss 0.273293 best test_acc 0.9552
e 242 | malicious users: 0 | test acc 0.9354 test loss 0.260035 best test_acc 0.9552
e 243 | malicious users: 0 | test acc 0.9136 test loss 0.371349 best test_acc 0.9552
e 244 | malicious users: 0 | test acc 0.9036 test loss 0.453726 best test_acc 0.9552
e 245 | malicious users: 0 | test acc 0.9512 test loss 0.234467 best test_acc 0.9552
e 246 | malicious users: 0 | test acc 0.9455 test loss 0.262167 best test_acc 0.9552
e 247 | malicious users: 0 | test acc 0.7535 test loss 0.591672 best test_acc 0.9552
e 248 | malicious users: 0 | test acc 0.9138 test loss 0.439571 best test_acc 0.9552
e 249 | malicious users: 0 | test acc 0.9011 test loss 0.483552 best test_acc 0.9552
e 250 | malicious users: 0 | test acc 0.9588 test loss 0.213129 best test_acc 0.9588
e 251 | malicious users: 0 | test acc 0.9496 test loss 0.219745 best test_acc 0.9588
