=> Saving data in Logs/FRL~try=786
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRL_label_flip_fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 4 | test acc 0.1846 test loss 2.236405 best test_acc 0.1846
e 1 | malicious users: 2 | test acc 0.4912 test loss 2.036390 best test_acc 0.4912
e 2 | malicious users: 2 | test acc 0.5622 test loss 1.680559 best test_acc 0.5622
e 3 | malicious users: 2 | test acc 0.5716 test loss 1.417521 best test_acc 0.5716
e 4 | malicious users: 3 | test acc 0.6331 test loss 1.248807 best test_acc 0.6331
e 5 | malicious users: 2 | test acc 0.6618 test loss 1.011962 best test_acc 0.6618
e 6 | malicious users: 2 | test acc 0.7237 test loss 0.924835 best test_acc 0.7237
e 7 | malicious users: 2 | test acc 0.7086 test loss 0.928185 best test_acc 0.7237
e 8 | malicious users: 4 | test acc 0.7922 test loss 0.747530 best test_acc 0.7922
e 9 | malicious users: 1 | test acc 0.7678 test loss 0.795531 best test_acc 0.7922
e 10 | malicious users: 1 | test acc 0.7945 test loss 0.679294 best test_acc 0.7945
e 11 | malicious users: 3 | test acc 0.8077 test loss 0.635028 best test_acc 0.8077
e 12 | malicious users: 2 | test acc 0.7702 test loss 0.691103 best test_acc 0.8077
e 13 | malicious users: 2 | test acc 0.8502 test loss 0.482979 best test_acc 0.8502
e 14 | malicious users: 4 | test acc 0.8298 test loss 0.632201 best test_acc 0.8502
e 15 | malicious users: 1 | test acc 0.8453 test loss 0.477547 best test_acc 0.8502
e 16 | malicious users: 5 | test acc 0.8159 test loss 0.637966 best test_acc 0.8502
e 17 | malicious users: 3 | test acc 0.9066 test loss 0.415445 best test_acc 0.9066
e 18 | malicious users: 0 | test acc 0.9008 test loss 0.434311 best test_acc 0.9066
e 19 | malicious users: 3 | test acc 0.8796 test loss 0.555511 best test_acc 0.9066
e 20 | malicious users: 4 | test acc 0.9153 test loss 0.475890 best test_acc 0.9153
e 21 | malicious users: 1 | test acc 0.9205 test loss 0.336303 best test_acc 0.9205
e 22 | malicious users: 2 | test acc 0.8551 test loss 0.630446 best test_acc 0.9205
e 23 | malicious users: 4 | test acc 0.8725 test loss 0.561463 best test_acc 0.9205
e 24 | malicious users: 3 | test acc 0.9207 test loss 0.351334 best test_acc 0.9207
e 25 | malicious users: 2 | test acc 0.8776 test loss 0.466342 best test_acc 0.9207
e 26 | malicious users: 4 | test acc 0.8505 test loss 0.537042 best test_acc 0.9207
e 27 | malicious users: 2 | test acc 0.7663 test loss 0.661401 best test_acc 0.9207
e 28 | malicious users: 2 | test acc 0.9123 test loss 0.338874 best test_acc 0.9207
e 29 | malicious users: 3 | test acc 0.8449 test loss 0.561449 best test_acc 0.9207
e 30 | malicious users: 4 | test acc 0.9094 test loss 0.448485 best test_acc 0.9207
e 31 | malicious users: 3 | test acc 0.8022 test loss 0.551907 best test_acc 0.9207
e 32 | malicious users: 3 | test acc 0.8689 test loss 0.451840 best test_acc 0.9207
e 33 | malicious users: 1 | test acc 0.9091 test loss 0.395474 best test_acc 0.9207
e 34 | malicious users: 2 | test acc 0.9017 test loss 0.385292 best test_acc 0.9207
e 35 | malicious users: 3 | test acc 0.7662 test loss 0.689803 best test_acc 0.9207
e 36 | malicious users: 2 | test acc 0.8170 test loss 0.578451 best test_acc 0.9207
e 37 | malicious users: 1 | test acc 0.8974 test loss 0.382548 best test_acc 0.9207
e 38 | malicious users: 1 | test acc 0.8678 test loss 0.508838 best test_acc 0.9207
e 39 | malicious users: 4 | test acc 0.8126 test loss 0.590625 best test_acc 0.9207
e 40 | malicious users: 1 | test acc 0.9249 test loss 0.385521 best test_acc 0.9249
e 41 | malicious users: 3 | test acc 0.9064 test loss 0.367356 best test_acc 0.9249
e 42 | malicious users: 1 | test acc 0.8625 test loss 0.551179 best test_acc 0.9249
e 43 | malicious users: 2 | test acc 0.9059 test loss 0.390402 best test_acc 0.9249
e 44 | malicious users: 3 | test acc 0.8603 test loss 0.473511 best test_acc 0.9249
e 45 | malicious users: 3 | test acc 0.8966 test loss 0.396017 best test_acc 0.9249
e 46 | malicious users: 2 | test acc 0.8400 test loss 0.496578 best test_acc 0.9249
e 47 | malicious users: 2 | test acc 0.8997 test loss 0.396152 best test_acc 0.9249
e 48 | malicious users: 3 | test acc 0.9318 test loss 0.279139 best test_acc 0.9318
e 49 | malicious users: 1 | test acc 0.8927 test loss 0.372835 best test_acc 0.9318
e 50 | malicious users: 3 | test acc 0.8383 test loss 0.552447 best test_acc 0.9318
e 51 | malicious users: 1 | test acc 0.9254 test loss 0.448340 best test_acc 0.9318
e 52 | malicious users: 3 | test acc 0.9129 test loss 0.312751 best test_acc 0.9318
e 53 | malicious users: 1 | test acc 0.9101 test loss 0.368900 best test_acc 0.9318
e 54 | malicious users: 2 | test acc 0.9410 test loss 0.303468 best test_acc 0.9410
e 55 | malicious users: 2 | test acc 0.9314 test loss 0.290707 best test_acc 0.9410
e 56 | malicious users: 5 | test acc 0.8266 test loss 0.519831 best test_acc 0.9410
e 57 | malicious users: 1 | test acc 0.9127 test loss 0.455250 best test_acc 0.9410
e 58 | malicious users: 3 | test acc 0.9228 test loss 0.297626 best test_acc 0.9410
e 59 | malicious users: 3 | test acc 0.9130 test loss 0.430677 best test_acc 0.9410
e 60 | malicious users: 2 | test acc 0.8024 test loss 0.562635 best test_acc 0.9410
e 61 | malicious users: 5 | test acc 0.8629 test loss 0.450831 best test_acc 0.9410
e 62 | malicious users: 2 | test acc 0.9166 test loss 0.428949 best test_acc 0.9410
e 63 | malicious users: 2 | test acc 0.7841 test loss 0.568608 best test_acc 0.9410
e 64 | malicious users: 2 | test acc 0.8000 test loss 0.717091 best test_acc 0.9410
e 65 | malicious users: 3 | test acc 0.9334 test loss 0.244208 best test_acc 0.9410
e 66 | malicious users: 3 | test acc 0.9199 test loss 0.411753 best test_acc 0.9410
e 67 | malicious users: 3 | test acc 0.9368 test loss 0.281302 best test_acc 0.9410
e 68 | malicious users: 3 | test acc 0.8913 test loss 0.325711 best test_acc 0.9410
e 69 | malicious users: 2 | test acc 0.9069 test loss 0.449486 best test_acc 0.9410
e 70 | malicious users: 5 | test acc 0.8193 test loss 0.602618 best test_acc 0.9410
e 71 | malicious users: 2 | test acc 0.8747 test loss 0.423320 best test_acc 0.9410
e 72 | malicious users: 0 | test acc 0.9137 test loss 0.456036 best test_acc 0.9410
e 73 | malicious users: 2 | test acc 0.9445 test loss 0.225749 best test_acc 0.9445
e 74 | malicious users: 4 | test acc 0.8814 test loss 0.471572 best test_acc 0.9445
e 75 | malicious users: 3 | test acc 0.9339 test loss 0.237971 best test_acc 0.9445
e 76 | malicious users: 3 | test acc 0.8745 test loss 0.504886 best test_acc 0.9445
e 77 | malicious users: 2 | test acc 0.9238 test loss 0.348114 best test_acc 0.9445
e 78 | malicious users: 1 | test acc 0.9018 test loss 0.409722 best test_acc 0.9445
e 79 | malicious users: 2 | test acc 0.9395 test loss 0.240545 best test_acc 0.9445
e 80 | malicious users: 0 | test acc 0.8520 test loss 0.590570 best test_acc 0.9445
e 81 | malicious users: 1 | test acc 0.9248 test loss 0.319663 best test_acc 0.9445
e 82 | malicious users: 3 | test acc 0.9309 test loss 0.283761 best test_acc 0.9445
e 83 | malicious users: 5 | test acc 0.8060 test loss 0.579215 best test_acc 0.9445
e 84 | malicious users: 7 | test acc 0.8567 test loss 0.616343 best test_acc 0.9445
e 85 | malicious users: 2 | test acc 0.9396 test loss 0.228523 best test_acc 0.9445
e 86 | malicious users: 2 | test acc 0.9104 test loss 0.330050 best test_acc 0.9445
e 87 | malicious users: 1 | test acc 0.8140 test loss 0.500578 best test_acc 0.9445
e 88 | malicious users: 1 | test acc 0.8659 test loss 0.404249 best test_acc 0.9445
e 89 | malicious users: 2 | test acc 0.8851 test loss 0.357346 best test_acc 0.9445
e 90 | malicious users: 2 | test acc 0.9007 test loss 0.485031 best test_acc 0.9445
e 91 | malicious users: 3 | test acc 0.9413 test loss 0.228310 best test_acc 0.9445
e 92 | malicious users: 4 | test acc 0.8984 test loss 0.382833 best test_acc 0.9445
e 93 | malicious users: 3 | test acc 0.9220 test loss 0.275726 best test_acc 0.9445
e 94 | malicious users: 3 | test acc 0.8724 test loss 0.392316 best test_acc 0.9445
e 95 | malicious users: 2 | test acc 0.9393 test loss 0.247720 best test_acc 0.9445
e 96 | malicious users: 4 | test acc 0.8802 test loss 0.403425 best test_acc 0.9445
e 97 | malicious users: 0 | test acc 0.8752 test loss 0.382146 best test_acc 0.9445
e 98 | malicious users: 3 | test acc 0.9473 test loss 0.226057 best test_acc 0.9473
e 99 | malicious users: 5 | test acc 0.9193 test loss 0.311246 best test_acc 0.9473
e 100 | malicious users: 2 | test acc 0.9077 test loss 0.443883 best test_acc 0.9473
e 101 | malicious users: 3 | test acc 0.9174 test loss 0.377153 best test_acc 0.9473
e 102 | malicious users: 5 | test acc 0.9439 test loss 0.255927 best test_acc 0.9473
e 103 | malicious users: 5 | test acc 0.9360 test loss 0.312851 best test_acc 0.9473
e 104 | malicious users: 1 | test acc 0.8038 test loss 0.557917 best test_acc 0.9473
e 105 | malicious users: 6 | test acc 0.9317 test loss 0.383876 best test_acc 0.9473
e 106 | malicious users: 3 | test acc 0.8966 test loss 0.335332 best test_acc 0.9473
e 107 | malicious users: 0 | test acc 0.8435 test loss 0.484874 best test_acc 0.9473
e 108 | malicious users: 4 | test acc 0.9325 test loss 0.343321 best test_acc 0.9473
e 109 | malicious users: 0 | test acc 0.8193 test loss 0.480975 best test_acc 0.9473
e 110 | malicious users: 2 | test acc 0.8737 test loss 0.382854 best test_acc 0.9473
e 111 | malicious users: 1 | test acc 0.8225 test loss 0.474204 best test_acc 0.9473
e 112 | malicious users: 0 | test acc 0.8218 test loss 0.492022 best test_acc 0.9473
e 113 | malicious users: 2 | test acc 0.9408 test loss 0.251529 best test_acc 0.9473
e 114 | malicious users: 3 | test acc 0.9484 test loss 0.204793 best test_acc 0.9484
e 115 | malicious users: 3 | test acc 0.8517 test loss 0.523332 best test_acc 0.9484
e 116 | malicious users: 0 | test acc 0.9062 test loss 0.381690 best test_acc 0.9484
e 117 | malicious users: 3 | test acc 0.9019 test loss 0.347907 best test_acc 0.9484
e 118 | malicious users: 4 | test acc 0.8664 test loss 0.394321 best test_acc 0.9484
e 119 | malicious users: 4 | test acc 0.8715 test loss 0.406671 best test_acc 0.9484
e 120 | malicious users: 1 | test acc 0.9526 test loss 0.186891 best test_acc 0.9526
e 121 | malicious users: 4 | test acc 0.9348 test loss 0.286029 best test_acc 0.9526
e 122 | malicious users: 2 | test acc 0.7927 test loss 0.559732 best test_acc 0.9526
e 123 | malicious users: 4 | test acc 0.9517 test loss 0.215868 best test_acc 0.9526
e 124 | malicious users: 1 | test acc 0.9308 test loss 0.261943 best test_acc 0.9526
e 125 | malicious users: 4 | test acc 0.9035 test loss 0.457388 best test_acc 0.9526
e 126 | malicious users: 0 | test acc 0.9330 test loss 0.327517 best test_acc 0.9526
e 127 | malicious users: 3 | test acc 0.8589 test loss 0.483996 best test_acc 0.9526
e 128 | malicious users: 0 | test acc 0.9255 test loss 0.270239 best test_acc 0.9526
e 129 | malicious users: 2 | test acc 0.9467 test loss 0.264438 best test_acc 0.9526
e 130 | malicious users: 4 | test acc 0.9521 test loss 0.224071 best test_acc 0.9526
e 131 | malicious users: 2 | test acc 0.9371 test loss 0.324227 best test_acc 0.9526
e 132 | malicious users: 3 | test acc 0.9442 test loss 0.233864 best test_acc 0.9526
e 133 | malicious users: 1 | test acc 0.8844 test loss 0.341263 best test_acc 0.9526
e 134 | malicious users: 2 | test acc 0.9297 test loss 0.260655 best test_acc 0.9526
e 135 | malicious users: 2 | test acc 0.9547 test loss 0.182032 best test_acc 0.9547
e 136 | malicious users: 3 | test acc 0.8775 test loss 0.356770 best test_acc 0.9547
e 137 | malicious users: 1 | test acc 0.8995 test loss 0.380687 best test_acc 0.9547
e 138 | malicious users: 1 | test acc 0.9117 test loss 0.364703 best test_acc 0.9547
e 139 | malicious users: 1 | test acc 0.9457 test loss 0.240506 best test_acc 0.9547
e 140 | malicious users: 3 | test acc 0.8440 test loss 0.472226 best test_acc 0.9547
e 141 | malicious users: 6 | test acc 0.9470 test loss 0.409341 best test_acc 0.9547
e 142 | malicious users: 0 | test acc 0.9538 test loss 0.172383 best test_acc 0.9547
e 143 | malicious users: 2 | test acc 0.9476 test loss 0.236274 best test_acc 0.9547
e 144 | malicious users: 5 | test acc 0.8933 test loss 0.333213 best test_acc 0.9547
e 145 | malicious users: 1 | test acc 0.9210 test loss 0.263542 best test_acc 0.9547
e 146 | malicious users: 7 | test acc 0.7001 test loss 1.146594 best test_acc 0.9547
e 147 | malicious users: 2 | test acc 0.8478 test loss 0.391530 best test_acc 0.9547
e 148 | malicious users: 4 | test acc 0.9338 test loss 0.296851 best test_acc 0.9547
e 149 | malicious users: 4 | test acc 0.8900 test loss 0.391180 best test_acc 0.9547
e 150 | malicious users: 2 | test acc 0.9449 test loss 0.202292 best test_acc 0.9547
e 151 | malicious users: 6 | test acc 0.8491 test loss 0.536573 best test_acc 0.9547
e 152 | malicious users: 3 | test acc 0.9273 test loss 0.252871 best test_acc 0.9547
e 153 | malicious users: 3 | test acc 0.9365 test loss 0.281450 best test_acc 0.9547
e 154 | malicious users: 3 | test acc 0.9426 test loss 0.227451 best test_acc 0.9547
e 155 | malicious users: 3 | test acc 0.8969 test loss 0.357552 best test_acc 0.9547
e 156 | malicious users: 3 | test acc 0.9325 test loss 0.296481 best test_acc 0.9547
e 157 | malicious users: 0 | test acc 0.9341 test loss 0.242502 best test_acc 0.9547
e 158 | malicious users: 3 | test acc 0.8440 test loss 0.389615 best test_acc 0.9547
e 159 | malicious users: 5 | test acc 0.9487 test loss 0.283552 best test_acc 0.9547
e 160 | malicious users: 5 | test acc 0.9157 test loss 0.329793 best test_acc 0.9547
e 161 | malicious users: 0 | test acc 0.9508 test loss 0.197991 best test_acc 0.9547
e 162 | malicious users: 2 | test acc 0.9089 test loss 0.358001 best test_acc 0.9547
e 163 | malicious users: 2 | test acc 0.9438 test loss 0.234456 best test_acc 0.9547
e 164 | malicious users: 3 | test acc 0.8202 test loss 0.487479 best test_acc 0.9547
e 165 | malicious users: 3 | test acc 0.9464 test loss 0.231230 best test_acc 0.9547
e 166 | malicious users: 3 | test acc 0.9077 test loss 0.342241 best test_acc 0.9547
e 167 | malicious users: 3 | test acc 0.9423 test loss 0.230609 best test_acc 0.9547
e 168 | malicious users: 3 | test acc 0.9412 test loss 0.305219 best test_acc 0.9547
e 169 | malicious users: 2 | test acc 0.9432 test loss 0.207836 best test_acc 0.9547
e 170 | malicious users: 3 | test acc 0.7971 test loss 0.535644 best test_acc 0.9547
e 171 | malicious users: 2 | test acc 0.8838 test loss 0.333364 best test_acc 0.9547
e 172 | malicious users: 1 | test acc 0.9509 test loss 0.217477 best test_acc 0.9547
e 173 | malicious users: 0 | test acc 0.9396 test loss 0.264425 best test_acc 0.9547
e 174 | malicious users: 2 | test acc 0.9417 test loss 0.289950 best test_acc 0.9547
e 175 | malicious users: 3 | test acc 0.9576 test loss 0.157540 best test_acc 0.9576
e 176 | malicious users: 3 | test acc 0.9492 test loss 0.190334 best test_acc 0.9576
e 177 | malicious users: 4 | test acc 0.8953 test loss 0.426341 best test_acc 0.9576
e 178 | malicious users: 4 | test acc 0.9465 test loss 0.191639 best test_acc 0.9576
e 179 | malicious users: 1 | test acc 0.8387 test loss 0.458801 best test_acc 0.9576
e 180 | malicious users: 1 | test acc 0.9391 test loss 0.221134 best test_acc 0.9576
e 181 | malicious users: 3 | test acc 0.8697 test loss 0.355326 best test_acc 0.9576
e 182 | malicious users: 1 | test acc 0.8637 test loss 0.371925 best test_acc 0.9576
e 183 | malicious users: 3 | test acc 0.9175 test loss 0.305667 best test_acc 0.9576
e 184 | malicious users: 2 | test acc 0.9528 test loss 0.236860 best test_acc 0.9576
e 185 | malicious users: 4 | test acc 0.8745 test loss 0.361434 best test_acc 0.9576
e 186 | malicious users: 6 | test acc 0.7805 test loss 0.523048 best test_acc 0.9576
e 187 | malicious users: 0 | test acc 0.9477 test loss 0.210841 best test_acc 0.9576
e 188 | malicious users: 4 | test acc 0.9381 test loss 0.240320 best test_acc 0.9576
e 189 | malicious users: 2 | test acc 0.9607 test loss 0.162966 best test_acc 0.9607
e 190 | malicious users: 6 | test acc 0.8863 test loss 0.368986 best test_acc 0.9607
e 191 | malicious users: 2 | test acc 0.8519 test loss 0.466864 best test_acc 0.9607
e 192 | malicious users: 1 | test acc 0.9220 test loss 0.308598 best test_acc 0.9607
e 193 | malicious users: 5 | test acc 0.8439 test loss 0.437108 best test_acc 0.9607
e 194 | malicious users: 3 | test acc 0.8885 test loss 0.382256 best test_acc 0.9607
e 195 | malicious users: 1 | test acc 0.9476 test loss 0.229056 best test_acc 0.9607
e 196 | malicious users: 2 | test acc 0.8426 test loss 0.456567 best test_acc 0.9607
e 197 | malicious users: 2 | test acc 0.9530 test loss 0.227018 best test_acc 0.9607
e 198 | malicious users: 3 | test acc 0.8885 test loss 0.282511 best test_acc 0.9607
e 199 | malicious users: 2 | test acc 0.8065 test loss 0.626156 best test_acc 0.9607
e 200 | malicious users: 2 | test acc 0.9529 test loss 0.173555 best test_acc 0.9607
e 201 | malicious users: 4 | test acc 0.9555 test loss 0.178345 best test_acc 0.9607
e 202 | malicious users: 2 | test acc 0.9149 test loss 0.309093 best test_acc 0.9607
e 203 | malicious users: 2 | test acc 0.9475 test loss 0.287315 best test_acc 0.9607
e 204 | malicious users: 3 | test acc 0.9458 test loss 0.223202 best test_acc 0.9607
e 205 | malicious users: 2 | test acc 0.9260 test loss 0.394661 best test_acc 0.9607
e 206 | malicious users: 1 | test acc 0.9529 test loss 0.204910 best test_acc 0.9607
e 207 | malicious users: 3 | test acc 0.8539 test loss 0.469829 best test_acc 0.9607
e 208 | malicious users: 2 | test acc 0.9461 test loss 0.198629 best test_acc 0.9607
e 209 | malicious users: 2 | test acc 0.9280 test loss 0.257232 best test_acc 0.9607
e 210 | malicious users: 3 | test acc 0.8601 test loss 0.397077 best test_acc 0.9607
e 211 | malicious users: 5 | test acc 0.8928 test loss 0.353697 best test_acc 0.9607
e 212 | malicious users: 2 | test acc 0.9585 test loss 0.151377 best test_acc 0.9607
e 213 | malicious users: 0 | test acc 0.9193 test loss 0.330534 best test_acc 0.9607
e 214 | malicious users: 3 | test acc 0.8814 test loss 0.294736 best test_acc 0.9607
e 215 | malicious users: 6 | test acc 0.8643 test loss 0.507476 best test_acc 0.9607
e 216 | malicious users: 2 | test acc 0.9544 test loss 0.220460 best test_acc 0.9607
e 217 | malicious users: 5 | test acc 0.9526 test loss 0.183245 best test_acc 0.9607
e 218 | malicious users: 2 | test acc 0.9608 test loss 0.139243 best test_acc 0.9608
e 219 | malicious users: 1 | test acc 0.8882 test loss 0.379820 best test_acc 0.9608
e 220 | malicious users: 2 | test acc 0.9420 test loss 0.247194 best test_acc 0.9608
e 221 | malicious users: 1 | test acc 0.9525 test loss 0.184031 best test_acc 0.9608
e 222 | malicious users: 2 | test acc 0.9217 test loss 0.269136 best test_acc 0.9608
e 223 | malicious users: 2 | test acc 0.9291 test loss 0.312870 best test_acc 0.9608
e 224 | malicious users: 0 | test acc 0.9395 test loss 0.280709 best test_acc 0.9608
e 225 | malicious users: 1 | test acc 0.9519 test loss 0.202079 best test_acc 0.9608
