=> Saving data in Logs/FRL~try=477
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.5
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.15 | total number of malicious clients: 150
e 0 | malicious users: 4 | test acc 0.4220 test loss 2.235865 best test_acc 0.4220
e 1 | malicious users: 4 | test acc 0.2344 test loss 2.167747 best test_acc 0.4220
e 2 | malicious users: 5 | test acc 0.4666 test loss 2.040535 best test_acc 0.4666
e 3 | malicious users: 3 | test acc 0.4286 test loss 1.974202 best test_acc 0.4666
e 4 | malicious users: 3 | test acc 0.4809 test loss 1.828921 best test_acc 0.4809
e 5 | malicious users: 3 | test acc 0.5328 test loss 1.503360 best test_acc 0.5328
e 6 | malicious users: 7 | test acc 0.5617 test loss 1.755316 best test_acc 0.5617
e 7 | malicious users: 5 | test acc 0.5631 test loss 1.667554 best test_acc 0.5631
e 8 | malicious users: 3 | test acc 0.6438 test loss 1.187285 best test_acc 0.6438
e 9 | malicious users: 2 | test acc 0.6993 test loss 1.119804 best test_acc 0.6993
e 10 | malicious users: 9 | test acc 0.5636 test loss 1.543269 best test_acc 0.6993
e 11 | malicious users: 2 | test acc 0.7829 test loss 1.102812 best test_acc 0.7829
e 12 | malicious users: 5 | test acc 0.7001 test loss 1.104538 best test_acc 0.7829
e 13 | malicious users: 1 | test acc 0.6557 test loss 1.094082 best test_acc 0.7829
e 14 | malicious users: 3 | test acc 0.7306 test loss 0.865522 best test_acc 0.7829
e 15 | malicious users: 7 | test acc 0.7348 test loss 1.121675 best test_acc 0.7829
e 16 | malicious users: 8 | test acc 0.6225 test loss 1.541296 best test_acc 0.7829
e 17 | malicious users: 5 | test acc 0.6596 test loss 0.974005 best test_acc 0.7829
e 18 | malicious users: 3 | test acc 0.7652 test loss 0.889954 best test_acc 0.7829
e 19 | malicious users: 5 | test acc 0.7661 test loss 1.151312 best test_acc 0.7829
e 20 | malicious users: 4 | test acc 0.6947 test loss 1.217778 best test_acc 0.7829
e 21 | malicious users: 2 | test acc 0.7869 test loss 0.911318 best test_acc 0.7869
e 22 | malicious users: 2 | test acc 0.8254 test loss 0.700391 best test_acc 0.8254
e 23 | malicious users: 7 | test acc 0.7971 test loss 1.045784 best test_acc 0.8254
e 24 | malicious users: 5 | test acc 0.7404 test loss 0.892993 best test_acc 0.8254
e 25 | malicious users: 6 | test acc 0.6102 test loss 1.131255 best test_acc 0.8254
e 26 | malicious users: 4 | test acc 0.8104 test loss 0.857855 best test_acc 0.8254
e 27 | malicious users: 6 | test acc 0.8043 test loss 1.043002 best test_acc 0.8254
e 28 | malicious users: 2 | test acc 0.7646 test loss 0.759269 best test_acc 0.8254
e 29 | malicious users: 5 | test acc 0.8747 test loss 0.726264 best test_acc 0.8747
e 30 | malicious users: 7 | test acc 0.8252 test loss 1.140610 best test_acc 0.8747
e 31 | malicious users: 6 | test acc 0.8271 test loss 0.847459 best test_acc 0.8747
e 32 | malicious users: 2 | test acc 0.7835 test loss 0.751721 best test_acc 0.8747
e 33 | malicious users: 2 | test acc 0.7819 test loss 0.737236 best test_acc 0.8747
e 34 | malicious users: 4 | test acc 0.8100 test loss 0.668983 best test_acc 0.8747
e 35 | malicious users: 5 | test acc 0.6708 test loss 0.977615 best test_acc 0.8747
e 36 | malicious users: 4 | test acc 0.7197 test loss 0.765608 best test_acc 0.8747
e 37 | malicious users: 7 | test acc 0.7320 test loss 0.843309 best test_acc 0.8747
e 38 | malicious users: 3 | test acc 0.8576 test loss 0.705030 best test_acc 0.8747
e 39 | malicious users: 3 | test acc 0.7412 test loss 0.724498 best test_acc 0.8747
e 40 | malicious users: 5 | test acc 0.8633 test loss 0.802075 best test_acc 0.8747
e 41 | malicious users: 1 | test acc 0.8396 test loss 0.549624 best test_acc 0.8747
e 42 | malicious users: 4 | test acc 0.7869 test loss 0.945587 best test_acc 0.8747
e 43 | malicious users: 2 | test acc 0.7862 test loss 0.621946 best test_acc 0.8747
e 44 | malicious users: 2 | test acc 0.7278 test loss 0.860721 best test_acc 0.8747
e 45 | malicious users: 6 | test acc 0.7878 test loss 0.960987 best test_acc 0.8747
e 46 | malicious users: 4 | test acc 0.9074 test loss 0.670103 best test_acc 0.9074
e 47 | malicious users: 3 | test acc 0.8207 test loss 0.787807 best test_acc 0.9074
e 48 | malicious users: 4 | test acc 0.7881 test loss 0.798284 best test_acc 0.9074
e 49 | malicious users: 7 | test acc 0.8538 test loss 0.695824 best test_acc 0.9074
e 50 | malicious users: 3 | test acc 0.8116 test loss 0.657210 best test_acc 0.9074
e 51 | malicious users: 3 | test acc 0.6641 test loss 1.058165 best test_acc 0.9074
e 52 | malicious users: 4 | test acc 0.7806 test loss 0.843945 best test_acc 0.9074
e 53 | malicious users: 2 | test acc 0.8143 test loss 0.609103 best test_acc 0.9074
e 54 | malicious users: 1 | test acc 0.8421 test loss 0.584786 best test_acc 0.9074
e 55 | malicious users: 3 | test acc 0.8349 test loss 0.818356 best test_acc 0.9074
e 56 | malicious users: 4 | test acc 0.8434 test loss 0.796367 best test_acc 0.9074
