=> Saving data in Logs/FRL~try=593
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.5
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 10 | test acc 0.1090 test loss 2.284047 best test_acc 0.1090
e 1 | malicious users: 6 | test acc 0.1708 test loss 2.236087 best test_acc 0.1708
e 2 | malicious users: 3 | test acc 0.4586 test loss 2.045286 best test_acc 0.4586
e 3 | malicious users: 4 | test acc 0.5675 test loss 1.885980 best test_acc 0.5675
e 4 | malicious users: 6 | test acc 0.4887 test loss 1.637650 best test_acc 0.5675
e 5 | malicious users: 5 | test acc 0.4761 test loss 1.633090 best test_acc 0.5675
e 6 | malicious users: 5 | test acc 0.5785 test loss 1.315132 best test_acc 0.5785
e 7 | malicious users: 6 | test acc 0.6200 test loss 1.290322 best test_acc 0.6200
e 8 | malicious users: 3 | test acc 0.6037 test loss 1.243654 best test_acc 0.6200
e 9 | malicious users: 5 | test acc 0.6397 test loss 1.117458 best test_acc 0.6397
e 10 | malicious users: 4 | test acc 0.6916 test loss 1.132087 best test_acc 0.6916
e 11 | malicious users: 3 | test acc 0.7107 test loss 0.944043 best test_acc 0.7107
e 12 | malicious users: 7 | test acc 0.6361 test loss 1.124495 best test_acc 0.7107
e 13 | malicious users: 4 | test acc 0.8323 test loss 0.820696 best test_acc 0.8323
e 14 | malicious users: 3 | test acc 0.7494 test loss 0.813210 best test_acc 0.8323
e 15 | malicious users: 5 | test acc 0.7292 test loss 0.916646 best test_acc 0.8323
e 16 | malicious users: 4 | test acc 0.6305 test loss 1.102311 best test_acc 0.8323
e 17 | malicious users: 7 | test acc 0.7922 test loss 0.850467 best test_acc 0.8323
e 18 | malicious users: 5 | test acc 0.8299 test loss 0.664435 best test_acc 0.8323
e 19 | malicious users: 5 | test acc 0.7370 test loss 0.857584 best test_acc 0.8323
e 20 | malicious users: 5 | test acc 0.7745 test loss 0.717621 best test_acc 0.8323
e 21 | malicious users: 8 | test acc 0.7999 test loss 0.945970 best test_acc 0.8323
e 22 | malicious users: 4 | test acc 0.8095 test loss 0.629863 best test_acc 0.8323
e 23 | malicious users: 5 | test acc 0.8374 test loss 0.616325 best test_acc 0.8374
e 24 | malicious users: 1 | test acc 0.8530 test loss 0.717000 best test_acc 0.8530
e 25 | malicious users: 3 | test acc 0.8112 test loss 0.679414 best test_acc 0.8530
e 26 | malicious users: 3 | test acc 0.7519 test loss 0.721964 best test_acc 0.8530
e 27 | malicious users: 9 | test acc 0.6492 test loss 1.050015 best test_acc 0.8530
e 28 | malicious users: 7 | test acc 0.7902 test loss 0.726571 best test_acc 0.8530
e 29 | malicious users: 3 | test acc 0.8286 test loss 0.545514 best test_acc 0.8530
e 30 | malicious users: 4 | test acc 0.8405 test loss 0.673725 best test_acc 0.8530
e 31 | malicious users: 2 | test acc 0.9030 test loss 0.482655 best test_acc 0.9030
e 32 | malicious users: 2 | test acc 0.9037 test loss 0.474053 best test_acc 0.9037
e 33 | malicious users: 4 | test acc 0.8088 test loss 0.556703 best test_acc 0.9037
e 34 | malicious users: 6 | test acc 0.8183 test loss 0.643672 best test_acc 0.9037
e 35 | malicious users: 7 | test acc 0.7652 test loss 0.937641 best test_acc 0.9037
e 36 | malicious users: 4 | test acc 0.8778 test loss 0.560402 best test_acc 0.9037
e 37 | malicious users: 5 | test acc 0.8748 test loss 0.442763 best test_acc 0.9037
e 38 | malicious users: 4 | test acc 0.7381 test loss 0.772559 best test_acc 0.9037
e 39 | malicious users: 6 | test acc 0.8171 test loss 0.554526 best test_acc 0.9037
e 40 | malicious users: 3 | test acc 0.7414 test loss 0.651769 best test_acc 0.9037
e 41 | malicious users: 5 | test acc 0.8734 test loss 0.472776 best test_acc 0.9037
e 42 | malicious users: 5 | test acc 0.7776 test loss 0.557886 best test_acc 0.9037
e 43 | malicious users: 3 | test acc 0.8262 test loss 0.613835 best test_acc 0.9037
e 44 | malicious users: 6 | test acc 0.7957 test loss 0.519232 best test_acc 0.9037
