=> Saving data in Logs/FRL~try=1012
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.3111 test loss 2.230904 best test_acc 0.3111
e 1 | malicious users: 5 | test acc 0.3055 test loss 2.155267 best test_acc 0.3111
e 2 | malicious users: 5 | test acc 0.4923 test loss 1.815043 best test_acc 0.4923
e 3 | malicious users: 5 | test acc 0.3904 test loss 1.684442 best test_acc 0.4923
e 4 | malicious users: 5 | test acc 0.5508 test loss 1.426201 best test_acc 0.5508
e 5 | malicious users: 5 | test acc 0.6400 test loss 1.150061 best test_acc 0.6400
e 6 | malicious users: 5 | test acc 0.6291 test loss 1.265886 best test_acc 0.6400
e 7 | malicious users: 5 | test acc 0.6928 test loss 1.000898 best test_acc 0.6928
e 8 | malicious users: 5 | test acc 0.6492 test loss 0.907530 best test_acc 0.6928
e 9 | malicious users: 5 | test acc 0.5977 test loss 1.200537 best test_acc 0.6928
e 10 | malicious users: 5 | test acc 0.6476 test loss 0.988843 best test_acc 0.6928
e 11 | malicious users: 5 | test acc 0.7110 test loss 0.964794 best test_acc 0.7110
e 12 | malicious users: 5 | test acc 0.7335 test loss 0.826430 best test_acc 0.7335
e 13 | malicious users: 5 | test acc 0.7248 test loss 0.889046 best test_acc 0.7335
e 14 | malicious users: 5 | test acc 0.6990 test loss 0.917993 best test_acc 0.7335
e 15 | malicious users: 5 | test acc 0.5962 test loss 1.022404 best test_acc 0.7335
e 16 | malicious users: 5 | test acc 0.8054 test loss 0.840811 best test_acc 0.8054
e 17 | malicious users: 5 | test acc 0.6368 test loss 0.912467 best test_acc 0.8054
e 18 | malicious users: 5 | test acc 0.6353 test loss 1.059277 best test_acc 0.8054
e 19 | malicious users: 5 | test acc 0.8042 test loss 0.882927 best test_acc 0.8054
e 20 | malicious users: 5 | test acc 0.7586 test loss 0.773963 best test_acc 0.8054
e 21 | malicious users: 5 | test acc 0.7252 test loss 0.791789 best test_acc 0.8054
e 22 | malicious users: 5 | test acc 0.7127 test loss 0.882918 best test_acc 0.8054
e 23 | malicious users: 5 | test acc 0.8630 test loss 0.621902 best test_acc 0.8630
e 24 | malicious users: 5 | test acc 0.8878 test loss 0.443413 best test_acc 0.8878
e 25 | malicious users: 5 | test acc 0.8822 test loss 0.578353 best test_acc 0.8878
e 26 | malicious users: 5 | test acc 0.8721 test loss 0.483664 best test_acc 0.8878
e 27 | malicious users: 5 | test acc 0.8307 test loss 0.609177 best test_acc 0.8878
e 28 | malicious users: 5 | test acc 0.8065 test loss 0.736194 best test_acc 0.8878
e 29 | malicious users: 5 | test acc 0.8304 test loss 0.761988 best test_acc 0.8878
e 30 | malicious users: 5 | test acc 0.8513 test loss 0.581096 best test_acc 0.8878
e 31 | malicious users: 5 | test acc 0.8049 test loss 0.602818 best test_acc 0.8878
e 32 | malicious users: 5 | test acc 0.8103 test loss 0.568857 best test_acc 0.8878
e 33 | malicious users: 5 | test acc 0.7399 test loss 0.753269 best test_acc 0.8878
e 34 | malicious users: 5 | test acc 0.8025 test loss 0.617643 best test_acc 0.8878
e 35 | malicious users: 5 | test acc 0.9009 test loss 0.452800 best test_acc 0.9009
