=> Saving data in Logs/FRL~try=763
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRL_defense_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.15 | total number of malicious clients: 150
e 0 | malicious users: 3 | test acc 0.3627 test loss 2.208082 best test_acc 0.3627
e 1 | malicious users: 3 | test acc 0.3707 test loss 2.066287 best test_acc 0.3707
e 2 | malicious users: 3 | test acc 0.6368 test loss 1.709987 best test_acc 0.6368
e 3 | malicious users: 3 | test acc 0.6252 test loss 1.194358 best test_acc 0.6368
e 4 | malicious users: 3 | test acc 0.5285 test loss 1.594163 best test_acc 0.6368
e 5 | malicious users: 3 | test acc 0.6596 test loss 1.171019 best test_acc 0.6596
e 6 | malicious users: 3 | test acc 0.6714 test loss 0.953099 best test_acc 0.6714
e 7 | malicious users: 3 | test acc 0.7093 test loss 1.027476 best test_acc 0.7093
e 8 | malicious users: 3 | test acc 0.6302 test loss 0.967622 best test_acc 0.7093
e 9 | malicious users: 3 | test acc 0.7159 test loss 0.966264 best test_acc 0.7159
e 10 | malicious users: 3 | test acc 0.8135 test loss 0.644670 best test_acc 0.8135
e 11 | malicious users: 3 | test acc 0.6920 test loss 0.900366 best test_acc 0.8135
e 12 | malicious users: 3 | test acc 0.8204 test loss 0.629676 best test_acc 0.8204
e 13 | malicious users: 3 | test acc 0.8458 test loss 0.639608 best test_acc 0.8458
e 14 | malicious users: 3 | test acc 0.7468 test loss 0.697547 best test_acc 0.8458
e 15 | malicious users: 3 | test acc 0.8549 test loss 0.601274 best test_acc 0.8549
e 16 | malicious users: 3 | test acc 0.8853 test loss 0.518783 best test_acc 0.8853
e 17 | malicious users: 3 | test acc 0.8807 test loss 0.658948 best test_acc 0.8853
e 18 | malicious users: 3 | test acc 0.9092 test loss 0.418848 best test_acc 0.9092
e 19 | malicious users: 3 | test acc 0.8769 test loss 0.695507 best test_acc 0.9092
e 20 | malicious users: 3 | test acc 0.8607 test loss 0.422073 best test_acc 0.9092
e 21 | malicious users: 3 | test acc 0.8017 test loss 0.648216 best test_acc 0.9092
e 22 | malicious users: 3 | test acc 0.8594 test loss 0.491114 best test_acc 0.9092
e 23 | malicious users: 3 | test acc 0.9051 test loss 0.467608 best test_acc 0.9092
e 24 | malicious users: 3 | test acc 0.8341 test loss 0.557873 best test_acc 0.9092
e 25 | malicious users: 3 | test acc 0.8962 test loss 0.471486 best test_acc 0.9092
e 26 | malicious users: 3 | test acc 0.9054 test loss 0.408421 best test_acc 0.9092
e 27 | malicious users: 3 | test acc 0.8983 test loss 0.446311 best test_acc 0.9092
e 28 | malicious users: 3 | test acc 0.8313 test loss 0.568227 best test_acc 0.9092
e 29 | malicious users: 3 | test acc 0.7382 test loss 0.787194 best test_acc 0.9092
e 30 | malicious users: 3 | test acc 0.8559 test loss 0.563570 best test_acc 0.9092
e 31 | malicious users: 3 | test acc 0.9331 test loss 0.306488 best test_acc 0.9331
e 32 | malicious users: 3 | test acc 0.8675 test loss 0.620008 best test_acc 0.9331
e 33 | malicious users: 3 | test acc 0.9258 test loss 0.297385 best test_acc 0.9331
e 34 | malicious users: 3 | test acc 0.7068 test loss 0.759161 best test_acc 0.9331
e 35 | malicious users: 3 | test acc 0.8531 test loss 0.545893 best test_acc 0.9331
e 36 | malicious users: 3 | test acc 0.9220 test loss 0.299377 best test_acc 0.9331
e 37 | malicious users: 3 | test acc 0.8959 test loss 0.416335 best test_acc 0.9331
e 38 | malicious users: 3 | test acc 0.8537 test loss 0.440897 best test_acc 0.9331
e 39 | malicious users: 3 | test acc 0.8409 test loss 0.526489 best test_acc 0.9331
e 40 | malicious users: 3 | test acc 0.8548 test loss 0.457861 best test_acc 0.9331
e 41 | malicious users: 3 | test acc 0.8280 test loss 0.566196 best test_acc 0.9331
e 42 | malicious users: 3 | test acc 0.8186 test loss 0.520970 best test_acc 0.9331
e 43 | malicious users: 3 | test acc 0.7311 test loss 0.686640 best test_acc 0.9331
e 44 | malicious users: 3 | test acc 0.8232 test loss 0.601628 best test_acc 0.9331
e 45 | malicious users: 3 | test acc 0.9280 test loss 0.286670 best test_acc 0.9331
e 46 | malicious users: 3 | test acc 0.8662 test loss 0.611606 best test_acc 0.9331
