
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 2 | test acc 0.1415 test loss 2.231885 best test_acc 0.1415
e 1 | malicious users: 2 | test acc 0.5114 test loss 2.066077 best test_acc 0.5114
e 2 | malicious users: 2 | test acc 0.5122 test loss 1.874664 best test_acc 0.5122
e 3 | malicious users: 2 | test acc 0.5446 test loss 1.890353 best test_acc 0.5446
e 4 | malicious users: 2 | test acc 0.5396 test loss 1.438662 best test_acc 0.5446
e 5 | malicious users: 2 | test acc 0.6547 test loss 1.318285 best test_acc 0.6547
e 6 | malicious users: 2 | test acc 0.7258 test loss 1.140977 best test_acc 0.7258
e 7 | malicious users: 2 | test acc 0.7233 test loss 1.126598 best test_acc 0.7258
e 8 | malicious users: 2 | test acc 0.7102 test loss 1.314060 best test_acc 0.7258
e 9 | malicious users: 2 | test acc 0.7270 test loss 1.084219 best test_acc 0.7270
e 10 | malicious users: 2 | test acc 0.7843 test loss 1.069659 best test_acc 0.7843
e 11 | malicious users: 2 | test acc 0.7641 test loss 0.804698 best test_acc 0.7843
e 12 | malicious users: 2 | test acc 0.7832 test loss 1.144607 best test_acc 0.7843
e 13 | malicious users: 2 | test acc 0.7996 test loss 1.071801 best test_acc 0.7996
e 14 | malicious users: 2 | test acc 0.8594 test loss 0.867113 best test_acc 0.8594
e 15 | malicious users: 2 | test acc 0.7644 test loss 1.082156 best test_acc 0.8594
e 16 | malicious users: 2 | test acc 0.8416 test loss 0.918630 best test_acc 0.8594
e 17 | malicious users: 2 | test acc 0.8509 test loss 0.848889 best test_acc 0.8594
e 18 | malicious users: 2 | test acc 0.8597 test loss 0.674703 best test_acc 0.8597
e 19 | malicious users: 2 | test acc 0.8522 test loss 1.017571 best test_acc 0.8597
e 20 | malicious users: 2 | test acc 0.8569 test loss 0.937494 best test_acc 0.8597
e 21 | malicious users: 2 | test acc 0.8455 test loss 0.877699 best test_acc 0.8597
e 22 | malicious users: 2 | test acc 0.8553 test loss 0.828780 best test_acc 0.8597
e 23 | malicious users: 2 | test acc 0.8967 test loss 0.921382 best test_acc 0.8967
e 24 | malicious users: 2 | test acc 0.7497 test loss 1.010597 best test_acc 0.8967
e 25 | malicious users: 2 | test acc 0.8598 test loss 0.834075 best test_acc 0.8967
e 26 | malicious users: 2 | test acc 0.8042 test loss 0.944005 best test_acc 0.8967
e 27 | malicious users: 2 | test acc 0.8565 test loss 0.830437 best test_acc 0.8967
e 28 | malicious users: 2 | test acc 0.8526 test loss 0.837068 best test_acc 0.8967
e 29 | malicious users: 2 | test acc 0.8444 test loss 1.032711 best test_acc 0.8967
e 30 | malicious users: 2 | test acc 0.7872 test loss 1.057181 best test_acc 0.8967
e 31 | malicious users: 2 | test acc 0.8394 test loss 1.008632 best test_acc 0.8967
e 32 | malicious users: 2 | test acc 0.8896 test loss 1.002483 best test_acc 0.8967
e 33 | malicious users: 2 | test acc 0.8661 test loss 0.870860 best test_acc 0.8967
e 34 | malicious users: 2 | test acc 0.8826 test loss 0.870111 best test_acc 0.8967
e 35 | malicious users: 2 | test acc 0.8592 test loss 1.011869 best test_acc 0.8967
e 36 | malicious users: 2 | test acc 0.8246 test loss 1.064130 best test_acc 0.8967
e 37 | malicious users: 2 | test acc 0.8859 test loss 0.869044 best test_acc 0.8967
e 38 | malicious users: 2 | test acc 0.8284 test loss 0.993109 best test_acc 0.8967
e 39 | malicious users: 2 | test acc 0.8681 test loss 1.118856 best test_acc 0.8967
e 40 | malicious users: 2 | test acc 0.8951 test loss 0.994257 best test_acc 0.8967
e 41 | malicious users: 2 | test acc 0.8426 test loss 0.981882 best test_acc 0.8967
e 42 | malicious users: 2 | test acc 0.8463 test loss 0.958121 best test_acc 0.8967
e 43 | malicious users: 2 | test acc 0.8005 test loss 1.041926 best test_acc 0.8967
e 44 | malicious users: 2 | test acc 0.7845 test loss 0.970006 best test_acc 0.8967
e 45 | malicious users: 2 | test acc 0.7842 test loss 1.235555 best test_acc 0.8967
e 46 | malicious users: 2 | test acc 0.8231 test loss 1.114818 best test_acc 0.8967
e 47 | malicious users: 2 | test acc 0.8366 test loss 0.955315 best test_acc 0.8967
e 48 | malicious users: 2 | test acc 0.8204 test loss 1.116715 best test_acc 0.8967
e 49 | malicious users: 2 | test acc 0.8715 test loss 0.911475 best test_acc 0.8967
e 50 | malicious users: 2 | test acc 0.8445 test loss 0.898046 best test_acc 0.8967
e 51 | malicious users: 2 | test acc 0.8546 test loss 0.924415 best test_acc 0.8967
e 52 | malicious users: 2 | test acc 0.7920 test loss 0.848525 best test_acc 0.8967
e 53 | malicious users: 2 | test acc 0.8749 test loss 0.975219 best test_acc 0.8967
e 54 | malicious users: 2 | test acc 0.8440 test loss 0.961942 best test_acc 0.8967
e 55 | malicious users: 2 | test acc 0.8044 test loss 0.877396 best test_acc 0.8967
e 56 | malicious users: 2 | test acc 0.8488 test loss 0.951468 best test_acc 0.8967
e 57 | malicious users: 2 | test acc 0.8234 test loss 1.022616 best test_acc 0.8967
e 58 | malicious users: 2 | test acc 0.7596 test loss 1.111055 best test_acc 0.8967
e 59 | malicious users: 2 | test acc 0.8188 test loss 0.903327 best test_acc 0.8967
e 60 | malicious users: 2 | test acc 0.8759 test loss 0.898541 best test_acc 0.8967
e 61 | malicious users: 2 | test acc 0.7906 test loss 0.769810 best test_acc 0.8967
e 62 | malicious users: 2 | test acc 0.7392 test loss 1.209139 best test_acc 0.8967
e 63 | malicious users: 2 | test acc 0.8742 test loss 0.872628 best test_acc 0.8967
