=> Saving data in Logs/FRL~try=827
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.5
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRL_label_flip_fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 6 | test acc 0.1897 test loss 2.262953 best test_acc 0.1897
e 1 | malicious users: 3 | test acc 0.3702 test loss 2.166670 best test_acc 0.3702
e 2 | malicious users: 5 | test acc 0.4302 test loss 1.955546 best test_acc 0.4302
e 3 | malicious users: 7 | test acc 0.5004 test loss 1.911150 best test_acc 0.5004
e 4 | malicious users: 4 | test acc 0.5826 test loss 1.443308 best test_acc 0.5826
e 5 | malicious users: 7 | test acc 0.4690 test loss 1.791970 best test_acc 0.5826
e 6 | malicious users: 2 | test acc 0.6692 test loss 1.177790 best test_acc 0.6692
e 7 | malicious users: 4 | test acc 0.6783 test loss 1.157327 best test_acc 0.6783
e 8 | malicious users: 4 | test acc 0.5997 test loss 1.135395 best test_acc 0.6783
e 9 | malicious users: 6 | test acc 0.6462 test loss 1.251871 best test_acc 0.6783
e 10 | malicious users: 6 | test acc 0.6490 test loss 1.044720 best test_acc 0.6783
e 11 | malicious users: 10 | test acc 0.5009 test loss 1.668253 best test_acc 0.6783
e 12 | malicious users: 5 | test acc 0.7598 test loss 0.821402 best test_acc 0.7598
e 13 | malicious users: 4 | test acc 0.7409 test loss 0.851210 best test_acc 0.7598
e 14 | malicious users: 2 | test acc 0.7284 test loss 0.839941 best test_acc 0.7598
e 15 | malicious users: 5 | test acc 0.7607 test loss 0.794296 best test_acc 0.7607
e 16 | malicious users: 4 | test acc 0.7920 test loss 0.663987 best test_acc 0.7920
e 17 | malicious users: 6 | test acc 0.5991 test loss 1.049493 best test_acc 0.7920
e 18 | malicious users: 4 | test acc 0.7852 test loss 0.688476 best test_acc 0.7920
e 19 | malicious users: 6 | test acc 0.7086 test loss 0.834541 best test_acc 0.7920
e 20 | malicious users: 2 | test acc 0.7869 test loss 0.684436 best test_acc 0.7920
e 21 | malicious users: 7 | test acc 0.6951 test loss 1.081857 best test_acc 0.7920
e 22 | malicious users: 5 | test acc 0.8095 test loss 0.589731 best test_acc 0.8095
e 23 | malicious users: 4 | test acc 0.7520 test loss 0.788328 best test_acc 0.8095
e 24 | malicious users: 1 | test acc 0.8860 test loss 0.512468 best test_acc 0.8860
e 25 | malicious users: 1 | test acc 0.8320 test loss 0.535252 best test_acc 0.8860
