=> Saving data in Logs/FRL~try=594
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.7
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 4 | test acc 0.1042 test loss 2.249676 best test_acc 0.1042
e 1 | malicious users: 5 | test acc 0.2133 test loss 2.189331 best test_acc 0.2133
e 2 | malicious users: 6 | test acc 0.4841 test loss 1.919786 best test_acc 0.4841
e 3 | malicious users: 4 | test acc 0.4107 test loss 1.998012 best test_acc 0.4841
e 4 | malicious users: 5 | test acc 0.5051 test loss 1.608970 best test_acc 0.5051
e 5 | malicious users: 6 | test acc 0.5183 test loss 1.624347 best test_acc 0.5183
e 6 | malicious users: 5 | test acc 0.6354 test loss 1.542608 best test_acc 0.6354
e 7 | malicious users: 4 | test acc 0.6051 test loss 1.296243 best test_acc 0.6354
e 8 | malicious users: 4 | test acc 0.6817 test loss 1.003470 best test_acc 0.6817
e 9 | malicious users: 5 | test acc 0.7320 test loss 1.046189 best test_acc 0.7320
e 10 | malicious users: 6 | test acc 0.6877 test loss 0.992077 best test_acc 0.7320
e 11 | malicious users: 7 | test acc 0.6991 test loss 0.984961 best test_acc 0.7320
e 12 | malicious users: 1 | test acc 0.7849 test loss 0.760650 best test_acc 0.7849
e 13 | malicious users: 7 | test acc 0.7669 test loss 0.780609 best test_acc 0.7849
e 14 | malicious users: 3 | test acc 0.8384 test loss 0.769434 best test_acc 0.8384
e 15 | malicious users: 5 | test acc 0.7243 test loss 0.799200 best test_acc 0.8384
e 16 | malicious users: 3 | test acc 0.7935 test loss 0.581547 best test_acc 0.8384
e 17 | malicious users: 4 | test acc 0.6173 test loss 0.989993 best test_acc 0.8384
e 18 | malicious users: 4 | test acc 0.7125 test loss 0.838259 best test_acc 0.8384
e 19 | malicious users: 3 | test acc 0.7443 test loss 0.723123 best test_acc 0.8384
e 20 | malicious users: 6 | test acc 0.7841 test loss 0.604106 best test_acc 0.8384
e 21 | malicious users: 3 | test acc 0.8298 test loss 0.651492 best test_acc 0.8384
e 22 | malicious users: 7 | test acc 0.8913 test loss 0.488783 best test_acc 0.8913
