=> Saving data in Logs/FRL~try=481
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.5
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 3 | test acc 0.1047 test loss 2.250883 best test_acc 0.1047
e 1 | malicious users: 0 | test acc 0.2189 test loss 2.129411 best test_acc 0.2189
e 2 | malicious users: 0 | test acc 0.3544 test loss 1.988523 best test_acc 0.3544
e 3 | malicious users: 4 | test acc 0.4342 test loss 1.927974 best test_acc 0.4342
e 4 | malicious users: 1 | test acc 0.5424 test loss 1.648454 best test_acc 0.5424
e 5 | malicious users: 3 | test acc 0.7025 test loss 1.334146 best test_acc 0.7025
e 6 | malicious users: 3 | test acc 0.5922 test loss 1.366640 best test_acc 0.7025
e 7 | malicious users: 2 | test acc 0.5985 test loss 1.338443 best test_acc 0.7025
e 8 | malicious users: 5 | test acc 0.7017 test loss 1.302542 best test_acc 0.7025
e 9 | malicious users: 4 | test acc 0.7163 test loss 1.369074 best test_acc 0.7163
e 10 | malicious users: 2 | test acc 0.6205 test loss 1.136222 best test_acc 0.7163
e 11 | malicious users: 3 | test acc 0.6920 test loss 1.185494 best test_acc 0.7163
e 12 | malicious users: 0 | test acc 0.6777 test loss 0.975772 best test_acc 0.7163
e 13 | malicious users: 3 | test acc 0.7984 test loss 0.816293 best test_acc 0.7984
e 14 | malicious users: 3 | test acc 0.6959 test loss 0.884696 best test_acc 0.7984
e 15 | malicious users: 2 | test acc 0.7647 test loss 0.857829 best test_acc 0.7984
e 16 | malicious users: 2 | test acc 0.7592 test loss 0.868996 best test_acc 0.7984
e 17 | malicious users: 2 | test acc 0.8471 test loss 0.752728 best test_acc 0.8471
e 18 | malicious users: 3 | test acc 0.8183 test loss 0.780234 best test_acc 0.8471
e 19 | malicious users: 6 | test acc 0.7951 test loss 0.809813 best test_acc 0.8471
e 20 | malicious users: 5 | test acc 0.7694 test loss 0.713271 best test_acc 0.8471
e 21 | malicious users: 1 | test acc 0.6900 test loss 0.894192 best test_acc 0.8471
e 22 | malicious users: 0 | test acc 0.7429 test loss 0.779611 best test_acc 0.8471
e 23 | malicious users: 4 | test acc 0.6685 test loss 0.870958 best test_acc 0.8471
e 24 | malicious users: 1 | test acc 0.7124 test loss 0.869600 best test_acc 0.8471
e 25 | malicious users: 1 | test acc 0.7548 test loss 0.900435 best test_acc 0.8471
e 26 | malicious users: 1 | test acc 0.7102 test loss 0.811699 best test_acc 0.8471
e 27 | malicious users: 4 | test acc 0.7545 test loss 0.827701 best test_acc 0.8471
e 28 | malicious users: 6 | test acc 0.8273 test loss 0.749658 best test_acc 0.8471
e 29 | malicious users: 4 | test acc 0.8382 test loss 0.800033 best test_acc 0.8471
e 30 | malicious users: 2 | test acc 0.8279 test loss 0.709142 best test_acc 0.8471
e 31 | malicious users: 2 | test acc 0.8375 test loss 0.679274 best test_acc 0.8471
e 32 | malicious users: 0 | test acc 0.7710 test loss 0.718045 best test_acc 0.8471
e 33 | malicious users: 3 | test acc 0.8210 test loss 0.700162 best test_acc 0.8471
e 34 | malicious users: 0 | test acc 0.8620 test loss 0.463025 best test_acc 0.8620
e 35 | malicious users: 2 | test acc 0.7305 test loss 0.804800 best test_acc 0.8620
e 36 | malicious users: 2 | test acc 0.8161 test loss 0.630482 best test_acc 0.8620
e 37 | malicious users: 2 | test acc 0.7966 test loss 0.856183 best test_acc 0.8620
e 38 | malicious users: 7 | test acc 0.9050 test loss 0.591096 best test_acc 0.9050
e 39 | malicious users: 3 | test acc 0.7925 test loss 0.693001 best test_acc 0.9050
e 40 | malicious users: 3 | test acc 0.8682 test loss 0.767903 best test_acc 0.9050
e 41 | malicious users: 3 | test acc 0.9043 test loss 0.601344 best test_acc 0.9050
e 42 | malicious users: 4 | test acc 0.8231 test loss 0.732732 best test_acc 0.9050
e 43 | malicious users: 2 | test acc 0.8387 test loss 0.618857 best test_acc 0.9050
e 44 | malicious users: 2 | test acc 0.7588 test loss 0.708217 best test_acc 0.9050
e 45 | malicious users: 0 | test acc 0.8268 test loss 0.671647 best test_acc 0.9050
e 46 | malicious users: 3 | test acc 0.8769 test loss 0.604544 best test_acc 0.9050
e 47 | malicious users: 3 | test acc 0.7554 test loss 0.670404 best test_acc 0.9050
e 48 | malicious users: 4 | test acc 0.8203 test loss 0.777530 best test_acc 0.9050
e 49 | malicious users: 3 | test acc 0.7457 test loss 0.689243 best test_acc 0.9050
e 50 | malicious users: 4 | test acc 0.8011 test loss 0.991523 best test_acc 0.9050
e 51 | malicious users: 2 | test acc 0.9157 test loss 0.339478 best test_acc 0.9157
e 52 | malicious users: 1 | test acc 0.8743 test loss 0.518163 best test_acc 0.9157
e 53 | malicious users: 1 | test acc 0.7465 test loss 0.666267 best test_acc 0.9157
e 54 | malicious users: 5 | test acc 0.7992 test loss 0.757795 best test_acc 0.9157
e 55 | malicious users: 5 | test acc 0.7996 test loss 0.698255 best test_acc 0.9157
e 56 | malicious users: 2 | test acc 0.9198 test loss 0.310998 best test_acc 0.9198
e 57 | malicious users: 6 | test acc 0.7487 test loss 0.815219 best test_acc 0.9198
e 58 | malicious users: 2 | test acc 0.8960 test loss 0.434305 best test_acc 0.9198
e 59 | malicious users: 5 | test acc 0.8772 test loss 0.705543 best test_acc 0.9198
e 60 | malicious users: 3 | test acc 0.7100 test loss 0.879178 best test_acc 0.9198
e 61 | malicious users: 4 | test acc 0.7922 test loss 0.653774 best test_acc 0.9198
e 62 | malicious users: 4 | test acc 0.8850 test loss 0.575554 best test_acc 0.9198
e 63 | malicious users: 1 | test acc 0.7995 test loss 0.699509 best test_acc 0.9198
e 64 | malicious users: 2 | test acc 0.8316 test loss 0.551651 best test_acc 0.9198
e 65 | malicious users: 2 | test acc 0.7632 test loss 0.665655 best test_acc 0.9198
e 66 | malicious users: 0 | test acc 0.8422 test loss 0.478001 best test_acc 0.9198
e 67 | malicious users: 1 | test acc 0.7966 test loss 0.684368 best test_acc 0.9198
e 68 | malicious users: 4 | test acc 0.7436 test loss 0.736338 best test_acc 0.9198
e 69 | malicious users: 5 | test acc 0.8172 test loss 0.713337 best test_acc 0.9198
e 70 | malicious users: 3 | test acc 0.9257 test loss 0.305237 best test_acc 0.9257
e 71 | malicious users: 5 | test acc 0.8368 test loss 0.731359 best test_acc 0.9257
e 72 | malicious users: 2 | test acc 0.8984 test loss 0.393645 best test_acc 0.9257
