=> Saving data in Logs/FRL~try=551
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.9
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 8 | test acc 0.2352 test loss 2.309764 best test_acc 0.2352
e 1 | malicious users: 11 | test acc 0.1028 test loss 160.160278 best test_acc 0.2352
e 2 | malicious users: 9 | test acc 0.1028 test loss 9.299242 best test_acc 0.2352
e 3 | malicious users: 5 | test acc 0.1101 test loss 2.302247 best test_acc 0.2352
e 4 | malicious users: 6 | test acc 0.1319 test loss 2.267991 best test_acc 0.2352
e 5 | malicious users: 5 | test acc 0.0726 test loss 2.277416 best test_acc 0.2352
e 6 | malicious users: 6 | test acc 0.2046 test loss 2.174347 best test_acc 0.2352
e 7 | malicious users: 5 | test acc 0.1189 test loss 2.285719 best test_acc 0.2352
e 8 | malicious users: 7 | test acc 0.2496 test loss 2.101454 best test_acc 0.2496
e 9 | malicious users: 4 | test acc 0.1384 test loss 2.269681 best test_acc 0.2496
e 10 | malicious users: 6 | test acc 0.1145 test loss 2.268703 best test_acc 0.2496
e 11 | malicious users: 4 | test acc 0.1680 test loss 2.097786 best test_acc 0.2496
e 12 | malicious users: 4 | test acc 0.1452 test loss 2.199847 best test_acc 0.2496
e 13 | malicious users: 4 | test acc 0.1369 test loss 2.227182 best test_acc 0.2496
e 14 | malicious users: 4 | test acc 0.1118 test loss 2.242510 best test_acc 0.2496
e 15 | malicious users: 5 | test acc 0.2694 test loss 1.963115 best test_acc 0.2694
e 16 | malicious users: 4 | test acc 0.1609 test loss 2.185635 best test_acc 0.2694
e 17 | malicious users: 7 | test acc 0.1615 test loss 2.230808 best test_acc 0.2694
e 18 | malicious users: 5 | test acc 0.0698 test loss 2.231723 best test_acc 0.2694
e 19 | malicious users: 5 | test acc 0.0980 test loss 2.316896 best test_acc 0.2694
e 20 | malicious users: 4 | test acc 0.1648 test loss 2.250419 best test_acc 0.2694
e 21 | malicious users: 5 | test acc 0.1393 test loss 2.129237 best test_acc 0.2694
e 22 | malicious users: 7 | test acc 0.0957 test loss 2.316496 best test_acc 0.2694
e 23 | malicious users: 6 | test acc 0.2681 test loss 2.103465 best test_acc 0.2694
e 24 | malicious users: 5 | test acc 0.1583 test loss 2.229527 best test_acc 0.2694
e 25 | malicious users: 3 | test acc 0.1371 test loss 2.168677 best test_acc 0.2694
e 26 | malicious users: 4 | test acc 0.2143 test loss 2.093683 best test_acc 0.2694
e 27 | malicious users: 5 | test acc 0.2197 test loss 2.087029 best test_acc 0.2694
e 28 | malicious users: 3 | test acc 0.1098 test loss 2.204028 best test_acc 0.2694
e 29 | malicious users: 2 | test acc 0.1100 test loss 2.045539 best test_acc 0.2694
e 30 | malicious users: 6 | test acc 0.1563 test loss 2.247538 best test_acc 0.2694
e 31 | malicious users: 4 | test acc 0.1266 test loss 2.222879 best test_acc 0.2694
e 32 | malicious users: 8 | test acc 0.1818 test loss 2.352846 best test_acc 0.2694
e 33 | malicious users: 6 | test acc 0.1114 test loss 2.293995 best test_acc 0.2694
e 34 | malicious users: 3 | test acc 0.1134 test loss 2.279523 best test_acc 0.2694
e 35 | malicious users: 5 | test acc 0.1722 test loss 2.298177 best test_acc 0.2694
e 36 | malicious users: 6 | test acc 0.0980 test loss 2.292606 best test_acc 0.2694
e 37 | malicious users: 6 | test acc 0.1888 test loss 2.147474 best test_acc 0.2694
e 38 | malicious users: 8 | test acc 0.0794 test loss 2.295164 best test_acc 0.2694
e 39 | malicious users: 4 | test acc 0.1178 test loss 2.293260 best test_acc 0.2694
e 40 | malicious users: 6 | test acc 0.1424 test loss 2.158965 best test_acc 0.2694
e 41 | malicious users: 3 | test acc 0.1539 test loss 2.221348 best test_acc 0.2694
e 42 | malicious users: 4 | test acc 0.1298 test loss 2.174342 best test_acc 0.2694
e 43 | malicious users: 4 | test acc 0.1989 test loss 2.184061 best test_acc 0.2694
e 44 | malicious users: 3 | test acc 0.1962 test loss 2.091897 best test_acc 0.2694
