#########Federated Learning using Rankings############
fraction of maliciou clients: 0.30 | total number of malicious clients: 300
e 0 | malicious users: 11 | test acc 0.1000 test loss 2.302362 best test_acc 0.1000
e 1 | malicious users: 8 | test acc 0.1000 test loss 2.301189 best test_acc 0.1000
e 2 | malicious users: 6 | test acc 0.1000 test loss 2.302332 best test_acc 0.1000
e 3 | malicious users: 10 | test acc 0.1000 test loss 2.302001 best test_acc 0.1000
e 4 | malicious users: 5 | test acc 0.1297 test loss 2.299810 best test_acc 0.1297
e 5 | malicious users: 3 | test acc 0.1000 test loss 2.283185 best test_acc 0.1297
e 6 | malicious users: 11 | test acc 0.1196 test loss 2.300697 best test_acc 0.1297
e 7 | malicious users: 6 | test acc 0.1000 test loss 2.299335 best test_acc 0.1297
e 8 | malicious users: 6 | test acc 0.1000 test loss 2.301006 best test_acc 0.1297
e 9 | malicious users: 5 | test acc 0.1550 test loss 2.300298 best test_acc 0.1550
e 10 | malicious users: 11 | test acc 0.1483 test loss 2.288544 best test_acc 0.1550
e 11 | malicious users: 6 | test acc 0.1000 test loss 2.292666 best test_acc 0.1550
e 12 | malicious users: 8 | test acc 0.1239 test loss 2.269656 best test_acc 0.1550
e 13 | malicious users: 8 | test acc 0.2010 test loss 2.285743 best test_acc 0.2010
e 14 | malicious users: 5 | test acc 0.1757 test loss 2.248396 best test_acc 0.2010
e 15 | malicious users: 9 | test acc 0.1116 test loss 2.286528 best test_acc 0.2010
e 16 | malicious users: 6 | test acc 0.1157 test loss 2.267699 best test_acc 0.2010
e 17 | malicious users: 7 | test acc 0.1328 test loss 2.217565 best test_acc 0.2010
e 18 | malicious users: 7 | test acc 0.1435 test loss 2.256559 best test_acc 0.2010
e 19 | malicious users: 11 | test acc 0.1624 test loss 2.234049 best test_acc 0.2010
e 20 | malicious users: 5 | test acc 0.1789 test loss 2.249044 best test_acc 0.2010
e 21 | malicious users: 7 | test acc 0.1560 test loss 2.208760 best test_acc 0.2010
e 22 | malicious users: 6 | test acc 0.1942 test loss 2.193823 best test_acc 0.2010
e 23 | malicious users: 6 | test acc 0.1971 test loss 2.091979 best test_acc 0.2010
e 24 | malicious users: 8 | test acc 0.2099 test loss 2.171912 best test_acc 0.2099
