=> Saving data in Logs/MNISTmy_attack_defense~try=22
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  iid
batch size is :  32
test batch size is:  128
use_cuda:  True
type of FL:  my_attack_defense
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.00 | total number of malicious clients: 0
e 0 | malicious users: 0 | test acc 0.1596 test loss 2.290349 best test_acc 0.1596
e 1 | malicious users: 0 | test acc 0.3751 test loss 2.279857 best test_acc 0.3751
e 2 | malicious users: 0 | test acc 0.4571 test loss 2.269083 best test_acc 0.4571
e 3 | malicious users: 0 | test acc 0.4515 test loss 2.256313 best test_acc 0.4571
e 4 | malicious users: 0 | test acc 0.4879 test loss 2.240563 best test_acc 0.4879
e 5 | malicious users: 0 | test acc 0.4264 test loss 2.220035 best test_acc 0.4879
e 6 | malicious users: 0 | test acc 0.3726 test loss 2.195623 best test_acc 0.4879
e 7 | malicious users: 0 | test acc 0.4358 test loss 2.157620 best test_acc 0.4879
e 8 | malicious users: 0 | test acc 0.5220 test loss 2.104773 best test_acc 0.5220
e 9 | malicious users: 0 | test acc 0.6025 test loss 2.042684 best test_acc 0.6025
e 10 | malicious users: 0 | test acc 0.6232 test loss 1.956894 best test_acc 0.6232
e 11 | malicious users: 0 | test acc 0.5917 test loss 1.818990 best test_acc 0.6232
e 12 | malicious users: 0 | test acc 0.6085 test loss 1.684019 best test_acc 0.6232
e 13 | malicious users: 0 | test acc 0.6737 test loss 1.515395 best test_acc 0.6737
e 14 | malicious users: 0 | test acc 0.6668 test loss 1.363069 best test_acc 0.6737
e 15 | malicious users: 0 | test acc 0.6643 test loss 1.215648 best test_acc 0.6737
e 16 | malicious users: 0 | test acc 0.7267 test loss 1.091496 best test_acc 0.7267
e 17 | malicious users: 0 | test acc 0.7563 test loss 0.989708 best test_acc 0.7563
e 18 | malicious users: 0 | test acc 0.7732 test loss 0.923886 best test_acc 0.7732
e 19 | malicious users: 0 | test acc 0.7656 test loss 0.875232 best test_acc 0.7732
e 20 | malicious users: 0 | test acc 0.7653 test loss 0.834195 best test_acc 0.7732
e 21 | malicious users: 0 | test acc 0.7496 test loss 0.874829 best test_acc 0.7732
e 22 | malicious users: 0 | test acc 0.8124 test loss 0.769032 best test_acc 0.8124
e 23 | malicious users: 0 | test acc 0.7597 test loss 0.795420 best test_acc 0.8124
e 24 | malicious users: 0 | test acc 0.8124 test loss 0.730558 best test_acc 0.8124
e 25 | malicious users: 0 | test acc 0.7921 test loss 0.723517 best test_acc 0.8124
e 26 | malicious users: 0 | test acc 0.7615 test loss 0.723479 best test_acc 0.8124
e 27 | malicious users: 0 | test acc 0.7801 test loss 0.718747 best test_acc 0.8124
e 28 | malicious users: 0 | test acc 0.7771 test loss 0.707163 best test_acc 0.8124
e 29 | malicious users: 0 | test acc 0.7845 test loss 0.702583 best test_acc 0.8124
e 30 | malicious users: 0 | test acc 0.8042 test loss 0.662848 best test_acc 0.8124
e 31 | malicious users: 0 | test acc 0.7462 test loss 0.744215 best test_acc 0.8124
e 32 | malicious users: 0 | test acc 0.8085 test loss 0.661208 best test_acc 0.8124
e 33 | malicious users: 0 | test acc 0.8444 test loss 0.590266 best test_acc 0.8444
e 34 | malicious users: 0 | test acc 0.7996 test loss 0.627354 best test_acc 0.8444
e 35 | malicious users: 0 | test acc 0.8512 test loss 0.566850 best test_acc 0.8512
e 36 | malicious users: 0 | test acc 0.8240 test loss 0.586974 best test_acc 0.8512
e 37 | malicious users: 0 | test acc 0.8462 test loss 0.567670 best test_acc 0.8512
e 38 | malicious users: 0 | test acc 0.8632 test loss 0.518368 best test_acc 0.8632
e 39 | malicious users: 0 | test acc 0.8376 test loss 0.558275 best test_acc 0.8632
e 40 | malicious users: 0 | test acc 0.8051 test loss 0.595743 best test_acc 0.8632
e 41 | malicious users: 0 | test acc 0.8534 test loss 0.524560 best test_acc 0.8632
e 42 | malicious users: 0 | test acc 0.8556 test loss 0.517837 best test_acc 0.8632
e 43 | malicious users: 0 | test acc 0.8650 test loss 0.497857 best test_acc 0.8650
e 44 | malicious users: 0 | test acc 0.8707 test loss 0.474954 best test_acc 0.8707
e 45 | malicious users: 0 | test acc 0.8656 test loss 0.480538 best test_acc 0.8707
e 46 | malicious users: 0 | test acc 0.8680 test loss 0.483133 best test_acc 0.8707
e 47 | malicious users: 0 | test acc 0.8754 test loss 0.457273 best test_acc 0.8754
e 48 | malicious users: 0 | test acc 0.8787 test loss 0.451443 best test_acc 0.8787
e 49 | malicious users: 0 | test acc 0.8754 test loss 0.458608 best test_acc 0.8787
e 50 | malicious users: 0 | test acc 0.8796 test loss 0.447049 best test_acc 0.8796
e 51 | malicious users: 0 | test acc 0.8771 test loss 0.436090 best test_acc 0.8796
e 52 | malicious users: 0 | test acc 0.8831 test loss 0.438578 best test_acc 0.8831
e 53 | malicious users: 0 | test acc 0.8153 test loss 0.533673 best test_acc 0.8831
e 54 | malicious users: 0 | test acc 0.8740 test loss 0.446812 best test_acc 0.8831
e 55 | malicious users: 0 | test acc 0.8716 test loss 0.448610 best test_acc 0.8831
e 56 | malicious users: 0 | test acc 0.8783 test loss 0.431367 best test_acc 0.8831
e 57 | malicious users: 0 | test acc 0.8836 test loss 0.421336 best test_acc 0.8836
e 58 | malicious users: 0 | test acc 0.8747 test loss 0.435745 best test_acc 0.8836
e 59 | malicious users: 0 | test acc 0.8852 test loss 0.420432 best test_acc 0.8852
e 60 | malicious users: 0 | test acc 0.8859 test loss 0.411560 best test_acc 0.8859
e 61 | malicious users: 0 | test acc 0.8921 test loss 0.391116 best test_acc 0.8921
e 62 | malicious users: 0 | test acc 0.8401 test loss 0.507106 best test_acc 0.8921
e 63 | malicious users: 0 | test acc 0.8909 test loss 0.412127 best test_acc 0.8921
e 64 | malicious users: 0 | test acc 0.8899 test loss 0.397839 best test_acc 0.8921
e 65 | malicious users: 0 | test acc 0.8961 test loss 0.383920 best test_acc 0.8961
e 66 | malicious users: 0 | test acc 0.8944 test loss 0.384196 best test_acc 0.8961
e 67 | malicious users: 0 | test acc 0.8875 test loss 0.389515 best test_acc 0.8961
e 68 | malicious users: 0 | test acc 0.8940 test loss 0.377062 best test_acc 0.8961
e 69 | malicious users: 0 | test acc 0.8879 test loss 0.388124 best test_acc 0.8961
e 70 | malicious users: 0 | test acc 0.8950 test loss 0.368881 best test_acc 0.8961
e 71 | malicious users: 0 | test acc 0.8965 test loss 0.367409 best test_acc 0.8965
e 72 | malicious users: 0 | test acc 0.8967 test loss 0.372515 best test_acc 0.8967
e 73 | malicious users: 0 | test acc 0.8981 test loss 0.358946 best test_acc 0.8981
e 74 | malicious users: 0 | test acc 0.8948 test loss 0.361261 best test_acc 0.8981
e 75 | malicious users: 0 | test acc 0.8921 test loss 0.366311 best test_acc 0.8981
e 76 | malicious users: 0 | test acc 0.8987 test loss 0.360422 best test_acc 0.8987
e 77 | malicious users: 0 | test acc 0.9002 test loss 0.352134 best test_acc 0.9002
e 78 | malicious users: 0 | test acc 0.9001 test loss 0.343439 best test_acc 0.9002
e 79 | malicious users: 0 | test acc 0.9000 test loss 0.350598 best test_acc 0.9002
e 80 | malicious users: 0 | test acc 0.9081 test loss 0.335147 best test_acc 0.9081
e 81 | malicious users: 0 | test acc 0.8973 test loss 0.350060 best test_acc 0.9081
e 82 | malicious users: 0 | test acc 0.8969 test loss 0.361941 best test_acc 0.9081
e 83 | malicious users: 0 | test acc 0.9029 test loss 0.344216 best test_acc 0.9081
e 84 | malicious users: 0 | test acc 0.9029 test loss 0.337317 best test_acc 0.9081
e 85 | malicious users: 0 | test acc 0.8982 test loss 0.347830 best test_acc 0.9081
e 86 | malicious users: 0 | test acc 0.9052 test loss 0.328619 best test_acc 0.9081
e 87 | malicious users: 0 | test acc 0.9006 test loss 0.341876 best test_acc 0.9081
e 88 | malicious users: 0 | test acc 0.9012 test loss 0.343062 best test_acc 0.9081
e 89 | malicious users: 0 | test acc 0.9077 test loss 0.318789 best test_acc 0.9081
e 90 | malicious users: 0 | test acc 0.8948 test loss 0.356720 best test_acc 0.9081
e 91 | malicious users: 0 | test acc 0.9026 test loss 0.340376 best test_acc 0.9081
e 92 | malicious users: 0 | test acc 0.9066 test loss 0.324553 best test_acc 0.9081
e 93 | malicious users: 0 | test acc 0.9102 test loss 0.317768 best test_acc 0.9102
e 94 | malicious users: 0 | test acc 0.9019 test loss 0.330573 best test_acc 0.9102
e 95 | malicious users: 0 | test acc 0.9035 test loss 0.329227 best test_acc 0.9102
e 96 | malicious users: 0 | test acc 0.9052 test loss 0.324757 best test_acc 0.9102
e 97 | malicious users: 0 | test acc 0.9083 test loss 0.315664 best test_acc 0.9102
e 98 | malicious users: 0 | test acc 0.9105 test loss 0.312667 best test_acc 0.9105
e 99 | malicious users: 0 | test acc 0.9102 test loss 0.308950 best test_acc 0.9105
e 100 | malicious users: 0 | test acc 0.9112 test loss 0.310880 best test_acc 0.9112
e 101 | malicious users: 0 | test acc 0.9118 test loss 0.309062 best test_acc 0.9118
e 102 | malicious users: 0 | test acc 0.9100 test loss 0.306612 best test_acc 0.9118
e 103 | malicious users: 0 | test acc 0.9064 test loss 0.313869 best test_acc 0.9118
e 104 | malicious users: 0 | test acc 0.9065 test loss 0.322065 best test_acc 0.9118
e 105 | malicious users: 0 | test acc 0.9107 test loss 0.305854 best test_acc 0.9118
e 106 | malicious users: 0 | test acc 0.9113 test loss 0.299066 best test_acc 0.9118
e 107 | malicious users: 0 | test acc 0.9107 test loss 0.305310 best test_acc 0.9118
e 108 | malicious users: 0 | test acc 0.9105 test loss 0.305681 best test_acc 0.9118
e 109 | malicious users: 0 | test acc 0.9122 test loss 0.300144 best test_acc 0.9122
e 110 | malicious users: 0 | test acc 0.9125 test loss 0.301417 best test_acc 0.9125
e 111 | malicious users: 0 | test acc 0.9080 test loss 0.305425 best test_acc 0.9125
e 112 | malicious users: 0 | test acc 0.9092 test loss 0.301585 best test_acc 0.9125
e 113 | malicious users: 0 | test acc 0.9153 test loss 0.289378 best test_acc 0.9153
e 114 | malicious users: 0 | test acc 0.9156 test loss 0.290255 best test_acc 0.9156
e 115 | malicious users: 0 | test acc 0.9168 test loss 0.285084 best test_acc 0.9168
e 116 | malicious users: 0 | test acc 0.9116 test loss 0.296911 best test_acc 0.9168
e 117 | malicious users: 0 | test acc 0.9086 test loss 0.301985 best test_acc 0.9168
e 118 | malicious users: 0 | test acc 0.9174 test loss 0.286426 best test_acc 0.9174
e 119 | malicious users: 0 | test acc 0.9152 test loss 0.281371 best test_acc 0.9174
e 120 | malicious users: 0 | test acc 0.9163 test loss 0.287234 best test_acc 0.9174
e 121 | malicious users: 0 | test acc 0.9186 test loss 0.277906 best test_acc 0.9186
e 122 | malicious users: 0 | test acc 0.9159 test loss 0.286463 best test_acc 0.9186
e 123 | malicious users: 0 | test acc 0.9190 test loss 0.276676 best test_acc 0.9190
e 124 | malicious users: 0 | test acc 0.9169 test loss 0.284417 best test_acc 0.9190
e 125 | malicious users: 0 | test acc 0.9164 test loss 0.282510 best test_acc 0.9190
e 126 | malicious users: 0 | test acc 0.9207 test loss 0.271644 best test_acc 0.9207
e 127 | malicious users: 0 | test acc 0.9185 test loss 0.275587 best test_acc 0.9207
e 128 | malicious users: 0 | test acc 0.9199 test loss 0.278821 best test_acc 0.9207
e 129 | malicious users: 0 | test acc 0.9198 test loss 0.273804 best test_acc 0.9207
e 130 | malicious users: 0 | test acc 0.9182 test loss 0.282938 best test_acc 0.9207
