#########Federated Learning With Noise Mask attack############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 3 | test acc 0.1016 test loss 2.302325 best test_acc 0.1016
e 1 | malicious users: 4 | test acc 0.1291 test loss 2.299590 best test_acc 0.1291
e 2 | malicious users: 6 | test acc 0.1098 test loss 2.300612 best test_acc 0.1291
e 3 | malicious users: 6 | test acc 0.1132 test loss 2.298287 best test_acc 0.1291
e 4 | malicious users: 3 | test acc 0.1085 test loss 2.296714 best test_acc 0.1291
e 5 | malicious users: 2 | test acc 0.1000 test loss 2.284169 best test_acc 0.1291
e 6 | malicious users: 3 | test acc 0.1072 test loss 2.264801 best test_acc 0.1291
e 7 | malicious users: 2 | test acc 0.1236 test loss 2.291445 best test_acc 0.1291
e 8 | malicious users: 2 | test acc 0.1518 test loss 2.248527 best test_acc 0.1518
e 9 | malicious users: 2 | test acc 0.1611 test loss 2.265674 best test_acc 0.1611
e 10 | malicious users: 3 | test acc 0.1458 test loss 2.251858 best test_acc 0.1611
e 11 | malicious users: 3 | test acc 0.2190 test loss 2.239183 best test_acc 0.2190
e 12 | malicious users: 1 | test acc 0.1655 test loss 2.199231 best test_acc 0.2190
e 13 | malicious users: 2 | test acc 0.2082 test loss 2.254309 best test_acc 0.2190
e 14 | malicious users: 1 | test acc 0.1658 test loss 2.166558 best test_acc 0.2190
e 15 | malicious users: 2 | test acc 0.2011 test loss 2.095149 best test_acc 0.2190
e 16 | malicious users: 3 | test acc 0.2082 test loss 2.126564 best test_acc 0.2190
e 17 | malicious users: 1 | test acc 0.2253 test loss 2.175063 best test_acc 0.2253
e 18 | malicious users: 4 | test acc 0.2018 test loss 2.134358 best test_acc 0.2253
e 19 | malicious users: 2 | test acc 0.2267 test loss 2.194069 best test_acc 0.2267
e 20 | malicious users: 1 | test acc 0.2076 test loss 2.088200 best test_acc 0.2267
e 21 | malicious users: 2 | test acc 0.2272 test loss 2.129493 best test_acc 0.2272
e 22 | malicious users: 2 | test acc 0.2421 test loss 2.081957 best test_acc 0.2421
e 23 | malicious users: 4 | test acc 0.2059 test loss 2.075116 best test_acc 0.2421
e 24 | malicious users: 4 | test acc 0.2386 test loss 2.060012 best test_acc 0.2421
e 25 | malicious users: 2 | test acc 0.2671 test loss 2.005648 best test_acc 0.2671
e 26 | malicious users: 2 | test acc 0.2329 test loss 1.997608 best test_acc 0.2671
