=> Saving data in Logs/FRL~try=667
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.05 | total number of malicious clients: 50
e 0 | malicious users: 1 | test acc 0.2300 test loss 2.218926 best test_acc 0.2300
e 1 | malicious users: 0 | test acc 0.2822 test loss 2.088984 best test_acc 0.2822
e 2 | malicious users: 2 | test acc 0.6704 test loss 1.706743 best test_acc 0.6704
e 3 | malicious users: 3 | test acc 0.5126 test loss 1.529322 best test_acc 0.6704
e 4 | malicious users: 1 | test acc 0.6452 test loss 1.443589 best test_acc 0.6704
e 5 | malicious users: 1 | test acc 0.6524 test loss 1.153901 best test_acc 0.6704
e 6 | malicious users: 2 | test acc 0.7664 test loss 1.025296 best test_acc 0.7664
e 7 | malicious users: 1 | test acc 0.6925 test loss 0.951893 best test_acc 0.7664
e 8 | malicious users: 0 | test acc 0.8414 test loss 0.817041 best test_acc 0.8414
e 9 | malicious users: 2 | test acc 0.8116 test loss 0.699669 best test_acc 0.8414
e 10 | malicious users: 1 | test acc 0.8527 test loss 0.648068 best test_acc 0.8527
e 11 | malicious users: 1 | test acc 0.8361 test loss 0.586343 best test_acc 0.8527
e 12 | malicious users: 2 | test acc 0.8109 test loss 0.705844 best test_acc 0.8527
e 13 | malicious users: 0 | test acc 0.8144 test loss 0.586639 best test_acc 0.8527
e 14 | malicious users: 0 | test acc 0.8163 test loss 0.640545 best test_acc 0.8527
e 15 | malicious users: 1 | test acc 0.8884 test loss 0.502678 best test_acc 0.8884
e 16 | malicious users: 0 | test acc 0.8966 test loss 0.456792 best test_acc 0.8966
e 17 | malicious users: 2 | test acc 0.8729 test loss 0.446428 best test_acc 0.8966
e 18 | malicious users: 1 | test acc 0.7908 test loss 0.741418 best test_acc 0.8966
e 19 | malicious users: 2 | test acc 0.8811 test loss 0.483561 best test_acc 0.8966
e 20 | malicious users: 0 | test acc 0.8430 test loss 0.502766 best test_acc 0.8966
e 21 | malicious users: 1 | test acc 0.7977 test loss 0.595960 best test_acc 0.8966
e 22 | malicious users: 2 | test acc 0.7849 test loss 0.673252 best test_acc 0.8966
e 23 | malicious users: 2 | test acc 0.7990 test loss 0.649988 best test_acc 0.8966
e 24 | malicious users: 2 | test acc 0.8629 test loss 0.519522 best test_acc 0.8966
