=> Saving data in Logs/FRL~try=400
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.5
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRL_matrix_attack
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.00 | total number of malicious clients: 0
e 0 | malicious users: 0 | test acc 0.1254 test loss 2.326106 best test_acc 0.1254
e 1 | malicious users: 0 | test acc 0.0632 test loss 2.385143 best test_acc 0.1254
e 2 | malicious users: 0 | test acc 0.0841 test loss 2.400010 best test_acc 0.1254
e 3 | malicious users: 0 | test acc 0.1250 test loss 2.334096 best test_acc 0.1254
e 4 | malicious users: 0 | test acc 0.1020 test loss 2.331921 best test_acc 0.1254
e 5 | malicious users: 0 | test acc 0.0781 test loss 2.404051 best test_acc 0.1254
e 6 | malicious users: 0 | test acc 0.0890 test loss 2.404514 best test_acc 0.1254
e 7 | malicious users: 0 | test acc 0.1143 test loss 2.342405 best test_acc 0.1254
e 8 | malicious users: 0 | test acc 0.1093 test loss 2.363390 best test_acc 0.1254
e 9 | malicious users: 0 | test acc 0.0976 test loss 2.356332 best test_acc 0.1254
e 10 | malicious users: 0 | test acc 0.1834 test loss 2.283811 best test_acc 0.1834
e 11 | malicious users: 0 | test acc 0.0792 test loss 2.387354 best test_acc 0.1834
e 12 | malicious users: 0 | test acc 0.0770 test loss 2.417777 best test_acc 0.1834
e 13 | malicious users: 0 | test acc 0.1173 test loss 2.341102 best test_acc 0.1834
e 14 | malicious users: 0 | test acc 0.1002 test loss 2.417229 best test_acc 0.1834
e 15 | malicious users: 0 | test acc 0.0709 test loss 2.396957 best test_acc 0.1834
e 16 | malicious users: 0 | test acc 0.0954 test loss 2.377486 best test_acc 0.1834
e 17 | malicious users: 0 | test acc 0.1416 test loss 2.387145 best test_acc 0.1834
e 18 | malicious users: 0 | test acc 0.1285 test loss 2.350665 best test_acc 0.1834
e 19 | malicious users: 0 | test acc 0.0870 test loss 2.375201 best test_acc 0.1834
e 20 | malicious users: 0 | test acc 0.0747 test loss 2.423031 best test_acc 0.1834
e 21 | malicious users: 0 | test acc 0.0903 test loss 2.361831 best test_acc 0.1834
e 22 | malicious users: 0 | test acc 0.0748 test loss 2.344227 best test_acc 0.1834
e 23 | malicious users: 0 | test acc 0.0680 test loss 2.439024 best test_acc 0.1834
e 24 | malicious users: 0 | test acc 0.1385 test loss 2.365040 best test_acc 0.1834
e 25 | malicious users: 0 | test acc 0.1166 test loss 2.338119 best test_acc 0.1834
e 26 | malicious users: 0 | test acc 0.0828 test loss 2.401881 best test_acc 0.1834
e 27 | malicious users: 0 | test acc 0.1119 test loss 2.353585 best test_acc 0.1834
e 28 | malicious users: 0 | test acc 0.0769 test loss 2.436196 best test_acc 0.1834
e 29 | malicious users: 0 | test acc 0.1022 test loss 2.346643 best test_acc 0.1834
e 30 | malicious users: 0 | test acc 0.1604 test loss 2.303768 best test_acc 0.1834
e 31 | malicious users: 0 | test acc 0.1106 test loss 2.404793 best test_acc 0.1834
e 32 | malicious users: 0 | test acc 0.0735 test loss 2.362393 best test_acc 0.1834
e 33 | malicious users: 0 | test acc 0.0880 test loss 2.349083 best test_acc 0.1834
e 34 | malicious users: 0 | test acc 0.1276 test loss 2.362168 best test_acc 0.1834
e 35 | malicious users: 0 | test acc 0.1051 test loss 2.394761 best test_acc 0.1834
e 36 | malicious users: 0 | test acc 0.0558 test loss 2.420585 best test_acc 0.1834
e 37 | malicious users: 0 | test acc 0.1171 test loss 2.363472 best test_acc 0.1834
e 38 | malicious users: 0 | test acc 0.0799 test loss 2.418093 best test_acc 0.1834
e 39 | malicious users: 0 | test acc 0.0948 test loss 2.383029 best test_acc 0.1834
e 40 | malicious users: 0 | test acc 0.0924 test loss 2.322787 best test_acc 0.1834
e 41 | malicious users: 0 | test acc 0.1141 test loss 2.349987 best test_acc 0.1834
e 42 | malicious users: 0 | test acc 0.1023 test loss 2.386322 best test_acc 0.1834
e 43 | malicious users: 0 | test acc 0.1167 test loss 2.401955 best test_acc 0.1834
e 44 | malicious users: 0 | test acc 0.1349 test loss 2.387030 best test_acc 0.1834
e 45 | malicious users: 0 | test acc 0.0996 test loss 2.320424 best test_acc 0.1834
e 46 | malicious users: 0 | test acc 0.0797 test loss 2.404088 best test_acc 0.1834
e 47 | malicious users: 0 | test acc 0.0965 test loss 2.379171 best test_acc 0.1834
e 48 | malicious users: 0 | test acc 0.1027 test loss 2.384978 best test_acc 0.1834
e 49 | malicious users: 0 | test acc 0.1178 test loss 2.373032 best test_acc 0.1834
e 50 | malicious users: 0 | test acc 0.0897 test loss 2.436628 best test_acc 0.1834
e 51 | malicious users: 0 | test acc 0.0982 test loss 2.421966 best test_acc 0.1834
e 52 | malicious users: 0 | test acc 0.1263 test loss 2.340162 best test_acc 0.1834
e 53 | malicious users: 0 | test acc 0.0543 test loss 2.409924 best test_acc 0.1834
e 54 | malicious users: 0 | test acc 0.1004 test loss 2.340148 best test_acc 0.1834
e 55 | malicious users: 0 | test acc 0.1151 test loss 2.411246 best test_acc 0.1834
e 56 | malicious users: 0 | test acc 0.1087 test loss 2.396038 best test_acc 0.1834
e 57 | malicious users: 0 | test acc 0.0793 test loss 2.371710 best test_acc 0.1834
e 58 | malicious users: 0 | test acc 0.0505 test loss 2.433955 best test_acc 0.1834
e 59 | malicious users: 0 | test acc 0.1193 test loss 2.316584 best test_acc 0.1834
e 60 | malicious users: 0 | test acc 0.1113 test loss 2.341334 best test_acc 0.1834
e 61 | malicious users: 0 | test acc 0.0870 test loss 2.351778 best test_acc 0.1834
e 62 | malicious users: 0 | test acc 0.1322 test loss 2.332790 best test_acc 0.1834
e 63 | malicious users: 0 | test acc 0.1003 test loss 2.330270 best test_acc 0.1834
e 64 | malicious users: 0 | test acc 0.1410 test loss 2.341172 best test_acc 0.1834
e 65 | malicious users: 0 | test acc 0.0907 test loss 2.346797 best test_acc 0.1834
e 66 | malicious users: 0 | test acc 0.1261 test loss 2.320423 best test_acc 0.1834
e 67 | malicious users: 0 | test acc 0.1167 test loss 2.340075 best test_acc 0.1834
e 68 | malicious users: 0 | test acc 0.0944 test loss 2.346361 best test_acc 0.1834
e 69 | malicious users: 0 | test acc 0.1013 test loss 2.367747 best test_acc 0.1834
e 70 | malicious users: 0 | test acc 0.1278 test loss 2.376844 best test_acc 0.1834
e 71 | malicious users: 0 | test acc 0.1253 test loss 2.284628 best test_acc 0.1834
e 72 | malicious users: 0 | test acc 0.0935 test loss 2.413529 best test_acc 0.1834
e 73 | malicious users: 0 | test acc 0.1358 test loss 2.309575 best test_acc 0.1834
e 74 | malicious users: 0 | test acc 0.0906 test loss 2.401498 best test_acc 0.1834
e 75 | malicious users: 0 | test acc 0.1002 test loss 2.335957 best test_acc 0.1834
e 76 | malicious users: 0 | test acc 0.1034 test loss 2.444761 best test_acc 0.1834
e 77 | malicious users: 0 | test acc 0.0756 test loss 2.390214 best test_acc 0.1834
e 78 | malicious users: 0 | test acc 0.0980 test loss 2.397831 best test_acc 0.1834
e 79 | malicious users: 0 | test acc 0.1089 test loss 2.354884 best test_acc 0.1834
e 80 | malicious users: 0 | test acc 0.0917 test loss 2.427797 best test_acc 0.1834
e 81 | malicious users: 0 | test acc 0.0944 test loss 2.312156 best test_acc 0.1834
e 82 | malicious users: 0 | test acc 0.0888 test loss 2.402482 best test_acc 0.1834
e 83 | malicious users: 0 | test acc 0.0795 test loss 2.389853 best test_acc 0.1834
e 84 | malicious users: 0 | test acc 0.0858 test loss 2.379337 best test_acc 0.1834
e 85 | malicious users: 0 | test acc 0.0988 test loss 2.308518 best test_acc 0.1834
e 86 | malicious users: 0 | test acc 0.1392 test loss 2.385774 best test_acc 0.1834
e 87 | malicious users: 0 | test acc 0.0995 test loss 2.334342 best test_acc 0.1834
e 88 | malicious users: 0 | test acc 0.1526 test loss 2.326358 best test_acc 0.1834
e 89 | malicious users: 0 | test acc 0.0877 test loss 2.390472 best test_acc 0.1834
e 90 | malicious users: 0 | test acc 0.1073 test loss 2.358671 best test_acc 0.1834
e 91 | malicious users: 0 | test acc 0.1103 test loss 2.311332 best test_acc 0.1834
e 92 | malicious users: 0 | test acc 0.1132 test loss 2.346817 best test_acc 0.1834
e 93 | malicious users: 0 | test acc 0.1042 test loss 2.302193 best test_acc 0.1834
e 94 | malicious users: 0 | test acc 0.0999 test loss 2.356172 best test_acc 0.1834
e 95 | malicious users: 0 | test acc 0.1217 test loss 2.394215 best test_acc 0.1834
e 96 | malicious users: 0 | test acc 0.0797 test loss 2.366642 best test_acc 0.1834
e 97 | malicious users: 0 | test acc 0.1048 test loss 2.364327 best test_acc 0.1834
e 98 | malicious users: 0 | test acc 0.0613 test loss 2.384699 best test_acc 0.1834
e 99 | malicious users: 0 | test acc 0.1121 test loss 2.326180 best test_acc 0.1834
e 100 | malicious users: 0 | test acc 0.0939 test loss 2.380488 best test_acc 0.1834
e 101 | malicious users: 0 | test acc 0.0643 test loss 2.398593 best test_acc 0.1834
e 102 | malicious users: 0 | test acc 0.1285 test loss 2.285017 best test_acc 0.1834
e 103 | malicious users: 0 | test acc 0.0772 test loss 2.308117 best test_acc 0.1834
e 104 | malicious users: 0 | test acc 0.1076 test loss 2.346693 best test_acc 0.1834
e 105 | malicious users: 0 | test acc 0.1213 test loss 2.386275 best test_acc 0.1834
e 106 | malicious users: 0 | test acc 0.1106 test loss 2.382188 best test_acc 0.1834
e 107 | malicious users: 0 | test acc 0.1106 test loss 2.307030 best test_acc 0.1834
e 108 | malicious users: 0 | test acc 0.1059 test loss 2.415181 best test_acc 0.1834
e 109 | malicious users: 0 | test acc 0.0987 test loss 2.354796 best test_acc 0.1834
e 110 | malicious users: 0 | test acc 0.1270 test loss 2.271558 best test_acc 0.1834
e 111 | malicious users: 0 | test acc 0.1490 test loss 2.391514 best test_acc 0.1834
e 112 | malicious users: 0 | test acc 0.1633 test loss 2.292382 best test_acc 0.1834
e 113 | malicious users: 0 | test acc 0.0828 test loss 2.410614 best test_acc 0.1834
e 114 | malicious users: 0 | test acc 0.1110 test loss 2.360773 best test_acc 0.1834
e 115 | malicious users: 0 | test acc 0.1408 test loss 2.361095 best test_acc 0.1834
e 116 | malicious users: 0 | test acc 0.1424 test loss 2.321495 best test_acc 0.1834
e 117 | malicious users: 0 | test acc 0.0832 test loss 2.420752 best test_acc 0.1834
e 118 | malicious users: 0 | test acc 0.0744 test loss 2.319377 best test_acc 0.1834
e 119 | malicious users: 0 | test acc 0.0872 test loss 2.368287 best test_acc 0.1834
e 120 | malicious users: 0 | test acc 0.1886 test loss 2.352602 best test_acc 0.1886
e 121 | malicious users: 0 | test acc 0.0761 test loss 2.402892 best test_acc 0.1886
e 122 | malicious users: 0 | test acc 0.0961 test loss 2.387702 best test_acc 0.1886
e 123 | malicious users: 0 | test acc 0.0799 test loss 2.343810 best test_acc 0.1886
e 124 | malicious users: 0 | test acc 0.0634 test loss 2.366451 best test_acc 0.1886
e 125 | malicious users: 0 | test acc 0.0661 test loss 2.408744 best test_acc 0.1886
e 126 | malicious users: 0 | test acc 0.1369 test loss 2.362886 best test_acc 0.1886
e 127 | malicious users: 0 | test acc 0.1347 test loss 2.379982 best test_acc 0.1886
e 128 | malicious users: 0 | test acc 0.0937 test loss 2.342484 best test_acc 0.1886
e 129 | malicious users: 0 | test acc 0.0881 test loss 2.376730 best test_acc 0.1886
e 130 | malicious users: 0 | test acc 0.1076 test loss 2.300698 best test_acc 0.1886
e 131 | malicious users: 0 | test acc 0.1437 test loss 2.338836 best test_acc 0.1886
e 132 | malicious users: 0 | test acc 0.0990 test loss 2.430877 best test_acc 0.1886
e 133 | malicious users: 0 | test acc 0.1134 test loss 2.389850 best test_acc 0.1886
e 134 | malicious users: 0 | test acc 0.0934 test loss 2.307093 best test_acc 0.1886
e 135 | malicious users: 0 | test acc 0.0952 test loss 2.368328 best test_acc 0.1886
e 136 | malicious users: 0 | test acc 0.0797 test loss 2.401687 best test_acc 0.1886
e 137 | malicious users: 0 | test acc 0.0924 test loss 2.328921 best test_acc 0.1886
e 138 | malicious users: 0 | test acc 0.1099 test loss 2.428008 best test_acc 0.1886
e 139 | malicious users: 0 | test acc 0.0910 test loss 2.361466 best test_acc 0.1886
e 140 | malicious users: 0 | test acc 0.0901 test loss 2.347443 best test_acc 0.1886
e 141 | malicious users: 0 | test acc 0.0774 test loss 2.399908 best test_acc 0.1886
e 142 | malicious users: 0 | test acc 0.1231 test loss 2.376183 best test_acc 0.1886
e 143 | malicious users: 0 | test acc 0.1117 test loss 2.307511 best test_acc 0.1886
e 144 | malicious users: 0 | test acc 0.0912 test loss 2.420691 best test_acc 0.1886
e 145 | malicious users: 0 | test acc 0.1587 test loss 2.289685 best test_acc 0.1886
e 146 | malicious users: 0 | test acc 0.0632 test loss 2.403637 best test_acc 0.1886
e 147 | malicious users: 0 | test acc 0.1271 test loss 2.367811 best test_acc 0.1886
e 148 | malicious users: 0 | test acc 0.0795 test loss 2.351968 best test_acc 0.1886
e 149 | malicious users: 0 | test acc 0.0819 test loss 2.393288 best test_acc 0.1886
e 150 | malicious users: 0 | test acc 0.1318 test loss 2.347456 best test_acc 0.1886
e 151 | malicious users: 0 | test acc 0.0633 test loss 2.377559 best test_acc 0.1886
e 152 | malicious users: 0 | test acc 0.0822 test loss 2.363977 best test_acc 0.1886
e 153 | malicious users: 0 | test acc 0.1361 test loss 2.381240 best test_acc 0.1886
e 154 | malicious users: 0 | test acc 0.1046 test loss 2.341549 best test_acc 0.1886
e 155 | malicious users: 0 | test acc 0.0532 test loss 2.416759 best test_acc 0.1886
e 156 | malicious users: 0 | test acc 0.0882 test loss 2.352117 best test_acc 0.1886
e 157 | malicious users: 0 | test acc 0.1527 test loss 2.284770 best test_acc 0.1886
e 158 | malicious users: 0 | test acc 0.0559 test loss 2.367569 best test_acc 0.1886
e 159 | malicious users: 0 | test acc 0.0664 test loss 2.416790 best test_acc 0.1886
e 160 | malicious users: 0 | test acc 0.1002 test loss 2.318798 best test_acc 0.1886
e 161 | malicious users: 0 | test acc 0.1204 test loss 2.362616 best test_acc 0.1886
e 162 | malicious users: 0 | test acc 0.1250 test loss 2.396724 best test_acc 0.1886
e 163 | malicious users: 0 | test acc 0.1291 test loss 2.305240 best test_acc 0.1886
e 164 | malicious users: 0 | test acc 0.0757 test loss 2.438977 best test_acc 0.1886
e 165 | malicious users: 0 | test acc 0.1542 test loss 2.295490 best test_acc 0.1886
e 166 | malicious users: 0 | test acc 0.0978 test loss 2.330891 best test_acc 0.1886
e 167 | malicious users: 0 | test acc 0.0707 test loss 2.390239 best test_acc 0.1886
e 168 | malicious users: 0 | test acc 0.0535 test loss 2.400449 best test_acc 0.1886
e 169 | malicious users: 0 | test acc 0.1264 test loss 2.355748 best test_acc 0.1886
e 170 | malicious users: 0 | test acc 0.0896 test loss 2.404016 best test_acc 0.1886
e 171 | malicious users: 0 | test acc 0.0964 test loss 2.412626 best test_acc 0.1886
e 172 | malicious users: 0 | test acc 0.0938 test loss 2.389582 best test_acc 0.1886
e 173 | malicious users: 0 | test acc 0.1480 test loss 2.383287 best test_acc 0.1886
e 174 | malicious users: 0 | test acc 0.0930 test loss 2.390719 best test_acc 0.1886
e 175 | malicious users: 0 | test acc 0.1214 test loss 2.327658 best test_acc 0.1886
e 176 | malicious users: 0 | test acc 0.1117 test loss 2.338068 best test_acc 0.1886
e 177 | malicious users: 0 | test acc 0.0541 test loss 2.407483 best test_acc 0.1886
e 178 | malicious users: 0 | test acc 0.1184 test loss 2.336422 best test_acc 0.1886
e 179 | malicious users: 0 | test acc 0.0657 test loss 2.424910 best test_acc 0.1886
e 180 | malicious users: 0 | test acc 0.1230 test loss 2.360492 best test_acc 0.1886
e 181 | malicious users: 0 | test acc 0.1296 test loss 2.357840 best test_acc 0.1886
e 182 | malicious users: 0 | test acc 0.0922 test loss 2.369049 best test_acc 0.1886
e 183 | malicious users: 0 | test acc 0.1157 test loss 2.445261 best test_acc 0.1886
e 184 | malicious users: 0 | test acc 0.0728 test loss 2.406418 best test_acc 0.1886
e 185 | malicious users: 0 | test acc 0.0839 test loss 2.392072 best test_acc 0.1886
e 186 | malicious users: 0 | test acc 0.0955 test loss 2.373526 best test_acc 0.1886
e 187 | malicious users: 0 | test acc 0.1505 test loss 2.320472 best test_acc 0.1886
e 188 | malicious users: 0 | test acc 0.0919 test loss 2.353001 best test_acc 0.1886
e 189 | malicious users: 0 | test acc 0.1283 test loss 2.379076 best test_acc 0.1886
e 190 | malicious users: 0 | test acc 0.0660 test loss 2.347261 best test_acc 0.1886
e 191 | malicious users: 0 | test acc 0.1117 test loss 2.331683 best test_acc 0.1886
e 192 | malicious users: 0 | test acc 0.0763 test loss 2.400266 best test_acc 0.1886
e 193 | malicious users: 0 | test acc 0.0909 test loss 2.367078 best test_acc 0.1886
