
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 4 | test acc 0.4588 test loss 2.141633 best test_acc 0.4588
e 1 | malicious users: 5 | test acc 0.5876 test loss 1.540820 best test_acc 0.5876
e 2 | malicious users: 4 | test acc 0.7104 test loss 1.448582 best test_acc 0.7104
e 3 | malicious users: 2 | test acc 0.6655 test loss 1.298508 best test_acc 0.7104
e 4 | malicious users: 2 | test acc 0.8043 test loss 0.709900 best test_acc 0.8043
e 5 | malicious users: 2 | test acc 0.8426 test loss 0.662438 best test_acc 0.8426
e 6 | malicious users: 5 | test acc 0.8419 test loss 0.672102 best test_acc 0.8426
e 7 | malicious users: 3 | test acc 0.8839 test loss 0.536868 best test_acc 0.8839
e 8 | malicious users: 3 | test acc 0.8727 test loss 0.494863 best test_acc 0.8839
e 9 | malicious users: 2 | test acc 0.8256 test loss 0.562980 best test_acc 0.8839
e 10 | malicious users: 3 | test acc 0.9139 test loss 0.457437 best test_acc 0.9139
e 11 | malicious users: 4 | test acc 0.9287 test loss 0.437652 best test_acc 0.9287
e 12 | malicious users: 1 | test acc 0.9264 test loss 0.337577 best test_acc 0.9287
e 13 | malicious users: 3 | test acc 0.8970 test loss 0.424829 best test_acc 0.9287
e 14 | malicious users: 3 | test acc 0.9288 test loss 0.389254 best test_acc 0.9288
e 15 | malicious users: 3 | test acc 0.9041 test loss 0.489087 best test_acc 0.9288
e 16 | malicious users: 3 | test acc 0.9206 test loss 0.417086 best test_acc 0.9288
e 17 | malicious users: 1 | test acc 0.9334 test loss 0.287500 best test_acc 0.9334
e 18 | malicious users: 1 | test acc 0.9299 test loss 0.287453 best test_acc 0.9334
e 19 | malicious users: 3 | test acc 0.9275 test loss 0.370369 best test_acc 0.9334
e 20 | malicious users: 4 | test acc 0.8901 test loss 0.591506 best test_acc 0.9334
e 21 | malicious users: 3 | test acc 0.8871 test loss 0.708319 best test_acc 0.9334
e 22 | malicious users: 4 | test acc 0.9272 test loss 0.690976 best test_acc 0.9334
e 23 | malicious users: 2 | test acc 0.9379 test loss 0.382728 best test_acc 0.9379
e 24 | malicious users: 1 | test acc 0.9293 test loss 0.294174 best test_acc 0.9379
e 25 | malicious users: 3 | test acc 0.9350 test loss 0.507696 best test_acc 0.9379
e 26 | malicious users: 2 | test acc 0.9313 test loss 0.356438 best test_acc 0.9379
e 27 | malicious users: 0 | test acc 0.9247 test loss 0.303103 best test_acc 0.9379
e 28 | malicious users: 2 | test acc 0.9343 test loss 0.410965 best test_acc 0.9379
e 29 | malicious users: 0 | test acc 0.9343 test loss 0.248646 best test_acc 0.9379
e 30 | malicious users: 2 | test acc 0.9447 test loss 0.342715 best test_acc 0.9447
e 31 | malicious users: 1 | test acc 0.9432 test loss 0.216962 best test_acc 0.9447
e 32 | malicious users: 5 | test acc 0.9229 test loss 0.645768 best test_acc 0.9447
e 33 | malicious users: 0 | test acc 0.9434 test loss 0.289260 best test_acc 0.9447
e 34 | malicious users: 2 | test acc 0.9194 test loss 0.407156 best test_acc 0.9447
e 35 | malicious users: 2 | test acc 0.9375 test loss 0.330787 best test_acc 0.9447
e 36 | malicious users: 3 | test acc 0.9367 test loss 0.445679 best test_acc 0.9447
e 37 | malicious users: 1 | test acc 0.9416 test loss 0.250038 best test_acc 0.9447
e 38 | malicious users: 5 | test acc 0.9406 test loss 0.466654 best test_acc 0.9447
e 39 | malicious users: 2 | test acc 0.9218 test loss 0.509093 best test_acc 0.9447
e 40 | malicious users: 3 | test acc 0.9232 test loss 0.472551 best test_acc 0.9447
e 41 | malicious users: 2 | test acc 0.9351 test loss 0.377777 best test_acc 0.9447
e 42 | malicious users: 4 | test acc 0.9327 test loss 0.502667 best test_acc 0.9447
e 43 | malicious users: 4 | test acc 0.9342 test loss 0.543121 best test_acc 0.9447
e 44 | malicious users: 2 | test acc 0.9252 test loss 0.474460 best test_acc 0.9447
e 45 | malicious users: 4 | test acc 0.9413 test loss 0.598581 best test_acc 0.9447
e 46 | malicious users: 2 | test acc 0.9162 test loss 0.494702 best test_acc 0.9447
e 47 | malicious users: 6 | test acc 0.9164 test loss 0.829811 best test_acc 0.9447
e 48 | malicious users: 1 | test acc 0.9362 test loss 0.374319 best test_acc 0.9447
e 49 | malicious users: 2 | test acc 0.9274 test loss 0.325742 best test_acc 0.9447
e 50 | malicious users: 2 | test acc 0.9353 test loss 0.350672 best test_acc 0.9447
e 51 | malicious users: 0 | test acc 0.9455 test loss 0.229978 best test_acc 0.9455
e 52 | malicious users: 2 | test acc 0.9391 test loss 0.348798 best test_acc 0.9455
e 53 | malicious users: 1 | test acc 0.9370 test loss 0.222647 best test_acc 0.9455
e 54 | malicious users: 2 | test acc 0.9069 test loss 0.399906 best test_acc 0.9455
e 55 | malicious users: 7 | test acc 0.9301 test loss 0.738034 best test_acc 0.9455
e 56 | malicious users: 3 | test acc 0.9366 test loss 0.455541 best test_acc 0.9455
e 57 | malicious users: 2 | test acc 0.9257 test loss 0.342182 best test_acc 0.9455
e 58 | malicious users: 0 | test acc 0.8923 test loss 0.394015 best test_acc 0.9455
e 59 | malicious users: 3 | test acc 0.9313 test loss 0.347361 best test_acc 0.9455
e 60 | malicious users: 2 | test acc 0.9159 test loss 0.327710 best test_acc 0.9455
e 61 | malicious users: 3 | test acc 0.9224 test loss 0.405705 best test_acc 0.9455
e 62 | malicious users: 2 | test acc 0.9450 test loss 0.321461 best test_acc 0.9455
e 63 | malicious users: 2 | test acc 0.9435 test loss 0.255960 best test_acc 0.9455
e 64 | malicious users: 3 | test acc 0.9429 test loss 0.339021 best test_acc 0.9455
e 65 | malicious users: 5 | test acc 0.9309 test loss 0.610155 best test_acc 0.9455
e 66 | malicious users: 3 | test acc 0.9407 test loss 0.350003 best test_acc 0.9455
e 67 | malicious users: 2 | test acc 0.9287 test loss 0.391166 best test_acc 0.9455
e 68 | malicious users: 1 | test acc 0.9264 test loss 0.318177 best test_acc 0.9455
e 69 | malicious users: 1 | test acc 0.9367 test loss 0.238926 best test_acc 0.9455
e 70 | malicious users: 3 | test acc 0.9182 test loss 0.356134 best test_acc 0.9455
e 71 | malicious users: 5 | test acc 0.9370 test loss 0.414834 best test_acc 0.9455
e 72 | malicious users: 2 | test acc 0.9296 test loss 0.333499 best test_acc 0.9455
e 73 | malicious users: 2 | test acc 0.9370 test loss 0.280582 best test_acc 0.9455
e 74 | malicious users: 0 | test acc 0.9405 test loss 0.240764 best test_acc 0.9455
e 75 | malicious users: 1 | test acc 0.9472 test loss 0.230185 best test_acc 0.9472
e 76 | malicious users: 1 | test acc 0.9375 test loss 0.235774 best test_acc 0.9472
e 77 | malicious users: 4 | test acc 0.9445 test loss 0.343442 best test_acc 0.9472
e 78 | malicious users: 3 | test acc 0.9466 test loss 0.264706 best test_acc 0.9472
e 79 | malicious users: 2 | test acc 0.9432 test loss 0.271571 best test_acc 0.9472
e 80 | malicious users: 0 | test acc 0.9476 test loss 0.213902 best test_acc 0.9476
e 81 | malicious users: 3 | test acc 0.9519 test loss 0.269336 best test_acc 0.9519
e 82 | malicious users: 3 | test acc 0.9460 test loss 0.283645 best test_acc 0.9519
e 83 | malicious users: 5 | test acc 0.9239 test loss 0.482199 best test_acc 0.9519
e 84 | malicious users: 3 | test acc 0.9324 test loss 0.420161 best test_acc 0.9519
e 85 | malicious users: 4 | test acc 0.9448 test loss 0.373396 best test_acc 0.9519
e 86 | malicious users: 2 | test acc 0.9408 test loss 0.408005 best test_acc 0.9519
e 87 | malicious users: 4 | test acc 0.9345 test loss 0.413764 best test_acc 0.9519
e 88 | malicious users: 3 | test acc 0.9451 test loss 0.379195 best test_acc 0.9519
e 89 | malicious users: 2 | test acc 0.9420 test loss 0.293121 best test_acc 0.9519
e 90 | malicious users: 2 | test acc 0.9372 test loss 0.300443 best test_acc 0.9519
e 91 | malicious users: 2 | test acc 0.9309 test loss 0.326343 best test_acc 0.9519
e 92 | malicious users: 2 | test acc 0.9493 test loss 0.224802 best test_acc 0.9519
e 93 | malicious users: 3 | test acc 0.9409 test loss 0.349684 best test_acc 0.9519
e 94 | malicious users: 5 | test acc 0.9465 test loss 0.417187 best test_acc 0.9519
e 95 | malicious users: 4 | test acc 0.9372 test loss 0.473665 best test_acc 0.9519
e 96 | malicious users: 1 | test acc 0.9454 test loss 0.205769 best test_acc 0.9519
e 97 | malicious users: 2 | test acc 0.8899 test loss 0.445833 best test_acc 0.9519
e 98 | malicious users: 1 | test acc 0.9343 test loss 0.263302 best test_acc 0.9519
e 99 | malicious users: 5 | test acc 0.9364 test loss 0.408638 best test_acc 0.9519
e 100 | malicious users: 2 | test acc 0.9389 test loss 0.249081 best test_acc 0.9519
e 101 | malicious users: 1 | test acc 0.9441 test loss 0.247349 best test_acc 0.9519
e 102 | malicious users: 3 | test acc 0.9382 test loss 0.387498 best test_acc 0.9519
e 103 | malicious users: 5 | test acc 0.9418 test loss 0.367650 best test_acc 0.9519
e 104 | malicious users: 1 | test acc 0.9450 test loss 0.244702 best test_acc 0.9519
e 105 | malicious users: 5 | test acc 0.9418 test loss 0.355796 best test_acc 0.9519
e 106 | malicious users: 1 | test acc 0.9343 test loss 0.245329 best test_acc 0.9519
e 107 | malicious users: 2 | test acc 0.9323 test loss 0.300705 best test_acc 0.9519
e 108 | malicious users: 3 | test acc 0.9461 test loss 0.253943 best test_acc 0.9519
e 109 | malicious users: 2 | test acc 0.9210 test loss 0.376697 best test_acc 0.9519
e 110 | malicious users: 2 | test acc 0.9211 test loss 0.307218 best test_acc 0.9519
e 111 | malicious users: 2 | test acc 0.9411 test loss 0.252097 best test_acc 0.9519
e 112 | malicious users: 6 | test acc 0.9434 test loss 0.515452 best test_acc 0.9519
e 113 | malicious users: 0 | test acc 0.9439 test loss 0.252650 best test_acc 0.9519
e 114 | malicious users: 2 | test acc 0.9439 test loss 0.233723 best test_acc 0.9519
