=> Saving data in Logs/FRL~try=868
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.9
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.0899 test loss 2.210166 best test_acc 0.0899
e 1 | malicious users: 5 | test acc 0.3448 test loss 1.948427 best test_acc 0.3448
e 2 | malicious users: 5 | test acc 0.5428 test loss 1.389934 best test_acc 0.5428
e 3 | malicious users: 5 | test acc 0.4899 test loss 1.517133 best test_acc 0.5428
e 4 | malicious users: 5 | test acc 0.5994 test loss 1.053567 best test_acc 0.5994
e 5 | malicious users: 5 | test acc 0.5513 test loss 1.203141 best test_acc 0.5994
e 6 | malicious users: 5 | test acc 0.7035 test loss 0.839914 best test_acc 0.7035
e 7 | malicious users: 5 | test acc 0.8079 test loss 1.005426 best test_acc 0.8079
e 8 | malicious users: 5 | test acc 0.7564 test loss 0.677324 best test_acc 0.8079
e 9 | malicious users: 5 | test acc 0.7132 test loss 1.152767 best test_acc 0.8079
e 10 | malicious users: 5 | test acc 0.7788 test loss 0.747332 best test_acc 0.8079
e 11 | malicious users: 5 | test acc 0.7678 test loss 1.096728 best test_acc 0.8079
e 12 | malicious users: 5 | test acc 0.8114 test loss 0.673535 best test_acc 0.8114
e 13 | malicious users: 5 | test acc 0.8251 test loss 0.811269 best test_acc 0.8251
e 14 | malicious users: 5 | test acc 0.7566 test loss 0.668030 best test_acc 0.8251
e 15 | malicious users: 5 | test acc 0.7885 test loss 0.754938 best test_acc 0.8251
e 16 | malicious users: 5 | test acc 0.6846 test loss 0.923253 best test_acc 0.8251
e 17 | malicious users: 5 | test acc 0.7309 test loss 0.852885 best test_acc 0.8251
e 18 | malicious users: 5 | test acc 0.7562 test loss 0.651905 best test_acc 0.8251
e 19 | malicious users: 5 | test acc 0.6833 test loss 1.113456 best test_acc 0.8251
e 20 | malicious users: 5 | test acc 0.7172 test loss 0.849233 best test_acc 0.8251
e 21 | malicious users: 5 | test acc 0.7755 test loss 0.776788 best test_acc 0.8251
e 22 | malicious users: 5 | test acc 0.7967 test loss 0.646627 best test_acc 0.8251
e 23 | malicious users: 5 | test acc 0.7347 test loss 0.768559 best test_acc 0.8251
e 24 | malicious users: 5 | test acc 0.7779 test loss 0.836547 best test_acc 0.8251
e 25 | malicious users: 5 | test acc 0.7469 test loss 0.732896 best test_acc 0.8251
e 26 | malicious users: 5 | test acc 0.8544 test loss 0.558679 best test_acc 0.8544
e 27 | malicious users: 5 | test acc 0.7419 test loss 0.715549 best test_acc 0.8544
e 28 | malicious users: 5 | test acc 0.8590 test loss 0.553595 best test_acc 0.8590
e 29 | malicious users: 5 | test acc 0.8059 test loss 0.572810 best test_acc 0.8590
e 30 | malicious users: 5 | test acc 0.5779 test loss 1.094038 best test_acc 0.8590
e 31 | malicious users: 5 | test acc 0.8214 test loss 0.573670 best test_acc 0.8590
