=> Saving data in Logs/FRL~try=628
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.15 | total number of malicious clients: 150
e 0 | malicious users: 4 | test acc 0.2345 test loss 2.232239 best test_acc 0.2345
e 1 | malicious users: 1 | test acc 0.5955 test loss 2.067863 best test_acc 0.5955
e 2 | malicious users: 6 | test acc 0.5157 test loss 1.632368 best test_acc 0.5955
e 3 | malicious users: 7 | test acc 0.5508 test loss 1.873572 best test_acc 0.5955
e 4 | malicious users: 1 | test acc 0.5471 test loss 1.307846 best test_acc 0.5955
e 5 | malicious users: 3 | test acc 0.6241 test loss 1.261041 best test_acc 0.6241
e 6 | malicious users: 4 | test acc 0.6285 test loss 1.224688 best test_acc 0.6285
e 7 | malicious users: 1 | test acc 0.7183 test loss 0.940691 best test_acc 0.7183
e 8 | malicious users: 3 | test acc 0.7894 test loss 0.889458 best test_acc 0.7894
e 9 | malicious users: 1 | test acc 0.7185 test loss 0.762156 best test_acc 0.7894
e 10 | malicious users: 1 | test acc 0.7720 test loss 0.978599 best test_acc 0.7894
e 11 | malicious users: 3 | test acc 0.8327 test loss 0.654572 best test_acc 0.8327
e 12 | malicious users: 6 | test acc 0.7801 test loss 0.739656 best test_acc 0.8327
e 13 | malicious users: 7 | test acc 0.7807 test loss 0.695354 best test_acc 0.8327
e 14 | malicious users: 2 | test acc 0.8410 test loss 0.661649 best test_acc 0.8410
e 15 | malicious users: 3 | test acc 0.9080 test loss 0.462632 best test_acc 0.9080
e 16 | malicious users: 6 | test acc 0.8372 test loss 0.643925 best test_acc 0.9080
e 17 | malicious users: 3 | test acc 0.8449 test loss 0.583726 best test_acc 0.9080
e 18 | malicious users: 1 | test acc 0.8335 test loss 0.564968 best test_acc 0.9080
e 19 | malicious users: 5 | test acc 0.8152 test loss 0.659761 best test_acc 0.9080
e 20 | malicious users: 4 | test acc 0.8073 test loss 0.620289 best test_acc 0.9080
e 21 | malicious users: 3 | test acc 0.9067 test loss 0.393671 best test_acc 0.9080
e 22 | malicious users: 5 | test acc 0.8526 test loss 0.498518 best test_acc 0.9080
e 23 | malicious users: 1 | test acc 0.9153 test loss 0.490523 best test_acc 0.9153
e 24 | malicious users: 5 | test acc 0.8749 test loss 0.442841 best test_acc 0.9153
e 25 | malicious users: 5 | test acc 0.8915 test loss 0.426523 best test_acc 0.9153
e 26 | malicious users: 1 | test acc 0.8408 test loss 0.469109 best test_acc 0.9153
e 27 | malicious users: 4 | test acc 0.7380 test loss 0.679116 best test_acc 0.9153
e 28 | malicious users: 4 | test acc 0.8786 test loss 0.446798 best test_acc 0.9153
e 29 | malicious users: 2 | test acc 0.8831 test loss 0.480337 best test_acc 0.9153
e 30 | malicious users: 3 | test acc 0.9127 test loss 0.354055 best test_acc 0.9153
e 31 | malicious users: 2 | test acc 0.7732 test loss 0.610205 best test_acc 0.9153
e 32 | malicious users: 3 | test acc 0.9165 test loss 0.379870 best test_acc 0.9165
e 33 | malicious users: 4 | test acc 0.8216 test loss 0.578904 best test_acc 0.9165
e 34 | malicious users: 3 | test acc 0.8697 test loss 0.406410 best test_acc 0.9165
e 35 | malicious users: 3 | test acc 0.9332 test loss 0.349087 best test_acc 0.9332
e 36 | malicious users: 5 | test acc 0.8978 test loss 0.359553 best test_acc 0.9332
e 37 | malicious users: 1 | test acc 0.8889 test loss 0.602880 best test_acc 0.9332
e 38 | malicious users: 2 | test acc 0.8647 test loss 0.437094 best test_acc 0.9332
e 39 | malicious users: 5 | test acc 0.8326 test loss 0.606347 best test_acc 0.9332
e 40 | malicious users: 4 | test acc 0.8286 test loss 0.481636 best test_acc 0.9332
e 41 | malicious users: 4 | test acc 0.9277 test loss 0.345306 best test_acc 0.9332
e 42 | malicious users: 4 | test acc 0.7725 test loss 0.646234 best test_acc 0.9332
e 43 | malicious users: 6 | test acc 0.8508 test loss 0.453995 best test_acc 0.9332
e 44 | malicious users: 2 | test acc 0.8555 test loss 0.459729 best test_acc 0.9332
e 45 | malicious users: 5 | test acc 0.8685 test loss 0.550212 best test_acc 0.9332
e 46 | malicious users: 2 | test acc 0.8421 test loss 0.534806 best test_acc 0.9332
e 47 | malicious users: 7 | test acc 0.8365 test loss 0.419788 best test_acc 0.9332
e 48 | malicious users: 4 | test acc 0.8117 test loss 0.719212 best test_acc 0.9332
e 49 | malicious users: 4 | test acc 0.9119 test loss 0.320882 best test_acc 0.9332
e 50 | malicious users: 2 | test acc 0.8652 test loss 0.514037 best test_acc 0.9332
e 51 | malicious users: 2 | test acc 0.9335 test loss 0.280829 best test_acc 0.9335
e 52 | malicious users: 3 | test acc 0.8341 test loss 0.491002 best test_acc 0.9335
e 53 | malicious users: 2 | test acc 0.9338 test loss 0.309094 best test_acc 0.9338
e 54 | malicious users: 4 | test acc 0.9244 test loss 0.279002 best test_acc 0.9338
e 55 | malicious users: 2 | test acc 0.8056 test loss 0.560706 best test_acc 0.9338
e 56 | malicious users: 4 | test acc 0.9168 test loss 0.310524 best test_acc 0.9338
e 57 | malicious users: 5 | test acc 0.8279 test loss 0.513131 best test_acc 0.9338
e 58 | malicious users: 3 | test acc 0.8786 test loss 0.433165 best test_acc 0.9338
e 59 | malicious users: 3 | test acc 0.9272 test loss 0.303765 best test_acc 0.9338
e 60 | malicious users: 6 | test acc 0.9358 test loss 0.281679 best test_acc 0.9358
e 61 | malicious users: 7 | test acc 0.9260 test loss 0.269561 best test_acc 0.9358
e 62 | malicious users: 3 | test acc 0.9061 test loss 0.407868 best test_acc 0.9358
e 63 | malicious users: 7 | test acc 0.8437 test loss 0.513458 best test_acc 0.9358
e 64 | malicious users: 3 | test acc 0.9247 test loss 0.274756 best test_acc 0.9358
e 65 | malicious users: 2 | test acc 0.8487 test loss 0.551886 best test_acc 0.9358
e 66 | malicious users: 6 | test acc 0.9364 test loss 0.298021 best test_acc 0.9364
e 67 | malicious users: 8 | test acc 0.9120 test loss 0.341901 best test_acc 0.9364
e 68 | malicious users: 3 | test acc 0.9199 test loss 0.356586 best test_acc 0.9364
e 69 | malicious users: 5 | test acc 0.8202 test loss 0.483295 best test_acc 0.9364
e 70 | malicious users: 3 | test acc 0.9023 test loss 0.342028 best test_acc 0.9364
e 71 | malicious users: 1 | test acc 0.9157 test loss 0.389392 best test_acc 0.9364
e 72 | malicious users: 4 | test acc 0.9417 test loss 0.221915 best test_acc 0.9417
e 73 | malicious users: 0 | test acc 0.9315 test loss 0.356218 best test_acc 0.9417
e 74 | malicious users: 2 | test acc 0.9460 test loss 0.220761 best test_acc 0.9460
e 75 | malicious users: 2 | test acc 0.8842 test loss 0.479186 best test_acc 0.9460
e 76 | malicious users: 3 | test acc 0.8382 test loss 0.536560 best test_acc 0.9460
e 77 | malicious users: 7 | test acc 0.9256 test loss 0.297265 best test_acc 0.9460
e 78 | malicious users: 6 | test acc 0.8988 test loss 0.426081 best test_acc 0.9460
e 79 | malicious users: 4 | test acc 0.8615 test loss 0.360264 best test_acc 0.9460
e 80 | malicious users: 7 | test acc 0.8295 test loss 0.577203 best test_acc 0.9460
e 81 | malicious users: 5 | test acc 0.9284 test loss 0.323194 best test_acc 0.9460
e 82 | malicious users: 7 | test acc 0.8928 test loss 0.476040 best test_acc 0.9460
