=> Saving data in Logs/FRL~try=708
dataset to use is:  Fashion
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRL_defense_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.2687 test loss 2.194755 best test_acc 0.2687
e 1 | malicious users: 5 | test acc 0.2027 test loss 2.252192 best test_acc 0.2687
e 2 | malicious users: 5 | test acc 0.1927 test loss 2.050687 best test_acc 0.2687
e 3 | malicious users: 5 | test acc 0.2875 test loss 1.662417 best test_acc 0.2875
e 4 | malicious users: 5 | test acc 0.2764 test loss 1.721246 best test_acc 0.2875
e 5 | malicious users: 5 | test acc 0.3891 test loss 1.599436 best test_acc 0.3891
e 6 | malicious users: 5 | test acc 0.3414 test loss 1.751972 best test_acc 0.3891
e 7 | malicious users: 5 | test acc 0.3052 test loss 1.711644 best test_acc 0.3891
e 8 | malicious users: 5 | test acc 0.3600 test loss 1.645619 best test_acc 0.3891
e 9 | malicious users: 5 | test acc 0.3019 test loss 1.785162 best test_acc 0.3891
e 10 | malicious users: 5 | test acc 0.2737 test loss 1.732781 best test_acc 0.3891
e 11 | malicious users: 5 | test acc 0.3547 test loss 1.639387 best test_acc 0.3891
e 12 | malicious users: 5 | test acc 0.2986 test loss 1.584809 best test_acc 0.3891
e 13 | malicious users: 5 | test acc 0.4705 test loss 1.501537 best test_acc 0.4705
e 14 | malicious users: 5 | test acc 0.3062 test loss 1.543754 best test_acc 0.4705
e 15 | malicious users: 5 | test acc 0.3361 test loss 1.827790 best test_acc 0.4705
e 16 | malicious users: 5 | test acc 0.3715 test loss 1.610458 best test_acc 0.4705
e 17 | malicious users: 5 | test acc 0.3464 test loss 1.585608 best test_acc 0.4705
e 18 | malicious users: 5 | test acc 0.3883 test loss 1.619684 best test_acc 0.4705
e 19 | malicious users: 5 | test acc 0.2687 test loss 1.751603 best test_acc 0.4705
e 20 | malicious users: 5 | test acc 0.4186 test loss 1.592362 best test_acc 0.4705
e 21 | malicious users: 5 | test acc 0.3914 test loss 1.694054 best test_acc 0.4705
e 22 | malicious users: 5 | test acc 0.4746 test loss 1.498715 best test_acc 0.4746
e 23 | malicious users: 5 | test acc 0.3690 test loss 1.731431 best test_acc 0.4746
e 24 | malicious users: 5 | test acc 0.4658 test loss 1.653501 best test_acc 0.4746
e 25 | malicious users: 5 | test acc 0.4299 test loss 1.672764 best test_acc 0.4746
e 26 | malicious users: 5 | test acc 0.3295 test loss 1.708922 best test_acc 0.4746
e 27 | malicious users: 5 | test acc 0.4706 test loss 1.471710 best test_acc 0.4746
e 28 | malicious users: 5 | test acc 0.3267 test loss 1.635967 best test_acc 0.4746
e 29 | malicious users: 5 | test acc 0.4585 test loss 1.611105 best test_acc 0.4746
e 30 | malicious users: 5 | test acc 0.3572 test loss 1.688017 best test_acc 0.4746
e 31 | malicious users: 5 | test acc 0.4025 test loss 1.574630 best test_acc 0.4746
e 32 | malicious users: 5 | test acc 0.4676 test loss 1.674516 best test_acc 0.4746
e 33 | malicious users: 5 | test acc 0.3142 test loss 1.845788 best test_acc 0.4746
e 34 | malicious users: 5 | test acc 0.3972 test loss 1.608394 best test_acc 0.4746
e 35 | malicious users: 5 | test acc 0.4673 test loss 1.778324 best test_acc 0.4746
e 36 | malicious users: 5 | test acc 0.3385 test loss 1.807561 best test_acc 0.4746
e 37 | malicious users: 5 | test acc 0.3630 test loss 1.620142 best test_acc 0.4746
e 38 | malicious users: 5 | test acc 0.3482 test loss 1.665437 best test_acc 0.4746
e 39 | malicious users: 5 | test acc 0.3509 test loss 1.676171 best test_acc 0.4746
e 40 | malicious users: 5 | test acc 0.2944 test loss 1.775445 best test_acc 0.4746
e 41 | malicious users: 5 | test acc 0.4508 test loss 1.677950 best test_acc 0.4746
e 42 | malicious users: 5 | test acc 0.5221 test loss 1.525036 best test_acc 0.5221
e 43 | malicious users: 5 | test acc 0.4751 test loss 1.393696 best test_acc 0.5221
e 44 | malicious users: 5 | test acc 0.4806 test loss 1.450858 best test_acc 0.5221
e 45 | malicious users: 5 | test acc 0.4020 test loss 1.509661 best test_acc 0.5221
e 46 | malicious users: 5 | test acc 0.5727 test loss 1.244109 best test_acc 0.5727
e 47 | malicious users: 5 | test acc 0.5215 test loss 1.383064 best test_acc 0.5727
e 48 | malicious users: 5 | test acc 0.4749 test loss 1.560153 best test_acc 0.5727
e 49 | malicious users: 5 | test acc 0.4572 test loss 1.381873 best test_acc 0.5727
e 50 | malicious users: 5 | test acc 0.4699 test loss 1.456017 best test_acc 0.5727
e 51 | malicious users: 5 | test acc 0.4201 test loss 1.525699 best test_acc 0.5727
