=> Saving data in Logs/FRL~try=663
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.25 | total number of malicious clients: 250
e 0 | malicious users: 4 | test acc 0.1041 test loss 2.269801 best test_acc 0.1041
e 1 | malicious users: 8 | test acc 0.3282 test loss 2.218654 best test_acc 0.3282
e 2 | malicious users: 9 | test acc 0.5209 test loss 2.097238 best test_acc 0.5209
e 3 | malicious users: 5 | test acc 0.4182 test loss 1.870186 best test_acc 0.5209
e 4 | malicious users: 7 | test acc 0.5315 test loss 1.561905 best test_acc 0.5315
e 5 | malicious users: 3 | test acc 0.6183 test loss 1.483127 best test_acc 0.6183
e 6 | malicious users: 8 | test acc 0.6624 test loss 1.532303 best test_acc 0.6624
e 7 | malicious users: 6 | test acc 0.6706 test loss 1.214985 best test_acc 0.6706
e 8 | malicious users: 5 | test acc 0.7759 test loss 1.027515 best test_acc 0.7759
e 9 | malicious users: 9 | test acc 0.7195 test loss 0.819238 best test_acc 0.7759
e 10 | malicious users: 8 | test acc 0.6994 test loss 0.979445 best test_acc 0.7759
e 11 | malicious users: 7 | test acc 0.8060 test loss 0.652470 best test_acc 0.8060
e 12 | malicious users: 5 | test acc 0.7617 test loss 0.781919 best test_acc 0.8060
e 13 | malicious users: 1 | test acc 0.8716 test loss 0.509290 best test_acc 0.8716
e 14 | malicious users: 7 | test acc 0.7909 test loss 0.700344 best test_acc 0.8716
e 15 | malicious users: 5 | test acc 0.8078 test loss 0.629603 best test_acc 0.8716
e 16 | malicious users: 5 | test acc 0.7575 test loss 0.725397 best test_acc 0.8716
e 17 | malicious users: 6 | test acc 0.6798 test loss 0.943363 best test_acc 0.8716
e 18 | malicious users: 7 | test acc 0.6947 test loss 0.811684 best test_acc 0.8716
e 19 | malicious users: 5 | test acc 0.8739 test loss 0.581905 best test_acc 0.8739
e 20 | malicious users: 7 | test acc 0.7877 test loss 0.648347 best test_acc 0.8739
e 21 | malicious users: 8 | test acc 0.8697 test loss 0.528533 best test_acc 0.8739
e 22 | malicious users: 5 | test acc 0.8180 test loss 0.593736 best test_acc 0.8739
e 23 | malicious users: 10 | test acc 0.8213 test loss 0.575003 best test_acc 0.8739
e 24 | malicious users: 7 | test acc 0.7667 test loss 0.679306 best test_acc 0.8739
e 25 | malicious users: 4 | test acc 0.8511 test loss 0.508890 best test_acc 0.8739
e 26 | malicious users: 4 | test acc 0.9180 test loss 0.354406 best test_acc 0.9180
e 27 | malicious users: 6 | test acc 0.7015 test loss 0.898409 best test_acc 0.9180
e 28 | malicious users: 4 | test acc 0.8464 test loss 0.419124 best test_acc 0.9180
e 29 | malicious users: 7 | test acc 0.8670 test loss 0.431822 best test_acc 0.9180
e 30 | malicious users: 4 | test acc 0.7975 test loss 0.564955 best test_acc 0.9180
e 31 | malicious users: 4 | test acc 0.9278 test loss 0.303942 best test_acc 0.9278
e 32 | malicious users: 6 | test acc 0.9031 test loss 0.376158 best test_acc 0.9278
e 33 | malicious users: 10 | test acc 0.8729 test loss 0.499452 best test_acc 0.9278
e 34 | malicious users: 9 | test acc 0.8474 test loss 0.451146 best test_acc 0.9278
e 35 | malicious users: 5 | test acc 0.8775 test loss 0.518546 best test_acc 0.9278
e 36 | malicious users: 8 | test acc 0.8999 test loss 0.339926 best test_acc 0.9278
e 37 | malicious users: 7 | test acc 0.8709 test loss 0.507994 best test_acc 0.9278
e 38 | malicious users: 2 | test acc 0.8704 test loss 0.438640 best test_acc 0.9278
e 39 | malicious users: 6 | test acc 0.8729 test loss 0.453537 best test_acc 0.9278
e 40 | malicious users: 9 | test acc 0.8207 test loss 0.575687 best test_acc 0.9278
e 41 | malicious users: 8 | test acc 0.8545 test loss 0.406160 best test_acc 0.9278
e 42 | malicious users: 6 | test acc 0.9126 test loss 0.418402 best test_acc 0.9278
e 43 | malicious users: 7 | test acc 0.9128 test loss 0.344043 best test_acc 0.9278
e 44 | malicious users: 7 | test acc 0.8144 test loss 0.471766 best test_acc 0.9278
e 45 | malicious users: 5 | test acc 0.7717 test loss 0.743941 best test_acc 0.9278
e 46 | malicious users: 5 | test acc 0.9060 test loss 0.359911 best test_acc 0.9278
e 47 | malicious users: 4 | test acc 0.8194 test loss 0.545381 best test_acc 0.9278
