=> Saving data in Logs/MNISTmy_attack_defense~try=27
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  iid
batch size is :  32
test batch size is:  128
use_cuda:  True
type of FL:  my_attack_defense
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.0940 test loss 2.297822 best test_acc 0.0940
e 1 | malicious users: 5 | test acc 0.2023 test loss 2.297874 best test_acc 0.2023
e 2 | malicious users: 5 | test acc 0.2101 test loss 2.292885 best test_acc 0.2101
e 3 | malicious users: 5 | test acc 0.2771 test loss 2.287058 best test_acc 0.2771
e 4 | malicious users: 5 | test acc 0.3675 test loss 2.280925 best test_acc 0.3675
e 5 | malicious users: 5 | test acc 0.2550 test loss 2.275930 best test_acc 0.3675
e 6 | malicious users: 5 | test acc 0.3642 test loss 2.272604 best test_acc 0.3675
e 7 | malicious users: 5 | test acc 0.3457 test loss 2.266718 best test_acc 0.3675
e 8 | malicious users: 5 | test acc 0.4457 test loss 2.260926 best test_acc 0.4457
e 9 | malicious users: 5 | test acc 0.3916 test loss 2.258336 best test_acc 0.4457
e 10 | malicious users: 5 | test acc 0.3537 test loss 2.258370 best test_acc 0.4457
e 11 | malicious users: 5 | test acc 0.3697 test loss 2.250397 best test_acc 0.4457
e 12 | malicious users: 5 | test acc 0.3813 test loss 2.247827 best test_acc 0.4457
e 13 | malicious users: 5 | test acc 0.4549 test loss 2.240974 best test_acc 0.4549
e 14 | malicious users: 5 | test acc 0.4301 test loss 2.239501 best test_acc 0.4549
e 15 | malicious users: 5 | test acc 0.4068 test loss 2.233703 best test_acc 0.4549
e 16 | malicious users: 5 | test acc 0.4429 test loss 2.227607 best test_acc 0.4549
e 17 | malicious users: 5 | test acc 0.4913 test loss 2.229069 best test_acc 0.4913
e 18 | malicious users: 5 | test acc 0.3875 test loss 2.230081 best test_acc 0.4913
e 19 | malicious users: 5 | test acc 0.2900 test loss 2.228998 best test_acc 0.4913
e 20 | malicious users: 5 | test acc 0.3057 test loss 2.224329 best test_acc 0.4913
e 21 | malicious users: 5 | test acc 0.3476 test loss 2.220525 best test_acc 0.4913
e 22 | malicious users: 5 | test acc 0.3164 test loss 2.206140 best test_acc 0.4913
e 23 | malicious users: 5 | test acc 0.3544 test loss 2.198822 best test_acc 0.4913
e 24 | malicious users: 5 | test acc 0.4985 test loss 2.188692 best test_acc 0.4985
e 25 | malicious users: 5 | test acc 0.5024 test loss 2.179177 best test_acc 0.5024
e 26 | malicious users: 5 | test acc 0.4065 test loss 2.159164 best test_acc 0.5024
e 27 | malicious users: 5 | test acc 0.4780 test loss 2.145150 best test_acc 0.5024
e 28 | malicious users: 5 | test acc 0.4738 test loss 2.129334 best test_acc 0.5024
e 29 | malicious users: 5 | test acc 0.5272 test loss 2.110820 best test_acc 0.5272
e 30 | malicious users: 5 | test acc 0.5369 test loss 2.090423 best test_acc 0.5369
e 31 | malicious users: 5 | test acc 0.5636 test loss 2.069354 best test_acc 0.5636
e 32 | malicious users: 5 | test acc 0.5807 test loss 2.052686 best test_acc 0.5807
e 33 | malicious users: 5 | test acc 0.5685 test loss 2.029072 best test_acc 0.5807
e 34 | malicious users: 5 | test acc 0.5586 test loss 2.002635 best test_acc 0.5807
e 35 | malicious users: 5 | test acc 0.6463 test loss 1.980035 best test_acc 0.6463
e 36 | malicious users: 5 | test acc 0.5884 test loss 1.924669 best test_acc 0.6463
e 37 | malicious users: 5 | test acc 0.5910 test loss 1.892684 best test_acc 0.6463
e 38 | malicious users: 5 | test acc 0.6548 test loss 1.845578 best test_acc 0.6548
e 39 | malicious users: 5 | test acc 0.5898 test loss 1.800141 best test_acc 0.6548
e 40 | malicious users: 5 | test acc 0.5644 test loss 1.751240 best test_acc 0.6548
e 41 | malicious users: 5 | test acc 0.6851 test loss 1.722187 best test_acc 0.6851
e 42 | malicious users: 5 | test acc 0.6502 test loss 1.682853 best test_acc 0.6851
e 43 | malicious users: 5 | test acc 0.6428 test loss 1.643003 best test_acc 0.6851
e 44 | malicious users: 5 | test acc 0.6930 test loss 1.610273 best test_acc 0.6930
e 45 | malicious users: 5 | test acc 0.6710 test loss 1.586366 best test_acc 0.6930
e 46 | malicious users: 5 | test acc 0.6992 test loss 1.550340 best test_acc 0.6992
e 47 | malicious users: 5 | test acc 0.6970 test loss 1.530326 best test_acc 0.6992
e 48 | malicious users: 5 | test acc 0.7278 test loss 1.487051 best test_acc 0.7278
e 49 | malicious users: 5 | test acc 0.7049 test loss 1.423693 best test_acc 0.7278
e 50 | malicious users: 5 | test acc 0.6836 test loss 1.384920 best test_acc 0.7278
e 51 | malicious users: 5 | test acc 0.6927 test loss 1.365512 best test_acc 0.7278
e 52 | malicious users: 5 | test acc 0.6862 test loss 1.338096 best test_acc 0.7278
e 53 | malicious users: 5 | test acc 0.7198 test loss 1.300963 best test_acc 0.7278
e 54 | malicious users: 5 | test acc 0.6901 test loss 1.277419 best test_acc 0.7278
e 55 | malicious users: 5 | test acc 0.6920 test loss 1.258592 best test_acc 0.7278
e 56 | malicious users: 5 | test acc 0.7052 test loss 1.233888 best test_acc 0.7278
e 57 | malicious users: 5 | test acc 0.7410 test loss 1.169950 best test_acc 0.7410
e 58 | malicious users: 5 | test acc 0.7519 test loss 1.140169 best test_acc 0.7519
e 59 | malicious users: 5 | test acc 0.7111 test loss 1.172811 best test_acc 0.7519
e 60 | malicious users: 5 | test acc 0.7410 test loss 1.105777 best test_acc 0.7519
e 61 | malicious users: 5 | test acc 0.7636 test loss 1.069077 best test_acc 0.7636
e 62 | malicious users: 5 | test acc 0.7644 test loss 1.066867 best test_acc 0.7644
e 63 | malicious users: 5 | test acc 0.7650 test loss 1.057569 best test_acc 0.7650
e 64 | malicious users: 5 | test acc 0.7514 test loss 1.057151 best test_acc 0.7650
e 65 | malicious users: 5 | test acc 0.7476 test loss 1.035389 best test_acc 0.7650
e 66 | malicious users: 5 | test acc 0.7426 test loss 1.034051 best test_acc 0.7650
e 67 | malicious users: 5 | test acc 0.7615 test loss 1.030412 best test_acc 0.7650
e 68 | malicious users: 5 | test acc 0.7687 test loss 0.997913 best test_acc 0.7687
e 69 | malicious users: 5 | test acc 0.7875 test loss 0.979840 best test_acc 0.7875
e 70 | malicious users: 5 | test acc 0.7693 test loss 0.997849 best test_acc 0.7875
e 71 | malicious users: 5 | test acc 0.7846 test loss 0.991362 best test_acc 0.7875
e 72 | malicious users: 5 | test acc 0.7726 test loss 0.966947 best test_acc 0.7875
e 73 | malicious users: 5 | test acc 0.7522 test loss 1.043551 best test_acc 0.7875
e 74 | malicious users: 5 | test acc 0.7870 test loss 0.991326 best test_acc 0.7875
