=> Saving data in Logs/FRL~try=723
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.5
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.00 | total number of malicious clients: 0
e 0 | malicious users: 0 | test acc 0.2202 test loss 2.210350 best test_acc 0.2202
e 1 | malicious users: 0 | test acc 0.4496 test loss 2.102009 best test_acc 0.4496
e 2 | malicious users: 0 | test acc 0.4969 test loss 1.792913 best test_acc 0.4969
e 3 | malicious users: 0 | test acc 0.5160 test loss 1.617509 best test_acc 0.5160
e 4 | malicious users: 0 | test acc 0.5671 test loss 1.437314 best test_acc 0.5671
e 5 | malicious users: 0 | test acc 0.5584 test loss 1.384117 best test_acc 0.5671
e 6 | malicious users: 0 | test acc 0.6213 test loss 1.188449 best test_acc 0.6213
e 7 | malicious users: 0 | test acc 0.6185 test loss 1.278340 best test_acc 0.6213
e 8 | malicious users: 0 | test acc 0.6823 test loss 1.108346 best test_acc 0.6823
e 9 | malicious users: 0 | test acc 0.5797 test loss 1.044941 best test_acc 0.6823
e 10 | malicious users: 0 | test acc 0.6408 test loss 1.006759 best test_acc 0.6823
e 11 | malicious users: 0 | test acc 0.8366 test loss 0.748081 best test_acc 0.8366
e 12 | malicious users: 0 | test acc 0.7742 test loss 0.838959 best test_acc 0.8366
e 13 | malicious users: 0 | test acc 0.7430 test loss 0.849846 best test_acc 0.8366
e 14 | malicious users: 0 | test acc 0.7893 test loss 0.683034 best test_acc 0.8366
e 15 | malicious users: 0 | test acc 0.7656 test loss 0.722495 best test_acc 0.8366
e 16 | malicious users: 0 | test acc 0.8550 test loss 0.773478 best test_acc 0.8550
e 17 | malicious users: 0 | test acc 0.8032 test loss 0.646542 best test_acc 0.8550
e 18 | malicious users: 0 | test acc 0.7432 test loss 0.860494 best test_acc 0.8550
e 19 | malicious users: 0 | test acc 0.8724 test loss 0.605994 best test_acc 0.8724
e 20 | malicious users: 0 | test acc 0.8186 test loss 0.794031 best test_acc 0.8724
e 21 | malicious users: 0 | test acc 0.7675 test loss 0.600083 best test_acc 0.8724
e 22 | malicious users: 0 | test acc 0.7818 test loss 0.834911 best test_acc 0.8724
e 23 | malicious users: 0 | test acc 0.8023 test loss 0.752059 best test_acc 0.8724
e 24 | malicious users: 0 | test acc 0.8478 test loss 0.694347 best test_acc 0.8724
e 25 | malicious users: 0 | test acc 0.7840 test loss 0.646580 best test_acc 0.8724
e 26 | malicious users: 0 | test acc 0.8728 test loss 0.557332 best test_acc 0.8728
e 27 | malicious users: 0 | test acc 0.8675 test loss 0.649158 best test_acc 0.8728
e 28 | malicious users: 0 | test acc 0.8667 test loss 0.463625 best test_acc 0.8728
e 29 | malicious users: 0 | test acc 0.7975 test loss 0.716697 best test_acc 0.8728
e 30 | malicious users: 0 | test acc 0.9088 test loss 0.446485 best test_acc 0.9088
e 31 | malicious users: 0 | test acc 0.7520 test loss 0.709219 best test_acc 0.9088
e 32 | malicious users: 0 | test acc 0.6696 test loss 0.821083 best test_acc 0.9088
e 33 | malicious users: 0 | test acc 0.7669 test loss 0.855526 best test_acc 0.9088
e 34 | malicious users: 0 | test acc 0.8329 test loss 0.503643 best test_acc 0.9088
e 35 | malicious users: 0 | test acc 0.7704 test loss 0.800515 best test_acc 0.9088
e 36 | malicious users: 0 | test acc 0.8461 test loss 0.528031 best test_acc 0.9088
e 37 | malicious users: 0 | test acc 0.8038 test loss 0.685318 best test_acc 0.9088
e 38 | malicious users: 0 | test acc 0.8489 test loss 0.480028 best test_acc 0.9088
e 39 | malicious users: 0 | test acc 0.8015 test loss 0.655481 best test_acc 0.9088
e 40 | malicious users: 0 | test acc 0.8005 test loss 0.542840 best test_acc 0.9088
e 41 | malicious users: 0 | test acc 0.7564 test loss 0.723794 best test_acc 0.9088
e 42 | malicious users: 0 | test acc 0.7000 test loss 0.733912 best test_acc 0.9088
e 43 | malicious users: 0 | test acc 0.7514 test loss 0.689942 best test_acc 0.9088
e 44 | malicious users: 0 | test acc 0.8354 test loss 0.555018 best test_acc 0.9088
e 45 | malicious users: 0 | test acc 0.8676 test loss 0.485660 best test_acc 0.9088
e 46 | malicious users: 0 | test acc 0.7574 test loss 0.674941 best test_acc 0.9088
e 47 | malicious users: 0 | test acc 0.8453 test loss 0.585184 best test_acc 0.9088
e 48 | malicious users: 0 | test acc 0.8131 test loss 0.528265 best test_acc 0.9088
e 49 | malicious users: 0 | test acc 0.7899 test loss 0.679235 best test_acc 0.9088
e 50 | malicious users: 0 | test acc 0.8732 test loss 0.530439 best test_acc 0.9088
e 51 | malicious users: 0 | test acc 0.8625 test loss 0.489294 best test_acc 0.9088
e 52 | malicious users: 0 | test acc 0.9021 test loss 0.463613 best test_acc 0.9088
e 53 | malicious users: 0 | test acc 0.8708 test loss 0.605521 best test_acc 0.9088
e 54 | malicious users: 0 | test acc 0.8822 test loss 0.464387 best test_acc 0.9088
e 55 | malicious users: 0 | test acc 0.9154 test loss 0.320915 best test_acc 0.9154
e 56 | malicious users: 0 | test acc 0.8139 test loss 0.852888 best test_acc 0.9154
e 57 | malicious users: 0 | test acc 0.9269 test loss 0.312576 best test_acc 0.9269
e 58 | malicious users: 0 | test acc 0.8562 test loss 0.637994 best test_acc 0.9269
e 59 | malicious users: 0 | test acc 0.7788 test loss 0.575136 best test_acc 0.9269
e 60 | malicious users: 0 | test acc 0.9097 test loss 0.393953 best test_acc 0.9269
e 61 | malicious users: 0 | test acc 0.8196 test loss 0.492313 best test_acc 0.9269
e 62 | malicious users: 0 | test acc 0.7903 test loss 0.577218 best test_acc 0.9269
e 63 | malicious users: 0 | test acc 0.8898 test loss 0.562660 best test_acc 0.9269
e 64 | malicious users: 0 | test acc 0.8849 test loss 0.420339 best test_acc 0.9269
e 65 | malicious users: 0 | test acc 0.8377 test loss 0.545851 best test_acc 0.9269
e 66 | malicious users: 0 | test acc 0.9397 test loss 0.308800 best test_acc 0.9397
e 67 | malicious users: 0 | test acc 0.9074 test loss 0.494005 best test_acc 0.9397
e 68 | malicious users: 0 | test acc 0.9248 test loss 0.330316 best test_acc 0.9397
