=> Saving data in Logs/FRL~try=770
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRP_defense
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.15 | total number of malicious clients: 150
e 0 | malicious users: 3 | test acc 0.1503 test loss 2.210269 best test_acc 0.1503
e 1 | malicious users: 3 | test acc 0.4519 test loss 2.183949 best test_acc 0.4519
e 2 | malicious users: 3 | test acc 0.4836 test loss 1.749324 best test_acc 0.4836
e 3 | malicious users: 3 | test acc 0.4972 test loss 1.629843 best test_acc 0.4972
e 4 | malicious users: 3 | test acc 0.5712 test loss 1.578657 best test_acc 0.5712
e 5 | malicious users: 3 | test acc 0.5840 test loss 1.224468 best test_acc 0.5840
e 6 | malicious users: 3 | test acc 0.5969 test loss 1.181201 best test_acc 0.5969
e 7 | malicious users: 3 | test acc 0.7108 test loss 1.170549 best test_acc 0.7108
e 8 | malicious users: 3 | test acc 0.7674 test loss 1.040084 best test_acc 0.7674
e 9 | malicious users: 3 | test acc 0.7669 test loss 0.994023 best test_acc 0.7674
e 10 | malicious users: 3 | test acc 0.7949 test loss 0.669470 best test_acc 0.7949
e 11 | malicious users: 3 | test acc 0.6881 test loss 0.888496 best test_acc 0.7949
e 12 | malicious users: 3 | test acc 0.7436 test loss 0.756841 best test_acc 0.7949
e 13 | malicious users: 3 | test acc 0.7434 test loss 0.768884 best test_acc 0.7949
e 14 | malicious users: 3 | test acc 0.8645 test loss 0.558966 best test_acc 0.8645
e 15 | malicious users: 3 | test acc 0.7655 test loss 0.859562 best test_acc 0.8645
e 16 | malicious users: 3 | test acc 0.7268 test loss 0.673093 best test_acc 0.8645
e 17 | malicious users: 3 | test acc 0.7545 test loss 0.840878 best test_acc 0.8645
e 18 | malicious users: 3 | test acc 0.6660 test loss 0.881610 best test_acc 0.8645
e 19 | malicious users: 3 | test acc 0.8416 test loss 0.608527 best test_acc 0.8645
e 20 | malicious users: 3 | test acc 0.8203 test loss 0.715031 best test_acc 0.8645
e 21 | malicious users: 3 | test acc 0.8209 test loss 0.620195 best test_acc 0.8645
e 22 | malicious users: 3 | test acc 0.7747 test loss 0.754396 best test_acc 0.8645
e 23 | malicious users: 3 | test acc 0.8260 test loss 0.502594 best test_acc 0.8645
e 24 | malicious users: 3 | test acc 0.7517 test loss 0.858461 best test_acc 0.8645
e 25 | malicious users: 3 | test acc 0.7294 test loss 0.782211 best test_acc 0.8645
e 26 | malicious users: 3 | test acc 0.7311 test loss 0.736001 best test_acc 0.8645
e 27 | malicious users: 3 | test acc 0.8020 test loss 0.630188 best test_acc 0.8645
e 28 | malicious users: 3 | test acc 0.8627 test loss 0.627951 best test_acc 0.8645
e 29 | malicious users: 3 | test acc 0.8303 test loss 0.633306 best test_acc 0.8645
e 30 | malicious users: 3 | test acc 0.8542 test loss 0.587908 best test_acc 0.8645
e 31 | malicious users: 3 | test acc 0.8198 test loss 0.539538 best test_acc 0.8645
e 32 | malicious users: 3 | test acc 0.8500 test loss 0.655202 best test_acc 0.8645
e 33 | malicious users: 3 | test acc 0.9020 test loss 0.617134 best test_acc 0.9020
e 34 | malicious users: 3 | test acc 0.7550 test loss 0.634158 best test_acc 0.9020
e 35 | malicious users: 3 | test acc 0.7574 test loss 0.742761 best test_acc 0.9020
e 36 | malicious users: 3 | test acc 0.8409 test loss 0.522838 best test_acc 0.9020
e 37 | malicious users: 3 | test acc 0.8667 test loss 0.528791 best test_acc 0.9020
e 38 | malicious users: 3 | test acc 0.7557 test loss 0.735897 best test_acc 0.9020
