=> Saving data in Logs/MNISTmy_attack_defense~try=25
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  iid
batch size is :  32
test batch size is:  128
use_cuda:  True
type of FL:  my_attack_defense
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.1608 test loss 2.300084 best test_acc 0.1608
e 1 | malicious users: 5 | test acc 0.1870 test loss 2.297453 best test_acc 0.1870
e 2 | malicious users: 5 | test acc 0.2048 test loss 2.294542 best test_acc 0.2048
e 3 | malicious users: 5 | test acc 0.2067 test loss 2.288022 best test_acc 0.2067
e 4 | malicious users: 5 | test acc 0.2293 test loss 2.286933 best test_acc 0.2293
e 5 | malicious users: 5 | test acc 0.1255 test loss 2.285165 best test_acc 0.2293
e 6 | malicious users: 5 | test acc 0.2006 test loss 2.283134 best test_acc 0.2293
e 7 | malicious users: 5 | test acc 0.2780 test loss 2.277465 best test_acc 0.2780
e 8 | malicious users: 5 | test acc 0.2660 test loss 2.272221 best test_acc 0.2780
e 9 | malicious users: 5 | test acc 0.2478 test loss 2.267028 best test_acc 0.2780
e 10 | malicious users: 5 | test acc 0.3030 test loss 2.264602 best test_acc 0.3030
e 11 | malicious users: 5 | test acc 0.3335 test loss 2.259434 best test_acc 0.3335
e 12 | malicious users: 5 | test acc 0.3677 test loss 2.256283 best test_acc 0.3677
e 13 | malicious users: 5 | test acc 0.3361 test loss 2.253250 best test_acc 0.3677
e 14 | malicious users: 5 | test acc 0.3909 test loss 2.250123 best test_acc 0.3909
e 15 | malicious users: 5 | test acc 0.3532 test loss 2.241909 best test_acc 0.3909
e 16 | malicious users: 5 | test acc 0.2194 test loss 2.243711 best test_acc 0.3909
e 17 | malicious users: 5 | test acc 0.2925 test loss 2.238893 best test_acc 0.3909
e 18 | malicious users: 5 | test acc 0.3577 test loss 2.234387 best test_acc 0.3909
e 19 | malicious users: 5 | test acc 0.3865 test loss 2.227112 best test_acc 0.3909
e 20 | malicious users: 5 | test acc 0.3964 test loss 2.223267 best test_acc 0.3964
e 21 | malicious users: 5 | test acc 0.3798 test loss 2.206784 best test_acc 0.3964
e 22 | malicious users: 5 | test acc 0.4192 test loss 2.200307 best test_acc 0.4192
e 23 | malicious users: 5 | test acc 0.4045 test loss 2.194233 best test_acc 0.4192
