=> Saving data in Logs/FRL~try=822
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.7
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.1032 test loss 2.241557 best test_acc 0.1032
e 1 | malicious users: 5 | test acc 0.5956 test loss 1.928905 best test_acc 0.5956
e 2 | malicious users: 5 | test acc 0.4891 test loss 1.748367 best test_acc 0.5956
e 3 | malicious users: 5 | test acc 0.6024 test loss 1.355441 best test_acc 0.6024
e 4 | malicious users: 5 | test acc 0.5900 test loss 1.497976 best test_acc 0.6024
e 5 | malicious users: 5 | test acc 0.6324 test loss 1.072903 best test_acc 0.6324
e 6 | malicious users: 5 | test acc 0.5746 test loss 1.294046 best test_acc 0.6324
e 7 | malicious users: 5 | test acc 0.6284 test loss 1.094296 best test_acc 0.6324
e 8 | malicious users: 5 | test acc 0.4916 test loss 1.384572 best test_acc 0.6324
e 9 | malicious users: 5 | test acc 0.7820 test loss 0.694908 best test_acc 0.7820
e 10 | malicious users: 5 | test acc 0.6369 test loss 1.363582 best test_acc 0.7820
e 11 | malicious users: 5 | test acc 0.7359 test loss 0.680961 best test_acc 0.7820
e 12 | malicious users: 5 | test acc 0.6900 test loss 1.409532 best test_acc 0.7820
e 13 | malicious users: 5 | test acc 0.8065 test loss 0.724405 best test_acc 0.8065
e 14 | malicious users: 5 | test acc 0.7930 test loss 0.805906 best test_acc 0.8065
e 15 | malicious users: 5 | test acc 0.7383 test loss 0.815718 best test_acc 0.8065
e 16 | malicious users: 5 | test acc 0.8397 test loss 0.776369 best test_acc 0.8397
e 17 | malicious users: 5 | test acc 0.7677 test loss 0.708607 best test_acc 0.8397
e 18 | malicious users: 5 | test acc 0.6809 test loss 0.905192 best test_acc 0.8397
e 19 | malicious users: 5 | test acc 0.7607 test loss 0.854352 best test_acc 0.8397
e 20 | malicious users: 5 | test acc 0.7282 test loss 0.849636 best test_acc 0.8397
e 21 | malicious users: 5 | test acc 0.7118 test loss 0.838600 best test_acc 0.8397
e 22 | malicious users: 5 | test acc 0.7161 test loss 0.939529 best test_acc 0.8397
e 23 | malicious users: 5 | test acc 0.7338 test loss 0.812709 best test_acc 0.8397
e 24 | malicious users: 5 | test acc 0.6008 test loss 0.949874 best test_acc 0.8397
e 25 | malicious users: 5 | test acc 0.7332 test loss 0.799997 best test_acc 0.8397
e 26 | malicious users: 5 | test acc 0.7355 test loss 0.878246 best test_acc 0.8397
e 27 | malicious users: 5 | test acc 0.6782 test loss 0.867907 best test_acc 0.8397
e 28 | malicious users: 5 | test acc 0.8006 test loss 0.761393 best test_acc 0.8397
e 29 | malicious users: 5 | test acc 0.8032 test loss 0.757946 best test_acc 0.8397
e 30 | malicious users: 5 | test acc 0.7681 test loss 0.765361 best test_acc 0.8397
e 31 | malicious users: 5 | test acc 0.7494 test loss 0.795864 best test_acc 0.8397
e 32 | malicious users: 5 | test acc 0.7973 test loss 0.829797 best test_acc 0.8397
e 33 | malicious users: 5 | test acc 0.7684 test loss 0.818273 best test_acc 0.8397
e 34 | malicious users: 5 | test acc 0.8196 test loss 0.553182 best test_acc 0.8397
e 35 | malicious users: 5 | test acc 0.7254 test loss 0.890078 best test_acc 0.8397
e 36 | malicious users: 5 | test acc 0.7658 test loss 0.686052 best test_acc 0.8397
e 37 | malicious users: 5 | test acc 0.6425 test loss 1.114482 best test_acc 0.8397
e 38 | malicious users: 5 | test acc 0.8440 test loss 0.716661 best test_acc 0.8440
e 39 | malicious users: 5 | test acc 0.7345 test loss 0.816735 best test_acc 0.8440
e 40 | malicious users: 5 | test acc 0.7618 test loss 0.661090 best test_acc 0.8440
e 41 | malicious users: 5 | test acc 0.7190 test loss 0.812074 best test_acc 0.8440
e 42 | malicious users: 5 | test acc 0.8469 test loss 0.676985 best test_acc 0.8469
e 43 | malicious users: 5 | test acc 0.8965 test loss 0.701927 best test_acc 0.8965
e 44 | malicious users: 5 | test acc 0.8528 test loss 0.541923 best test_acc 0.8965
e 45 | malicious users: 5 | test acc 0.7699 test loss 1.010832 best test_acc 0.8965
e 46 | malicious users: 5 | test acc 0.6516 test loss 0.858153 best test_acc 0.8965
e 47 | malicious users: 5 | test acc 0.6950 test loss 0.796294 best test_acc 0.8965
e 48 | malicious users: 5 | test acc 0.7862 test loss 0.658220 best test_acc 0.8965
e 49 | malicious users: 5 | test acc 0.8436 test loss 0.604496 best test_acc 0.8965
e 50 | malicious users: 5 | test acc 0.8235 test loss 0.586570 best test_acc 0.8965
