#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.3383 test loss 2.103779 best test_acc 0.3383
e 1 | malicious users: 7 | test acc 0.4864 test loss 1.663105 best test_acc 0.4864
e 2 | malicious users: 8 | test acc 0.6145 test loss 1.182864 best test_acc 0.6145
e 3 | malicious users: 3 | test acc 0.6506 test loss 1.376518 best test_acc 0.6506
e 4 | malicious users: 5 | test acc 0.7634 test loss 0.744020 best test_acc 0.7634
e 5 | malicious users: 4 | test acc 0.7046 test loss 1.055594 best test_acc 0.7634
e 6 | malicious users: 4 | test acc 0.8032 test loss 0.646988 best test_acc 0.8032
e 7 | malicious users: 7 | test acc 0.6643 test loss 0.964095 best test_acc 0.8032
e 8 | malicious users: 5 | test acc 0.8017 test loss 0.762937 best test_acc 0.8032
e 9 | malicious users: 4 | test acc 0.8130 test loss 0.607216 best test_acc 0.8130
e 10 | malicious users: 6 | test acc 0.7289 test loss 0.872785 best test_acc 0.8130
e 11 | malicious users: 2 | test acc 0.8869 test loss 0.457164 best test_acc 0.8869
e 12 | malicious users: 5 | test acc 0.8602 test loss 0.547926 best test_acc 0.8869
e 13 | malicious users: 6 | test acc 0.8607 test loss 0.501711 best test_acc 0.8869
e 14 | malicious users: 2 | test acc 0.8864 test loss 0.417318 best test_acc 0.8869
e 15 | malicious users: 7 | test acc 0.7709 test loss 0.706757 best test_acc 0.8869
e 16 | malicious users: 3 | test acc 0.8445 test loss 0.494103 best test_acc 0.8869
e 17 | malicious users: 4 | test acc 0.8943 test loss 0.425623 best test_acc 0.8943
e 18 | malicious users: 2 | test acc 0.9165 test loss 0.310138 best test_acc 0.9165
e 19 | malicious users: 3 | test acc 0.9048 test loss 0.405020 best test_acc 0.9165
e 20 | malicious users: 3 | test acc 0.8824 test loss 0.389091 best test_acc 0.9165
e 21 | malicious users: 9 | test acc 0.6874 test loss 0.789851 best test_acc 0.9165
e 22 | malicious users: 7 | test acc 0.8264 test loss 0.514280 best test_acc 0.9165
e 23 | malicious users: 5 | test acc 0.8485 test loss 0.489048 best test_acc 0.9165
e 24 | malicious users: 5 | test acc 0.9139 test loss 0.318092 best test_acc 0.9165
e 25 | malicious users: 1 | test acc 0.8369 test loss 0.484929 best test_acc 0.9165
e 26 | malicious users: 12 | test acc 0.1843 test loss 3.254838 best test_acc 0.9165
e 27 | malicious users: 4 | test acc 0.4704 test loss 1.574631 best test_acc 0.9165
e 28 | malicious users: 8 | test acc 0.7038 test loss 0.958637 best test_acc 0.9165
e 29 | malicious users: 4 | test acc 0.6616 test loss 0.978190 best test_acc 0.9165
e 30 | malicious users: 7 | test acc 0.6395 test loss 1.211523 best test_acc 0.9165
e 31 | malicious users: 5 | test acc 0.7857 test loss 0.689806 best test_acc 0.9165
e 32 | malicious users: 7 | test acc 0.8265 test loss 0.639017 best test_acc 0.9165
e 33 | malicious users: 4 | test acc 0.8088 test loss 0.571938 best test_acc 0.9165
e 34 | malicious users: 7 | test acc 0.7761 test loss 0.758558 best test_acc 0.9165
e 35 | malicious users: 4 | test acc 0.7707 test loss 0.702992 best test_acc 0.9165
e 36 | malicious users: 7 | test acc 0.8359 test loss 0.490069 best test_acc 0.9165
