=> Saving data in Logs/FRL~try=330
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.3
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRL_cosine
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.1504 test loss 2.269687 best test_acc 0.1504
e 1 | malicious users: 5 | test acc 0.1816 test loss 2.241940 best test_acc 0.1816
e 2 | malicious users: 5 | test acc 0.2016 test loss 2.240741 best test_acc 0.2016
e 3 | malicious users: 5 | test acc 0.3753 test loss 2.179169 best test_acc 0.3753
e 4 | malicious users: 5 | test acc 0.2538 test loss 2.125252 best test_acc 0.3753
e 5 | malicious users: 5 | test acc 0.3599 test loss 2.107838 best test_acc 0.3753
e 6 | malicious users: 5 | test acc 0.3582 test loss 2.121520 best test_acc 0.3753
e 7 | malicious users: 5 | test acc 0.4970 test loss 2.099731 best test_acc 0.4970
e 8 | malicious users: 5 | test acc 0.3550 test loss 2.169414 best test_acc 0.4970
e 9 | malicious users: 5 | test acc 0.5492 test loss 2.217419 best test_acc 0.5492
e 10 | malicious users: 5 | test acc 0.3176 test loss 2.198300 best test_acc 0.5492
e 11 | malicious users: 5 | test acc 0.3499 test loss 2.228695 best test_acc 0.5492
e 12 | malicious users: 5 | test acc 0.3253 test loss 2.073055 best test_acc 0.5492
e 13 | malicious users: 5 | test acc 0.5005 test loss 2.138037 best test_acc 0.5492
e 14 | malicious users: 5 | test acc 0.5110 test loss 1.924190 best test_acc 0.5492
e 15 | malicious users: 5 | test acc 0.3687 test loss 2.129909 best test_acc 0.5492
e 16 | malicious users: 5 | test acc 0.3668 test loss 2.013613 best test_acc 0.5492
e 17 | malicious users: 5 | test acc 0.5567 test loss 2.134738 best test_acc 0.5567
e 18 | malicious users: 5 | test acc 0.5267 test loss 1.995191 best test_acc 0.5567
e 19 | malicious users: 5 | test acc 0.4511 test loss 1.894175 best test_acc 0.5567
e 20 | malicious users: 5 | test acc 0.5459 test loss 2.062804 best test_acc 0.5567
e 21 | malicious users: 5 | test acc 0.4447 test loss 1.998609 best test_acc 0.5567
e 22 | malicious users: 5 | test acc 0.4553 test loss 1.875476 best test_acc 0.5567
e 23 | malicious users: 5 | test acc 0.3868 test loss 1.996632 best test_acc 0.5567
e 24 | malicious users: 5 | test acc 0.4844 test loss 2.009374 best test_acc 0.5567
e 25 | malicious users: 5 | test acc 0.6002 test loss 1.968377 best test_acc 0.6002
e 26 | malicious users: 5 | test acc 0.4571 test loss 1.781397 best test_acc 0.6002
e 27 | malicious users: 5 | test acc 0.6175 test loss 1.707652 best test_acc 0.6175
e 28 | malicious users: 5 | test acc 0.4985 test loss 1.983006 best test_acc 0.6175
e 29 | malicious users: 5 | test acc 0.5234 test loss 1.857557 best test_acc 0.6175
e 30 | malicious users: 5 | test acc 0.5706 test loss 1.804480 best test_acc 0.6175
e 31 | malicious users: 5 | test acc 0.5640 test loss 1.835009 best test_acc 0.6175
e 32 | malicious users: 5 | test acc 0.4652 test loss 1.919962 best test_acc 0.6175
e 33 | malicious users: 5 | test acc 0.4602 test loss 1.971257 best test_acc 0.6175
e 34 | malicious users: 5 | test acc 0.5436 test loss 1.755290 best test_acc 0.6175
e 35 | malicious users: 5 | test acc 0.4808 test loss 2.119862 best test_acc 0.6175
e 36 | malicious users: 5 | test acc 0.6280 test loss 1.873845 best test_acc 0.6280
