=> Saving data in Logs/FRL~try=554
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.5
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 3 | test acc 0.2015 test loss 2.217261 best test_acc 0.2015
e 1 | malicious users: 8 | test acc 0.3853 test loss 1.891775 best test_acc 0.3853
e 2 | malicious users: 6 | test acc 0.3995 test loss 1.776111 best test_acc 0.3995
e 3 | malicious users: 8 | test acc 0.2201 test loss 1.920933 best test_acc 0.3995
e 4 | malicious users: 4 | test acc 0.5798 test loss 1.342954 best test_acc 0.5798
e 5 | malicious users: 5 | test acc 0.5907 test loss 1.329826 best test_acc 0.5907
e 6 | malicious users: 6 | test acc 0.6058 test loss 1.139462 best test_acc 0.6058
e 7 | malicious users: 4 | test acc 0.5643 test loss 1.232048 best test_acc 0.6058
e 8 | malicious users: 2 | test acc 0.7090 test loss 1.009058 best test_acc 0.7090
e 9 | malicious users: 5 | test acc 0.6784 test loss 1.071911 best test_acc 0.7090
e 10 | malicious users: 6 | test acc 0.6927 test loss 0.913636 best test_acc 0.7090
e 11 | malicious users: 6 | test acc 0.5628 test loss 1.294527 best test_acc 0.7090
e 12 | malicious users: 3 | test acc 0.6558 test loss 0.978652 best test_acc 0.7090
e 13 | malicious users: 4 | test acc 0.6644 test loss 0.984148 best test_acc 0.7090
e 14 | malicious users: 7 | test acc 0.6110 test loss 1.151937 best test_acc 0.7090
e 15 | malicious users: 2 | test acc 0.5894 test loss 1.268131 best test_acc 0.7090
e 16 | malicious users: 9 | test acc 0.2831 test loss 3.925958 best test_acc 0.7090
e 17 | malicious users: 5 | test acc 0.1103 test loss 2.267527 best test_acc 0.7090
e 18 | malicious users: 6 | test acc 0.4555 test loss 1.518061 best test_acc 0.7090
e 19 | malicious users: 2 | test acc 0.4999 test loss 1.843719 best test_acc 0.7090
e 20 | malicious users: 6 | test acc 0.5624 test loss 1.337241 best test_acc 0.7090
e 21 | malicious users: 4 | test acc 0.4888 test loss 1.607143 best test_acc 0.7090
e 22 | malicious users: 7 | test acc 0.5231 test loss 1.340246 best test_acc 0.7090
e 23 | malicious users: 4 | test acc 0.6579 test loss 1.258316 best test_acc 0.7090
e 24 | malicious users: 6 | test acc 0.6337 test loss 1.104823 best test_acc 0.7090
e 25 | malicious users: 5 | test acc 0.6144 test loss 1.142302 best test_acc 0.7090
e 26 | malicious users: 7 | test acc 0.6394 test loss 1.103902 best test_acc 0.7090
e 27 | malicious users: 5 | test acc 0.5058 test loss 1.221698 best test_acc 0.7090
e 28 | malicious users: 6 | test acc 0.6065 test loss 1.084321 best test_acc 0.7090
e 29 | malicious users: 6 | test acc 0.6621 test loss 1.051597 best test_acc 0.7090
e 30 | malicious users: 7 | test acc 0.6027 test loss 1.102681 best test_acc 0.7090
e 31 | malicious users: 3 | test acc 0.6991 test loss 1.047774 best test_acc 0.7090
e 32 | malicious users: 4 | test acc 0.6435 test loss 0.981838 best test_acc 0.7090
e 33 | malicious users: 3 | test acc 0.6857 test loss 0.898588 best test_acc 0.7090
e 34 | malicious users: 6 | test acc 0.5765 test loss 1.198520 best test_acc 0.7090
e 35 | malicious users: 5 | test acc 0.6422 test loss 1.081602 best test_acc 0.7090
e 36 | malicious users: 2 | test acc 0.7423 test loss 1.018551 best test_acc 0.7423
e 37 | malicious users: 4 | test acc 0.7638 test loss 0.850005 best test_acc 0.7638
e 38 | malicious users: 6 | test acc 0.6927 test loss 1.029655 best test_acc 0.7638
e 39 | malicious users: 3 | test acc 0.6186 test loss 1.144834 best test_acc 0.7638
e 40 | malicious users: 4 | test acc 0.7359 test loss 0.866082 best test_acc 0.7638
e 41 | malicious users: 4 | test acc 0.7374 test loss 0.900939 best test_acc 0.7638
e 42 | malicious users: 7 | test acc 0.6764 test loss 0.836715 best test_acc 0.7638
e 43 | malicious users: 4 | test acc 0.8531 test loss 1.413511 best test_acc 0.8531
e 44 | malicious users: 5 | test acc 0.7547 test loss 0.654604 best test_acc 0.8531
e 45 | malicious users: 3 | test acc 0.7576 test loss 1.241999 best test_acc 0.8531
e 46 | malicious users: 6 | test acc 0.6979 test loss 0.874855 best test_acc 0.8531
e 47 | malicious users: 6 | test acc 0.6083 test loss 1.098251 best test_acc 0.8531
e 48 | malicious users: 7 | test acc 0.6409 test loss 1.025451 best test_acc 0.8531
e 49 | malicious users: 4 | test acc 0.6607 test loss 1.244109 best test_acc 0.8531
e 50 | malicious users: 2 | test acc 0.7668 test loss 0.890082 best test_acc 0.8531
e 51 | malicious users: 6 | test acc 0.6935 test loss 0.896159 best test_acc 0.8531
e 52 | malicious users: 6 | test acc 0.7391 test loss 0.884442 best test_acc 0.8531
e 53 | malicious users: 7 | test acc 0.5656 test loss 1.049330 best test_acc 0.8531
e 54 | malicious users: 5 | test acc 0.4748 test loss 1.357818 best test_acc 0.8531
e 55 | malicious users: 6 | test acc 0.5680 test loss 1.144867 best test_acc 0.8531
e 56 | malicious users: 5 | test acc 0.5100 test loss 1.444967 best test_acc 0.8531
e 57 | malicious users: 6 | test acc 0.6244 test loss 1.066493 best test_acc 0.8531
e 58 | malicious users: 5 | test acc 0.7501 test loss 1.482622 best test_acc 0.8531
e 59 | malicious users: 3 | test acc 0.6944 test loss 0.985711 best test_acc 0.8531
e 60 | malicious users: 5 | test acc 0.5865 test loss 1.072963 best test_acc 0.8531
e 61 | malicious users: 6 | test acc 0.5638 test loss 1.221157 best test_acc 0.8531
e 62 | malicious users: 1 | test acc 0.7624 test loss 0.812538 best test_acc 0.8531
e 63 | malicious users: 6 | test acc 0.5534 test loss 1.408269 best test_acc 0.8531
e 64 | malicious users: 9 | test acc 0.4756 test loss 1.825029 best test_acc 0.8531
e 65 | malicious users: 4 | test acc 0.4530 test loss 1.868348 best test_acc 0.8531
e 66 | malicious users: 3 | test acc 0.7007 test loss 1.112323 best test_acc 0.8531
e 67 | malicious users: 6 | test acc 0.6726 test loss 1.057523 best test_acc 0.8531
