=> Saving data in Logs/FRL~try=492
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.9
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 4 | test acc 0.3213 test loss 2.229737 best test_acc 0.3213
e 1 | malicious users: 8 | test acc 0.4250 test loss 2.073149 best test_acc 0.4250
e 2 | malicious users: 8 | test acc 0.2634 test loss 2.049438 best test_acc 0.4250
e 3 | malicious users: 4 | test acc 0.5348 test loss 1.588772 best test_acc 0.5348
e 4 | malicious users: 8 | test acc 0.5101 test loss 1.935855 best test_acc 0.5348
e 5 | malicious users: 5 | test acc 0.5889 test loss 1.160563 best test_acc 0.5889
e 6 | malicious users: 4 | test acc 0.5971 test loss 1.514955 best test_acc 0.5971
e 7 | malicious users: 5 | test acc 0.6535 test loss 1.110641 best test_acc 0.6535
e 8 | malicious users: 2 | test acc 0.6755 test loss 1.024036 best test_acc 0.6755
e 9 | malicious users: 5 | test acc 0.7077 test loss 1.025183 best test_acc 0.7077
e 10 | malicious users: 5 | test acc 0.7349 test loss 0.929085 best test_acc 0.7349
e 11 | malicious users: 7 | test acc 0.6898 test loss 0.867538 best test_acc 0.7349
e 12 | malicious users: 8 | test acc 0.5511 test loss 1.273741 best test_acc 0.7349
e 13 | malicious users: 6 | test acc 0.6192 test loss 0.993858 best test_acc 0.7349
e 14 | malicious users: 4 | test acc 0.6396 test loss 1.132257 best test_acc 0.7349
e 15 | malicious users: 5 | test acc 0.7494 test loss 0.838971 best test_acc 0.7494
e 16 | malicious users: 4 | test acc 0.7666 test loss 0.850375 best test_acc 0.7666
e 17 | malicious users: 4 | test acc 0.7244 test loss 0.843858 best test_acc 0.7666
e 18 | malicious users: 4 | test acc 0.7977 test loss 0.748654 best test_acc 0.7977
e 19 | malicious users: 2 | test acc 0.7497 test loss 0.769459 best test_acc 0.7977
e 20 | malicious users: 7 | test acc 0.7077 test loss 0.782756 best test_acc 0.7977
e 21 | malicious users: 5 | test acc 0.8943 test loss 0.638831 best test_acc 0.8943
e 22 | malicious users: 4 | test acc 0.8696 test loss 0.463136 best test_acc 0.8943
e 23 | malicious users: 5 | test acc 0.7699 test loss 0.860521 best test_acc 0.8943
e 24 | malicious users: 7 | test acc 0.7833 test loss 0.684570 best test_acc 0.8943
e 25 | malicious users: 2 | test acc 0.7442 test loss 0.935706 best test_acc 0.8943
e 26 | malicious users: 7 | test acc 0.6496 test loss 0.910842 best test_acc 0.8943
e 27 | malicious users: 6 | test acc 0.7244 test loss 0.863068 best test_acc 0.8943
e 28 | malicious users: 3 | test acc 0.8273 test loss 0.672790 best test_acc 0.8943
e 29 | malicious users: 3 | test acc 0.7913 test loss 0.805374 best test_acc 0.8943
e 30 | malicious users: 3 | test acc 0.8414 test loss 0.668274 best test_acc 0.8943
e 31 | malicious users: 6 | test acc 0.8193 test loss 0.594615 best test_acc 0.8943
e 32 | malicious users: 4 | test acc 0.7312 test loss 0.763370 best test_acc 0.8943
e 33 | malicious users: 9 | test acc 0.8267 test loss 0.615576 best test_acc 0.8943
e 34 | malicious users: 0 | test acc 0.8930 test loss 0.524493 best test_acc 0.8943
e 35 | malicious users: 5 | test acc 0.8866 test loss 0.502326 best test_acc 0.8943
e 36 | malicious users: 4 | test acc 0.8491 test loss 0.520824 best test_acc 0.8943
e 37 | malicious users: 5 | test acc 0.7065 test loss 0.861081 best test_acc 0.8943
e 38 | malicious users: 4 | test acc 0.8761 test loss 0.486223 best test_acc 0.8943
e 39 | malicious users: 7 | test acc 0.8271 test loss 0.740185 best test_acc 0.8943
e 40 | malicious users: 4 | test acc 0.8573 test loss 0.504642 best test_acc 0.8943
e 41 | malicious users: 5 | test acc 0.7630 test loss 0.766240 best test_acc 0.8943
e 42 | malicious users: 4 | test acc 0.8665 test loss 0.564085 best test_acc 0.8943
e 43 | malicious users: 6 | test acc 0.8450 test loss 0.663189 best test_acc 0.8943
e 44 | malicious users: 6 | test acc 0.7559 test loss 0.693541 best test_acc 0.8943
e 45 | malicious users: 5 | test acc 0.6757 test loss 0.795760 best test_acc 0.8943
e 46 | malicious users: 5 | test acc 0.8219 test loss 0.598897 best test_acc 0.8943
e 47 | malicious users: 5 | test acc 0.8156 test loss 0.707304 best test_acc 0.8943
e 48 | malicious users: 3 | test acc 0.9109 test loss 0.345777 best test_acc 0.9109
e 49 | malicious users: 6 | test acc 0.7057 test loss 0.903243 best test_acc 0.9109
e 50 | malicious users: 6 | test acc 0.8953 test loss 0.543499 best test_acc 0.9109
e 51 | malicious users: 8 | test acc 0.7658 test loss 0.702690 best test_acc 0.9109
e 52 | malicious users: 4 | test acc 0.8648 test loss 0.666033 best test_acc 0.9109
e 53 | malicious users: 9 | test acc 0.8552 test loss 0.879262 best test_acc 0.9109
e 54 | malicious users: 8 | test acc 0.8444 test loss 0.519530 best test_acc 0.9109
e 55 | malicious users: 6 | test acc 0.8956 test loss 0.516729 best test_acc 0.9109
e 56 | malicious users: 3 | test acc 0.8496 test loss 0.622500 best test_acc 0.9109
e 57 | malicious users: 7 | test acc 0.8736 test loss 0.493287 best test_acc 0.9109
e 58 | malicious users: 4 | test acc 0.8703 test loss 0.503822 best test_acc 0.9109
e 59 | malicious users: 8 | test acc 0.7823 test loss 0.687499 best test_acc 0.9109
e 60 | malicious users: 4 | test acc 0.8860 test loss 0.478881 best test_acc 0.9109
e 61 | malicious users: 4 | test acc 0.8284 test loss 0.718587 best test_acc 0.9109
e 62 | malicious users: 6 | test acc 0.7867 test loss 0.706048 best test_acc 0.9109
e 63 | malicious users: 5 | test acc 0.7907 test loss 0.725486 best test_acc 0.9109
e 64 | malicious users: 3 | test acc 0.7386 test loss 0.814292 best test_acc 0.9109
e 65 | malicious users: 7 | test acc 0.7739 test loss 0.691148 best test_acc 0.9109
e 66 | malicious users: 2 | test acc 0.7903 test loss 0.630570 best test_acc 0.9109
e 67 | malicious users: 2 | test acc 0.7569 test loss 0.869713 best test_acc 0.9109
e 68 | malicious users: 8 | test acc 0.8172 test loss 0.538568 best test_acc 0.9109
e 69 | malicious users: 7 | test acc 0.8871 test loss 0.459146 best test_acc 0.9109
e 70 | malicious users: 5 | test acc 0.7984 test loss 0.705201 best test_acc 0.9109
e 71 | malicious users: 4 | test acc 0.7708 test loss 0.633758 best test_acc 0.9109
e 72 | malicious users: 6 | test acc 0.8131 test loss 0.776032 best test_acc 0.9109
e 73 | malicious users: 6 | test acc 0.8103 test loss 0.793779 best test_acc 0.9109
e 74 | malicious users: 5 | test acc 0.8792 test loss 0.493733 best test_acc 0.9109
e 75 | malicious users: 5 | test acc 0.8369 test loss 0.562368 best test_acc 0.9109
e 76 | malicious users: 8 | test acc 0.8744 test loss 0.620322 best test_acc 0.9109
e 77 | malicious users: 5 | test acc 0.7504 test loss 0.929124 best test_acc 0.9109
e 78 | malicious users: 3 | test acc 0.9067 test loss 0.471151 best test_acc 0.9109
e 79 | malicious users: 5 | test acc 0.7425 test loss 1.076715 best test_acc 0.9109
e 80 | malicious users: 6 | test acc 0.8596 test loss 0.576961 best test_acc 0.9109
e 81 | malicious users: 7 | test acc 0.8436 test loss 0.623860 best test_acc 0.9109
e 82 | malicious users: 4 | test acc 0.8929 test loss 0.512989 best test_acc 0.9109
e 83 | malicious users: 2 | test acc 0.8654 test loss 0.573509 best test_acc 0.9109
e 84 | malicious users: 8 | test acc 0.7587 test loss 0.679003 best test_acc 0.9109
e 85 | malicious users: 1 | test acc 0.8510 test loss 0.543637 best test_acc 0.9109
e 86 | malicious users: 4 | test acc 0.8217 test loss 0.596678 best test_acc 0.9109
e 87 | malicious users: 7 | test acc 0.8459 test loss 0.677749 best test_acc 0.9109
e 88 | malicious users: 1 | test acc 0.8517 test loss 0.550407 best test_acc 0.9109
e 89 | malicious users: 4 | test acc 0.8151 test loss 0.720335 best test_acc 0.9109
