2024-05-03 23:39:11,317 INFO    Thread-9 (_run_job):1206165 [wandb_setup.py:_flush():76] Current SDK version is 0.16.6
2024-05-03 23:39:11,318 INFO    Thread-9 (_run_job):1206165 [wandb_setup.py:_flush():76] Configure stats pid to 1206165
2024-05-03 23:39:11,318 INFO    Thread-9 (_run_job):1206165 [wandb_setup.py:_flush():76] Loading settings from /home/test/.config/wandb/settings
2024-05-03 23:39:11,318 INFO    Thread-9 (_run_job):1206165 [wandb_setup.py:_flush():76] Loading settings from /home/test/FRL/wandb/settings
2024-05-03 23:39:11,318 INFO    Thread-9 (_run_job):1206165 [wandb_setup.py:_flush():76] Loading settings from environment variables: {'project': 'matrix-mnist', 'entity': 'griffith', 'root_dir': '/home/test/FRL', 'run_id': 'brzj3of7', 'sweep_param_path': '/home/test/FRL/wandb/sweep-00b4m8yd/config-brzj3of7.yaml', 'sweep_id': '00b4m8yd'}
2024-05-03 23:39:11,318 INFO    Thread-9 (_run_job):1206165 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2024-05-03 23:39:11,318 INFO    Thread-9 (_run_job):1206165 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'main.py', 'program_abspath': '/home/test/FRL/main.py', 'program': '/home/test/FRL/main.py'}
2024-05-03 23:39:11,318 INFO    Thread-9 (_run_job):1206165 [wandb_setup.py:_flush():76] Applying login settings: {}
2024-05-03 23:39:11,319 INFO    Thread-9 (_run_job):1206165 [wandb_init.py:_log_setup():521] Logging user logs to /home/test/FRL/wandb/run-20240503_233911-brzj3of7/logs/debug.log
2024-05-03 23:39:11,319 INFO    Thread-9 (_run_job):1206165 [wandb_init.py:_log_setup():522] Logging internal logs to /home/test/FRL/wandb/run-20240503_233911-brzj3of7/logs/debug-internal.log
2024-05-03 23:39:11,319 INFO    Thread-9 (_run_job):1206165 [wandb_init.py:init():561] calling init triggers
2024-05-03 23:39:11,319 INFO    Thread-9 (_run_job):1206165 [wandb_init.py:init():568] wandb.init called with sweep_config: {'m_r': 0.1}
config: {}
2024-05-03 23:39:11,319 INFO    Thread-9 (_run_job):1206165 [wandb_init.py:init():611] starting backend
2024-05-03 23:39:11,319 INFO    Thread-9 (_run_job):1206165 [wandb_init.py:init():615] setting up manager
2024-05-03 23:39:11,334 INFO    Thread-9 (_run_job):1206165 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2024-05-03 23:39:11,335 INFO    Thread-9 (_run_job):1206165 [wandb_init.py:init():623] backend started and connected
2024-05-03 23:39:11,353 INFO    Thread-9 (_run_job):1206165 [wandb_run.py:_config_callback():1347] config_cb None None {'m_r': 0.1}
2024-05-03 23:39:11,353 INFO    Thread-9 (_run_job):1206165 [wandb_init.py:init():715] updated telemetry
2024-05-03 23:39:11,359 INFO    Thread-9 (_run_job):1206165 [wandb_init.py:init():748] communicating run to backend with 90.0 second timeout
2024-05-03 23:39:11,897 INFO    Thread-9 (_run_job):1206165 [wandb_run.py:_on_init():2357] communicating current version
2024-05-03 23:39:11,979 INFO    Thread-9 (_run_job):1206165 [wandb_run.py:_on_init():2366] got version response 
2024-05-03 23:39:11,979 INFO    Thread-9 (_run_job):1206165 [wandb_init.py:init():799] starting run threads in backend
2024-05-03 23:39:13,420 INFO    Thread-9 (_run_job):1206165 [wandb_run.py:_console_start():2335] atexit reg
2024-05-03 23:39:13,420 INFO    Thread-9 (_run_job):1206165 [wandb_run.py:_redirect():2190] redirect: wrap_raw
2024-05-03 23:39:13,420 INFO    Thread-9 (_run_job):1206165 [wandb_run.py:_redirect():2255] Wrapping output streams.
2024-05-03 23:39:13,420 INFO    Thread-9 (_run_job):1206165 [wandb_run.py:_redirect():2280] Redirects installed.
2024-05-03 23:39:13,421 INFO    Thread-9 (_run_job):1206165 [wandb_init.py:init():842] run started, returning control to user process
2024-05-04 07:49:14,461 INFO    Thread-9 (_run_job):1206165 [wandb_run.py:_finish():2064] finishing run griffith/matrix-mnist/brzj3of7
2024-05-04 07:49:14,461 INFO    Thread-9 (_run_job):1206165 [wandb_run.py:_atexit_cleanup():2304] got exitcode: 0
2024-05-04 07:49:14,461 INFO    Thread-9 (_run_job):1206165 [wandb_run.py:_restore():2287] restore
2024-05-04 07:49:14,461 INFO    Thread-9 (_run_job):1206165 [wandb_run.py:_restore():2293] restore done
2024-05-04 07:49:20,803 INFO    Thread-9 (_run_job):1206165 [wandb_run.py:_footer_history_summary_info():3936] rendering history
2024-05-04 07:49:20,804 INFO    Thread-9 (_run_job):1206165 [wandb_run.py:_footer_history_summary_info():3968] rendering summary
2024-05-04 07:49:20,811 INFO    Thread-9 (_run_job):1206165 [wandb_run.py:_footer_sync_info():3895] logging synced files
