#########Federated Learning With Noise Mask attack############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 0 | test acc 0.1000 test loss 2.302567 best test_acc 0.1000
e 1 | malicious users: 3 | test acc 0.1051 test loss 2.300791 best test_acc 0.1051
e 2 | malicious users: 1 | test acc 0.0998 test loss 2.301939 best test_acc 0.1051
e 3 | malicious users: 3 | test acc 0.1469 test loss 2.284774 best test_acc 0.1469
e 4 | malicious users: 4 | test acc 0.1646 test loss 2.277930 best test_acc 0.1646
e 5 | malicious users: 3 | test acc 0.1542 test loss 2.278907 best test_acc 0.1646
e 6 | malicious users: 1 | test acc 0.1668 test loss 2.251901 best test_acc 0.1668
e 7 | malicious users: 2 | test acc 0.1865 test loss 2.232641 best test_acc 0.1865
e 8 | malicious users: 5 | test acc 0.1572 test loss 2.294158 best test_acc 0.1865
e 9 | malicious users: 1 | test acc 0.1708 test loss 2.230529 best test_acc 0.1865
e 10 | malicious users: 8 | test acc 0.1732 test loss 2.226981 best test_acc 0.1865
e 11 | malicious users: 1 | test acc 0.1179 test loss 2.261067 best test_acc 0.1865
e 12 | malicious users: 5 | test acc 0.2245 test loss 2.208401 best test_acc 0.2245
e 13 | malicious users: 2 | test acc 0.2126 test loss 2.163909 best test_acc 0.2245
e 14 | malicious users: 2 | test acc 0.1967 test loss 2.229887 best test_acc 0.2245
e 15 | malicious users: 2 | test acc 0.2342 test loss 2.163308 best test_acc 0.2342
e 16 | malicious users: 3 | test acc 0.2117 test loss 2.178499 best test_acc 0.2342
e 17 | malicious users: 3 | test acc 0.2049 test loss 2.143270 best test_acc 0.2342
e 18 | malicious users: 1 | test acc 0.2446 test loss 2.070234 best test_acc 0.2446
e 19 | malicious users: 2 | test acc 0.2463 test loss 2.172321 best test_acc 0.2463
e 20 | malicious users: 3 | test acc 0.2392 test loss 2.086350 best test_acc 0.2463
e 21 | malicious users: 3 | test acc 0.2360 test loss 2.133651 best test_acc 0.2463
e 22 | malicious users: 2 | test acc 0.2402 test loss 2.089166 best test_acc 0.2463
e 23 | malicious users: 4 | test acc 0.2549 test loss 2.047143 best test_acc 0.2549
e 24 | malicious users: 2 | test acc 0.2762 test loss 2.078673 best test_acc 0.2762
e 25 | malicious users: 2 | test acc 0.2556 test loss 1.993996 best test_acc 0.2762
e 26 | malicious users: 3 | test acc 0.2595 test loss 2.097603 best test_acc 0.2762
e 27 | malicious users: 1 | test acc 0.2839 test loss 1.981865 best test_acc 0.2839
e 28 | malicious users: 3 | test acc 0.3039 test loss 1.930536 best test_acc 0.3039
e 29 | malicious users: 4 | test acc 0.2532 test loss 2.034189 best test_acc 0.3039
e 30 | malicious users: 2 | test acc 0.2921 test loss 1.998006 best test_acc 0.3039
e 31 | malicious users: 3 | test acc 0.2631 test loss 1.977775 best test_acc 0.3039
e 32 | malicious users: 3 | test acc 0.2640 test loss 2.037615 best test_acc 0.3039
e 33 | malicious users: 1 | test acc 0.3158 test loss 1.912472 best test_acc 0.3158
e 34 | malicious users: 5 | test acc 0.3330 test loss 1.899603 best test_acc 0.3330
e 35 | malicious users: 3 | test acc 0.3192 test loss 1.898408 best test_acc 0.3330
e 36 | malicious users: 1 | test acc 0.3207 test loss 1.858763 best test_acc 0.3330
e 37 | malicious users: 0 | test acc 0.3290 test loss 1.854514 best test_acc 0.3330
e 38 | malicious users: 4 | test acc 0.2833 test loss 1.919220 best test_acc 0.3330
e 39 | malicious users: 1 | test acc 0.3268 test loss 1.823121 best test_acc 0.3330
e 40 | malicious users: 2 | test acc 0.3392 test loss 1.879317 best test_acc 0.3392
e 41 | malicious users: 4 | test acc 0.3396 test loss 1.800450 best test_acc 0.3396
e 42 | malicious users: 2 | test acc 0.3315 test loss 1.857036 best test_acc 0.3396
e 43 | malicious users: 3 | test acc 0.3411 test loss 1.813856 best test_acc 0.3411
e 44 | malicious users: 5 | test acc 0.3351 test loss 1.859800 best test_acc 0.3411
e 45 | malicious users: 1 | test acc 0.3200 test loss 1.904615 best test_acc 0.3411
