#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 3 | test acc 0.0998 test loss 2.302846 best test_acc 0.0998
e 1 | malicious users: 4 | test acc 0.1210 test loss 2.301919 best test_acc 0.1210
e 2 | malicious users: 2 | test acc 0.1005 test loss 2.301474 best test_acc 0.1210
e 3 | malicious users: 3 | test acc 0.1750 test loss 2.297147 best test_acc 0.1750
e 4 | malicious users: 8 | test acc 0.1320 test loss 2.268619 best test_acc 0.1750
e 5 | malicious users: 8 | test acc 0.1797 test loss 2.260414 best test_acc 0.1797
e 6 | malicious users: 5 | test acc 0.1537 test loss 2.262975 best test_acc 0.1797
e 7 | malicious users: 5 | test acc 0.1677 test loss 2.252480 best test_acc 0.1797
e 8 | malicious users: 3 | test acc 0.1494 test loss 2.294635 best test_acc 0.1797
e 9 | malicious users: 5 | test acc 0.1694 test loss 2.212857 best test_acc 0.1797
e 10 | malicious users: 5 | test acc 0.1508 test loss 2.286664 best test_acc 0.1797
e 11 | malicious users: 3 | test acc 0.2066 test loss 2.228904 best test_acc 0.2066
e 12 | malicious users: 5 | test acc 0.2154 test loss 2.247205 best test_acc 0.2154
e 13 | malicious users: 6 | test acc 0.2301 test loss 2.134995 best test_acc 0.2301
e 14 | malicious users: 4 | test acc 0.2245 test loss 2.260828 best test_acc 0.2301
e 15 | malicious users: 7 | test acc 0.2381 test loss 2.146189 best test_acc 0.2381
e 16 | malicious users: 6 | test acc 0.1858 test loss 2.280046 best test_acc 0.2381
e 17 | malicious users: 9 | test acc 0.2330 test loss 2.114959 best test_acc 0.2381
e 18 | malicious users: 3 | test acc 0.2369 test loss 2.254174 best test_acc 0.2381
e 19 | malicious users: 9 | test acc 0.2049 test loss 2.199365 best test_acc 0.2381
e 20 | malicious users: 4 | test acc 0.2077 test loss 2.164872 best test_acc 0.2381
e 21 | malicious users: 3 | test acc 0.1806 test loss 2.151219 best test_acc 0.2381
e 22 | malicious users: 5 | test acc 0.2354 test loss 2.120160 best test_acc 0.2381
e 23 | malicious users: 7 | test acc 0.2514 test loss 2.111592 best test_acc 0.2514
e 24 | malicious users: 6 | test acc 0.2227 test loss 2.174330 best test_acc 0.2514
e 25 | malicious users: 5 | test acc 0.2123 test loss 2.113564 best test_acc 0.2514
e 26 | malicious users: 3 | test acc 0.1986 test loss 2.162765 best test_acc 0.2514
e 27 | malicious users: 4 | test acc 0.2456 test loss 2.039979 best test_acc 0.2514
e 28 | malicious users: 6 | test acc 0.2606 test loss 2.096357 best test_acc 0.2606
e 29 | malicious users: 5 | test acc 0.2785 test loss 2.060647 best test_acc 0.2785
e 30 | malicious users: 4 | test acc 0.2539 test loss 2.018869 best test_acc 0.2785
e 31 | malicious users: 6 | test acc 0.2476 test loss 2.070457 best test_acc 0.2785
e 32 | malicious users: 6 | test acc 0.2653 test loss 1.950283 best test_acc 0.2785
e 33 | malicious users: 4 | test acc 0.2753 test loss 1.980503 best test_acc 0.2785
e 34 | malicious users: 6 | test acc 0.2810 test loss 1.966769 best test_acc 0.2810
e 35 | malicious users: 8 | test acc 0.2623 test loss 1.959543 best test_acc 0.2810
e 36 | malicious users: 4 | test acc 0.2392 test loss 2.020584 best test_acc 0.2810
e 37 | malicious users: 1 | test acc 0.2613 test loss 1.985109 best test_acc 0.2810
e 38 | malicious users: 2 | test acc 0.2961 test loss 1.948398 best test_acc 0.2961
e 39 | malicious users: 4 | test acc 0.3026 test loss 1.981163 best test_acc 0.3026
e 40 | malicious users: 5 | test acc 0.2667 test loss 2.024051 best test_acc 0.3026
e 41 | malicious users: 3 | test acc 0.2714 test loss 1.995971 best test_acc 0.3026
e 42 | malicious users: 5 | test acc 0.2880 test loss 1.967864 best test_acc 0.3026
e 43 | malicious users: 4 | test acc 0.2742 test loss 2.008168 best test_acc 0.3026
e 44 | malicious users: 5 | test acc 0.2955 test loss 1.896247 best test_acc 0.3026
e 45 | malicious users: 3 | test acc 0.3058 test loss 1.896702 best test_acc 0.3058
e 46 | malicious users: 8 | test acc 0.2967 test loss 1.907642 best test_acc 0.3058
e 47 | malicious users: 4 | test acc 0.3221 test loss 1.861021 best test_acc 0.3221
e 48 | malicious users: 5 | test acc 0.2880 test loss 2.001890 best test_acc 0.3221
e 49 | malicious users: 11 | test acc 0.3065 test loss 1.926961 best test_acc 0.3221
e 50 | malicious users: 2 | test acc 0.3113 test loss 1.872608 best test_acc 0.3221
e 51 | malicious users: 2 | test acc 0.2970 test loss 1.980354 best test_acc 0.3221
e 52 | malicious users: 5 | test acc 0.3081 test loss 1.906698 best test_acc 0.3221
e 53 | malicious users: 4 | test acc 0.3251 test loss 1.851757 best test_acc 0.3251
e 54 | malicious users: 4 | test acc 0.3357 test loss 1.896245 best test_acc 0.3357
e 55 | malicious users: 4 | test acc 0.3139 test loss 1.837154 best test_acc 0.3357
e 56 | malicious users: 1 | test acc 0.3086 test loss 1.890818 best test_acc 0.3357
e 57 | malicious users: 5 | test acc 0.3411 test loss 1.808479 best test_acc 0.3411
e 58 | malicious users: 4 | test acc 0.3228 test loss 1.830740 best test_acc 0.3411
e 59 | malicious users: 2 | test acc 0.3379 test loss 1.804071 best test_acc 0.3411
e 60 | malicious users: 3 | test acc 0.3383 test loss 1.841259 best test_acc 0.3411
e 61 | malicious users: 8 | test acc 0.3193 test loss 1.857092 best test_acc 0.3411
e 62 | malicious users: 3 | test acc 0.3351 test loss 1.787431 best test_acc 0.3411
e 63 | malicious users: 4 | test acc 0.3229 test loss 1.806552 best test_acc 0.3411
e 64 | malicious users: 5 | test acc 0.3208 test loss 1.860696 best test_acc 0.3411
e 65 | malicious users: 6 | test acc 0.3512 test loss 1.789193 best test_acc 0.3512
e 66 | malicious users: 5 | test acc 0.3239 test loss 1.768177 best test_acc 0.3512
