=> Saving data in Logs/FRL~try=807
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  iid
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.1821 test loss 2.218215 best test_acc 0.1821
e 1 | malicious users: 5 | test acc 0.5469 test loss 1.893866 best test_acc 0.5469
e 2 | malicious users: 5 | test acc 0.5727 test loss 1.613966 best test_acc 0.5727
e 3 | malicious users: 5 | test acc 0.5396 test loss 1.753250 best test_acc 0.5727
e 4 | malicious users: 5 | test acc 0.6820 test loss 1.016275 best test_acc 0.6820
e 5 | malicious users: 5 | test acc 0.6926 test loss 1.277170 best test_acc 0.6926
e 6 | malicious users: 5 | test acc 0.7164 test loss 0.912498 best test_acc 0.7164
e 7 | malicious users: 5 | test acc 0.7551 test loss 0.836809 best test_acc 0.7551
e 8 | malicious users: 5 | test acc 0.8325 test loss 0.727098 best test_acc 0.8325
e 9 | malicious users: 5 | test acc 0.7484 test loss 0.891689 best test_acc 0.8325
e 10 | malicious users: 5 | test acc 0.7891 test loss 0.740321 best test_acc 0.8325
e 11 | malicious users: 5 | test acc 0.8082 test loss 0.611207 best test_acc 0.8325
e 12 | malicious users: 5 | test acc 0.8460 test loss 0.655784 best test_acc 0.8460
e 13 | malicious users: 5 | test acc 0.8646 test loss 0.569948 best test_acc 0.8646
e 14 | malicious users: 5 | test acc 0.8601 test loss 0.691308 best test_acc 0.8646
e 15 | malicious users: 5 | test acc 0.8393 test loss 0.555843 best test_acc 0.8646
e 16 | malicious users: 5 | test acc 0.8628 test loss 0.527326 best test_acc 0.8646
e 17 | malicious users: 5 | test acc 0.8118 test loss 0.592279 best test_acc 0.8646
e 18 | malicious users: 5 | test acc 0.9107 test loss 0.475893 best test_acc 0.9107
e 19 | malicious users: 5 | test acc 0.8398 test loss 0.525178 best test_acc 0.9107
e 20 | malicious users: 5 | test acc 0.9047 test loss 0.435181 best test_acc 0.9107
e 21 | malicious users: 5 | test acc 0.8732 test loss 0.605915 best test_acc 0.9107
e 22 | malicious users: 5 | test acc 0.9206 test loss 0.462617 best test_acc 0.9206
e 23 | malicious users: 5 | test acc 0.9175 test loss 0.405925 best test_acc 0.9206
e 24 | malicious users: 5 | test acc 0.8866 test loss 0.559961 best test_acc 0.9206
e 25 | malicious users: 5 | test acc 0.9166 test loss 0.377760 best test_acc 0.9206
e 26 | malicious users: 5 | test acc 0.8023 test loss 0.692232 best test_acc 0.9206
e 27 | malicious users: 5 | test acc 0.8838 test loss 0.424151 best test_acc 0.9206
e 28 | malicious users: 5 | test acc 0.8941 test loss 0.461691 best test_acc 0.9206
e 29 | malicious users: 5 | test acc 0.9097 test loss 0.443193 best test_acc 0.9206
e 30 | malicious users: 5 | test acc 0.8326 test loss 0.557457 best test_acc 0.9206
e 31 | malicious users: 5 | test acc 0.8799 test loss 0.603070 best test_acc 0.9206
e 32 | malicious users: 5 | test acc 0.8876 test loss 0.478668 best test_acc 0.9206
e 33 | malicious users: 5 | test acc 0.9065 test loss 0.389441 best test_acc 0.9206
e 34 | malicious users: 5 | test acc 0.9175 test loss 0.355958 best test_acc 0.9206
e 35 | malicious users: 5 | test acc 0.8421 test loss 0.592138 best test_acc 0.9206
e 36 | malicious users: 5 | test acc 0.8960 test loss 0.569889 best test_acc 0.9206
e 37 | malicious users: 5 | test acc 0.9110 test loss 0.364475 best test_acc 0.9206
e 38 | malicious users: 5 | test acc 0.8725 test loss 0.613265 best test_acc 0.9206
e 39 | malicious users: 5 | test acc 0.8878 test loss 0.449776 best test_acc 0.9206
e 40 | malicious users: 5 | test acc 0.8853 test loss 0.500214 best test_acc 0.9206
e 41 | malicious users: 5 | test acc 0.9236 test loss 0.389324 best test_acc 0.9236
