#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 6 | test acc 0.1004 test loss 2.302249 best test_acc 0.1004
e 1 | malicious users: 3 | test acc 0.1403 test loss 2.301259 best test_acc 0.1403
e 2 | malicious users: 5 | test acc 0.1466 test loss 2.300849 best test_acc 0.1466
e 3 | malicious users: 3 | test acc 0.1016 test loss 2.293990 best test_acc 0.1466
e 4 | malicious users: 7 | test acc 0.1238 test loss 2.296692 best test_acc 0.1466
e 5 | malicious users: 8 | test acc 0.1008 test loss 2.287120 best test_acc 0.1466
e 6 | malicious users: 8 | test acc 0.1003 test loss 2.301029 best test_acc 0.1466
e 7 | malicious users: 4 | test acc 0.1263 test loss 2.297754 best test_acc 0.1466
e 8 | malicious users: 4 | test acc 0.1462 test loss 2.289310 best test_acc 0.1466
e 9 | malicious users: 6 | test acc 0.1467 test loss 2.255054 best test_acc 0.1467
e 10 | malicious users: 8 | test acc 0.1394 test loss 2.296029 best test_acc 0.1467
e 11 | malicious users: 9 | test acc 0.1379 test loss 2.265372 best test_acc 0.1467
e 12 | malicious users: 4 | test acc 0.1475 test loss 2.235219 best test_acc 0.1475
e 13 | malicious users: 3 | test acc 0.1038 test loss 2.284548 best test_acc 0.1475
e 14 | malicious users: 5 | test acc 0.1628 test loss 2.241524 best test_acc 0.1628
e 15 | malicious users: 8 | test acc 0.1780 test loss 2.230587 best test_acc 0.1780
e 16 | malicious users: 6 | test acc 0.1978 test loss 2.215617 best test_acc 0.1978
e 17 | malicious users: 5 | test acc 0.1546 test loss 2.247272 best test_acc 0.1978
e 18 | malicious users: 2 | test acc 0.2202 test loss 2.222183 best test_acc 0.2202
e 19 | malicious users: 8 | test acc 0.2005 test loss 2.188293 best test_acc 0.2202
e 20 | malicious users: 3 | test acc 0.2012 test loss 2.239949 best test_acc 0.2202
e 21 | malicious users: 4 | test acc 0.1385 test loss 2.193218 best test_acc 0.2202
e 22 | malicious users: 4 | test acc 0.2458 test loss 2.151117 best test_acc 0.2458
e 23 | malicious users: 3 | test acc 0.2079 test loss 2.167870 best test_acc 0.2458
e 24 | malicious users: 8 | test acc 0.2443 test loss 2.059452 best test_acc 0.2458
e 25 | malicious users: 3 | test acc 0.2202 test loss 2.173557 best test_acc 0.2458
e 26 | malicious users: 7 | test acc 0.1946 test loss 2.063333 best test_acc 0.2458
e 27 | malicious users: 4 | test acc 0.1936 test loss 2.114806 best test_acc 0.2458
e 28 | malicious users: 12 | test acc 0.2220 test loss 2.105627 best test_acc 0.2458
e 29 | malicious users: 11 | test acc 0.2397 test loss 2.135691 best test_acc 0.2458
e 30 | malicious users: 6 | test acc 0.2470 test loss 2.053086 best test_acc 0.2470
e 31 | malicious users: 6 | test acc 0.2114 test loss 2.099867 best test_acc 0.2470
e 32 | malicious users: 4 | test acc 0.2542 test loss 2.076117 best test_acc 0.2542
e 33 | malicious users: 2 | test acc 0.2418 test loss 2.056564 best test_acc 0.2542
e 34 | malicious users: 7 | test acc 0.2525 test loss 2.097810 best test_acc 0.2542
e 35 | malicious users: 7 | test acc 0.2503 test loss 2.057742 best test_acc 0.2542
