=> Saving data in Logs/FRL~try=622
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.05 | total number of malicious clients: 50
e 0 | malicious users: 0 | test acc 0.2863 test loss 2.223424 best test_acc 0.2863
e 1 | malicious users: 1 | test acc 0.1726 test loss 2.086883 best test_acc 0.2863
e 2 | malicious users: 2 | test acc 0.5842 test loss 1.699105 best test_acc 0.5842
e 3 | malicious users: 1 | test acc 0.5307 test loss 1.928626 best test_acc 0.5842
e 4 | malicious users: 0 | test acc 0.7247 test loss 1.086726 best test_acc 0.7247
e 5 | malicious users: 1 | test acc 0.6499 test loss 1.095510 best test_acc 0.7247
e 6 | malicious users: 1 | test acc 0.7863 test loss 0.925052 best test_acc 0.7863
e 7 | malicious users: 1 | test acc 0.8281 test loss 0.853661 best test_acc 0.8281
e 8 | malicious users: 0 | test acc 0.8272 test loss 0.673927 best test_acc 0.8281
e 9 | malicious users: 1 | test acc 0.7701 test loss 0.964055 best test_acc 0.8281
e 10 | malicious users: 3 | test acc 0.8389 test loss 0.638485 best test_acc 0.8389
e 11 | malicious users: 0 | test acc 0.7843 test loss 0.761410 best test_acc 0.8389
e 12 | malicious users: 0 | test acc 0.8488 test loss 0.635927 best test_acc 0.8488
e 13 | malicious users: 3 | test acc 0.6378 test loss 0.988935 best test_acc 0.8488
e 14 | malicious users: 4 | test acc 0.8208 test loss 0.564776 best test_acc 0.8488
e 15 | malicious users: 0 | test acc 0.8209 test loss 0.598357 best test_acc 0.8488
e 16 | malicious users: 0 | test acc 0.8256 test loss 0.692976 best test_acc 0.8488
e 17 | malicious users: 4 | test acc 0.8294 test loss 0.536949 best test_acc 0.8488
e 18 | malicious users: 1 | test acc 0.7501 test loss 0.861585 best test_acc 0.8488
e 19 | malicious users: 1 | test acc 0.9021 test loss 0.458825 best test_acc 0.9021
e 20 | malicious users: 2 | test acc 0.8919 test loss 0.587375 best test_acc 0.9021
e 21 | malicious users: 2 | test acc 0.8431 test loss 0.483563 best test_acc 0.9021
e 22 | malicious users: 3 | test acc 0.8565 test loss 0.497148 best test_acc 0.9021
e 23 | malicious users: 2 | test acc 0.8359 test loss 0.489268 best test_acc 0.9021
e 24 | malicious users: 2 | test acc 0.8880 test loss 0.503690 best test_acc 0.9021
e 25 | malicious users: 3 | test acc 0.9139 test loss 0.332905 best test_acc 0.9139
e 26 | malicious users: 1 | test acc 0.9184 test loss 0.411047 best test_acc 0.9184
e 27 | malicious users: 2 | test acc 0.8490 test loss 0.561466 best test_acc 0.9184
e 28 | malicious users: 1 | test acc 0.9112 test loss 0.413558 best test_acc 0.9184
e 29 | malicious users: 1 | test acc 0.7816 test loss 0.600214 best test_acc 0.9184
e 30 | malicious users: 3 | test acc 0.9067 test loss 0.420846 best test_acc 0.9184
e 31 | malicious users: 1 | test acc 0.8929 test loss 0.404748 best test_acc 0.9184
e 32 | malicious users: 2 | test acc 0.8093 test loss 0.628697 best test_acc 0.9184
e 33 | malicious users: 0 | test acc 0.8697 test loss 0.473314 best test_acc 0.9184
e 34 | malicious users: 1 | test acc 0.8716 test loss 0.451681 best test_acc 0.9184
e 35 | malicious users: 0 | test acc 0.8377 test loss 0.518952 best test_acc 0.9184
e 36 | malicious users: 0 | test acc 0.8624 test loss 0.460123 best test_acc 0.9184
e 37 | malicious users: 2 | test acc 0.9139 test loss 0.456736 best test_acc 0.9184
e 38 | malicious users: 0 | test acc 0.9299 test loss 0.295830 best test_acc 0.9299
e 39 | malicious users: 0 | test acc 0.8067 test loss 0.618859 best test_acc 0.9299
e 40 | malicious users: 3 | test acc 0.9264 test loss 0.318438 best test_acc 0.9299
e 41 | malicious users: 1 | test acc 0.8240 test loss 0.561322 best test_acc 0.9299
e 42 | malicious users: 1 | test acc 0.8508 test loss 0.436489 best test_acc 0.9299
