
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 2 | test acc 0.5291 test loss 2.099180 best test_acc 0.5291
e 1 | malicious users: 1 | test acc 0.7508 test loss 1.014521 best test_acc 0.7508
e 2 | malicious users: 2 | test acc 0.8068 test loss 0.720542 best test_acc 0.8068
e 3 | malicious users: 4 | test acc 0.8744 test loss 0.518727 best test_acc 0.8744
e 4 | malicious users: 2 | test acc 0.8997 test loss 0.379452 best test_acc 0.8997
e 5 | malicious users: 3 | test acc 0.9135 test loss 0.299728 best test_acc 0.9135
e 6 | malicious users: 2 | test acc 0.9216 test loss 0.268434 best test_acc 0.9216
e 7 | malicious users: 2 | test acc 0.9306 test loss 0.243721 best test_acc 0.9306
e 8 | malicious users: 2 | test acc 0.9353 test loss 0.222798 best test_acc 0.9353
e 9 | malicious users: 6 | test acc 0.9384 test loss 0.222420 best test_acc 0.9384
e 10 | malicious users: 0 | test acc 0.9405 test loss 0.216644 best test_acc 0.9405
e 11 | malicious users: 2 | test acc 0.9479 test loss 0.176745 best test_acc 0.9479
e 12 | malicious users: 1 | test acc 0.9495 test loss 0.186331 best test_acc 0.9495
e 13 | malicious users: 4 | test acc 0.9459 test loss 0.189883 best test_acc 0.9495
e 14 | malicious users: 4 | test acc 0.9497 test loss 0.170967 best test_acc 0.9497
e 15 | malicious users: 2 | test acc 0.9548 test loss 0.172296 best test_acc 0.9548
e 16 | malicious users: 3 | test acc 0.9527 test loss 0.168729 best test_acc 0.9548
e 17 | malicious users: 4 | test acc 0.9492 test loss 0.184289 best test_acc 0.9548
e 18 | malicious users: 4 | test acc 0.9467 test loss 0.211314 best test_acc 0.9548
e 19 | malicious users: 5 | test acc 0.9354 test loss 0.290312 best test_acc 0.9548
e 20 | malicious users: 5 | test acc 0.9485 test loss 0.256570 best test_acc 0.9548
e 21 | malicious users: 0 | test acc 0.9409 test loss 0.230064 best test_acc 0.9548
e 22 | malicious users: 1 | test acc 0.9550 test loss 0.154010 best test_acc 0.9550
e 23 | malicious users: 2 | test acc 0.9511 test loss 0.184880 best test_acc 0.9550
e 24 | malicious users: 2 | test acc 0.9483 test loss 0.170066 best test_acc 0.9550
e 25 | malicious users: 2 | test acc 0.9474 test loss 0.197198 best test_acc 0.9550
e 26 | malicious users: 1 | test acc 0.9562 test loss 0.154141 best test_acc 0.9562
e 27 | malicious users: 4 | test acc 0.9405 test loss 0.254529 best test_acc 0.9562
e 28 | malicious users: 2 | test acc 0.9522 test loss 0.186925 best test_acc 0.9562
e 29 | malicious users: 2 | test acc 0.9521 test loss 0.199507 best test_acc 0.9562
e 30 | malicious users: 3 | test acc 0.9570 test loss 0.186476 best test_acc 0.9570
e 31 | malicious users: 3 | test acc 0.9533 test loss 0.194636 best test_acc 0.9570
e 32 | malicious users: 3 | test acc 0.9418 test loss 0.230969 best test_acc 0.9570
e 33 | malicious users: 4 | test acc 0.9326 test loss 0.317596 best test_acc 0.9570
e 34 | malicious users: 1 | test acc 0.9485 test loss 0.181604 best test_acc 0.9570
e 35 | malicious users: 3 | test acc 0.9503 test loss 0.227124 best test_acc 0.9570
e 36 | malicious users: 0 | test acc 0.9461 test loss 0.186110 best test_acc 0.9570
e 37 | malicious users: 2 | test acc 0.9572 test loss 0.171773 best test_acc 0.9572
e 38 | malicious users: 4 | test acc 0.9542 test loss 0.190248 best test_acc 0.9572
e 39 | malicious users: 3 | test acc 0.9440 test loss 0.243932 best test_acc 0.9572
e 40 | malicious users: 1 | test acc 0.9518 test loss 0.178179 best test_acc 0.9572
e 41 | malicious users: 1 | test acc 0.9570 test loss 0.150371 best test_acc 0.9572
e 42 | malicious users: 2 | test acc 0.9542 test loss 0.159762 best test_acc 0.9572
e 43 | malicious users: 1 | test acc 0.9566 test loss 0.162622 best test_acc 0.9572
e 44 | malicious users: 2 | test acc 0.9588 test loss 0.153238 best test_acc 0.9588
e 45 | malicious users: 3 | test acc 0.9575 test loss 0.194168 best test_acc 0.9588
e 46 | malicious users: 3 | test acc 0.9609 test loss 0.174987 best test_acc 0.9609
e 47 | malicious users: 2 | test acc 0.9496 test loss 0.197856 best test_acc 0.9609
e 48 | malicious users: 1 | test acc 0.9561 test loss 0.149831 best test_acc 0.9609
e 49 | malicious users: 2 | test acc 0.9547 test loss 0.187293 best test_acc 0.9609
e 50 | malicious users: 2 | test acc 0.9602 test loss 0.157376 best test_acc 0.9609
e 51 | malicious users: 0 | test acc 0.9540 test loss 0.162571 best test_acc 0.9609
e 52 | malicious users: 3 | test acc 0.9601 test loss 0.172518 best test_acc 0.9609
e 53 | malicious users: 2 | test acc 0.9563 test loss 0.164927 best test_acc 0.9609
e 54 | malicious users: 3 | test acc 0.9586 test loss 0.177450 best test_acc 0.9609
e 55 | malicious users: 3 | test acc 0.9518 test loss 0.195587 best test_acc 0.9609
e 56 | malicious users: 1 | test acc 0.9578 test loss 0.159570 best test_acc 0.9609
e 57 | malicious users: 2 | test acc 0.9572 test loss 0.151287 best test_acc 0.9609
e 58 | malicious users: 1 | test acc 0.9553 test loss 0.161426 best test_acc 0.9609
e 59 | malicious users: 2 | test acc 0.9602 test loss 0.151308 best test_acc 0.9609
e 60 | malicious users: 3 | test acc 0.9587 test loss 0.158502 best test_acc 0.9609
e 61 | malicious users: 4 | test acc 0.9612 test loss 0.191461 best test_acc 0.9612
e 62 | malicious users: 0 | test acc 0.9593 test loss 0.139611 best test_acc 0.9612
e 63 | malicious users: 0 | test acc 0.9621 test loss 0.136387 best test_acc 0.9621
e 64 | malicious users: 3 | test acc 0.9626 test loss 0.159560 best test_acc 0.9626
e 65 | malicious users: 2 | test acc 0.9616 test loss 0.168240 best test_acc 0.9626
e 66 | malicious users: 2 | test acc 0.9608 test loss 0.161812 best test_acc 0.9626
e 67 | malicious users: 2 | test acc 0.9618 test loss 0.161893 best test_acc 0.9626
e 68 | malicious users: 4 | test acc 0.9526 test loss 0.202050 best test_acc 0.9626
e 69 | malicious users: 3 | test acc 0.9548 test loss 0.194517 best test_acc 0.9626
e 70 | malicious users: 3 | test acc 0.9571 test loss 0.203666 best test_acc 0.9626
e 71 | malicious users: 2 | test acc 0.9582 test loss 0.181937 best test_acc 0.9626
e 72 | malicious users: 2 | test acc 0.9580 test loss 0.168933 best test_acc 0.9626
e 73 | malicious users: 4 | test acc 0.9557 test loss 0.214558 best test_acc 0.9626
e 74 | malicious users: 1 | test acc 0.9565 test loss 0.151149 best test_acc 0.9626
e 75 | malicious users: 1 | test acc 0.9572 test loss 0.157544 best test_acc 0.9626
e 76 | malicious users: 2 | test acc 0.9610 test loss 0.156146 best test_acc 0.9626
e 77 | malicious users: 4 | test acc 0.9596 test loss 0.169860 best test_acc 0.9626
e 78 | malicious users: 5 | test acc 0.9484 test loss 0.243678 best test_acc 0.9626
e 79 | malicious users: 3 | test acc 0.9500 test loss 0.209025 best test_acc 0.9626
e 80 | malicious users: 3 | test acc 0.9537 test loss 0.237220 best test_acc 0.9626
e 81 | malicious users: 3 | test acc 0.9488 test loss 0.217381 best test_acc 0.9626
e 82 | malicious users: 1 | test acc 0.9596 test loss 0.154267 best test_acc 0.9626
e 83 | malicious users: 3 | test acc 0.9600 test loss 0.161317 best test_acc 0.9626
e 84 | malicious users: 4 | test acc 0.9603 test loss 0.202861 best test_acc 0.9626
e 85 | malicious users: 4 | test acc 0.9468 test loss 0.230342 best test_acc 0.9626
e 86 | malicious users: 3 | test acc 0.9562 test loss 0.190086 best test_acc 0.9626
e 87 | malicious users: 2 | test acc 0.9569 test loss 0.192670 best test_acc 0.9626
e 88 | malicious users: 5 | test acc 0.9542 test loss 0.219298 best test_acc 0.9626
e 89 | malicious users: 0 | test acc 0.9510 test loss 0.210297 best test_acc 0.9626
e 90 | malicious users: 0 | test acc 0.9541 test loss 0.165798 best test_acc 0.9626
e 91 | malicious users: 2 | test acc 0.9556 test loss 0.159397 best test_acc 0.9626
e 92 | malicious users: 1 | test acc 0.9563 test loss 0.141162 best test_acc 0.9626
e 93 | malicious users: 2 | test acc 0.9579 test loss 0.156233 best test_acc 0.9626
e 94 | malicious users: 2 | test acc 0.9616 test loss 0.135098 best test_acc 0.9626
e 95 | malicious users: 5 | test acc 0.9596 test loss 0.189058 best test_acc 0.9626
e 96 | malicious users: 4 | test acc 0.9490 test loss 0.215310 best test_acc 0.9626
e 97 | malicious users: 4 | test acc 0.9562 test loss 0.257263 best test_acc 0.9626
e 98 | malicious users: 6 | test acc 0.9428 test loss 0.356897 best test_acc 0.9626
e 99 | malicious users: 1 | test acc 0.9480 test loss 0.183064 best test_acc 0.9626
