#########Federated Learning With Noise Mask attack############
fraction of maliciou clients: 0.30 | total number of malicious clients: 300
e 0 | malicious users: 6 | test acc 0.1122 test loss 2.303428 best test_acc 0.1122
e 1 | malicious users: 5 | test acc 0.1000 test loss 2.376663 best test_acc 0.1122
e 2 | malicious users: 8 | test acc 0.1000 test loss 2.302370 best test_acc 0.1122
e 3 | malicious users: 6 | test acc 0.1000 test loss 2.302385 best test_acc 0.1122
e 4 | malicious users: 4 | test acc 0.0969 test loss 2.302435 best test_acc 0.1122
e 5 | malicious users: 4 | test acc 0.1000 test loss 2.316468 best test_acc 0.1122
e 6 | malicious users: 8 | test acc 0.1000 test loss 2.301078 best test_acc 0.1122
e 7 | malicious users: 8 | test acc 0.0996 test loss 2.301538 best test_acc 0.1122
e 8 | malicious users: 8 | test acc 0.1000 test loss 2.295721 best test_acc 0.1122
e 9 | malicious users: 8 | test acc 0.1000 test loss 2.302257 best test_acc 0.1122
e 10 | malicious users: 3 | test acc 0.1000 test loss 2.300080 best test_acc 0.1122
e 11 | malicious users: 8 | test acc 0.1001 test loss 2.301852 best test_acc 0.1122
e 12 | malicious users: 9 | test acc 0.1024 test loss 2.294783 best test_acc 0.1122
e 13 | malicious users: 6 | test acc 0.1000 test loss 2.299328 best test_acc 0.1122
e 14 | malicious users: 8 | test acc 0.1037 test loss 2.297349 best test_acc 0.1122
e 15 | malicious users: 8 | test acc 0.0932 test loss 2.291668 best test_acc 0.1122
e 16 | malicious users: 8 | test acc 0.1000 test loss 2.342630 best test_acc 0.1122
e 17 | malicious users: 7 | test acc 0.1000 test loss 2.303557 best test_acc 0.1122
e 18 | malicious users: 5 | test acc 0.1000 test loss 2.300538 best test_acc 0.1122
e 19 | malicious users: 4 | test acc 0.1140 test loss 2.301003 best test_acc 0.1140
e 20 | malicious users: 3 | test acc 0.1101 test loss 2.313542 best test_acc 0.1140
e 21 | malicious users: 7 | test acc 0.1000 test loss 2.303102 best test_acc 0.1140
e 22 | malicious users: 9 | test acc 0.1000 test loss 2.302428 best test_acc 0.1140
e 23 | malicious users: 8 | test acc 0.1001 test loss 2.302170 best test_acc 0.1140
e 24 | malicious users: 8 | test acc 0.1000 test loss 2.301664 best test_acc 0.1140
e 25 | malicious users: 12 | test acc 0.0999 test loss 2.301167 best test_acc 0.1140
e 26 | malicious users: 7 | test acc 0.1000 test loss 2.299443 best test_acc 0.1140
e 27 | malicious users: 10 | test acc 0.1000 test loss 2.300327 best test_acc 0.1140
e 28 | malicious users: 5 | test acc 0.1000 test loss 2.298908 best test_acc 0.1140
e 29 | malicious users: 5 | test acc 0.1188 test loss 2.299685 best test_acc 0.1188
e 30 | malicious users: 6 | test acc 0.1000 test loss 2.299570 best test_acc 0.1188
e 31 | malicious users: 6 | test acc 0.1040 test loss 2.299084 best test_acc 0.1188
e 32 | malicious users: 6 | test acc 0.1000 test loss 2.309461 best test_acc 0.1188
e 33 | malicious users: 8 | test acc 0.1000 test loss 2.300653 best test_acc 0.1188
e 34 | malicious users: 9 | test acc 0.1013 test loss 2.297947 best test_acc 0.1188
e 35 | malicious users: 6 | test acc 0.1000 test loss 2.283619 best test_acc 0.1188
e 36 | malicious users: 5 | test acc 0.1000 test loss 2.283988 best test_acc 0.1188
e 37 | malicious users: 8 | test acc 0.1000 test loss 2.286623 best test_acc 0.1188
e 38 | malicious users: 10 | test acc 0.1000 test loss 2.296018 best test_acc 0.1188
e 39 | malicious users: 6 | test acc 0.1000 test loss 2.285736 best test_acc 0.1188
e 40 | malicious users: 10 | test acc 0.1000 test loss 2.284159 best test_acc 0.1188
e 41 | malicious users: 9 | test acc 0.1000 test loss 2.285309 best test_acc 0.1188
e 42 | malicious users: 8 | test acc 0.1000 test loss 2.274572 best test_acc 0.1188
e 43 | malicious users: 11 | test acc 0.1000 test loss 2.298894 best test_acc 0.1188
