=> Saving data in Logs/FRL~try=861
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.7
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.0987 test loss 2.247706 best test_acc 0.0987
e 1 | malicious users: 5 | test acc 0.3130 test loss 2.140117 best test_acc 0.3130
e 2 | malicious users: 5 | test acc 0.4373 test loss 1.598685 best test_acc 0.4373
e 3 | malicious users: 5 | test acc 0.5656 test loss 1.626209 best test_acc 0.5656
e 4 | malicious users: 5 | test acc 0.6155 test loss 1.136890 best test_acc 0.6155
e 5 | malicious users: 5 | test acc 0.6555 test loss 1.291425 best test_acc 0.6555
e 6 | malicious users: 5 | test acc 0.7086 test loss 0.896781 best test_acc 0.7086
e 7 | malicious users: 5 | test acc 0.7452 test loss 1.070558 best test_acc 0.7452
e 8 | malicious users: 5 | test acc 0.5931 test loss 1.102132 best test_acc 0.7452
e 9 | malicious users: 5 | test acc 0.5848 test loss 1.208870 best test_acc 0.7452
e 10 | malicious users: 5 | test acc 0.7361 test loss 0.785394 best test_acc 0.7452
e 11 | malicious users: 5 | test acc 0.6385 test loss 1.081552 best test_acc 0.7452
e 12 | malicious users: 5 | test acc 0.7708 test loss 0.856233 best test_acc 0.7708
e 13 | malicious users: 5 | test acc 0.7090 test loss 0.903204 best test_acc 0.7708
e 14 | malicious users: 5 | test acc 0.7179 test loss 0.898218 best test_acc 0.7708
e 15 | malicious users: 5 | test acc 0.7738 test loss 0.789972 best test_acc 0.7738
e 16 | malicious users: 5 | test acc 0.6485 test loss 0.953474 best test_acc 0.7738
e 17 | malicious users: 5 | test acc 0.7220 test loss 0.782044 best test_acc 0.7738
e 18 | malicious users: 5 | test acc 0.5964 test loss 1.045693 best test_acc 0.7738
e 19 | malicious users: 5 | test acc 0.7530 test loss 0.869869 best test_acc 0.7738
e 20 | malicious users: 5 | test acc 0.8076 test loss 0.704642 best test_acc 0.8076
e 21 | malicious users: 5 | test acc 0.6342 test loss 0.992193 best test_acc 0.8076
e 22 | malicious users: 5 | test acc 0.7602 test loss 0.803196 best test_acc 0.8076
e 23 | malicious users: 5 | test acc 0.8928 test loss 0.604980 best test_acc 0.8928
e 24 | malicious users: 5 | test acc 0.8223 test loss 0.639079 best test_acc 0.8928
e 25 | malicious users: 5 | test acc 0.7378 test loss 0.820578 best test_acc 0.8928
e 26 | malicious users: 5 | test acc 0.7720 test loss 0.815583 best test_acc 0.8928
e 27 | malicious users: 5 | test acc 0.7480 test loss 0.773217 best test_acc 0.8928
