
fraction of maliciou clients: 0.00 | total number of malicious clients: 0
e 0 | malicious users: 0 | test acc 0.1770 test loss 2.118820 best test_acc 0.1770
e 1 | malicious users: 0 | test acc 0.4242 test loss 1.901948 best test_acc 0.4242
e 2 | malicious users: 0 | test acc 0.6066 test loss 1.695606 best test_acc 0.6066
e 3 | malicious users: 0 | test acc 0.6428 test loss 1.502994 best test_acc 0.6428
e 4 | malicious users: 0 | test acc 0.6906 test loss 1.283090 best test_acc 0.6906
e 5 | malicious users: 0 | test acc 0.7859 test loss 1.107105 best test_acc 0.7859
e 6 | malicious users: 0 | test acc 0.7706 test loss 0.934776 best test_acc 0.7859
e 7 | malicious users: 0 | test acc 0.8260 test loss 0.781934 best test_acc 0.8260
e 8 | malicious users: 0 | test acc 0.8242 test loss 0.706345 best test_acc 0.8260
e 9 | malicious users: 0 | test acc 0.8522 test loss 0.634592 best test_acc 0.8522
e 10 | malicious users: 0 | test acc 0.8491 test loss 0.607453 best test_acc 0.8522
e 11 | malicious users: 0 | test acc 0.8530 test loss 0.572954 best test_acc 0.8530
e 12 | malicious users: 0 | test acc 0.8643 test loss 0.537340 best test_acc 0.8643
e 13 | malicious users: 0 | test acc 0.8714 test loss 0.512541 best test_acc 0.8714
e 14 | malicious users: 0 | test acc 0.8790 test loss 0.488683 best test_acc 0.8790
e 15 | malicious users: 0 | test acc 0.8817 test loss 0.472001 best test_acc 0.8817
e 16 | malicious users: 0 | test acc 0.8810 test loss 0.459909 best test_acc 0.8817
e 17 | malicious users: 0 | test acc 0.8842 test loss 0.442610 best test_acc 0.8842
e 18 | malicious users: 0 | test acc 0.8852 test loss 0.433209 best test_acc 0.8852
e 19 | malicious users: 0 | test acc 0.8914 test loss 0.423830 best test_acc 0.8914
e 20 | malicious users: 0 | test acc 0.8911 test loss 0.418055 best test_acc 0.8914
e 21 | malicious users: 0 | test acc 0.8882 test loss 0.411805 best test_acc 0.8914
e 22 | malicious users: 0 | test acc 0.8956 test loss 0.398775 best test_acc 0.8956
e 23 | malicious users: 0 | test acc 0.8909 test loss 0.400448 best test_acc 0.8956
e 24 | malicious users: 0 | test acc 0.8952 test loss 0.388279 best test_acc 0.8956
e 25 | malicious users: 0 | test acc 0.8980 test loss 0.377641 best test_acc 0.8980
e 26 | malicious users: 0 | test acc 0.8979 test loss 0.373190 best test_acc 0.8980
e 27 | malicious users: 0 | test acc 0.8944 test loss 0.376004 best test_acc 0.8980
e 28 | malicious users: 0 | test acc 0.9003 test loss 0.365170 best test_acc 0.9003
e 29 | malicious users: 0 | test acc 0.9011 test loss 0.358519 best test_acc 0.9011
e 30 | malicious users: 0 | test acc 0.9043 test loss 0.354260 best test_acc 0.9043
e 31 | malicious users: 0 | test acc 0.8985 test loss 0.361310 best test_acc 0.9043
e 32 | malicious users: 0 | test acc 0.9019 test loss 0.358201 best test_acc 0.9043
e 33 | malicious users: 0 | test acc 0.9032 test loss 0.348071 best test_acc 0.9043
e 34 | malicious users: 0 | test acc 0.9011 test loss 0.348678 best test_acc 0.9043
e 35 | malicious users: 0 | test acc 0.8966 test loss 0.359421 best test_acc 0.9043
e 36 | malicious users: 0 | test acc 0.9082 test loss 0.340240 best test_acc 0.9082
e 37 | malicious users: 0 | test acc 0.9085 test loss 0.334840 best test_acc 0.9085
e 38 | malicious users: 0 | test acc 0.9105 test loss 0.329362 best test_acc 0.9105
e 39 | malicious users: 0 | test acc 0.9076 test loss 0.332313 best test_acc 0.9105
e 40 | malicious users: 0 | test acc 0.9124 test loss 0.317409 best test_acc 0.9124
e 41 | malicious users: 0 | test acc 0.9110 test loss 0.317036 best test_acc 0.9124
e 42 | malicious users: 0 | test acc 0.9134 test loss 0.317165 best test_acc 0.9134
e 43 | malicious users: 0 | test acc 0.9141 test loss 0.312046 best test_acc 0.9141
e 44 | malicious users: 0 | test acc 0.9150 test loss 0.306987 best test_acc 0.9150
e 45 | malicious users: 0 | test acc 0.9154 test loss 0.312661 best test_acc 0.9154
e 46 | malicious users: 0 | test acc 0.9128 test loss 0.308951 best test_acc 0.9154
e 47 | malicious users: 0 | test acc 0.9162 test loss 0.305401 best test_acc 0.9162
e 48 | malicious users: 0 | test acc 0.9163 test loss 0.304139 best test_acc 0.9163
e 49 | malicious users: 0 | test acc 0.9154 test loss 0.301809 best test_acc 0.9163
e 50 | malicious users: 0 | test acc 0.9135 test loss 0.306515 best test_acc 0.9163
e 51 | malicious users: 0 | test acc 0.9144 test loss 0.302416 best test_acc 0.9163
e 52 | malicious users: 0 | test acc 0.9180 test loss 0.292735 best test_acc 0.9180
e 53 | malicious users: 0 | test acc 0.9192 test loss 0.289892 best test_acc 0.9192
e 54 | malicious users: 0 | test acc 0.9194 test loss 0.286852 best test_acc 0.9194
e 55 | malicious users: 0 | test acc 0.9214 test loss 0.285211 best test_acc 0.9214
e 56 | malicious users: 0 | test acc 0.9214 test loss 0.283287 best test_acc 0.9214
e 57 | malicious users: 0 | test acc 0.9198 test loss 0.287257 best test_acc 0.9214
e 58 | malicious users: 0 | test acc 0.9194 test loss 0.286805 best test_acc 0.9214
e 59 | malicious users: 0 | test acc 0.9213 test loss 0.281388 best test_acc 0.9214
e 60 | malicious users: 0 | test acc 0.9201 test loss 0.281966 best test_acc 0.9214
e 61 | malicious users: 0 | test acc 0.9210 test loss 0.281198 best test_acc 0.9214
e 62 | malicious users: 0 | test acc 0.9216 test loss 0.278255 best test_acc 0.9216
e 63 | malicious users: 0 | test acc 0.9207 test loss 0.279365 best test_acc 0.9216
e 64 | malicious users: 0 | test acc 0.9234 test loss 0.273364 best test_acc 0.9234
e 65 | malicious users: 0 | test acc 0.9188 test loss 0.286380 best test_acc 0.9234
e 66 | malicious users: 0 | test acc 0.9218 test loss 0.275054 best test_acc 0.9234
e 67 | malicious users: 0 | test acc 0.9262 test loss 0.268469 best test_acc 0.9262
[34m[1mwandb[39m[22m: Network error (HTTPError), entering retry loop.
e 68 | malicious users: 0 | test acc 0.9240 test loss 0.269377 best test_acc 0.9262
e 69 | malicious users: 0 | test acc 0.9233 test loss 0.269384 best test_acc 0.9262
e 70 | malicious users: 0 | test acc 0.9258 test loss 0.267477 best test_acc 0.9262
e 71 | malicious users: 0 | test acc 0.9231 test loss 0.268560 best test_acc 0.9262
e 72 | malicious users: 0 | test acc 0.9253 test loss 0.265012 best test_acc 0.9262
e 73 | malicious users: 0 | test acc 0.9251 test loss 0.271091 best test_acc 0.9262
e 74 | malicious users: 0 | test acc 0.9236 test loss 0.268634 best test_acc 0.9262
e 75 | malicious users: 0 | test acc 0.9265 test loss 0.263257 best test_acc 0.9265
e 76 | malicious users: 0 | test acc 0.9223 test loss 0.270439 best test_acc 0.9265
e 77 | malicious users: 0 | test acc 0.9266 test loss 0.261896 best test_acc 0.9266
e 78 | malicious users: 0 | test acc 0.9271 test loss 0.257640 best test_acc 0.9271
e 79 | malicious users: 0 | test acc 0.9244 test loss 0.263701 best test_acc 0.9271
e 80 | malicious users: 0 | test acc 0.9257 test loss 0.257758 best test_acc 0.9271
e 81 | malicious users: 0 | test acc 0.9273 test loss 0.262987 best test_acc 0.9273
e 82 | malicious users: 0 | test acc 0.9243 test loss 0.261065 best test_acc 0.9273
e 83 | malicious users: 0 | test acc 0.9272 test loss 0.258261 best test_acc 0.9273
e 84 | malicious users: 0 | test acc 0.9273 test loss 0.261550 best test_acc 0.9273
e 85 | malicious users: 0 | test acc 0.9268 test loss 0.261157 best test_acc 0.9273
e 86 | malicious users: 0 | test acc 0.9264 test loss 0.259234 best test_acc 0.9273
e 87 | malicious users: 0 | test acc 0.9287 test loss 0.253878 best test_acc 0.9287
e 88 | malicious users: 0 | test acc 0.9266 test loss 0.257729 best test_acc 0.9287
e 89 | malicious users: 0 | test acc 0.9296 test loss 0.252186 best test_acc 0.9296
e 90 | malicious users: 0 | test acc 0.9254 test loss 0.259753 best test_acc 0.9296
e 91 | malicious users: 0 | test acc 0.9268 test loss 0.256873 best test_acc 0.9296
e 92 | malicious users: 0 | test acc 0.9282 test loss 0.254104 best test_acc 0.9296
e 93 | malicious users: 0 | test acc 0.9292 test loss 0.253067 best test_acc 0.9296
e 94 | malicious users: 0 | test acc 0.9267 test loss 0.253142 best test_acc 0.9296
e 95 | malicious users: 0 | test acc 0.9304 test loss 0.247834 best test_acc 0.9304
e 96 | malicious users: 0 | test acc 0.9297 test loss 0.249223 best test_acc 0.9304
e 97 | malicious users: 0 | test acc 0.9308 test loss 0.246288 best test_acc 0.9308
e 98 | malicious users: 0 | test acc 0.9292 test loss 0.249964 best test_acc 0.9308
e 99 | malicious users: 0 | test acc 0.9315 test loss 0.248080 best test_acc 0.9315
e 100 | malicious users: 0 | test acc 0.9311 test loss 0.245883 best test_acc 0.9315
e 101 | malicious users: 0 | test acc 0.9319 test loss 0.242872 best test_acc 0.9319
e 102 | malicious users: 0 | test acc 0.9318 test loss 0.245986 best test_acc 0.9319
e 103 | malicious users: 0 | test acc 0.9323 test loss 0.240544 best test_acc 0.9323
e 104 | malicious users: 0 | test acc 0.9317 test loss 0.241813 best test_acc 0.9323
e 105 | malicious users: 0 | test acc 0.9320 test loss 0.239857 best test_acc 0.9323
e 106 | malicious users: 0 | test acc 0.9329 test loss 0.237170 best test_acc 0.9329
e 107 | malicious users: 0 | test acc 0.9309 test loss 0.239204 best test_acc 0.9329
e 108 | malicious users: 0 | test acc 0.9312 test loss 0.244028 best test_acc 0.9329
e 109 | malicious users: 0 | test acc 0.9338 test loss 0.238932 best test_acc 0.9338
e 110 | malicious users: 0 | test acc 0.9275 test loss 0.250004 best test_acc 0.9338
e 111 | malicious users: 0 | test acc 0.9329 test loss 0.235729 best test_acc 0.9338
e 112 | malicious users: 0 | test acc 0.9319 test loss 0.239552 best test_acc 0.9338
e 113 | malicious users: 0 | test acc 0.9349 test loss 0.234953 best test_acc 0.9349
e 114 | malicious users: 0 | test acc 0.9359 test loss 0.232386 best test_acc 0.9359
e 115 | malicious users: 0 | test acc 0.9366 test loss 0.232245 best test_acc 0.9366
e 116 | malicious users: 0 | test acc 0.9301 test loss 0.244584 best test_acc 0.9366
e 117 | malicious users: 0 | test acc 0.9357 test loss 0.233006 best test_acc 0.9366
e 118 | malicious users: 0 | test acc 0.9353 test loss 0.232625 best test_acc 0.9366
e 119 | malicious users: 0 | test acc 0.9341 test loss 0.237725 best test_acc 0.9366
e 120 | malicious users: 0 | test acc 0.9369 test loss 0.228267 best test_acc 0.9369
e 121 | malicious users: 0 | test acc 0.9368 test loss 0.226842 best test_acc 0.9369
e 122 | malicious users: 0 | test acc 0.9322 test loss 0.240665 best test_acc 0.9369
e 123 | malicious users: 0 | test acc 0.9371 test loss 0.230134 best test_acc 0.9371
e 124 | malicious users: 0 | test acc 0.9369 test loss 0.226834 best test_acc 0.9371
e 125 | malicious users: 0 | test acc 0.9364 test loss 0.230205 best test_acc 0.9371
