=> Saving data in Logs/MNISTmy_attack_defense~try=4
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  iid
batch size is :  32
test batch size is:  128
use_cuda:  True
type of FL:  my_attack_defense
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.1760 test loss 2.294024 best test_acc 0.1760
e 1 | malicious users: 5 | test acc 0.2936 test loss 2.285764 best test_acc 0.2936
e 2 | malicious users: 5 | test acc 0.2647 test loss 2.279338 best test_acc 0.2936
e 3 | malicious users: 5 | test acc 0.2867 test loss 2.268894 best test_acc 0.2936
e 4 | malicious users: 5 | test acc 0.3943 test loss 2.255026 best test_acc 0.3943
e 5 | malicious users: 5 | test acc 0.1831 test loss 2.240220 best test_acc 0.3943
e 6 | malicious users: 5 | test acc 0.2166 test loss 2.214429 best test_acc 0.3943
e 7 | malicious users: 5 | test acc 0.3563 test loss 2.170531 best test_acc 0.3943
e 8 | malicious users: 5 | test acc 0.3754 test loss 2.111985 best test_acc 0.3943
e 9 | malicious users: 5 | test acc 0.4866 test loss 2.027462 best test_acc 0.4866
e 10 | malicious users: 5 | test acc 0.5656 test loss 1.899739 best test_acc 0.5656
e 11 | malicious users: 5 | test acc 0.6211 test loss 1.742589 best test_acc 0.6211
e 12 | malicious users: 5 | test acc 0.6817 test loss 1.567110 best test_acc 0.6817
e 13 | malicious users: 5 | test acc 0.7162 test loss 1.405409 best test_acc 0.7162
e 14 | malicious users: 5 | test acc 0.7067 test loss 1.345173 best test_acc 0.7162
e 15 | malicious users: 5 | test acc 0.7825 test loss 1.142788 best test_acc 0.7825
e 16 | malicious users: 5 | test acc 0.6512 test loss 1.285784 best test_acc 0.7825
e 17 | malicious users: 5 | test acc 0.7129 test loss 1.108295 best test_acc 0.7825
e 18 | malicious users: 5 | test acc 0.6329 test loss 1.267061 best test_acc 0.7825
e 19 | malicious users: 5 | test acc 0.7401 test loss 1.144115 best test_acc 0.7825
e 20 | malicious users: 5 | test acc 0.7402 test loss 0.962690 best test_acc 0.7825
e 21 | malicious users: 5 | test acc 0.5756 test loss 1.325809 best test_acc 0.7825
e 22 | malicious users: 5 | test acc 0.6844 test loss 1.119693 best test_acc 0.7825
e 23 | malicious users: 5 | test acc 0.6626 test loss 1.229007 best test_acc 0.7825
e 24 | malicious users: 5 | test acc 0.7451 test loss 0.894930 best test_acc 0.7825
e 25 | malicious users: 5 | test acc 0.7276 test loss 0.948685 best test_acc 0.7825
e 26 | malicious users: 5 | test acc 0.7045 test loss 1.016981 best test_acc 0.7825
e 27 | malicious users: 5 | test acc 0.7209 test loss 0.953868 best test_acc 0.7825
e 28 | malicious users: 5 | test acc 0.6794 test loss 1.038320 best test_acc 0.7825
e 29 | malicious users: 5 | test acc 0.7690 test loss 0.837922 best test_acc 0.7825
e 30 | malicious users: 5 | test acc 0.7171 test loss 1.010234 best test_acc 0.7825
e 31 | malicious users: 5 | test acc 0.8281 test loss 0.745502 best test_acc 0.8281
e 32 | malicious users: 5 | test acc 0.7777 test loss 0.831248 best test_acc 0.8281
e 33 | malicious users: 5 | test acc 0.8151 test loss 0.704037 best test_acc 0.8281
e 34 | malicious users: 5 | test acc 0.7527 test loss 0.974752 best test_acc 0.8281
e 35 | malicious users: 5 | test acc 0.7933 test loss 0.667843 best test_acc 0.8281
e 36 | malicious users: 5 | test acc 0.7461 test loss 0.829235 best test_acc 0.8281
e 37 | malicious users: 5 | test acc 0.7979 test loss 0.718526 best test_acc 0.8281
e 38 | malicious users: 5 | test acc 0.7347 test loss 0.902088 best test_acc 0.8281
e 39 | malicious users: 5 | test acc 0.8428 test loss 0.638203 best test_acc 0.8428
e 40 | malicious users: 5 | test acc 0.8078 test loss 0.743568 best test_acc 0.8428
e 41 | malicious users: 5 | test acc 0.8094 test loss 0.628125 best test_acc 0.8428
e 42 | malicious users: 5 | test acc 0.7518 test loss 0.814152 best test_acc 0.8428
e 43 | malicious users: 5 | test acc 0.8680 test loss 0.560118 best test_acc 0.8680
e 44 | malicious users: 5 | test acc 0.7835 test loss 0.746462 best test_acc 0.8680
e 45 | malicious users: 5 | test acc 0.8259 test loss 0.577661 best test_acc 0.8680
e 46 | malicious users: 5 | test acc 0.7696 test loss 0.762642 best test_acc 0.8680
e 47 | malicious users: 5 | test acc 0.8199 test loss 0.573766 best test_acc 0.8680
e 48 | malicious users: 5 | test acc 0.8108 test loss 0.712936 best test_acc 0.8680
e 49 | malicious users: 5 | test acc 0.8644 test loss 0.535094 best test_acc 0.8680
e 50 | malicious users: 5 | test acc 0.8693 test loss 0.507586 best test_acc 0.8693
e 51 | malicious users: 5 | test acc 0.8293 test loss 0.678081 best test_acc 0.8693
e 52 | malicious users: 5 | test acc 0.8175 test loss 0.588982 best test_acc 0.8693
e 53 | malicious users: 5 | test acc 0.8621 test loss 0.606869 best test_acc 0.8693
e 54 | malicious users: 5 | test acc 0.8775 test loss 0.512178 best test_acc 0.8775
e 55 | malicious users: 5 | test acc 0.8573 test loss 0.551582 best test_acc 0.8775
e 56 | malicious users: 5 | test acc 0.7558 test loss 0.658301 best test_acc 0.8775
e 57 | malicious users: 5 | test acc 0.8306 test loss 0.633928 best test_acc 0.8775
e 58 | malicious users: 5 | test acc 0.8802 test loss 0.472271 best test_acc 0.8802
e 59 | malicious users: 5 | test acc 0.8254 test loss 0.548720 best test_acc 0.8802
e 60 | malicious users: 5 | test acc 0.8705 test loss 0.550114 best test_acc 0.8802
e 61 | malicious users: 5 | test acc 0.8659 test loss 0.486642 best test_acc 0.8802
e 62 | malicious users: 5 | test acc 0.8838 test loss 0.503288 best test_acc 0.8838
e 63 | malicious users: 5 | test acc 0.8848 test loss 0.458793 best test_acc 0.8848
e 64 | malicious users: 5 | test acc 0.8378 test loss 0.547488 best test_acc 0.8848
e 65 | malicious users: 5 | test acc 0.8730 test loss 0.504261 best test_acc 0.8848
e 66 | malicious users: 5 | test acc 0.8810 test loss 0.488025 best test_acc 0.8848
e 67 | malicious users: 5 | test acc 0.8883 test loss 0.487365 best test_acc 0.8883
e 68 | malicious users: 5 | test acc 0.8626 test loss 0.481773 best test_acc 0.8883
e 69 | malicious users: 5 | test acc 0.8243 test loss 0.571246 best test_acc 0.8883
e 70 | malicious users: 5 | test acc 0.8566 test loss 0.522661 best test_acc 0.8883
e 71 | malicious users: 5 | test acc 0.8910 test loss 0.466185 best test_acc 0.8910
e 72 | malicious users: 5 | test acc 0.8279 test loss 0.524874 best test_acc 0.8910
e 73 | malicious users: 5 | test acc 0.8275 test loss 0.550793 best test_acc 0.8910
e 74 | malicious users: 5 | test acc 0.8643 test loss 0.494315 best test_acc 0.8910
e 75 | malicious users: 5 | test acc 0.8816 test loss 0.461541 best test_acc 0.8910
e 76 | malicious users: 5 | test acc 0.8784 test loss 0.460373 best test_acc 0.8910
e 77 | malicious users: 5 | test acc 0.8930 test loss 0.434310 best test_acc 0.8930
e 78 | malicious users: 5 | test acc 0.8938 test loss 0.430589 best test_acc 0.8938
e 79 | malicious users: 5 | test acc 0.8904 test loss 0.414275 best test_acc 0.8938
e 80 | malicious users: 5 | test acc 0.8870 test loss 0.425956 best test_acc 0.8938
e 81 | malicious users: 5 | test acc 0.9012 test loss 0.415332 best test_acc 0.9012
e 82 | malicious users: 5 | test acc 0.8920 test loss 0.431420 best test_acc 0.9012
e 83 | malicious users: 5 | test acc 0.8953 test loss 0.392823 best test_acc 0.9012
e 84 | malicious users: 5 | test acc 0.8961 test loss 0.439528 best test_acc 0.9012
e 85 | malicious users: 5 | test acc 0.8914 test loss 0.415522 best test_acc 0.9012
e 86 | malicious users: 5 | test acc 0.8864 test loss 0.411542 best test_acc 0.9012
e 87 | malicious users: 5 | test acc 0.8945 test loss 0.424620 best test_acc 0.9012
e 88 | malicious users: 5 | test acc 0.8929 test loss 0.400628 best test_acc 0.9012
e 89 | malicious users: 5 | test acc 0.8806 test loss 0.461531 best test_acc 0.9012
e 90 | malicious users: 5 | test acc 0.9034 test loss 0.386987 best test_acc 0.9034
e 91 | malicious users: 5 | test acc 0.8982 test loss 0.402471 best test_acc 0.9034
e 92 | malicious users: 5 | test acc 0.9040 test loss 0.384370 best test_acc 0.9040
e 93 | malicious users: 5 | test acc 0.9102 test loss 0.362511 best test_acc 0.9102
e 94 | malicious users: 5 | test acc 0.8863 test loss 0.433742 best test_acc 0.9102
e 95 | malicious users: 5 | test acc 0.8940 test loss 0.395553 best test_acc 0.9102
e 96 | malicious users: 5 | test acc 0.8968 test loss 0.376997 best test_acc 0.9102
e 97 | malicious users: 5 | test acc 0.9021 test loss 0.382839 best test_acc 0.9102
e 98 | malicious users: 5 | test acc 0.9129 test loss 0.353995 best test_acc 0.9129
e 99 | malicious users: 5 | test acc 0.9028 test loss 0.366435 best test_acc 0.9129
e 100 | malicious users: 5 | test acc 0.9064 test loss 0.357877 best test_acc 0.9129
e 101 | malicious users: 5 | test acc 0.9112 test loss 0.338043 best test_acc 0.9129
e 102 | malicious users: 5 | test acc 0.8915 test loss 0.372835 best test_acc 0.9129
e 103 | malicious users: 5 | test acc 0.9046 test loss 0.374190 best test_acc 0.9129
e 104 | malicious users: 5 | test acc 0.9117 test loss 0.343534 best test_acc 0.9129
e 105 | malicious users: 5 | test acc 0.9017 test loss 0.364464 best test_acc 0.9129
e 106 | malicious users: 5 | test acc 0.9087 test loss 0.351312 best test_acc 0.9129
e 107 | malicious users: 5 | test acc 0.9139 test loss 0.343540 best test_acc 0.9139
e 108 | malicious users: 5 | test acc 0.9119 test loss 0.336511 best test_acc 0.9139
e 109 | malicious users: 5 | test acc 0.9061 test loss 0.340964 best test_acc 0.9139
e 110 | malicious users: 5 | test acc 0.9023 test loss 0.375018 best test_acc 0.9139
e 111 | malicious users: 5 | test acc 0.9120 test loss 0.338699 best test_acc 0.9139
e 112 | malicious users: 5 | test acc 0.9036 test loss 0.363940 best test_acc 0.9139
e 113 | malicious users: 5 | test acc 0.9127 test loss 0.329841 best test_acc 0.9139
e 114 | malicious users: 5 | test acc 0.9044 test loss 0.359318 best test_acc 0.9139
e 115 | malicious users: 5 | test acc 0.9060 test loss 0.340690 best test_acc 0.9139
e 116 | malicious users: 5 | test acc 0.9118 test loss 0.345500 best test_acc 0.9139
e 117 | malicious users: 5 | test acc 0.9142 test loss 0.327569 best test_acc 0.9142
e 118 | malicious users: 5 | test acc 0.9077 test loss 0.364394 best test_acc 0.9142
e 119 | malicious users: 5 | test acc 0.9078 test loss 0.327488 best test_acc 0.9142
e 120 | malicious users: 5 | test acc 0.9143 test loss 0.346532 best test_acc 0.9143
e 121 | malicious users: 5 | test acc 0.9110 test loss 0.312637 best test_acc 0.9143
e 122 | malicious users: 5 | test acc 0.9146 test loss 0.330609 best test_acc 0.9146
e 123 | malicious users: 5 | test acc 0.9159 test loss 0.314467 best test_acc 0.9159
