=> Saving data in Logs/FRL~try=665
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.25 | total number of malicious clients: 250
e 0 | malicious users: 6 | test acc 0.1958 test loss 2.280158 best test_acc 0.1958
e 1 | malicious users: 6 | test acc 0.3688 test loss 2.193119 best test_acc 0.3688
e 2 | malicious users: 5 | test acc 0.4160 test loss 1.877605 best test_acc 0.4160
e 3 | malicious users: 6 | test acc 0.4964 test loss 1.911131 best test_acc 0.4964
e 4 | malicious users: 6 | test acc 0.5780 test loss 1.296931 best test_acc 0.5780
e 5 | malicious users: 8 | test acc 0.5885 test loss 1.340121 best test_acc 0.5885
e 6 | malicious users: 8 | test acc 0.6447 test loss 1.435928 best test_acc 0.6447
e 7 | malicious users: 6 | test acc 0.7101 test loss 1.028403 best test_acc 0.7101
e 8 | malicious users: 6 | test acc 0.7496 test loss 0.853332 best test_acc 0.7496
e 9 | malicious users: 3 | test acc 0.7625 test loss 0.970540 best test_acc 0.7625
e 10 | malicious users: 7 | test acc 0.7227 test loss 0.848886 best test_acc 0.7625
e 11 | malicious users: 6 | test acc 0.7591 test loss 0.833155 best test_acc 0.7625
e 12 | malicious users: 3 | test acc 0.8202 test loss 0.599728 best test_acc 0.8202
e 13 | malicious users: 6 | test acc 0.8316 test loss 0.649484 best test_acc 0.8316
e 14 | malicious users: 3 | test acc 0.8222 test loss 0.688593 best test_acc 0.8316
e 15 | malicious users: 6 | test acc 0.8325 test loss 0.587787 best test_acc 0.8325
e 16 | malicious users: 5 | test acc 0.8746 test loss 0.578784 best test_acc 0.8746
e 17 | malicious users: 6 | test acc 0.8862 test loss 0.466770 best test_acc 0.8862
e 18 | malicious users: 6 | test acc 0.8474 test loss 0.538259 best test_acc 0.8862
e 19 | malicious users: 6 | test acc 0.8899 test loss 0.517012 best test_acc 0.8899
e 20 | malicious users: 7 | test acc 0.8784 test loss 0.478289 best test_acc 0.8899
e 21 | malicious users: 9 | test acc 0.9092 test loss 0.435046 best test_acc 0.9092
e 22 | malicious users: 4 | test acc 0.8211 test loss 0.531682 best test_acc 0.9092
e 23 | malicious users: 8 | test acc 0.8506 test loss 0.641795 best test_acc 0.9092
e 24 | malicious users: 7 | test acc 0.8248 test loss 0.509511 best test_acc 0.9092
e 25 | malicious users: 7 | test acc 0.8753 test loss 0.593484 best test_acc 0.9092
e 26 | malicious users: 6 | test acc 0.9140 test loss 0.317205 best test_acc 0.9140
e 27 | malicious users: 4 | test acc 0.8175 test loss 0.601042 best test_acc 0.9140
e 28 | malicious users: 6 | test acc 0.9039 test loss 0.458975 best test_acc 0.9140
e 29 | malicious users: 4 | test acc 0.9185 test loss 0.455558 best test_acc 0.9185
e 30 | malicious users: 5 | test acc 0.8995 test loss 0.410601 best test_acc 0.9185
e 31 | malicious users: 7 | test acc 0.8140 test loss 0.595037 best test_acc 0.9185
e 32 | malicious users: 8 | test acc 0.9047 test loss 0.387385 best test_acc 0.9185
e 33 | malicious users: 7 | test acc 0.7606 test loss 0.631183 best test_acc 0.9185
e 34 | malicious users: 3 | test acc 0.8817 test loss 0.515654 best test_acc 0.9185
e 35 | malicious users: 6 | test acc 0.7955 test loss 0.628793 best test_acc 0.9185
e 36 | malicious users: 3 | test acc 0.8289 test loss 0.527246 best test_acc 0.9185
e 37 | malicious users: 5 | test acc 0.8871 test loss 0.560861 best test_acc 0.9185
e 38 | malicious users: 7 | test acc 0.9242 test loss 0.359872 best test_acc 0.9242
e 39 | malicious users: 3 | test acc 0.8553 test loss 0.415868 best test_acc 0.9242
e 40 | malicious users: 7 | test acc 0.9178 test loss 0.380301 best test_acc 0.9242
e 41 | malicious users: 4 | test acc 0.8426 test loss 0.561813 best test_acc 0.9242
e 42 | malicious users: 8 | test acc 0.9270 test loss 0.389537 best test_acc 0.9270
e 43 | malicious users: 4 | test acc 0.8486 test loss 0.383596 best test_acc 0.9270
e 44 | malicious users: 5 | test acc 0.7638 test loss 0.734882 best test_acc 0.9270
e 45 | malicious users: 5 | test acc 0.8556 test loss 0.465152 best test_acc 0.9270
e 46 | malicious users: 7 | test acc 0.8455 test loss 0.432849 best test_acc 0.9270
e 47 | malicious users: 4 | test acc 0.9348 test loss 0.305762 best test_acc 0.9348
e 48 | malicious users: 8 | test acc 0.6521 test loss 0.990220 best test_acc 0.9348
e 49 | malicious users: 5 | test acc 0.7992 test loss 0.630768 best test_acc 0.9348
e 50 | malicious users: 6 | test acc 0.8497 test loss 0.506325 best test_acc 0.9348
e 51 | malicious users: 6 | test acc 0.8911 test loss 0.421294 best test_acc 0.9348
e 52 | malicious users: 7 | test acc 0.8897 test loss 0.394076 best test_acc 0.9348
e 53 | malicious users: 6 | test acc 0.9337 test loss 0.426836 best test_acc 0.9348
e 54 | malicious users: 9 | test acc 0.9352 test loss 0.276047 best test_acc 0.9352
e 55 | malicious users: 6 | test acc 0.7970 test loss 0.608529 best test_acc 0.9352
e 56 | malicious users: 5 | test acc 0.9058 test loss 0.376317 best test_acc 0.9352
e 57 | malicious users: 10 | test acc 0.9108 test loss 0.364765 best test_acc 0.9352
e 58 | malicious users: 7 | test acc 0.8763 test loss 0.437416 best test_acc 0.9352
e 59 | malicious users: 8 | test acc 0.9025 test loss 0.357059 best test_acc 0.9352
e 60 | malicious users: 5 | test acc 0.8459 test loss 0.400777 best test_acc 0.9352
e 61 | malicious users: 8 | test acc 0.9391 test loss 0.262255 best test_acc 0.9391
e 62 | malicious users: 7 | test acc 0.8611 test loss 0.458416 best test_acc 0.9391
e 63 | malicious users: 11 | test acc 0.8115 test loss 0.629516 best test_acc 0.9391
e 64 | malicious users: 7 | test acc 0.8834 test loss 0.339191 best test_acc 0.9391
e 65 | malicious users: 5 | test acc 0.7245 test loss 0.627985 best test_acc 0.9391
e 66 | malicious users: 2 | test acc 0.9284 test loss 0.354737 best test_acc 0.9391
e 67 | malicious users: 4 | test acc 0.8677 test loss 0.446411 best test_acc 0.9391
e 68 | malicious users: 1 | test acc 0.9362 test loss 0.267992 best test_acc 0.9391
e 69 | malicious users: 5 | test acc 0.8860 test loss 0.430659 best test_acc 0.9391
e 70 | malicious users: 6 | test acc 0.9097 test loss 0.347063 best test_acc 0.9391
e 71 | malicious users: 3 | test acc 0.8457 test loss 0.499532 best test_acc 0.9391
e 72 | malicious users: 8 | test acc 0.8803 test loss 0.588670 best test_acc 0.9391
e 73 | malicious users: 7 | test acc 0.9097 test loss 0.386330 best test_acc 0.9391
e 74 | malicious users: 7 | test acc 0.8434 test loss 0.580428 best test_acc 0.9391
e 75 | malicious users: 6 | test acc 0.8830 test loss 0.457046 best test_acc 0.9391
e 76 | malicious users: 3 | test acc 0.8070 test loss 0.559458 best test_acc 0.9391
e 77 | malicious users: 7 | test acc 0.9089 test loss 0.341948 best test_acc 0.9391
e 78 | malicious users: 4 | test acc 0.7932 test loss 0.605298 best test_acc 0.9391
e 79 | malicious users: 5 | test acc 0.8208 test loss 0.540422 best test_acc 0.9391
e 80 | malicious users: 2 | test acc 0.9145 test loss 0.406639 best test_acc 0.9391
e 81 | malicious users: 10 | test acc 0.8028 test loss 0.523808 best test_acc 0.9391
e 82 | malicious users: 6 | test acc 0.8181 test loss 0.618421 best test_acc 0.9391
e 83 | malicious users: 8 | test acc 0.8589 test loss 0.402535 best test_acc 0.9391
e 84 | malicious users: 6 | test acc 0.8505 test loss 0.437105 best test_acc 0.9391
e 85 | malicious users: 5 | test acc 0.9309 test loss 0.345298 best test_acc 0.9391
e 86 | malicious users: 5 | test acc 0.8720 test loss 0.437228 best test_acc 0.9391
e 87 | malicious users: 6 | test acc 0.9373 test loss 0.258314 best test_acc 0.9391
e 88 | malicious users: 7 | test acc 0.8868 test loss 0.437375 best test_acc 0.9391
e 89 | malicious users: 9 | test acc 0.8463 test loss 0.541886 best test_acc 0.9391
e 90 | malicious users: 6 | test acc 0.9319 test loss 0.328827 best test_acc 0.9391
e 91 | malicious users: 6 | test acc 0.8470 test loss 0.449708 best test_acc 0.9391
e 92 | malicious users: 5 | test acc 0.9393 test loss 0.377028 best test_acc 0.9393
e 93 | malicious users: 9 | test acc 0.9307 test loss 0.271747 best test_acc 0.9393
e 94 | malicious users: 5 | test acc 0.9478 test loss 0.194506 best test_acc 0.9478
e 95 | malicious users: 7 | test acc 0.8696 test loss 0.349984 best test_acc 0.9478
e 96 | malicious users: 2 | test acc 0.9181 test loss 0.318279 best test_acc 0.9478
e 97 | malicious users: 8 | test acc 0.9015 test loss 0.463300 best test_acc 0.9478
e 98 | malicious users: 9 | test acc 0.8169 test loss 0.591124 best test_acc 0.9478
e 99 | malicious users: 5 | test acc 0.7630 test loss 0.665664 best test_acc 0.9478
e 100 | malicious users: 8 | test acc 0.8397 test loss 0.441992 best test_acc 0.9478
e 101 | malicious users: 7 | test acc 0.9315 test loss 0.326980 best test_acc 0.9478
e 102 | malicious users: 7 | test acc 0.9067 test loss 0.308858 best test_acc 0.9478
e 103 | malicious users: 9 | test acc 0.8916 test loss 0.460013 best test_acc 0.9478
e 104 | malicious users: 8 | test acc 0.9268 test loss 0.291325 best test_acc 0.9478
e 105 | malicious users: 7 | test acc 0.9203 test loss 0.416901 best test_acc 0.9478
e 106 | malicious users: 5 | test acc 0.8580 test loss 0.416424 best test_acc 0.9478
e 107 | malicious users: 6 | test acc 0.8674 test loss 0.471770 best test_acc 0.9478
e 108 | malicious users: 2 | test acc 0.9283 test loss 0.336774 best test_acc 0.9478
e 109 | malicious users: 7 | test acc 0.9452 test loss 0.192956 best test_acc 0.9478
e 110 | malicious users: 9 | test acc 0.8596 test loss 0.534131 best test_acc 0.9478
e 111 | malicious users: 7 | test acc 0.9304 test loss 0.328481 best test_acc 0.9478
e 112 | malicious users: 5 | test acc 0.7918 test loss 0.526881 best test_acc 0.9478
e 113 | malicious users: 9 | test acc 0.8760 test loss 0.338707 best test_acc 0.9478
e 114 | malicious users: 6 | test acc 0.8345 test loss 0.448583 best test_acc 0.9478
e 115 | malicious users: 5 | test acc 0.9541 test loss 0.235916 best test_acc 0.9541
e 116 | malicious users: 9 | test acc 0.9341 test loss 0.246162 best test_acc 0.9541
e 117 | malicious users: 7 | test acc 0.8298 test loss 0.450489 best test_acc 0.9541
e 118 | malicious users: 8 | test acc 0.9327 test loss 0.309734 best test_acc 0.9541
e 119 | malicious users: 5 | test acc 0.9229 test loss 0.340937 best test_acc 0.9541
e 120 | malicious users: 9 | test acc 0.8777 test loss 0.385120 best test_acc 0.9541
e 121 | malicious users: 11 | test acc 0.9171 test loss 0.370688 best test_acc 0.9541
e 122 | malicious users: 3 | test acc 0.9397 test loss 0.226177 best test_acc 0.9541
e 123 | malicious users: 7 | test acc 0.9417 test loss 0.254740 best test_acc 0.9541
e 124 | malicious users: 5 | test acc 0.8570 test loss 0.523203 best test_acc 0.9541
e 125 | malicious users: 5 | test acc 0.8903 test loss 0.322334 best test_acc 0.9541
e 126 | malicious users: 7 | test acc 0.9498 test loss 0.206729 best test_acc 0.9541
e 127 | malicious users: 3 | test acc 0.8753 test loss 0.432352 best test_acc 0.9541
e 128 | malicious users: 10 | test acc 0.7763 test loss 0.584702 best test_acc 0.9541
e 129 | malicious users: 9 | test acc 0.9242 test loss 0.471356 best test_acc 0.9541
e 130 | malicious users: 7 | test acc 0.8696 test loss 0.546457 best test_acc 0.9541
e 131 | malicious users: 3 | test acc 0.9535 test loss 0.178814 best test_acc 0.9541
e 132 | malicious users: 6 | test acc 0.9445 test loss 0.239719 best test_acc 0.9541
e 133 | malicious users: 7 | test acc 0.8648 test loss 0.411507 best test_acc 0.9541
e 134 | malicious users: 5 | test acc 0.8430 test loss 0.465393 best test_acc 0.9541
e 135 | malicious users: 7 | test acc 0.9109 test loss 0.331474 best test_acc 0.9541
e 136 | malicious users: 6 | test acc 0.8606 test loss 0.536645 best test_acc 0.9541
e 137 | malicious users: 7 | test acc 0.9527 test loss 0.197214 best test_acc 0.9541
e 138 | malicious users: 4 | test acc 0.9466 test loss 0.222359 best test_acc 0.9541
e 139 | malicious users: 6 | test acc 0.8342 test loss 0.492027 best test_acc 0.9541
