#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 6 | test acc 0.1191 test loss 2.302280 best test_acc 0.1191
e 1 | malicious users: 6 | test acc 0.1000 test loss 2.300820 best test_acc 0.1191
e 2 | malicious users: 1 | test acc 0.1016 test loss 2.294560 best test_acc 0.1191
e 3 | malicious users: 8 | test acc 0.1035 test loss 2.290038 best test_acc 0.1191
e 4 | malicious users: 8 | test acc 0.1731 test loss 2.270501 best test_acc 0.1731
e 5 | malicious users: 5 | test acc 0.1016 test loss 2.286800 best test_acc 0.1731
e 6 | malicious users: 5 | test acc 0.1488 test loss 2.275960 best test_acc 0.1731
e 7 | malicious users: 6 | test acc 0.1693 test loss 2.266301 best test_acc 0.1731
e 8 | malicious users: 5 | test acc 0.1829 test loss 2.214818 best test_acc 0.1829
e 9 | malicious users: 6 | test acc 0.1011 test loss 2.293152 best test_acc 0.1829
e 10 | malicious users: 5 | test acc 0.1640 test loss 2.272647 best test_acc 0.1829
e 11 | malicious users: 2 | test acc 0.1784 test loss 2.188767 best test_acc 0.1829
e 12 | malicious users: 3 | test acc 0.1045 test loss 2.293356 best test_acc 0.1829
e 13 | malicious users: 3 | test acc 0.1623 test loss 2.205323 best test_acc 0.1829
e 14 | malicious users: 3 | test acc 0.1627 test loss 2.278110 best test_acc 0.1829
e 15 | malicious users: 5 | test acc 0.1402 test loss 2.177129 best test_acc 0.1829
e 16 | malicious users: 6 | test acc 0.1940 test loss 2.214277 best test_acc 0.1940
e 17 | malicious users: 2 | test acc 0.1900 test loss 2.271516 best test_acc 0.1940
e 18 | malicious users: 4 | test acc 0.2264 test loss 2.105406 best test_acc 0.2264
e 19 | malicious users: 7 | test acc 0.1514 test loss 2.237404 best test_acc 0.2264
e 20 | malicious users: 7 | test acc 0.2309 test loss 2.127744 best test_acc 0.2309
e 21 | malicious users: 8 | test acc 0.2260 test loss 2.162797 best test_acc 0.2309
e 22 | malicious users: 6 | test acc 0.2451 test loss 2.155882 best test_acc 0.2451
e 23 | malicious users: 2 | test acc 0.2144 test loss 2.029208 best test_acc 0.2451
e 24 | malicious users: 8 | test acc 0.1934 test loss 2.131842 best test_acc 0.2451
e 25 | malicious users: 6 | test acc 0.2172 test loss 2.056263 best test_acc 0.2451
e 26 | malicious users: 4 | test acc 0.2180 test loss 2.098670 best test_acc 0.2451
e 27 | malicious users: 8 | test acc 0.2296 test loss 2.047036 best test_acc 0.2451
e 28 | malicious users: 3 | test acc 0.2328 test loss 2.157996 best test_acc 0.2451
e 29 | malicious users: 7 | test acc 0.2419 test loss 2.081638 best test_acc 0.2451
e 30 | malicious users: 6 | test acc 0.2389 test loss 2.055993 best test_acc 0.2451
e 31 | malicious users: 2 | test acc 0.2516 test loss 2.018447 best test_acc 0.2516
