=> Saving data in Logs/FRL~try=610
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.9
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.2765 test loss 2.236441 best test_acc 0.2765
e 1 | malicious users: 7 | test acc 0.3927 test loss 1.841306 best test_acc 0.3927
e 2 | malicious users: 5 | test acc 0.4171 test loss 1.478116 best test_acc 0.4171
e 3 | malicious users: 6 | test acc 0.5941 test loss 1.354575 best test_acc 0.5941
e 4 | malicious users: 4 | test acc 0.6276 test loss 1.203543 best test_acc 0.6276
e 5 | malicious users: 4 | test acc 0.6849 test loss 1.058549 best test_acc 0.6849
e 6 | malicious users: 6 | test acc 0.7062 test loss 0.942133 best test_acc 0.7062
e 7 | malicious users: 5 | test acc 0.6083 test loss 1.206472 best test_acc 0.7062
e 8 | malicious users: 4 | test acc 0.6607 test loss 0.944993 best test_acc 0.7062
e 9 | malicious users: 3 | test acc 0.6886 test loss 0.868035 best test_acc 0.7062
e 10 | malicious users: 5 | test acc 0.7180 test loss 0.778242 best test_acc 0.7180
e 11 | malicious users: 5 | test acc 0.7571 test loss 0.857014 best test_acc 0.7571
e 12 | malicious users: 9 | test acc 0.1488 test loss 2.969385 best test_acc 0.7571
e 13 | malicious users: 5 | test acc 0.5906 test loss 1.718213 best test_acc 0.7571
e 14 | malicious users: 4 | test acc 0.5898 test loss 1.099560 best test_acc 0.7571
e 15 | malicious users: 9 | test acc 0.1009 test loss 10.485024 best test_acc 0.7571
e 16 | malicious users: 4 | test acc 0.1984 test loss 2.301908 best test_acc 0.7571
e 17 | malicious users: 4 | test acc 0.1041 test loss 2.289450 best test_acc 0.7571
e 18 | malicious users: 6 | test acc 0.3452 test loss 2.070580 best test_acc 0.7571
e 19 | malicious users: 4 | test acc 0.4539 test loss 2.032218 best test_acc 0.7571
e 20 | malicious users: 7 | test acc 0.4369 test loss 1.755049 best test_acc 0.7571
e 21 | malicious users: 4 | test acc 0.4808 test loss 1.683570 best test_acc 0.7571
e 22 | malicious users: 5 | test acc 0.4506 test loss 1.585903 best test_acc 0.7571
e 23 | malicious users: 4 | test acc 0.5778 test loss 1.457258 best test_acc 0.7571
e 24 | malicious users: 6 | test acc 0.5162 test loss 1.431170 best test_acc 0.7571
e 25 | malicious users: 6 | test acc 0.5496 test loss 1.417301 best test_acc 0.7571
e 26 | malicious users: 4 | test acc 0.6462 test loss 1.351098 best test_acc 0.7571
e 27 | malicious users: 4 | test acc 0.5965 test loss 1.197898 best test_acc 0.7571
e 28 | malicious users: 8 | test acc 0.0831 test loss 2.280666 best test_acc 0.7571
e 29 | malicious users: 6 | test acc 0.4777 test loss 1.648865 best test_acc 0.7571
e 30 | malicious users: 4 | test acc 0.6105 test loss 1.865253 best test_acc 0.7571
e 31 | malicious users: 3 | test acc 0.6606 test loss 1.377965 best test_acc 0.7571
e 32 | malicious users: 5 | test acc 0.6200 test loss 1.335623 best test_acc 0.7571
e 33 | malicious users: 6 | test acc 0.6257 test loss 1.264931 best test_acc 0.7571
e 34 | malicious users: 2 | test acc 0.6840 test loss 1.275504 best test_acc 0.7571
e 35 | malicious users: 5 | test acc 0.5484 test loss 1.323620 best test_acc 0.7571
e 36 | malicious users: 3 | test acc 0.7483 test loss 1.083957 best test_acc 0.7571
e 37 | malicious users: 8 | test acc 0.1981 test loss 2.277498 best test_acc 0.7571
