=> Saving data in Logs/FRL~try=546
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.25 | total number of malicious clients: 250
e 0 | malicious users: 6 | test acc 0.1807 test loss 2.289351 best test_acc 0.1807
e 1 | malicious users: 9 | test acc 0.1069 test loss 2.265023 best test_acc 0.1807
e 2 | malicious users: 7 | test acc 0.4653 test loss 1.590876 best test_acc 0.4653
e 3 | malicious users: 7 | test acc 0.4658 test loss 1.855150 best test_acc 0.4658
e 4 | malicious users: 5 | test acc 0.6013 test loss 1.050234 best test_acc 0.6013
e 5 | malicious users: 4 | test acc 0.4340 test loss 1.522935 best test_acc 0.6013
e 6 | malicious users: 8 | test acc 0.5813 test loss 1.331136 best test_acc 0.6013
e 7 | malicious users: 12 | test acc 0.1032 test loss 7.258682 best test_acc 0.6013
e 8 | malicious users: 6 | test acc 0.0994 test loss 2.302900 best test_acc 0.6013
e 9 | malicious users: 8 | test acc 0.3718 test loss 2.197323 best test_acc 0.6013
e 10 | malicious users: 7 | test acc 0.3897 test loss 1.792005 best test_acc 0.6013
e 11 | malicious users: 3 | test acc 0.5114 test loss 1.761062 best test_acc 0.6013
e 12 | malicious users: 4 | test acc 0.5913 test loss 1.546900 best test_acc 0.6013
e 13 | malicious users: 5 | test acc 0.6236 test loss 1.708641 best test_acc 0.6236
e 14 | malicious users: 5 | test acc 0.7017 test loss 1.062955 best test_acc 0.7017
e 15 | malicious users: 4 | test acc 0.4786 test loss 1.711472 best test_acc 0.7017
e 16 | malicious users: 6 | test acc 0.6066 test loss 1.041895 best test_acc 0.7017
e 17 | malicious users: 6 | test acc 0.4298 test loss 1.785795 best test_acc 0.7017
e 18 | malicious users: 7 | test acc 0.6111 test loss 1.159876 best test_acc 0.7017
e 19 | malicious users: 4 | test acc 0.6480 test loss 1.514945 best test_acc 0.7017
e 20 | malicious users: 8 | test acc 0.5658 test loss 1.515825 best test_acc 0.7017
e 21 | malicious users: 4 | test acc 0.6036 test loss 1.273288 best test_acc 0.7017
e 22 | malicious users: 4 | test acc 0.5888 test loss 1.243586 best test_acc 0.7017
e 23 | malicious users: 7 | test acc 0.6025 test loss 1.272625 best test_acc 0.7017
e 24 | malicious users: 4 | test acc 0.7683 test loss 0.875973 best test_acc 0.7683
e 25 | malicious users: 5 | test acc 0.6205 test loss 1.252976 best test_acc 0.7683
e 26 | malicious users: 6 | test acc 0.6147 test loss 0.998511 best test_acc 0.7683
e 27 | malicious users: 5 | test acc 0.6926 test loss 1.325965 best test_acc 0.7683
e 28 | malicious users: 7 | test acc 0.6574 test loss 0.908290 best test_acc 0.7683
