=> Saving data in Logs/FRL~try=507
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.7
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 6 | test acc 0.1823 test loss 2.207658 best test_acc 0.1823
e 1 | malicious users: 7 | test acc 0.3873 test loss 2.138143 best test_acc 0.3873
e 2 | malicious users: 3 | test acc 0.5042 test loss 1.793078 best test_acc 0.5042
e 3 | malicious users: 6 | test acc 0.4792 test loss 1.787288 best test_acc 0.5042
e 4 | malicious users: 3 | test acc 0.5986 test loss 1.425631 best test_acc 0.5986
e 5 | malicious users: 2 | test acc 0.6342 test loss 1.297350 best test_acc 0.6342
e 6 | malicious users: 6 | test acc 0.6139 test loss 1.310854 best test_acc 0.6342
e 7 | malicious users: 5 | test acc 0.5877 test loss 1.361921 best test_acc 0.6342
e 8 | malicious users: 6 | test acc 0.5990 test loss 1.335236 best test_acc 0.6342
e 9 | malicious users: 4 | test acc 0.6492 test loss 1.156876 best test_acc 0.6492
e 10 | malicious users: 2 | test acc 0.7186 test loss 1.093120 best test_acc 0.7186
e 11 | malicious users: 6 | test acc 0.7562 test loss 1.168682 best test_acc 0.7562
e 12 | malicious users: 5 | test acc 0.6579 test loss 1.131396 best test_acc 0.7562
e 13 | malicious users: 7 | test acc 0.6321 test loss 1.297196 best test_acc 0.7562
e 14 | malicious users: 4 | test acc 0.8024 test loss 0.836321 best test_acc 0.8024
e 15 | malicious users: 6 | test acc 0.8473 test loss 1.043912 best test_acc 0.8473
e 16 | malicious users: 8 | test acc 0.7515 test loss 1.003649 best test_acc 0.8473
e 17 | malicious users: 1 | test acc 0.7885 test loss 0.742601 best test_acc 0.8473
e 18 | malicious users: 6 | test acc 0.8265 test loss 0.820780 best test_acc 0.8473
e 19 | malicious users: 3 | test acc 0.8418 test loss 1.105790 best test_acc 0.8473
e 20 | malicious users: 3 | test acc 0.8126 test loss 0.966979 best test_acc 0.8473
e 21 | malicious users: 7 | test acc 0.8728 test loss 0.759400 best test_acc 0.8728
e 22 | malicious users: 8 | test acc 0.7974 test loss 0.763523 best test_acc 0.8728
e 23 | malicious users: 5 | test acc 0.7550 test loss 0.880455 best test_acc 0.8728
e 24 | malicious users: 5 | test acc 0.7731 test loss 1.118821 best test_acc 0.8728
e 25 | malicious users: 3 | test acc 0.7848 test loss 0.693255 best test_acc 0.8728
e 26 | malicious users: 4 | test acc 0.8444 test loss 0.759048 best test_acc 0.8728
e 27 | malicious users: 8 | test acc 0.8080 test loss 1.120488 best test_acc 0.8728
e 28 | malicious users: 1 | test acc 0.8388 test loss 0.595302 best test_acc 0.8728
e 29 | malicious users: 3 | test acc 0.8833 test loss 0.695059 best test_acc 0.8833
e 30 | malicious users: 1 | test acc 0.8727 test loss 0.612524 best test_acc 0.8833
e 31 | malicious users: 5 | test acc 0.8286 test loss 0.665544 best test_acc 0.8833
e 32 | malicious users: 2 | test acc 0.8295 test loss 0.539306 best test_acc 0.8833
e 33 | malicious users: 7 | test acc 0.7711 test loss 0.993682 best test_acc 0.8833
e 34 | malicious users: 8 | test acc 0.8682 test loss 0.989795 best test_acc 0.8833
e 35 | malicious users: 8 | test acc 0.8890 test loss 0.761042 best test_acc 0.8890
e 36 | malicious users: 5 | test acc 0.8423 test loss 1.067016 best test_acc 0.8890
e 37 | malicious users: 4 | test acc 0.8786 test loss 0.662347 best test_acc 0.8890
e 38 | malicious users: 6 | test acc 0.8203 test loss 0.993190 best test_acc 0.8890
e 39 | malicious users: 4 | test acc 0.8257 test loss 0.663484 best test_acc 0.8890
e 40 | malicious users: 5 | test acc 0.8747 test loss 0.853987 best test_acc 0.8890
e 41 | malicious users: 3 | test acc 0.7682 test loss 0.698726 best test_acc 0.8890
e 42 | malicious users: 6 | test acc 0.8855 test loss 0.754075 best test_acc 0.8890
e 43 | malicious users: 5 | test acc 0.8764 test loss 0.701167 best test_acc 0.8890
e 44 | malicious users: 2 | test acc 0.7691 test loss 0.839168 best test_acc 0.8890
e 45 | malicious users: 6 | test acc 0.8393 test loss 0.768004 best test_acc 0.8890
e 46 | malicious users: 3 | test acc 0.8427 test loss 0.638342 best test_acc 0.8890
e 47 | malicious users: 1 | test acc 0.8072 test loss 0.621632 best test_acc 0.8890
e 48 | malicious users: 8 | test acc 0.7668 test loss 1.070401 best test_acc 0.8890
e 49 | malicious users: 4 | test acc 0.8934 test loss 0.593761 best test_acc 0.8934
e 50 | malicious users: 3 | test acc 0.8377 test loss 0.486629 best test_acc 0.8934
e 51 | malicious users: 3 | test acc 0.7912 test loss 0.891695 best test_acc 0.8934
e 52 | malicious users: 3 | test acc 0.7638 test loss 0.801601 best test_acc 0.8934
e 53 | malicious users: 4 | test acc 0.8879 test loss 0.612905 best test_acc 0.8934
e 54 | malicious users: 6 | test acc 0.8632 test loss 0.750603 best test_acc 0.8934
e 55 | malicious users: 5 | test acc 0.9125 test loss 0.509589 best test_acc 0.9125
e 56 | malicious users: 4 | test acc 0.9056 test loss 0.511804 best test_acc 0.9125
e 57 | malicious users: 5 | test acc 0.8267 test loss 0.629673 best test_acc 0.9125
e 58 | malicious users: 2 | test acc 0.7241 test loss 0.737417 best test_acc 0.9125
e 59 | malicious users: 3 | test acc 0.8594 test loss 0.610496 best test_acc 0.9125
e 60 | malicious users: 6 | test acc 0.7553 test loss 0.891166 best test_acc 0.9125
e 61 | malicious users: 4 | test acc 0.8940 test loss 0.542277 best test_acc 0.9125
e 62 | malicious users: 7 | test acc 0.8616 test loss 0.653140 best test_acc 0.9125
e 63 | malicious users: 6 | test acc 0.8397 test loss 0.484358 best test_acc 0.9125
e 64 | malicious users: 3 | test acc 0.8360 test loss 0.601326 best test_acc 0.9125
e 65 | malicious users: 6 | test acc 0.7716 test loss 0.968729 best test_acc 0.9125
