#########Federated Learning With Noise Mask attack############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 5 | test acc 0.1107 test loss 2.302720 best test_acc 0.1107
e 1 | malicious users: 4 | test acc 0.1000 test loss 2.302869 best test_acc 0.1107
e 2 | malicious users: 2 | test acc 0.1152 test loss 2.302136 best test_acc 0.1152
e 3 | malicious users: 2 | test acc 0.1017 test loss 2.300475 best test_acc 0.1152
e 4 | malicious users: 4 | test acc 0.1000 test loss 2.292100 best test_acc 0.1152
e 5 | malicious users: 4 | test acc 0.1376 test loss 2.289192 best test_acc 0.1376
e 6 | malicious users: 3 | test acc 0.1412 test loss 2.257024 best test_acc 0.1412
e 7 | malicious users: 2 | test acc 0.1214 test loss 2.295686 best test_acc 0.1412
e 8 | malicious users: 3 | test acc 0.1697 test loss 2.280977 best test_acc 0.1697
e 9 | malicious users: 3 | test acc 0.1320 test loss 2.223803 best test_acc 0.1697
e 10 | malicious users: 1 | test acc 0.1580 test loss 2.287131 best test_acc 0.1697
e 11 | malicious users: 2 | test acc 0.2104 test loss 2.201937 best test_acc 0.2104
e 12 | malicious users: 2 | test acc 0.1528 test loss 2.263611 best test_acc 0.2104
e 13 | malicious users: 1 | test acc 0.2188 test loss 2.106008 best test_acc 0.2188
e 14 | malicious users: 4 | test acc 0.1737 test loss 2.269190 best test_acc 0.2188
e 15 | malicious users: 3 | test acc 0.1987 test loss 2.180810 best test_acc 0.2188
e 16 | malicious users: 3 | test acc 0.1934 test loss 2.183143 best test_acc 0.2188
e 17 | malicious users: 2 | test acc 0.2424 test loss 2.161516 best test_acc 0.2424
e 18 | malicious users: 0 | test acc 0.1859 test loss 2.176370 best test_acc 0.2424
e 19 | malicious users: 1 | test acc 0.2266 test loss 2.099704 best test_acc 0.2424
e 20 | malicious users: 1 | test acc 0.1969 test loss 2.097801 best test_acc 0.2424
e 21 | malicious users: 1 | test acc 0.2120 test loss 2.107302 best test_acc 0.2424
e 22 | malicious users: 2 | test acc 0.1923 test loss 2.164848 best test_acc 0.2424
e 23 | malicious users: 3 | test acc 0.2542 test loss 2.100352 best test_acc 0.2542
e 24 | malicious users: 6 | test acc 0.2434 test loss 2.043570 best test_acc 0.2542
e 25 | malicious users: 2 | test acc 0.2411 test loss 2.037230 best test_acc 0.2542
e 26 | malicious users: 4 | test acc 0.2320 test loss 2.070530 best test_acc 0.2542
e 27 | malicious users: 5 | test acc 0.2485 test loss 2.006263 best test_acc 0.2542
e 28 | malicious users: 1 | test acc 0.2290 test loss 2.009684 best test_acc 0.2542
e 29 | malicious users: 2 | test acc 0.2306 test loss 2.027975 best test_acc 0.2542
e 30 | malicious users: 2 | test acc 0.2541 test loss 1.978903 best test_acc 0.2542
e 31 | malicious users: 2 | test acc 0.3079 test loss 2.034649 best test_acc 0.3079
e 32 | malicious users: 0 | test acc 0.2774 test loss 1.910380 best test_acc 0.3079
e 33 | malicious users: 1 | test acc 0.2823 test loss 1.999920 best test_acc 0.3079
e 34 | malicious users: 2 | test acc 0.2794 test loss 2.028009 best test_acc 0.3079
e 35 | malicious users: 1 | test acc 0.2693 test loss 1.983536 best test_acc 0.3079
e 36 | malicious users: 1 | test acc 0.2934 test loss 1.926159 best test_acc 0.3079
