=> Saving data in Logs/FRL~try=836
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.3
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRL_label_flip_fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 6 | test acc 0.1382 test loss 2.262663 best test_acc 0.1382
e 1 | malicious users: 4 | test acc 0.2793 test loss 2.186531 best test_acc 0.2793
e 2 | malicious users: 9 | test acc 0.3246 test loss 2.185498 best test_acc 0.3246
e 3 | malicious users: 4 | test acc 0.5252 test loss 1.916231 best test_acc 0.5252
e 4 | malicious users: 3 | test acc 0.5375 test loss 1.719302 best test_acc 0.5375
e 5 | malicious users: 5 | test acc 0.5686 test loss 1.630264 best test_acc 0.5686
e 6 | malicious users: 2 | test acc 0.5511 test loss 1.553786 best test_acc 0.5686
e 7 | malicious users: 3 | test acc 0.6432 test loss 1.667215 best test_acc 0.6432
e 8 | malicious users: 3 | test acc 0.6648 test loss 1.150200 best test_acc 0.6648
e 9 | malicious users: 4 | test acc 0.6948 test loss 1.537640 best test_acc 0.6948
e 10 | malicious users: 3 | test acc 0.6748 test loss 1.158308 best test_acc 0.6948
e 11 | malicious users: 2 | test acc 0.6441 test loss 1.056466 best test_acc 0.6948
e 12 | malicious users: 4 | test acc 0.5507 test loss 1.261156 best test_acc 0.6948
e 13 | malicious users: 6 | test acc 0.7127 test loss 1.087824 best test_acc 0.7127
e 14 | malicious users: 7 | test acc 0.7559 test loss 1.067208 best test_acc 0.7559
e 15 | malicious users: 3 | test acc 0.7261 test loss 1.030143 best test_acc 0.7559
e 16 | malicious users: 4 | test acc 0.6911 test loss 0.917036 best test_acc 0.7559
e 17 | malicious users: 2 | test acc 0.7719 test loss 0.873607 best test_acc 0.7719
e 18 | malicious users: 5 | test acc 0.7200 test loss 1.144529 best test_acc 0.7719
e 19 | malicious users: 8 | test acc 0.7975 test loss 1.252625 best test_acc 0.7975
e 20 | malicious users: 8 | test acc 0.7784 test loss 1.071088 best test_acc 0.7975
e 21 | malicious users: 8 | test acc 0.7938 test loss 0.919378 best test_acc 0.7975
e 22 | malicious users: 5 | test acc 0.7732 test loss 0.839730 best test_acc 0.7975
e 23 | malicious users: 4 | test acc 0.8012 test loss 0.802753 best test_acc 0.8012
e 24 | malicious users: 2 | test acc 0.7890 test loss 0.768564 best test_acc 0.8012
e 25 | malicious users: 2 | test acc 0.8219 test loss 0.824359 best test_acc 0.8219
e 26 | malicious users: 5 | test acc 0.8353 test loss 0.724995 best test_acc 0.8353
e 27 | malicious users: 3 | test acc 0.7673 test loss 0.797341 best test_acc 0.8353
e 28 | malicious users: 7 | test acc 0.7804 test loss 0.963255 best test_acc 0.8353
e 29 | malicious users: 8 | test acc 0.6832 test loss 1.149697 best test_acc 0.8353
e 30 | malicious users: 11 | test acc 0.7696 test loss 1.138243 best test_acc 0.8353
e 31 | malicious users: 4 | test acc 0.8002 test loss 0.932917 best test_acc 0.8353
e 32 | malicious users: 5 | test acc 0.8604 test loss 0.881491 best test_acc 0.8604
e 33 | malicious users: 8 | test acc 0.8026 test loss 0.967935 best test_acc 0.8604
e 34 | malicious users: 3 | test acc 0.8363 test loss 0.844481 best test_acc 0.8604
e 35 | malicious users: 5 | test acc 0.7432 test loss 0.727525 best test_acc 0.8604
e 36 | malicious users: 3 | test acc 0.7592 test loss 0.806869 best test_acc 0.8604
e 37 | malicious users: 8 | test acc 0.8069 test loss 0.995490 best test_acc 0.8604
e 38 | malicious users: 7 | test acc 0.7475 test loss 0.898067 best test_acc 0.8604
e 39 | malicious users: 6 | test acc 0.8270 test loss 0.775737 best test_acc 0.8604
e 40 | malicious users: 12 | test acc 0.8136 test loss 1.342032 best test_acc 0.8604
e 41 | malicious users: 5 | test acc 0.7961 test loss 0.836870 best test_acc 0.8604
e 42 | malicious users: 8 | test acc 0.7345 test loss 1.032608 best test_acc 0.8604
e 43 | malicious users: 3 | test acc 0.7573 test loss 0.777496 best test_acc 0.8604
e 44 | malicious users: 5 | test acc 0.8658 test loss 0.630130 best test_acc 0.8658
e 45 | malicious users: 6 | test acc 0.7414 test loss 0.847958 best test_acc 0.8658
e 46 | malicious users: 5 | test acc 0.8807 test loss 0.533977 best test_acc 0.8807
e 47 | malicious users: 5 | test acc 0.7943 test loss 0.677019 best test_acc 0.8807
e 48 | malicious users: 3 | test acc 0.8061 test loss 0.660897 best test_acc 0.8807
e 49 | malicious users: 3 | test acc 0.8014 test loss 0.646785 best test_acc 0.8807
e 50 | malicious users: 3 | test acc 0.7997 test loss 0.561054 best test_acc 0.8807
e 51 | malicious users: 7 | test acc 0.6939 test loss 1.372685 best test_acc 0.8807
e 52 | malicious users: 7 | test acc 0.8227 test loss 0.943331 best test_acc 0.8807
e 53 | malicious users: 5 | test acc 0.7598 test loss 0.754343 best test_acc 0.8807
e 54 | malicious users: 3 | test acc 0.8255 test loss 0.607152 best test_acc 0.8807
e 55 | malicious users: 7 | test acc 0.8299 test loss 0.693344 best test_acc 0.8807
e 56 | malicious users: 7 | test acc 0.8075 test loss 0.880752 best test_acc 0.8807
e 57 | malicious users: 6 | test acc 0.8852 test loss 0.557313 best test_acc 0.8852
e 58 | malicious users: 3 | test acc 0.8183 test loss 0.617106 best test_acc 0.8852
e 59 | malicious users: 4 | test acc 0.8796 test loss 0.717236 best test_acc 0.8852
e 60 | malicious users: 2 | test acc 0.8733 test loss 0.497560 best test_acc 0.8852
e 61 | malicious users: 4 | test acc 0.8651 test loss 0.556864 best test_acc 0.8852
e 62 | malicious users: 5 | test acc 0.8347 test loss 0.672065 best test_acc 0.8852
e 63 | malicious users: 5 | test acc 0.8846 test loss 0.645798 best test_acc 0.8852
e 64 | malicious users: 5 | test acc 0.8565 test loss 0.654099 best test_acc 0.8852
e 65 | malicious users: 2 | test acc 0.8942 test loss 0.509647 best test_acc 0.8942
e 66 | malicious users: 6 | test acc 0.8548 test loss 0.614834 best test_acc 0.8942
