=> Saving data in Logs/FRL~try=623
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.05 | total number of malicious clients: 50
e 0 | malicious users: 2 | test acc 0.2494 test loss 2.237952 best test_acc 0.2494
e 1 | malicious users: 2 | test acc 0.5560 test loss 2.084346 best test_acc 0.5560
e 2 | malicious users: 1 | test acc 0.6321 test loss 1.646058 best test_acc 0.6321
e 3 | malicious users: 0 | test acc 0.6234 test loss 1.649971 best test_acc 0.6321
e 4 | malicious users: 2 | test acc 0.6514 test loss 1.242082 best test_acc 0.6514
e 5 | malicious users: 2 | test acc 0.6284 test loss 1.067304 best test_acc 0.6514
e 6 | malicious users: 1 | test acc 0.6889 test loss 1.047055 best test_acc 0.6889
e 7 | malicious users: 0 | test acc 0.7226 test loss 0.845820 best test_acc 0.7226
e 8 | malicious users: 1 | test acc 0.6114 test loss 1.032362 best test_acc 0.7226
e 9 | malicious users: 1 | test acc 0.7102 test loss 0.885270 best test_acc 0.7226
e 10 | malicious users: 2 | test acc 0.7597 test loss 0.766117 best test_acc 0.7597
e 11 | malicious users: 0 | test acc 0.8152 test loss 0.727394 best test_acc 0.8152
e 12 | malicious users: 0 | test acc 0.8124 test loss 0.588016 best test_acc 0.8152
e 13 | malicious users: 5 | test acc 0.7480 test loss 0.788067 best test_acc 0.8152
e 14 | malicious users: 0 | test acc 0.7492 test loss 0.695355 best test_acc 0.8152
e 15 | malicious users: 1 | test acc 0.8100 test loss 0.586170 best test_acc 0.8152
e 16 | malicious users: 0 | test acc 0.8023 test loss 0.639117 best test_acc 0.8152
e 17 | malicious users: 1 | test acc 0.8088 test loss 0.602772 best test_acc 0.8152
e 18 | malicious users: 1 | test acc 0.7494 test loss 0.681147 best test_acc 0.8152
e 19 | malicious users: 2 | test acc 0.8676 test loss 0.501487 best test_acc 0.8676
e 20 | malicious users: 0 | test acc 0.8782 test loss 0.474955 best test_acc 0.8782
e 21 | malicious users: 2 | test acc 0.9164 test loss 0.375882 best test_acc 0.9164
e 22 | malicious users: 1 | test acc 0.8099 test loss 0.567429 best test_acc 0.9164
e 23 | malicious users: 2 | test acc 0.9139 test loss 0.400606 best test_acc 0.9164
e 24 | malicious users: 1 | test acc 0.8994 test loss 0.340987 best test_acc 0.9164
e 25 | malicious users: 2 | test acc 0.8156 test loss 0.618282 best test_acc 0.9164
e 26 | malicious users: 0 | test acc 0.8158 test loss 0.560940 best test_acc 0.9164
e 27 | malicious users: 0 | test acc 0.8798 test loss 0.543149 best test_acc 0.9164
e 28 | malicious users: 2 | test acc 0.8682 test loss 0.429864 best test_acc 0.9164
e 29 | malicious users: 2 | test acc 0.7708 test loss 0.678677 best test_acc 0.9164
e 30 | malicious users: 1 | test acc 0.9085 test loss 0.424374 best test_acc 0.9164
e 31 | malicious users: 0 | test acc 0.9128 test loss 0.417255 best test_acc 0.9164
e 32 | malicious users: 2 | test acc 0.8543 test loss 0.400274 best test_acc 0.9164
e 33 | malicious users: 2 | test acc 0.8738 test loss 0.439697 best test_acc 0.9164
e 34 | malicious users: 1 | test acc 0.9097 test loss 0.408713 best test_acc 0.9164
e 35 | malicious users: 3 | test acc 0.9244 test loss 0.379412 best test_acc 0.9244
e 36 | malicious users: 0 | test acc 0.8876 test loss 0.372062 best test_acc 0.9244
e 37 | malicious users: 3 | test acc 0.8046 test loss 0.653825 best test_acc 0.9244
e 38 | malicious users: 1 | test acc 0.8681 test loss 0.431086 best test_acc 0.9244
e 39 | malicious users: 2 | test acc 0.8461 test loss 0.486652 best test_acc 0.9244
e 40 | malicious users: 0 | test acc 0.8596 test loss 0.461347 best test_acc 0.9244
e 41 | malicious users: 0 | test acc 0.8971 test loss 0.359463 best test_acc 0.9244
e 42 | malicious users: 3 | test acc 0.8710 test loss 0.468512 best test_acc 0.9244
e 43 | malicious users: 2 | test acc 0.8949 test loss 0.327308 best test_acc 0.9244
e 44 | malicious users: 1 | test acc 0.8040 test loss 0.578094 best test_acc 0.9244
e 45 | malicious users: 3 | test acc 0.9224 test loss 0.332539 best test_acc 0.9244
e 46 | malicious users: 2 | test acc 0.7672 test loss 0.589623 best test_acc 0.9244
e 47 | malicious users: 1 | test acc 0.9301 test loss 0.286127 best test_acc 0.9301
e 48 | malicious users: 0 | test acc 0.8554 test loss 0.400680 best test_acc 0.9301
e 49 | malicious users: 0 | test acc 0.9301 test loss 0.280672 best test_acc 0.9301
e 50 | malicious users: 4 | test acc 0.9370 test loss 0.268853 best test_acc 0.9370
e 51 | malicious users: 3 | test acc 0.9152 test loss 0.352005 best test_acc 0.9370
e 52 | malicious users: 1 | test acc 0.9193 test loss 0.354162 best test_acc 0.9370
e 53 | malicious users: 1 | test acc 0.8459 test loss 0.504283 best test_acc 0.9370
e 54 | malicious users: 1 | test acc 0.9299 test loss 0.291781 best test_acc 0.9370
e 55 | malicious users: 1 | test acc 0.8309 test loss 0.533697 best test_acc 0.9370
e 56 | malicious users: 1 | test acc 0.8420 test loss 0.513054 best test_acc 0.9370
e 57 | malicious users: 2 | test acc 0.8635 test loss 0.397931 best test_acc 0.9370
e 58 | malicious users: 0 | test acc 0.8553 test loss 0.554165 best test_acc 0.9370
e 59 | malicious users: 1 | test acc 0.9262 test loss 0.300154 best test_acc 0.9370
