=> Saving data in Logs/FRL~try=1000
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.1080 test loss 2.302393 best test_acc 0.1080
e 1 | malicious users: 5 | test acc 0.1010 test loss 2.332684 best test_acc 0.1080
e 2 | malicious users: 5 | test acc 0.1009 test loss 2.595293 best test_acc 0.1080
e 3 | malicious users: 5 | test acc 0.1032 test loss 2.829513 best test_acc 0.1080
e 4 | malicious users: 5 | test acc 0.2043 test loss 2.199783 best test_acc 0.2043
e 5 | malicious users: 5 | test acc 0.2173 test loss 2.301598 best test_acc 0.2173
e 6 | malicious users: 5 | test acc 0.2117 test loss 2.100956 best test_acc 0.2173
e 7 | malicious users: 5 | test acc 0.2585 test loss 2.059284 best test_acc 0.2585
e 8 | malicious users: 5 | test acc 0.4051 test loss 1.801158 best test_acc 0.4051
e 9 | malicious users: 5 | test acc 0.3062 test loss 2.009178 best test_acc 0.4051
e 10 | malicious users: 5 | test acc 0.3869 test loss 1.940972 best test_acc 0.4051
e 11 | malicious users: 5 | test acc 0.2329 test loss 2.372329 best test_acc 0.4051
e 12 | malicious users: 5 | test acc 0.2492 test loss 2.147963 best test_acc 0.4051
e 13 | malicious users: 5 | test acc 0.4521 test loss 1.572631 best test_acc 0.4521
e 14 | malicious users: 5 | test acc 0.3835 test loss 2.726303 best test_acc 0.4521
e 15 | malicious users: 5 | test acc 0.2162 test loss 2.327438 best test_acc 0.4521
e 16 | malicious users: 5 | test acc 0.4523 test loss 1.752106 best test_acc 0.4523
e 17 | malicious users: 5 | test acc 0.4490 test loss 1.883579 best test_acc 0.4523
e 18 | malicious users: 5 | test acc 0.3255 test loss 2.139824 best test_acc 0.4523
e 19 | malicious users: 5 | test acc 0.3486 test loss 2.029859 best test_acc 0.4523
e 20 | malicious users: 5 | test acc 0.3804 test loss 1.878111 best test_acc 0.4523
e 21 | malicious users: 5 | test acc 0.3813 test loss 1.803509 best test_acc 0.4523
e 22 | malicious users: 5 | test acc 0.4921 test loss 1.598971 best test_acc 0.4921
e 23 | malicious users: 5 | test acc 0.4971 test loss 1.637274 best test_acc 0.4971
e 24 | malicious users: 5 | test acc 0.3464 test loss 1.841193 best test_acc 0.4971
e 25 | malicious users: 5 | test acc 0.3615 test loss 2.088347 best test_acc 0.4971
e 26 | malicious users: 5 | test acc 0.4652 test loss 1.824307 best test_acc 0.4971
e 27 | malicious users: 5 | test acc 0.2496 test loss 2.049792 best test_acc 0.4971
e 28 | malicious users: 5 | test acc 0.3085 test loss 2.036985 best test_acc 0.4971
e 29 | malicious users: 5 | test acc 0.3250 test loss 2.058012 best test_acc 0.4971
e 30 | malicious users: 5 | test acc 0.2095 test loss 2.193365 best test_acc 0.4971
e 31 | malicious users: 5 | test acc 0.1882 test loss 2.367011 best test_acc 0.4971
e 32 | malicious users: 5 | test acc 0.1211 test loss 2.289937 best test_acc 0.4971
e 33 | malicious users: 5 | test acc 0.1702 test loss 2.331372 best test_acc 0.4971
e 34 | malicious users: 5 | test acc 0.2277 test loss 2.368958 best test_acc 0.4971
e 35 | malicious users: 5 | test acc 0.1533 test loss 2.295324 best test_acc 0.4971
e 36 | malicious users: 5 | test acc 0.1111 test loss 2.292994 best test_acc 0.4971
e 37 | malicious users: 5 | test acc 0.2801 test loss 2.267137 best test_acc 0.4971
