
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 2 | test acc 0.5951 test loss 2.067001 best test_acc 0.5951
e 1 | malicious users: 2 | test acc 0.7180 test loss 0.995832 best test_acc 0.7180
e 2 | malicious users: 6 | test acc 0.7922 test loss 0.790893 best test_acc 0.7922
e 3 | malicious users: 4 | test acc 0.8583 test loss 0.484577 best test_acc 0.8583
e 4 | malicious users: 1 | test acc 0.8737 test loss 0.410274 best test_acc 0.8737
e 5 | malicious users: 3 | test acc 0.8940 test loss 0.358640 best test_acc 0.8940
e 6 | malicious users: 3 | test acc 0.9177 test loss 0.279032 best test_acc 0.9177
e 7 | malicious users: 5 | test acc 0.9114 test loss 0.300876 best test_acc 0.9177
e 8 | malicious users: 5 | test acc 0.9077 test loss 0.332240 best test_acc 0.9177
e 9 | malicious users: 2 | test acc 0.9223 test loss 0.248342 best test_acc 0.9223
e 10 | malicious users: 2 | test acc 0.9369 test loss 0.214709 best test_acc 0.9369
e 11 | malicious users: 2 | test acc 0.9417 test loss 0.206008 best test_acc 0.9417
e 12 | malicious users: 0 | test acc 0.9463 test loss 0.184590 best test_acc 0.9463
e 13 | malicious users: 3 | test acc 0.9497 test loss 0.177697 best test_acc 0.9497
e 14 | malicious users: 2 | test acc 0.9535 test loss 0.160255 best test_acc 0.9535
e 15 | malicious users: 3 | test acc 0.9502 test loss 0.193758 best test_acc 0.9535
e 16 | malicious users: 1 | test acc 0.9469 test loss 0.173786 best test_acc 0.9535
e 17 | malicious users: 3 | test acc 0.9508 test loss 0.180164 best test_acc 0.9535
e 18 | malicious users: 3 | test acc 0.9516 test loss 0.170476 best test_acc 0.9535
e 19 | malicious users: 4 | test acc 0.9491 test loss 0.224012 best test_acc 0.9535
e 20 | malicious users: 4 | test acc 0.9455 test loss 0.232987 best test_acc 0.9535
e 21 | malicious users: 2 | test acc 0.9496 test loss 0.191115 best test_acc 0.9535
e 22 | malicious users: 3 | test acc 0.9511 test loss 0.209156 best test_acc 0.9535
e 23 | malicious users: 5 | test acc 0.9515 test loss 0.267091 best test_acc 0.9535
e 24 | malicious users: 2 | test acc 0.9492 test loss 0.193095 best test_acc 0.9535
e 25 | malicious users: 6 | test acc 0.9305 test loss 0.369226 best test_acc 0.9535
e 26 | malicious users: 2 | test acc 0.9319 test loss 0.293470 best test_acc 0.9535
e 27 | malicious users: 1 | test acc 0.9459 test loss 0.193534 best test_acc 0.9535
e 28 | malicious users: 2 | test acc 0.9397 test loss 0.220938 best test_acc 0.9535
e 29 | malicious users: 4 | test acc 0.9411 test loss 0.247886 best test_acc 0.9535
e 30 | malicious users: 4 | test acc 0.9399 test loss 0.278913 best test_acc 0.9535
e 31 | malicious users: 0 | test acc 0.9419 test loss 0.215614 best test_acc 0.9535
e 32 | malicious users: 2 | test acc 0.9475 test loss 0.200185 best test_acc 0.9535
e 33 | malicious users: 2 | test acc 0.9521 test loss 0.190977 best test_acc 0.9535
e 34 | malicious users: 4 | test acc 0.9501 test loss 0.224820 best test_acc 0.9535
e 35 | malicious users: 3 | test acc 0.9492 test loss 0.212509 best test_acc 0.9535
e 36 | malicious users: 1 | test acc 0.9502 test loss 0.201868 best test_acc 0.9535
e 37 | malicious users: 2 | test acc 0.9561 test loss 0.162654 best test_acc 0.9561
e 38 | malicious users: 1 | test acc 0.9508 test loss 0.170126 best test_acc 0.9561
e 39 | malicious users: 2 | test acc 0.9575 test loss 0.172130 best test_acc 0.9575
e 40 | malicious users: 2 | test acc 0.9553 test loss 0.147767 best test_acc 0.9575
e 41 | malicious users: 3 | test acc 0.9548 test loss 0.224909 best test_acc 0.9575
e 42 | malicious users: 5 | test acc 0.9468 test loss 0.237279 best test_acc 0.9575
e 43 | malicious users: 2 | test acc 0.9517 test loss 0.206509 best test_acc 0.9575
e 44 | malicious users: 3 | test acc 0.9571 test loss 0.178131 best test_acc 0.9575
e 45 | malicious users: 4 | test acc 0.9452 test loss 0.277925 best test_acc 0.9575
e 46 | malicious users: 3 | test acc 0.9417 test loss 0.269538 best test_acc 0.9575
e 47 | malicious users: 2 | test acc 0.9491 test loss 0.194878 best test_acc 0.9575
e 48 | malicious users: 3 | test acc 0.9389 test loss 0.240537 best test_acc 0.9575
e 49 | malicious users: 6 | test acc 0.9402 test loss 0.343528 best test_acc 0.9575
e 50 | malicious users: 1 | test acc 0.9400 test loss 0.230902 best test_acc 0.9575
e 51 | malicious users: 3 | test acc 0.9485 test loss 0.193141 best test_acc 0.9575
e 52 | malicious users: 3 | test acc 0.9455 test loss 0.206399 best test_acc 0.9575
e 53 | malicious users: 4 | test acc 0.9513 test loss 0.269553 best test_acc 0.9575
e 54 | malicious users: 3 | test acc 0.9490 test loss 0.199377 best test_acc 0.9575
e 55 | malicious users: 4 | test acc 0.9439 test loss 0.305094 best test_acc 0.9575
e 56 | malicious users: 4 | test acc 0.9477 test loss 0.209042 best test_acc 0.9575
e 57 | malicious users: 0 | test acc 0.9531 test loss 0.186946 best test_acc 0.9575
e 58 | malicious users: 2 | test acc 0.9533 test loss 0.171730 best test_acc 0.9575
e 59 | malicious users: 0 | test acc 0.9472 test loss 0.185258 best test_acc 0.9575
e 60 | malicious users: 2 | test acc 0.9605 test loss 0.166541 best test_acc 0.9605
e 61 | malicious users: 2 | test acc 0.9550 test loss 0.161948 best test_acc 0.9605
e 62 | malicious users: 5 | test acc 0.9501 test loss 0.239034 best test_acc 0.9605
e 63 | malicious users: 3 | test acc 0.9522 test loss 0.197060 best test_acc 0.9605
e 64 | malicious users: 1 | test acc 0.9577 test loss 0.181273 best test_acc 0.9605
e 65 | malicious users: 2 | test acc 0.9549 test loss 0.158831 best test_acc 0.9605
e 66 | malicious users: 3 | test acc 0.9569 test loss 0.188237 best test_acc 0.9605
e 67 | malicious users: 4 | test acc 0.9554 test loss 0.225581 best test_acc 0.9605
e 68 | malicious users: 3 | test acc 0.9552 test loss 0.194800 best test_acc 0.9605
e 69 | malicious users: 4 | test acc 0.9539 test loss 0.237297 best test_acc 0.9605
