=> Saving data in Logs/FRL~try=476
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.5
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 3 | test acc 0.1789 test loss 2.228375 best test_acc 0.1789
e 1 | malicious users: 1 | test acc 0.1816 test loss 2.174040 best test_acc 0.1816
e 2 | malicious users: 5 | test acc 0.3252 test loss 2.026106 best test_acc 0.3252
e 3 | malicious users: 2 | test acc 0.5077 test loss 1.837114 best test_acc 0.5077
e 4 | malicious users: 3 | test acc 0.5748 test loss 1.803666 best test_acc 0.5748
e 5 | malicious users: 2 | test acc 0.5893 test loss 1.533751 best test_acc 0.5893
e 6 | malicious users: 2 | test acc 0.5756 test loss 1.386215 best test_acc 0.5893
e 7 | malicious users: 1 | test acc 0.6127 test loss 1.289453 best test_acc 0.6127
e 8 | malicious users: 4 | test acc 0.7181 test loss 1.207791 best test_acc 0.7181
e 9 | malicious users: 5 | test acc 0.6538 test loss 1.379296 best test_acc 0.7181
e 10 | malicious users: 3 | test acc 0.5804 test loss 1.318603 best test_acc 0.7181
e 11 | malicious users: 4 | test acc 0.7070 test loss 0.950814 best test_acc 0.7181
e 12 | malicious users: 2 | test acc 0.7205 test loss 0.924457 best test_acc 0.7205
e 13 | malicious users: 2 | test acc 0.6811 test loss 0.976380 best test_acc 0.7205
e 14 | malicious users: 4 | test acc 0.8043 test loss 0.936150 best test_acc 0.8043
e 15 | malicious users: 3 | test acc 0.7433 test loss 0.973663 best test_acc 0.8043
e 16 | malicious users: 3 | test acc 0.7585 test loss 1.088840 best test_acc 0.8043
e 17 | malicious users: 3 | test acc 0.8187 test loss 0.828416 best test_acc 0.8187
e 18 | malicious users: 2 | test acc 0.7348 test loss 0.735677 best test_acc 0.8187
e 19 | malicious users: 1 | test acc 0.8147 test loss 0.748933 best test_acc 0.8187
e 20 | malicious users: 2 | test acc 0.7208 test loss 0.927674 best test_acc 0.8187
e 21 | malicious users: 2 | test acc 0.6744 test loss 0.981110 best test_acc 0.8187
e 22 | malicious users: 4 | test acc 0.7947 test loss 0.892951 best test_acc 0.8187
e 23 | malicious users: 7 | test acc 0.8742 test loss 0.881288 best test_acc 0.8742
e 24 | malicious users: 3 | test acc 0.7321 test loss 0.860279 best test_acc 0.8742
e 25 | malicious users: 4 | test acc 0.7989 test loss 0.845962 best test_acc 0.8742
e 26 | malicious users: 5 | test acc 0.8106 test loss 0.903452 best test_acc 0.8742
e 27 | malicious users: 2 | test acc 0.7497 test loss 0.870085 best test_acc 0.8742
e 28 | malicious users: 1 | test acc 0.8200 test loss 0.639204 best test_acc 0.8742
e 29 | malicious users: 0 | test acc 0.7441 test loss 0.716231 best test_acc 0.8742
e 30 | malicious users: 0 | test acc 0.8399 test loss 0.611414 best test_acc 0.8742
e 31 | malicious users: 5 | test acc 0.7987 test loss 0.747224 best test_acc 0.8742
e 32 | malicious users: 3 | test acc 0.7711 test loss 0.743021 best test_acc 0.8742
e 33 | malicious users: 3 | test acc 0.8092 test loss 0.698493 best test_acc 0.8742
e 34 | malicious users: 3 | test acc 0.7557 test loss 0.680609 best test_acc 0.8742
e 35 | malicious users: 3 | test acc 0.8342 test loss 0.645187 best test_acc 0.8742
e 36 | malicious users: 3 | test acc 0.7665 test loss 0.751366 best test_acc 0.8742
e 37 | malicious users: 1 | test acc 0.8344 test loss 0.582986 best test_acc 0.8742
e 38 | malicious users: 4 | test acc 0.8375 test loss 0.537707 best test_acc 0.8742
e 39 | malicious users: 2 | test acc 0.7514 test loss 0.779427 best test_acc 0.8742
e 40 | malicious users: 5 | test acc 0.8584 test loss 0.684681 best test_acc 0.8742
e 41 | malicious users: 2 | test acc 0.7119 test loss 0.766877 best test_acc 0.8742
e 42 | malicious users: 1 | test acc 0.8733 test loss 0.598766 best test_acc 0.8742
e 43 | malicious users: 1 | test acc 0.8841 test loss 0.614431 best test_acc 0.8841
e 44 | malicious users: 3 | test acc 0.9160 test loss 0.512815 best test_acc 0.9160
e 45 | malicious users: 1 | test acc 0.8348 test loss 0.583452 best test_acc 0.9160
e 46 | malicious users: 6 | test acc 0.8261 test loss 0.887212 best test_acc 0.9160
e 47 | malicious users: 1 | test acc 0.8632 test loss 0.544844 best test_acc 0.9160
e 48 | malicious users: 7 | test acc 0.8151 test loss 0.795738 best test_acc 0.9160
e 49 | malicious users: 4 | test acc 0.8810 test loss 0.602163 best test_acc 0.9160
e 50 | malicious users: 1 | test acc 0.8955 test loss 0.513683 best test_acc 0.9160
e 51 | malicious users: 0 | test acc 0.7962 test loss 0.600623 best test_acc 0.9160
e 52 | malicious users: 1 | test acc 0.7254 test loss 0.753582 best test_acc 0.9160
e 53 | malicious users: 3 | test acc 0.7913 test loss 0.821379 best test_acc 0.9160
e 54 | malicious users: 2 | test acc 0.8262 test loss 0.525064 best test_acc 0.9160
e 55 | malicious users: 3 | test acc 0.8796 test loss 0.739865 best test_acc 0.9160
e 56 | malicious users: 0 | test acc 0.8322 test loss 0.666966 best test_acc 0.9160
e 57 | malicious users: 0 | test acc 0.8894 test loss 0.370749 best test_acc 0.9160
e 58 | malicious users: 3 | test acc 0.9050 test loss 0.621229 best test_acc 0.9160
e 59 | malicious users: 5 | test acc 0.8887 test loss 0.578429 best test_acc 0.9160
e 60 | malicious users: 2 | test acc 0.8805 test loss 0.490508 best test_acc 0.9160
e 61 | malicious users: 1 | test acc 0.8827 test loss 0.545836 best test_acc 0.9160
e 62 | malicious users: 2 | test acc 0.7192 test loss 0.839405 best test_acc 0.9160
e 63 | malicious users: 0 | test acc 0.7376 test loss 0.678877 best test_acc 0.9160
e 64 | malicious users: 1 | test acc 0.8418 test loss 0.639424 best test_acc 0.9160
e 65 | malicious users: 4 | test acc 0.8925 test loss 0.356732 best test_acc 0.9160
e 66 | malicious users: 4 | test acc 0.8513 test loss 0.520534 best test_acc 0.9160
e 67 | malicious users: 3 | test acc 0.8538 test loss 0.536072 best test_acc 0.9160
e 68 | malicious users: 1 | test acc 0.7437 test loss 0.838478 best test_acc 0.9160
e 69 | malicious users: 3 | test acc 0.8878 test loss 0.472689 best test_acc 0.9160
e 70 | malicious users: 4 | test acc 0.9035 test loss 0.489803 best test_acc 0.9160
e 71 | malicious users: 0 | test acc 0.8835 test loss 0.473274 best test_acc 0.9160
e 72 | malicious users: 3 | test acc 0.8414 test loss 0.608306 best test_acc 0.9160
e 73 | malicious users: 5 | test acc 0.8901 test loss 0.744113 best test_acc 0.9160
e 74 | malicious users: 3 | test acc 0.8546 test loss 0.524184 best test_acc 0.9160
e 75 | malicious users: 4 | test acc 0.7880 test loss 0.781189 best test_acc 0.9160
e 76 | malicious users: 1 | test acc 0.9078 test loss 0.496944 best test_acc 0.9160
e 77 | malicious users: 9 | test acc 0.8824 test loss 1.186542 best test_acc 0.9160
