=> Saving data in Logs/FRL~try=363
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRL_defense_Eud
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.00 | total number of malicious clients: 0
e 0 | malicious users: 0 | test acc 0.2296 test loss 2.209129 best test_acc 0.2296
e 1 | malicious users: 0 | test acc 0.4348 test loss 1.995046 best test_acc 0.4348
e 2 | malicious users: 0 | test acc 0.4603 test loss 1.893544 best test_acc 0.4603
e 3 | malicious users: 0 | test acc 0.6540 test loss 1.415159 best test_acc 0.6540
e 4 | malicious users: 0 | test acc 0.6634 test loss 1.277481 best test_acc 0.6634
e 5 | malicious users: 0 | test acc 0.6583 test loss 1.277275 best test_acc 0.6634
e 6 | malicious users: 0 | test acc 0.7471 test loss 0.821114 best test_acc 0.7471
e 7 | malicious users: 0 | test acc 0.6858 test loss 1.013052 best test_acc 0.7471
e 8 | malicious users: 0 | test acc 0.7781 test loss 0.764084 best test_acc 0.7781
e 9 | malicious users: 0 | test acc 0.8233 test loss 0.721931 best test_acc 0.8233
e 10 | malicious users: 0 | test acc 0.7461 test loss 0.767897 best test_acc 0.8233
e 11 | malicious users: 0 | test acc 0.7749 test loss 0.755374 best test_acc 0.8233
e 12 | malicious users: 0 | test acc 0.7705 test loss 0.661599 best test_acc 0.8233
e 13 | malicious users: 0 | test acc 0.8023 test loss 0.826224 best test_acc 0.8233
e 14 | malicious users: 0 | test acc 0.7916 test loss 0.590140 best test_acc 0.8233
e 15 | malicious users: 0 | test acc 0.8185 test loss 0.605642 best test_acc 0.8233
e 16 | malicious users: 0 | test acc 0.8163 test loss 0.607555 best test_acc 0.8233
e 17 | malicious users: 0 | test acc 0.7423 test loss 0.695520 best test_acc 0.8233
e 18 | malicious users: 0 | test acc 0.8314 test loss 0.614434 best test_acc 0.8314
e 19 | malicious users: 0 | test acc 0.7575 test loss 0.634520 best test_acc 0.8314
e 20 | malicious users: 0 | test acc 0.6977 test loss 0.803585 best test_acc 0.8314
e 21 | malicious users: 0 | test acc 0.7648 test loss 0.623703 best test_acc 0.8314
e 22 | malicious users: 0 | test acc 0.8086 test loss 0.553315 best test_acc 0.8314
e 23 | malicious users: 0 | test acc 0.8727 test loss 0.496218 best test_acc 0.8727
e 24 | malicious users: 0 | test acc 0.7474 test loss 0.673021 best test_acc 0.8727
e 25 | malicious users: 0 | test acc 0.8856 test loss 0.438055 best test_acc 0.8856
e 26 | malicious users: 0 | test acc 0.8875 test loss 0.472375 best test_acc 0.8875
e 27 | malicious users: 0 | test acc 0.9051 test loss 0.449405 best test_acc 0.9051
e 28 | malicious users: 0 | test acc 0.8923 test loss 0.428553 best test_acc 0.9051
e 29 | malicious users: 0 | test acc 0.8141 test loss 0.594708 best test_acc 0.9051
e 30 | malicious users: 0 | test acc 0.8738 test loss 0.448509 best test_acc 0.9051
e 31 | malicious users: 0 | test acc 0.9038 test loss 0.443211 best test_acc 0.9051
e 32 | malicious users: 0 | test acc 0.9381 test loss 0.272849 best test_acc 0.9381
e 33 | malicious users: 0 | test acc 0.9110 test loss 0.430134 best test_acc 0.9381
e 34 | malicious users: 0 | test acc 0.7860 test loss 0.584615 best test_acc 0.9381
e 35 | malicious users: 0 | test acc 0.8094 test loss 0.577358 best test_acc 0.9381
e 36 | malicious users: 0 | test acc 0.8918 test loss 0.445312 best test_acc 0.9381
e 37 | malicious users: 0 | test acc 0.8959 test loss 0.365219 best test_acc 0.9381
e 38 | malicious users: 0 | test acc 0.8273 test loss 0.519232 best test_acc 0.9381
e 39 | malicious users: 0 | test acc 0.8228 test loss 0.443038 best test_acc 0.9381
e 40 | malicious users: 0 | test acc 0.8194 test loss 0.527316 best test_acc 0.9381
e 41 | malicious users: 0 | test acc 0.9306 test loss 0.304689 best test_acc 0.9381
e 42 | malicious users: 0 | test acc 0.9352 test loss 0.337103 best test_acc 0.9381
e 43 | malicious users: 0 | test acc 0.9372 test loss 0.223152 best test_acc 0.9381
e 44 | malicious users: 0 | test acc 0.8242 test loss 0.574064 best test_acc 0.9381
e 45 | malicious users: 0 | test acc 0.9303 test loss 0.323816 best test_acc 0.9381
e 46 | malicious users: 0 | test acc 0.8723 test loss 0.429670 best test_acc 0.9381
e 47 | malicious users: 0 | test acc 0.9388 test loss 0.283298 best test_acc 0.9388
e 48 | malicious users: 0 | test acc 0.9306 test loss 0.367233 best test_acc 0.9388
e 49 | malicious users: 0 | test acc 0.8502 test loss 0.393878 best test_acc 0.9388
e 50 | malicious users: 0 | test acc 0.9229 test loss 0.311090 best test_acc 0.9388
e 51 | malicious users: 0 | test acc 0.9353 test loss 0.306266 best test_acc 0.9388
e 52 | malicious users: 0 | test acc 0.8660 test loss 0.420925 best test_acc 0.9388
e 53 | malicious users: 0 | test acc 0.9405 test loss 0.277056 best test_acc 0.9405
e 54 | malicious users: 0 | test acc 0.8092 test loss 0.625054 best test_acc 0.9405
e 55 | malicious users: 0 | test acc 0.9262 test loss 0.330827 best test_acc 0.9405
e 56 | malicious users: 0 | test acc 0.8242 test loss 0.559324 best test_acc 0.9405
e 57 | malicious users: 0 | test acc 0.9284 test loss 0.275016 best test_acc 0.9405
e 58 | malicious users: 0 | test acc 0.9382 test loss 0.257352 best test_acc 0.9405
e 59 | malicious users: 0 | test acc 0.8401 test loss 0.534140 best test_acc 0.9405
e 60 | malicious users: 0 | test acc 0.9412 test loss 0.272655 best test_acc 0.9412
e 61 | malicious users: 0 | test acc 0.8807 test loss 0.409075 best test_acc 0.9412
e 62 | malicious users: 0 | test acc 0.8979 test loss 0.529049 best test_acc 0.9412
e 63 | malicious users: 0 | test acc 0.9201 test loss 0.331127 best test_acc 0.9412
e 64 | malicious users: 0 | test acc 0.7878 test loss 0.522185 best test_acc 0.9412
e 65 | malicious users: 0 | test acc 0.9333 test loss 0.277753 best test_acc 0.9412
e 66 | malicious users: 0 | test acc 0.9049 test loss 0.392934 best test_acc 0.9412
e 67 | malicious users: 0 | test acc 0.9400 test loss 0.225444 best test_acc 0.9412
e 68 | malicious users: 0 | test acc 0.9275 test loss 0.331608 best test_acc 0.9412
e 69 | malicious users: 0 | test acc 0.9213 test loss 0.312993 best test_acc 0.9412
e 70 | malicious users: 0 | test acc 0.9301 test loss 0.425549 best test_acc 0.9412
e 71 | malicious users: 0 | test acc 0.9147 test loss 0.285722 best test_acc 0.9412
e 72 | malicious users: 0 | test acc 0.7702 test loss 0.597599 best test_acc 0.9412
e 73 | malicious users: 0 | test acc 0.9472 test loss 0.254252 best test_acc 0.9472
e 74 | malicious users: 0 | test acc 0.9220 test loss 0.315570 best test_acc 0.9472
e 75 | malicious users: 0 | test acc 0.9480 test loss 0.216141 best test_acc 0.9480
e 76 | malicious users: 0 | test acc 0.9388 test loss 0.304742 best test_acc 0.9480
e 77 | malicious users: 0 | test acc 0.9504 test loss 0.220821 best test_acc 0.9504
e 78 | malicious users: 0 | test acc 0.9353 test loss 0.351438 best test_acc 0.9504
e 79 | malicious users: 0 | test acc 0.8611 test loss 0.402813 best test_acc 0.9504
e 80 | malicious users: 0 | test acc 0.9358 test loss 0.290626 best test_acc 0.9504
e 81 | malicious users: 0 | test acc 0.8508 test loss 0.452957 best test_acc 0.9504
e 82 | malicious users: 0 | test acc 0.9340 test loss 0.293158 best test_acc 0.9504
e 83 | malicious users: 0 | test acc 0.9234 test loss 0.324621 best test_acc 0.9504
e 84 | malicious users: 0 | test acc 0.8705 test loss 0.389576 best test_acc 0.9504
e 85 | malicious users: 0 | test acc 0.9474 test loss 0.212141 best test_acc 0.9504
e 86 | malicious users: 0 | test acc 0.9202 test loss 0.324099 best test_acc 0.9504
e 87 | malicious users: 0 | test acc 0.9363 test loss 0.286173 best test_acc 0.9504
e 88 | malicious users: 0 | test acc 0.9167 test loss 0.325571 best test_acc 0.9504
e 89 | malicious users: 0 | test acc 0.7719 test loss 0.555794 best test_acc 0.9504
e 90 | malicious users: 0 | test acc 0.9394 test loss 0.332307 best test_acc 0.9504
e 91 | malicious users: 0 | test acc 0.9482 test loss 0.239705 best test_acc 0.9504
e 92 | malicious users: 0 | test acc 0.9367 test loss 0.297219 best test_acc 0.9504
e 93 | malicious users: 0 | test acc 0.8482 test loss 0.473143 best test_acc 0.9504
e 94 | malicious users: 0 | test acc 0.9111 test loss 0.348226 best test_acc 0.9504
e 95 | malicious users: 0 | test acc 0.8876 test loss 0.344199 best test_acc 0.9504
e 96 | malicious users: 0 | test acc 0.9470 test loss 0.268626 best test_acc 0.9504
e 97 | malicious users: 0 | test acc 0.9373 test loss 0.266322 best test_acc 0.9504
e 98 | malicious users: 0 | test acc 0.9339 test loss 0.297158 best test_acc 0.9504
e 99 | malicious users: 0 | test acc 0.8476 test loss 0.482242 best test_acc 0.9504
e 100 | malicious users: 0 | test acc 0.8444 test loss 0.607290 best test_acc 0.9504
e 101 | malicious users: 0 | test acc 0.9125 test loss 0.316796 best test_acc 0.9504
e 102 | malicious users: 0 | test acc 0.9099 test loss 0.359860 best test_acc 0.9504
e 103 | malicious users: 0 | test acc 0.8570 test loss 0.498817 best test_acc 0.9504
e 104 | malicious users: 0 | test acc 0.9364 test loss 0.253809 best test_acc 0.9504
e 105 | malicious users: 0 | test acc 0.9275 test loss 0.279939 best test_acc 0.9504
e 106 | malicious users: 0 | test acc 0.8580 test loss 0.436494 best test_acc 0.9504
e 107 | malicious users: 0 | test acc 0.9361 test loss 0.288827 best test_acc 0.9504
e 108 | malicious users: 0 | test acc 0.9545 test loss 0.192947 best test_acc 0.9545
e 109 | malicious users: 0 | test acc 0.9011 test loss 0.425344 best test_acc 0.9545
e 110 | malicious users: 0 | test acc 0.9261 test loss 0.336209 best test_acc 0.9545
e 111 | malicious users: 0 | test acc 0.8294 test loss 0.452473 best test_acc 0.9545
e 112 | malicious users: 0 | test acc 0.8963 test loss 0.461384 best test_acc 0.9545
e 113 | malicious users: 0 | test acc 0.9493 test loss 0.192125 best test_acc 0.9545
e 114 | malicious users: 0 | test acc 0.8763 test loss 0.355571 best test_acc 0.9545
e 115 | malicious users: 0 | test acc 0.9079 test loss 0.349933 best test_acc 0.9545
e 116 | malicious users: 0 | test acc 0.9162 test loss 0.314372 best test_acc 0.9545
e 117 | malicious users: 0 | test acc 0.8699 test loss 0.332885 best test_acc 0.9545
e 118 | malicious users: 0 | test acc 0.9293 test loss 0.321162 best test_acc 0.9545
e 119 | malicious users: 0 | test acc 0.9359 test loss 0.237573 best test_acc 0.9545
e 120 | malicious users: 0 | test acc 0.8853 test loss 0.425395 best test_acc 0.9545
e 121 | malicious users: 0 | test acc 0.9223 test loss 0.308033 best test_acc 0.9545
e 122 | malicious users: 0 | test acc 0.9550 test loss 0.184128 best test_acc 0.9550
