=> Saving data in Logs/FRL~try=951
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  iid
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.2118 test loss 2.283172 best test_acc 0.2118
e 1 | malicious users: 5 | test acc 0.4865 test loss 2.034019 best test_acc 0.4865
e 2 | malicious users: 5 | test acc 0.5907 test loss 1.625386 best test_acc 0.5907
e 3 | malicious users: 5 | test acc 0.6109 test loss 1.686252 best test_acc 0.6109
e 4 | malicious users: 5 | test acc 0.6859 test loss 1.169490 best test_acc 0.6859
e 5 | malicious users: 5 | test acc 0.6811 test loss 1.176724 best test_acc 0.6859
e 6 | malicious users: 5 | test acc 0.7845 test loss 0.795422 best test_acc 0.7845
e 7 | malicious users: 5 | test acc 0.7618 test loss 0.781794 best test_acc 0.7845
e 8 | malicious users: 5 | test acc 0.7986 test loss 0.712440 best test_acc 0.7986
e 9 | malicious users: 5 | test acc 0.7989 test loss 0.653133 best test_acc 0.7989
e 10 | malicious users: 5 | test acc 0.8663 test loss 0.671456 best test_acc 0.8663
e 11 | malicious users: 5 | test acc 0.8554 test loss 0.555962 best test_acc 0.8663
e 12 | malicious users: 5 | test acc 0.8711 test loss 0.630559 best test_acc 0.8711
e 13 | malicious users: 5 | test acc 0.8431 test loss 0.494998 best test_acc 0.8711
e 14 | malicious users: 5 | test acc 0.8896 test loss 0.481945 best test_acc 0.8896
e 15 | malicious users: 5 | test acc 0.8957 test loss 0.492861 best test_acc 0.8957
e 16 | malicious users: 5 | test acc 0.8519 test loss 0.507596 best test_acc 0.8957
e 17 | malicious users: 5 | test acc 0.9211 test loss 0.408373 best test_acc 0.9211
e 18 | malicious users: 5 | test acc 0.8902 test loss 0.401198 best test_acc 0.9211
e 19 | malicious users: 5 | test acc 0.8743 test loss 0.497722 best test_acc 0.9211
e 20 | malicious users: 5 | test acc 0.8385 test loss 0.471731 best test_acc 0.9211
e 21 | malicious users: 5 | test acc 0.8144 test loss 0.633982 best test_acc 0.9211
e 22 | malicious users: 5 | test acc 0.9275 test loss 0.298654 best test_acc 0.9275
e 23 | malicious users: 5 | test acc 0.8934 test loss 0.468341 best test_acc 0.9275
e 24 | malicious users: 5 | test acc 0.8329 test loss 0.528990 best test_acc 0.9275
e 25 | malicious users: 5 | test acc 0.8591 test loss 0.412209 best test_acc 0.9275
e 26 | malicious users: 5 | test acc 0.9315 test loss 0.336427 best test_acc 0.9315
e 27 | malicious users: 5 | test acc 0.8513 test loss 0.507565 best test_acc 0.9315
e 28 | malicious users: 5 | test acc 0.9367 test loss 0.304515 best test_acc 0.9367
e 29 | malicious users: 5 | test acc 0.8889 test loss 0.446119 best test_acc 0.9367
e 30 | malicious users: 5 | test acc 0.9371 test loss 0.376086 best test_acc 0.9371
e 31 | malicious users: 5 | test acc 0.9335 test loss 0.271333 best test_acc 0.9371
e 32 | malicious users: 5 | test acc 0.9230 test loss 0.370754 best test_acc 0.9371
e 33 | malicious users: 5 | test acc 0.8816 test loss 0.465356 best test_acc 0.9371
e 34 | malicious users: 5 | test acc 0.9346 test loss 0.290446 best test_acc 0.9371
e 35 | malicious users: 5 | test acc 0.9325 test loss 0.315905 best test_acc 0.9371
e 36 | malicious users: 5 | test acc 0.9182 test loss 0.377724 best test_acc 0.9371
e 37 | malicious users: 5 | test acc 0.8794 test loss 0.469090 best test_acc 0.9371
e 38 | malicious users: 5 | test acc 0.9353 test loss 0.277153 best test_acc 0.9371
e 39 | malicious users: 5 | test acc 0.8938 test loss 0.402480 best test_acc 0.9371
e 40 | malicious users: 5 | test acc 0.8747 test loss 0.494405 best test_acc 0.9371
e 41 | malicious users: 5 | test acc 0.9375 test loss 0.285078 best test_acc 0.9375
e 42 | malicious users: 5 | test acc 0.9321 test loss 0.273433 best test_acc 0.9375
e 43 | malicious users: 5 | test acc 0.8546 test loss 0.434313 best test_acc 0.9375
e 44 | malicious users: 5 | test acc 0.8870 test loss 0.465792 best test_acc 0.9375
e 45 | malicious users: 5 | test acc 0.8834 test loss 0.370742 best test_acc 0.9375
e 46 | malicious users: 5 | test acc 0.9104 test loss 0.338646 best test_acc 0.9375
e 47 | malicious users: 5 | test acc 0.8612 test loss 0.407526 best test_acc 0.9375
e 48 | malicious users: 5 | test acc 0.9013 test loss 0.502442 best test_acc 0.9375
e 49 | malicious users: 5 | test acc 0.8424 test loss 0.444270 best test_acc 0.9375
e 50 | malicious users: 5 | test acc 0.9324 test loss 0.305019 best test_acc 0.9375
e 51 | malicious users: 5 | test acc 0.9267 test loss 0.364274 best test_acc 0.9375
e 52 | malicious users: 5 | test acc 0.8323 test loss 0.501946 best test_acc 0.9375
e 53 | malicious users: 5 | test acc 0.8570 test loss 0.503941 best test_acc 0.9375
e 54 | malicious users: 5 | test acc 0.8544 test loss 0.439390 best test_acc 0.9375
e 55 | malicious users: 5 | test acc 0.9472 test loss 0.213030 best test_acc 0.9472
e 56 | malicious users: 5 | test acc 0.8238 test loss 0.518405 best test_acc 0.9472
e 57 | malicious users: 5 | test acc 0.8165 test loss 0.525342 best test_acc 0.9472
e 58 | malicious users: 5 | test acc 0.9120 test loss 0.418359 best test_acc 0.9472
e 59 | malicious users: 5 | test acc 0.8728 test loss 0.360828 best test_acc 0.9472
e 60 | malicious users: 5 | test acc 0.9016 test loss 0.387552 best test_acc 0.9472
e 61 | malicious users: 5 | test acc 0.8573 test loss 0.415831 best test_acc 0.9472
e 62 | malicious users: 5 | test acc 0.9073 test loss 0.316204 best test_acc 0.9472
e 63 | malicious users: 5 | test acc 0.8611 test loss 0.399550 best test_acc 0.9472
e 64 | malicious users: 5 | test acc 0.9380 test loss 0.280230 best test_acc 0.9472
e 65 | malicious users: 5 | test acc 0.8367 test loss 0.467539 best test_acc 0.9472
e 66 | malicious users: 5 | test acc 0.8623 test loss 0.410496 best test_acc 0.9472
e 67 | malicious users: 5 | test acc 0.9405 test loss 0.254169 best test_acc 0.9472
e 68 | malicious users: 5 | test acc 0.8887 test loss 0.373671 best test_acc 0.9472
e 69 | malicious users: 5 | test acc 0.9234 test loss 0.399734 best test_acc 0.9472
e 70 | malicious users: 5 | test acc 0.8932 test loss 0.313450 best test_acc 0.9472
e 71 | malicious users: 5 | test acc 0.8530 test loss 0.553333 best test_acc 0.9472
e 72 | malicious users: 5 | test acc 0.9414 test loss 0.248730 best test_acc 0.9472
e 73 | malicious users: 5 | test acc 0.9333 test loss 0.313877 best test_acc 0.9472
e 74 | malicious users: 5 | test acc 0.9380 test loss 0.213748 best test_acc 0.9472
e 75 | malicious users: 5 | test acc 0.8547 test loss 0.523885 best test_acc 0.9472
e 76 | malicious users: 5 | test acc 0.9435 test loss 0.206489 best test_acc 0.9472
e 77 | malicious users: 5 | test acc 0.8167 test loss 0.682019 best test_acc 0.9472
e 78 | malicious users: 5 | test acc 0.9279 test loss 0.273399 best test_acc 0.9472
e 79 | malicious users: 5 | test acc 0.9314 test loss 0.314475 best test_acc 0.9472
e 80 | malicious users: 5 | test acc 0.9319 test loss 0.334687 best test_acc 0.9472
e 81 | malicious users: 5 | test acc 0.9073 test loss 0.460340 best test_acc 0.9472
e 82 | malicious users: 5 | test acc 0.8761 test loss 0.387372 best test_acc 0.9472
e 83 | malicious users: 5 | test acc 0.8896 test loss 0.483593 best test_acc 0.9472
e 84 | malicious users: 5 | test acc 0.9331 test loss 0.234991 best test_acc 0.9472
e 85 | malicious users: 5 | test acc 0.8375 test loss 0.515727 best test_acc 0.9472
e 86 | malicious users: 5 | test acc 0.9478 test loss 0.208466 best test_acc 0.9478
e 87 | malicious users: 5 | test acc 0.8273 test loss 0.573910 best test_acc 0.9478
e 88 | malicious users: 5 | test acc 0.8621 test loss 0.389253 best test_acc 0.9478
e 89 | malicious users: 5 | test acc 0.8566 test loss 0.488019 best test_acc 0.9478
e 90 | malicious users: 5 | test acc 0.9464 test loss 0.209991 best test_acc 0.9478
e 91 | malicious users: 5 | test acc 0.8025 test loss 0.551816 best test_acc 0.9478
e 92 | malicious users: 5 | test acc 0.9194 test loss 0.256565 best test_acc 0.9478
e 93 | malicious users: 5 | test acc 0.8754 test loss 0.358379 best test_acc 0.9478
e 94 | malicious users: 5 | test acc 0.8751 test loss 0.374346 best test_acc 0.9478
e 95 | malicious users: 5 | test acc 0.8571 test loss 0.402056 best test_acc 0.9478
e 96 | malicious users: 5 | test acc 0.8955 test loss 0.373878 best test_acc 0.9478
e 97 | malicious users: 5 | test acc 0.8872 test loss 0.472953 best test_acc 0.9478
e 98 | malicious users: 5 | test acc 0.9424 test loss 0.288130 best test_acc 0.9478
e 99 | malicious users: 5 | test acc 0.9307 test loss 0.454133 best test_acc 0.9478
e 100 | malicious users: 5 | test acc 0.9484 test loss 0.184496 best test_acc 0.9484
e 101 | malicious users: 5 | test acc 0.8612 test loss 0.497356 best test_acc 0.9484
e 102 | malicious users: 5 | test acc 0.9366 test loss 0.251497 best test_acc 0.9484
e 103 | malicious users: 5 | test acc 0.8702 test loss 0.440388 best test_acc 0.9484
e 104 | malicious users: 5 | test acc 0.9419 test loss 0.247410 best test_acc 0.9484
e 105 | malicious users: 5 | test acc 0.8660 test loss 0.462824 best test_acc 0.9484
e 106 | malicious users: 5 | test acc 0.9504 test loss 0.240693 best test_acc 0.9504
e 107 | malicious users: 5 | test acc 0.9071 test loss 0.411349 best test_acc 0.9504
e 108 | malicious users: 5 | test acc 0.9463 test loss 0.183194 best test_acc 0.9504
e 109 | malicious users: 5 | test acc 0.8387 test loss 0.575698 best test_acc 0.9504
e 110 | malicious users: 5 | test acc 0.9462 test loss 0.205414 best test_acc 0.9504
e 111 | malicious users: 5 | test acc 0.8567 test loss 0.544924 best test_acc 0.9504
e 112 | malicious users: 5 | test acc 0.9487 test loss 0.220457 best test_acc 0.9504
e 113 | malicious users: 5 | test acc 0.9414 test loss 0.327132 best test_acc 0.9504
e 114 | malicious users: 5 | test acc 0.8700 test loss 0.409894 best test_acc 0.9504
e 115 | malicious users: 5 | test acc 0.9217 test loss 0.294977 best test_acc 0.9504
e 116 | malicious users: 5 | test acc 0.9484 test loss 0.275796 best test_acc 0.9504
e 117 | malicious users: 5 | test acc 0.9438 test loss 0.218929 best test_acc 0.9504
e 118 | malicious users: 5 | test acc 0.9460 test loss 0.263455 best test_acc 0.9504
e 119 | malicious users: 5 | test acc 0.8913 test loss 0.359873 best test_acc 0.9504
e 120 | malicious users: 5 | test acc 0.8369 test loss 0.525598 best test_acc 0.9504
e 121 | malicious users: 5 | test acc 0.9494 test loss 0.208973 best test_acc 0.9504
e 122 | malicious users: 5 | test acc 0.9487 test loss 0.214826 best test_acc 0.9504
