=> Saving data in Logs/FRL~try=498
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.3
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 2 | test acc 0.1988 test loss 2.248878 best test_acc 0.1988
e 1 | malicious users: 3 | test acc 0.4427 test loss 2.068403 best test_acc 0.4427
e 2 | malicious users: 8 | test acc 0.3541 test loss 2.022205 best test_acc 0.4427
e 3 | malicious users: 6 | test acc 0.4195 test loss 1.738301 best test_acc 0.4427
e 4 | malicious users: 3 | test acc 0.3615 test loss 1.778450 best test_acc 0.4427
e 5 | malicious users: 6 | test acc 0.5535 test loss 1.740185 best test_acc 0.5535
e 6 | malicious users: 5 | test acc 0.6770 test loss 1.355690 best test_acc 0.6770
e 7 | malicious users: 5 | test acc 0.4961 test loss 1.511491 best test_acc 0.6770
e 8 | malicious users: 5 | test acc 0.5541 test loss 1.245505 best test_acc 0.6770
e 9 | malicious users: 4 | test acc 0.6189 test loss 1.325518 best test_acc 0.6770
e 10 | malicious users: 8 | test acc 0.6817 test loss 1.174735 best test_acc 0.6817
e 11 | malicious users: 5 | test acc 0.7705 test loss 1.016541 best test_acc 0.7705
e 12 | malicious users: 6 | test acc 0.6244 test loss 1.178036 best test_acc 0.7705
e 13 | malicious users: 4 | test acc 0.7032 test loss 1.066496 best test_acc 0.7705
e 14 | malicious users: 4 | test acc 0.7652 test loss 0.972549 best test_acc 0.7705
e 15 | malicious users: 4 | test acc 0.7407 test loss 0.957481 best test_acc 0.7705
e 16 | malicious users: 11 | test acc 0.6418 test loss 0.958928 best test_acc 0.7705
e 17 | malicious users: 3 | test acc 0.7578 test loss 1.110217 best test_acc 0.7705
e 18 | malicious users: 3 | test acc 0.8275 test loss 0.752477 best test_acc 0.8275
e 19 | malicious users: 5 | test acc 0.7857 test loss 1.111194 best test_acc 0.8275
e 20 | malicious users: 5 | test acc 0.8559 test loss 0.918526 best test_acc 0.8559
e 21 | malicious users: 5 | test acc 0.7604 test loss 0.948806 best test_acc 0.8559
e 22 | malicious users: 6 | test acc 0.7598 test loss 0.780773 best test_acc 0.8559
e 23 | malicious users: 4 | test acc 0.7375 test loss 1.008417 best test_acc 0.8559
e 24 | malicious users: 5 | test acc 0.7470 test loss 0.805807 best test_acc 0.8559
e 25 | malicious users: 7 | test acc 0.7381 test loss 0.807828 best test_acc 0.8559
e 26 | malicious users: 7 | test acc 0.8071 test loss 0.846274 best test_acc 0.8559
e 27 | malicious users: 7 | test acc 0.7218 test loss 0.790120 best test_acc 0.8559
e 28 | malicious users: 8 | test acc 0.7334 test loss 0.863073 best test_acc 0.8559
e 29 | malicious users: 5 | test acc 0.8409 test loss 0.816133 best test_acc 0.8559
e 30 | malicious users: 10 | test acc 0.3845 test loss 1.683932 best test_acc 0.8559
e 31 | malicious users: 5 | test acc 0.6738 test loss 1.094006 best test_acc 0.8559
e 32 | malicious users: 4 | test acc 0.6889 test loss 0.933305 best test_acc 0.8559
e 33 | malicious users: 4 | test acc 0.6784 test loss 0.898824 best test_acc 0.8559
e 34 | malicious users: 2 | test acc 0.7737 test loss 0.958957 best test_acc 0.8559
e 35 | malicious users: 3 | test acc 0.7102 test loss 0.917931 best test_acc 0.8559
e 36 | malicious users: 5 | test acc 0.7927 test loss 0.988970 best test_acc 0.8559
e 37 | malicious users: 1 | test acc 0.8554 test loss 0.736634 best test_acc 0.8559
e 38 | malicious users: 3 | test acc 0.7771 test loss 0.831199 best test_acc 0.8559
e 39 | malicious users: 5 | test acc 0.7125 test loss 0.970067 best test_acc 0.8559
e 40 | malicious users: 4 | test acc 0.8015 test loss 0.720955 best test_acc 0.8559
e 41 | malicious users: 3 | test acc 0.8255 test loss 0.880025 best test_acc 0.8559
e 42 | malicious users: 4 | test acc 0.8135 test loss 0.891873 best test_acc 0.8559
e 43 | malicious users: 4 | test acc 0.8191 test loss 0.836354 best test_acc 0.8559
e 44 | malicious users: 6 | test acc 0.7120 test loss 0.999833 best test_acc 0.8559
e 45 | malicious users: 5 | test acc 0.8243 test loss 0.688627 best test_acc 0.8559
e 46 | malicious users: 3 | test acc 0.7786 test loss 0.764566 best test_acc 0.8559
e 47 | malicious users: 3 | test acc 0.8780 test loss 0.801229 best test_acc 0.8780
e 48 | malicious users: 5 | test acc 0.8486 test loss 0.622675 best test_acc 0.8780
e 49 | malicious users: 4 | test acc 0.7240 test loss 0.957537 best test_acc 0.8780
e 50 | malicious users: 3 | test acc 0.8412 test loss 0.745461 best test_acc 0.8780
e 51 | malicious users: 6 | test acc 0.8211 test loss 0.691288 best test_acc 0.8780
e 52 | malicious users: 5 | test acc 0.7771 test loss 0.714891 best test_acc 0.8780
e 53 | malicious users: 3 | test acc 0.8222 test loss 0.711282 best test_acc 0.8780
e 54 | malicious users: 7 | test acc 0.7818 test loss 0.888610 best test_acc 0.8780
e 55 | malicious users: 3 | test acc 0.7909 test loss 0.835202 best test_acc 0.8780
e 56 | malicious users: 5 | test acc 0.8097 test loss 0.829087 best test_acc 0.8780
e 57 | malicious users: 8 | test acc 0.8186 test loss 0.597606 best test_acc 0.8780
e 58 | malicious users: 4 | test acc 0.7492 test loss 0.929369 best test_acc 0.8780
e 59 | malicious users: 4 | test acc 0.8831 test loss 0.740914 best test_acc 0.8831
e 60 | malicious users: 3 | test acc 0.8602 test loss 0.732646 best test_acc 0.8831
e 61 | malicious users: 6 | test acc 0.7879 test loss 0.835403 best test_acc 0.8831
e 62 | malicious users: 6 | test acc 0.7733 test loss 0.865399 best test_acc 0.8831
e 63 | malicious users: 2 | test acc 0.7759 test loss 0.758691 best test_acc 0.8831
e 64 | malicious users: 3 | test acc 0.7652 test loss 0.804089 best test_acc 0.8831
e 65 | malicious users: 4 | test acc 0.8211 test loss 0.648888 best test_acc 0.8831
e 66 | malicious users: 6 | test acc 0.8215 test loss 0.648770 best test_acc 0.8831
e 67 | malicious users: 4 | test acc 0.8238 test loss 0.743657 best test_acc 0.8831
e 68 | malicious users: 2 | test acc 0.8135 test loss 0.736646 best test_acc 0.8831
e 69 | malicious users: 2 | test acc 0.8317 test loss 0.779729 best test_acc 0.8831
e 70 | malicious users: 9 | test acc 0.6281 test loss 1.006035 best test_acc 0.8831
e 71 | malicious users: 4 | test acc 0.8275 test loss 0.818498 best test_acc 0.8831
e 72 | malicious users: 7 | test acc 0.7989 test loss 0.802851 best test_acc 0.8831
e 73 | malicious users: 7 | test acc 0.6305 test loss 0.966791 best test_acc 0.8831
e 74 | malicious users: 4 | test acc 0.8209 test loss 0.908056 best test_acc 0.8831
e 75 | malicious users: 5 | test acc 0.8179 test loss 0.864677 best test_acc 0.8831
